"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
305442																				0	591	0	9595	195	207	0	0	0	1264	0	0	0	0	0	0	7533	0	0				
305648																				0	193	0	2224	37	72	35	0	0	1106	0	0	0	0	0	0	853	0	0	Investment in Annuity			
305750																				0	42	0	5952	0	1035	618	0	0	1205	0	0	0	0	0	0	3670	0	0	AIR Investments			
306056																				0	138	0	1023	185	201	0	0	0	397	0	0	0	0	0	0	287	0	0				
306140																				0	439	0	1223	0	97	0	0	0	687	0	0	0	0	0	0	0	0	0				
306159																				0	1967	0	13207	212	1147	935	0	0	1095	0	0	0	0	0	0	8998	0	0	MoneyGram Settlement Account			
306337																					308	0	10226		1047	881			2343					0		6162	0	366	INVESTMENT LINQS			
306908																				0	366	1946	24632	1268	2153	0	0	0	1657	0	0	0	0	0	0	16350	0	2160				
307062																				0	556	0	7144	0	2053	1538	0	0	3359	0	0	0	0	0	0	1176	0	0	A/R - Life Insurance	0		
307334																				4	69	0	1183	60	228	0	0	0	352	0	0	0	0	0	0	534	0	0				
307361																				0	1454	0	5603	0	2696	1462	0	0	1453	0	0	0	0	0	0	0	0	0	Capital Lease			
307679																					2220	913	29493	1062	2616				3310					0		12455	1192	6787				
307932																				109	72	165	2804	0	302	0	0	0	249	0	0	0	0	0	0	2016	0	0	ACCOUNTS RECEIVABLE GENERAL			
308256																				0	100	0	810	0	79	0	0	0	631	0	0	0	0	0	0	0	0	0				
308340																				0	724	0	7163	0	500	138	0	0	1807	0	0	0	0	0	0	2525	0	1607	Deposit with the IRS			
308836																				1	79	286	801	165	292	0	0	0	144	0	0	79	0	0	0	0	0	0				
309150																				0	967	0	9171	0	432	0	0	0	1102	0	0	0	0	0	0	0	6670	0				
309655																				27	1054	355	12608	713	4025	2853	0	0	2206	0	0	0	0	0	0	4968	0	0	Investment in Tax Credit Partnerships			
309851																				0	195	0	2742	0	95	0	0	0	476	0	0	0	0	0	0	1976	0	0				
310071																				0	985	1135	8080	0	815	674	0	0	401	0	0	0	0	0	0	4744	0	0	Ground Rents			
310754																				0	195	0	592	0	253	0	0	0	144	0	0	0	0	0	0	0	0	0				
310950																				0	245	0	2429	0	0	0	0	0	1182	0	0	0	0	0	0	1002	0	0				
310978																					22275	3406	119584		19726	13534			5596	3326				0		57738	10843	0	Prefunded LHFS			
311050																				0	2008	0	17637	1183	3811	0	0	0	6842	0	0	0	0	0	0	4976	0	0				
311144																				0	0	0	158	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0				
311256																				0	225	0	964	85	191	0	0	0	548	0	0	0	0	0	0	0	0	0				
311265																				0	199	0	6969	0	393	0	0	0	884	0	0	0	0	0	0	5493	0	0				
311603																				0	5223	1316	27063	3109	3594	0	0	0	2981	0	0	0	0	0	0	0	13949	0				
311658																				0	409	0	1865	101	101	0	0	0	335	0	0	0	0	0	0	1020	0	0				
311845																					48140	0	301855		120495				67259					0		59695	6266	0				
311939																				0	642	0	5960	137	246	0	0	0	821	0	105	0	0	0	0	4251	0	0				
312244																				0	2940	0	8443	354	1022	0	0	0	4481	0	539	2	0	0	0	0	0	0				
312356																				0	212	0	1691	0	99	0	0	0	1380	0	0	0	0	0	0	0	0	0				
313009																				0	1913	2604	5287	0	133	0	0	0	637	0	0	0	0	0	0	0	0	0	Legal suit award-under appeal-deposit required			
313157																				0	151	0	1776	281	325	34	0	0	942	0	10	0	0	0	0	358	0	0	EFT Settlement Reserve			
313223																				0	908	0	9612	349	2510	1787	0	0	1014	0	0	0	0	0	0	4000	0	1180	LATE FEES RECEIVABLE AND LRA			
313401																				0	2055	1757	16054	1400	1448	0	0	0	1879	0	0	0	0	0	0	8258	0	657		0		
313577																				0	847	403	18522	551	885	0	0	0	1923	0	0	0	0	0	0	10740	0	3724				
314257																				0	1503	168	9426	364	628	0	0	0	2533	0	0	0	0	0	0	4594	0	0	Income Tax prepaid/Recv			
314444																				0	1047	0	5406	164	170	0	0	0	1347	0	0	0	0	0	0	2842	0	0				
315656																				0	255	0	1297	227	396	104	0	0	646	0	0	0	0	0	0	0	0	0	Unposted Debits			
316354																				0	2538	911	5215	338	361	0	0	0	1189	0	0	0	0	0	0	216	0	0				
316840																				0	32267	5302	132959	8582	14466	0	0	0	14693	0	0	0	0	0	0	27173	0	39058				
316859																				0	203	0	2851	356	603	0	0	0	599	0	0	0	0	0	0	1446	0	0				
316934																				0	0	0	542	0	27	0	0	0	515	0	0	0	0	0	0	0	0	0				
317258																				0	478	0	15024	553	906	0	0	0	2187	0	55	0	0	0	0	8288	0	3165				
317342																					11316	8558	90769		12263	4333	3234		9633					0		40884	8115	0	Other Assets	Prepaid expenses		
317379																				0	383	2006	6599	209	1979	453	1105	15	1152	0	0	0	0	0	0	1079	0	0	FHLMC Custodial DDA Advance	Nebrask Midwest Equity	FHLMC escrow advance	
317650																				0	0	100	385	90	90	0	0	0	195	0	0	0	0	0	0	0	0	0				
318639																				0	31	0	151	9	9	0	0	0	111	0	0	0	0	0	0	0	0	0				
318835																				0	2411	3403	12444	829	1576	0	0	0	1092	0	0	0	0	0	0	3385	0	577				
318947																				0	184	0	3032	201	243	0	0	0	425	0	0	0	0	0	0	2180	0	0				
318974																				18	10888	0	37500	3053	10631				4936	1006	842	3145		0		2935	7311	799				
319047																				2	1102	0	9082	2092	2402	0	0	0	1238	0	0	0	0	0	0	2138	0	2202				
319458																					183	0	1446	121	233				667					0		363	0	0				
319551																				0	3282	166	13078	164	340	0	0	0	2487	0	0	0	0	0	0	6803	0	0	Other Short Term Assets			
320034																				0	346	45	1149	89	129	0	0	0	629	0	0	0	0	0	0	0	0	0				
320052																					1451	0	5461	1131	1757				2253					0		0	0	0	Rejected Debit			
320070																				0	1127	284	2915	236	1270	0	0	0	234	0	0	0	0	0	0	0	0	0				
320119																					17176	21362	352162		89622				32904			49359		0		191098	0	0				
321152																				0	40	0	205	0	58	0	0	0	107	0	0	0	0	0	0	0	0	0				
321255																				0	31	0	530	38	117	0	0	0	382	0	0	0	0	0	0	0	0	0				
321273																				0	278	1997	12388	0	1829	0	0	0	928	0	0	0	0	0	0	7356	0	0				
321330																				0	49	6	1407	0	133	57	0	0	499	0	0	0	0	0	0	720	0	0	Accrued Dealer Commissions			
321947																				0	1104	0	16600	745	1447	0	0	0	2099	0	0	0	0	0	0	11950	0	0				
322056																				0	576	642	11342	706	1380	346	0	0	2816	0	0	0	0	0	0	5928	0	0	Fiserv EFT Deposit			
322449																				0	540	0	1266	65	65	0	0	0	661	0	0	0	0	0	0	0	0	0		Federal tax receivable	net deferred tax liabilities	
322476																				0	12	1	45	0	11	0	0	0	21	0	0	0	0	0	0	0	0	0				
322551																				0	51	43	286	36	41	0	0	0	151	0	5	0	0	0	0	0	0	0	CARD SUSPENSE			
322757																				0	209	0	392	54	56	0	0	0	127	0	0	0	0	0	0	0	0	0				
322850																				0	130	0	1369	139	270	0	0	0	499	0	0	0	0	0	0	470	0	0				
323204																					5377	4748	34425	482	1094				3942					0		17438	0	1826				
323651																				0	587	362	3191	227	240	0	0	0	2002	0	0	0	0	0	0	0	0	0				
324153																				0	600	368	6752	377	535	0	0	0	897	0	0	0	0	0	0	4352	0	0	NSF's & Stop Pays			
324229																				0	440	6	639	0	70	0	0	0	123	0	0	0	0	0	0	0	0	0	Prepaid Insurance	Financial Institution Tax		
324256																				0	0	0	847	0	37	0	0	0	810	0	0	0	0	0	0	0	0	0	Clearings			
324274																				0	2215	0	22995	194	2741	2547	0	0	1079	0	0	0	0	0	0	10040	0	6920	OTHER			
324340																					3568	0	24818		3871	1977			2288					0		14160	0	931	Cinnaire			
324854																				0	1230	0	7488	0	889	792	0	0	1937	0	0	0	0	0	0	3432	0	0	Accd tax rec			
324863																				0	1502	3752	15847	407	679	0	0	0	7819	0	197	0	0	0	0	2095	0	0				
324975																				0	160	0	3055	0	179	0	0	0	520	0	0	0	0	0	0	2066	130	0	Deferred Tax Asset - BOLI			
325141																				0	753	97	7189	363	363	0	0	0	715	0	0	0	0	0	0	2584	0	2677				
325459																				0	151	0	367	22	23	0	0	0	193	0	0	0	0	0	0	0	0	0				
325534																				0	283	6	6295	157	456	158	0	0	995	0	0	0	0	0	0	2284	0	2271	Bond payment receivables			
326054																				0	380	0	1956	131	235	0	0	0	1341	0	0	0	0	0	0	0	0	0				
326344																				0	463	500	10383	421	474	0	0	0	3508	0	0	0	0	0	0	2213	0	3225				
326858																					3468	4194	33396	1147	5141	1381			8180					0		12413	0	0	ACCRUED TRUST REVENUE			
326979																				0	3488	1186	23103	307	1019	454	0	0	1752	0	0	0	0	0	0	13868	0	1790	Investment Principal Receivable			
327220																				0	553	0	3731	218	555	0	0	0	434	0	0	0	0	0	0	2189	0	0	Other Fixed Assets			
327305																					3368	40	20683	654	2913				2134	1517				0		12228	0	0				
327435																				0	1514	2378	17893	851	965	0	0	0	1303	0	0	0	0	0	0	11733	0	0				
327556																				0	1832	0	9296	192	391	0	0	0	2586	0	0	0	0	0	0	4487	0	0	Outgoing RBP - CDARS			
327855																				0	2994	0	22365	366	724	0	0	0	2171	0	0	0	0	0	0	16476	0	0				
328058																				0	256	0	534	3	5	0	0	0	273	0	0	0	0	0	0	0	0	0				
328357																					1921	0	5770	187	809	107			444		46	450		0		2596	0	0	Debit card float asset			
328656																				0	1232	0	5382	43	43	0	0	0	1908	0	0	0	0	0	0	2199	0	0				
328777																					15020	5410	90687		6957	2699			7949					0		44822	1974	8555	SBIC - Investment			
329149																				0	650	0	2691	151	170	0	0	0	1628	0	0	0	0	0	0	243	0	0				
329345																				0	2843	916	12895	333	702	137	0	0	1912	0	214	0	0	0	0	6522	0	0	Unposted Dep	Credit Card Clearing		
329550																				0	3124	325	15618	0	1188	0	0	0	1457	0	0	0	0	0	0	5449	0	4075				
329952																					4921	703	8824	286	316				2884					0		0	0	0				
330239																				0	552	45	9868	0	140	0	0	0	1138	0	0	0	0	0	0	6260	0	1733				
330248																				0	278	0	5066	201	232	0	0	0	1224	0	0	0	0	0	0	3332	0	0				
330855																					5353	3981	64866	2999	13233				8457					0		26372	0	7470				
330873																				0	830	241	2919	0	893	691	0	0	955	0	0	0	0	0	0	0	0	0	Investment in Co-operative Central Bank			
330949																				0	809	247	2991	320	380	0	0	0	1030	0	0	0	0	0	0	525	0	0				
331076																				0	609	834	9519	142	194	0	0	0	777	0	0	31	0	0	0	7105	0	0				
331375																				0	2051	1	3322	212	361	0	0	0	909	0	0	0	0	0	0	0	0	0				
331544																				0	28	0	3430	214	214	0	0	0	418	0	0	0	0	0	0	2770	0	0				
331713																				0	2521	1341	19846	367	449	0	0	0	1506	0	0	0	0	0	0	8287	0	5742				
332055																				0	250	36	1593	0	87	0	0	0	1220	0	0	0	0	0	0	0	0	0				
332224																				0	256	3545	15307	540	1635	582	0	0	759	0	0	0	0	0	0	9112	0	0	INCOME TAX RECEIVABLE			
332345																				0	0	0	128	0	25	0	0	0	103	0	0	0	0	0	0	0	0	0				
332402																				0	5519	0	21538	1781	6005	0	0	0	1665	2378	0	0	0	0	0	8349	0	0				
332671																				0	2206	898	11177	124	125	0	0	0	338	0	0	0	0	0	0	1456	6154	0				
332756																				0	304	0	892	0	112	0	0	0	476	0	0	0	0	0	0	0	0	0				
333034																				0	197	0	1431	216	313	0	0	0	921	0	0	0	0	0	0	0	0	0				
333203																				0	2580	0	18404	2962	4515	0	0	0	2481	0	0	0	0	0	0	7594	0	1234				
333650																				0	446	0	7819	0	97	0	0	0	4957	0	0	0	0	0	0	2319	0	0				
333856																				8	518	9	4872	220	228	0	0	0	1033	0	0	0	0	0	0	3084	0	0				
333940																				0	78	139	730	91	91	0	0	0	422	0	0	0	0	0	0	0	0	0				
334264																				0	1078	0	12178	411	636	200	0	0	1996	0	0	0	0	0	0	8468	0	0	LATE CHARGES RECEIVABLE	DUE FROM VENDORS		
334648																				0	918	0	2911	128	248	0	0	0	1745	0	0	0	0	0	0	0	0	0				
334657																				0	239	0	2268	76	76	0	0	0	975	0	0	0	0	0	0	978	0	0				
335346																				0	644	736	10917	218	1105	160	0	0	1214	0	0	0	0	0	0	4761	0	2457	Tax Accruals			
335355																					972	0	6540	292	401	94	15		1027					0		4140	0	0	TIF Bond	Bond Receivable		
336147																				0	766	0	2121	198	241	0	0	0	538	0	0	0	0	0	0	576	0	0				
336361																				0	199	101	954	33	52	0	0	0	602	0	0	0	0	0	0	0	0	0				
336576																				0	2061	31	4311	251	1219	0	519	0	1000	0	0	0	0	0	0	0	0	0		LIP		
336950																				0	0	0	617	54	54	0	0	0	563	0	0	0	0	0	0	0	0	0				
337247																				0	73	0	1028	148	148	0	0	0	468	0	0	0	0	0	0	339	0	0				
337340																				0	244	0	903	164	164	0	0	0	495	0	0	0	0	0	0	0	0	0				
338178																				0	3024	0	10619	0	300	0	0	0	914	0	105	0	0	0	0	6381	0	0				
338646																				0	235	0	5056	175	376	0	0	0	1435	0	0	0	0	0	0	2278	732	0				
338851																				0	95	0	390	0	72	0	0	0	223	0	0	0	0	0	0	0	0	0				
338945																				0	90	0	737	0	39	0	0	0	608	0	0	0	0	0	0	0	0	0				
339054																				0	699	0	3200	35	51	0	0	0	540	0	0	0	0	0	0	1910	0	0				
339072																					9228	0	50707		38243				3236			12375		0		0	0	0				
339353																				0	115	0	1829	0	27	0	0	0	705	0	0	0	0	0	0	492	0	490				
339456																				0	1174	0	4874	890	1663	0	0	0	2037	0	0	0	0	0	0	0	0	0				
339607																				0	10560	662	22580	0	2061	860	0	0	3388	0	0	0	0	0	0	5909	0	0	Compensating Balance			
339773																				0	25935	5058	46319	1551	4828	0	0	0	6913	2880	0	0	0	0	0	2369	0	1216				
339858																					461017	0	2209235		1239684	587511			124341					0		82362	297730	4101	Receivables from unsettled trading securities transaction			
339876																				0	20	0	216	0	86	0	0	0	110	0	0	0	0	0	0	0	0	0				
340135																				0	8661	422	57072	0	18474	16490	0	0	3668	0	0	0	0	0	0	25847	0	0	LINQS+			
340144																				0	2242	2259	25226	754	1317	0	0	0	2844	0	237	0	0	0	0	16564	0	0				
340256																				0	987	397	5790	351	1728	1000	0	0	1626	0	0	0	0	0	0	1052	0	0	Brookfield Contract Value			
340443																				0	365	0	4586	336	565	158	0	0	586	0	0	0	0	0	0	3070	0	0	SBA Pool Deferred Principal Payments	'		
340742																				0	2372	13338	24287	423	2136	544	0	0	1801	594	0	0	0	0	0	4640	0	0	SBA Servicing Rights			
340751																				0	1125	0	9021	291	403	0	0	0	3602	0	0	0	0	0	0	3891	0	0				
341310																				0	518	1006	20613	526	5019	1143	0	0	1943	0	938	0	0	0	0	12127	0	0	Investment in Def Comp			
342054																				0	484	0	2743	510	1147	342	0	0	1112	0	0	0	0	0	0	0	0	0	Debit Card Settlement Deposit			
342362																				0	3837	0	27911	73	6541	6417	0	0	6582	0	0	0	0	0	0	7148	0	3803	FIT Receivable IRS			
342410																				0	10105	12449	113016	0	24353	0	0	10124	6558	0	0	0	0	0	0	46912	0	12639			Net right of use lease asset	
342634																				0	32383	34052	525073	0	162243	0	0	0	40224	0	0	0	0	0	0	113272	141180	1719				
343051																				0	49	246	4889	110	197	0	0	0	455	0	0	0	0	0	0	3942	0	0				
343248																				0	207	69	604	27	27	0	0	0	301	0	0	0	0	0	0	0	0	0				
343257																				0	40	0	2041	33	44	9	2	0	423	0	0	0	0	0	0	1534	0	0	NON POST DEBITS	ATM SUSPENSE		
343770																				0	65	52	461	0	51	0	0	0	293	0	0	0	0	0	0	0	0	0				
343903																				0	3617	1770	19922	469	751	0	0	0	1786	0	0	0	0	0	0	10514	0	1484				
343958																				0	653	0	2792	0	56	0	0	0	1544	0	0	0	0	0	0	539	0	0				
344647																				84	1843	774	25081	775	1260	327			4176					0		17028	0	0	Dealer Reserve			
344816																				0	2418	0	3946	173	174	0	0	0	1354	0	0	0	0	0	0	0	0	0				
344852																				0	40	0	2017	0	0	0	0	0	617	0	0	0	0	0	0	1360	0	0				
345309																				0	3665	2659	46439	1077	1340	0	0	0	3310	0	0	0	0	0	0	35465	0	0				
345345																					2181	58	6032	175	219				3574					0		0	0	0				
345747																				0	1806	1568	18926	300	485	0	0	0	2275	0	0	0	0	0	0	12792	0	0				
345756																					5674	0	19442	491	3651				1435			1760		380		8302	0	0				
345877																				0	1921	1024	17191	1221	1563	0	0	0	1763	0	0	0	0	0	0	8416	2021	483				
346379																				0	2386	0	7149	0	980	594	0	0	592	0	0	0	0	0	0	3191	0	0	FHLB Holdback on sold loans	Prepaid expenses		
346566																				0	145	0	338	70	70	0	0	0	123	0	0	0	0	0	0	0	0	0				
346771																				0	258	532	1680	478	536	0	0	0	354	0	0	0	0	0	0	0	0	0				
347022																				0	323	149	1735	245	245	0	0	0	528	0	0	0	0	0	0	490	0	0				
347639																				0	276	3340	17419	342	3120	0	0	0	810	0	78	402	0	0	0	6996	0	2877				
347956																				0	1206	333	18142	713	2019	720	0	0	1581	0	0	0	0	0	0	10240	0	2763	Swap fee income receivable			
348159																				0	1389	51	5228	367	538	108	0	0	554	0	0	0	0	0	0	2696	0	0	LOW INCOME HOUSING TAX INVESTMENT			
348720																				0	593	2121	9243	694	1903	941	0	0	1511	0	172	0	0	0	0	0	3115	0	Debit card processor dep			
349129																				0	222	0	1523	227	369	0	0	0	621	0	0	0	0	0	0	311	0	0				
349343																				0	135	0	5998	0	90	0	0	0	1130	0	0	0	0	0	0	4643	0	0				
350572																					171	0	1086	87	362		207		553		51			0		0	0	0		Settlement Deposit FISERV		
350657																				11	18	0	416	87	98	0	0	0	300	0	0	0	0	0	0	0	0	0				
350750																				0	1024	0	1732	141	275	112	0	0	433	0	0	0	0	0	0	0	0	0	unposted deposit debits			
351131																					0	217	695	157	157				248					0		0	0	73				
351560																				0	794	2851	9500	241	241	0	0	0	622	0	0	0	0	0	0	4992	0	0	Other Misc. Assets			
351878																				0	348	182	1022	0	126	0	0	0	366	0	0	0	0	0	0	0	0	0				
352370																				0	2192	634	7585	260	262	0	0	0	762	0	0	0	0	0	0	3735	0	0				
352651																				0	79	0	356	73	75	0	0	0	202	0	0	0	0	0	0	0	0	0				
352745																				0	454	0	5430	0	375	105	0	0	1022	0	0	0	0	0	0	3579	0	0	Prepaid Insurance			
352772																					35018	58044	358644		50989	21359			39393					0		75054	99795	351	Low Income Housing Tax Credits			
352820																				0	93	0	723	0	100	0	0	0	530	0	0	0	0	0	0	0	0	0				
353238																				2	717	369	9539	235	1336	271	0	0	818	0	0	577	0	0	0	2015	1535	2749	loan and late fees			
353546																				0	288	0	4580	146	417	262	0	0	628	0	0	0	0	0	0	3247	0	0	Directors Comp Plan			
353555																				847	4573	0	63627	4876	17724				20835					0		18362	0	2133				
353724																				0	241	1893	9142	201	798	349	0	0	598	0	0	0	0	0	0	3311	0	2301	Investment in Low Income Housing Fund			
353957																				0	152	0	874	0	77	0	0	0	645	0	0	0	0	0	0	0	0	0				
354057																				0	111	0	2545	84	93	0	0	0	561	0	0	0	0	0	0	1780	0	0				
354253																				0	302	17	2302	60	72	0	0	0	429	0	0	0	0	0	0	1334	0	148				
354310																					32755	1436	172354	6285	12265				15533					0		88358	12829	9178				
354552																				0	744	0	10605	0	2552	1101	0	0	2970	0	0	0	0	0	0	4339	0	0	DELAYED PAYMENTS RECEIVABLE - INVESTMENTS			
354851																				0	151	0	2237	53	66	0	0	0	1029	0	0	0	0	0	0	991	0	0				
355120																				12	428	2239	17290	751	820	0	0	0	1164	0	57	0	0	0	0	12639	0	0				
355559																				0	1116	0	9279	360	360	0	0	0	1173	0	0	0	0	0	0	6630	0	0				
355858																					1976	7341	22939		4070	1629			6193					0		3359	0	0	UNPOSTED DEBITS ON DEPOSITS			
356239																				0	266	0	5982	249	746	0	0	0	2492	0	0	0	0	0	0	1907	0	571				
356659																				0	455	7	1489	0	29	0	0	0	998	0	0	0	0	0	0	0	0	0				
356752																				0	193	318	2476	0	73	0	0	0	146	0	0	0	0	0	0	1746	0	0				
357151																				0	113	0	3270	0	2735	2714	0	0	422	0	0	0	0	0	0	0	0	0	Factored Receivables			
357526																				0	1446	1511	12435	2561	2911	0	0	0	438	0	0	0	0	0	0	6129	0	0				
357553																				0	308	112	2628	0	147	0	0	0	2061	0	0	0	0	0	0	0	0	0				
357777																				0	1049	265	10686	0	252	0	0	0	738	0	0	0	0	0	0	8382	0	0				
357937																				0	951	720	15733	4962	5643	0	0	0	861	0	0	0	0	0	0	5693	0	1865				
358112																				0	495	0	4837	128	131	0	0	0	495	0	0	0	0	0	0	3716	0	0				
358448																				0	323	74	3812	0	70	0	0	0	333	0	0	0	0	0	0	3012	0	0				
358756																				0	365	0	2274	37	37	0	0	0	529	0	0	0	0	0	0	1343	0	0				
359472																				0	92	114	444	0	76	0	0	0	162	0	0	0	0	0	0	0	0	0				
359650																				0	28	29	184	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0				
359744																				0	46	0	466	0	35	0	0	0	385	0	0	0	0	0	0	0	0	0				
359838																				0	629	4	3655	0	165	0	0	0	443	0	0	0	0	0	0	2414	0	0				
360777																					30	48	435		53				119					0		185	0	0				
361055																				0	6565	567	35547	698	970	0	0	0	2747	0	0	0	0	0	0	16615	0	8083				
361167																					49333	0	190612		16833				25152	6614				0		49189	9144	40961				
361279																				0	712	0	4442	80	123	0	0	0	734	0	31	0	0	0	0	1737	0	1136				
361354																				0	147	0	699	0	113	0	0	0	417	0	0	0	0	0	0	22	0	0				
361439																					1055	834	7364	401	606	5			1080					0		3789	0	0	Uncollected Late Charges			
362043																				0	118	0	571	52	52	0	0	0	401	0	0	0	0	0	0	0	0	0				
362155																				0	226	249	4083	195	221	0	0	0	946	0	0	0	0	0	0	2441	0	0				
362717																				0	5874	0	29482	1544	2205	0	0	0	3386	0	0	0	0	0	0	11833	6184	0				
362856																				0	708	0	2880	111	116	0	0	0	1139	0	0	0	0	0	0	917	0	0				
362940																				0	0	0	1089	20	24	0	0	0	262	0	0	0	0	0	0	803	0	0				
363442																				0	2	4	501	9	255	246	0	0	240	0	0	0	0	0	0	0	0	0	BULLION			
363648																				0	426	18	2569	67	93	0	0	0	2032	0	0	0	0	0	0	0	0	0				
363657																					2544	0	9824		2276				1745					0		3259	0	0				
363778																				0	501	0	2760	127	217	31	33	13	222	0	0	13	0	0	0	1820	0	0	Prepaid Franchise Tax	Prepaid FIT	Miscellaneous	
364131																				0	129	0	5865	1944	1961	0	0	0	868	0	0	0	0	0	0	2907	0	0				
364270	20	412	54	1983	140	1008	479			508			13		1		0	0	0		412																		Deferred Compensation			
364430																				0	809	0	2390	0	60	0	0	0	567	0	0	0	0	0	0	954	0	0				
364449																					4148	4158	78480		7513	3763	1326		3348					0		58587	726	0	BALANCES DUE FROM ACQUIRING BANK	INVESTMENTS IN REAL ESTATE DEVELOPMENT FUND		
364850																				0	484	111	1740	63	261	174	0	0	453	0	18	0	0	0	0	431	0	0	Project Advance			
365325																					191810	37199	646093	31545	79312				60774					0		96966	120754	59278				
365745																				0	952	0	3953	0	209	164	0	0	902	0	0	0	0	0	0	1890	0	0	Investment payments in progress			
365848																				0	135	137	867	166	243	0	0	0	352	0	0	0	0	0	0	0	0	0	0			
365950																				0	242	0	736	0	168	0	0	0	326	0	0	0	0	0	0	0	0	0				
366078																				0	3393	0	17536	1018	1798	0	0	0	1696	0	0	727	0	0	0	8726	0	1923				
366238																					852	0	21048	1153	1798				3049					0		10137	0	5212				
366247																				0	185	0	1501	0	1	0	0	0	1315	0	0	0	0	0	0	0	0	0				
366359																				0	26	0	576	84	142	0	0	0	408	0	0	58	0	0	0	0	0	0				
366658																				10	671	20	1324	144	226	0	0	0	407	0	69	0	0	0	0	0	0	0				
366854																					225	246	845	123	123				251					0		0	0	0				
367150																				0	373	0	1137	0	241	0	0	0	523	0	0	0	0	0	0	0	0	0				
367178																				0	789	132	5576	0	82	0	0	0	333	0	0	0	0	0	0	4240	0	0				
367431																				0	308	12	4955	286	584	0	0	0	830	0	0	0	0	0	0	3221	0	0				
367543																				0	704	426	14346	1006	1026	0	0	0	1929	0	0	0	0	0	0	2211	0	8050				
368054																				0	774	0	1745	0	259	0	0	0	712	0	0	0	0	0	0	0	0	0				
368344																				0	785	0	6847	47	81	0	0	0	1245	0	0	0	0	0	0	4736	0	0				
368522																				0	1042	256	4765	529	596	0	0	0	704	0	0	0	0	0	0	2167	0	0				
368933																				0	89	0	1382	137	201	0	0	0	1092	0	0	0	0	0	0	0	0	0				
368951																				0	258	0	1656	0	111	0	0	0	1287	0	0	0	0	0	0	0	0	0				
369453																				0	698	0	5356	0	62	0	0	0	1306	0	0	0	0	0	0	3290	0	0				
369659																				0	1680	0	24261	329	329	0	0	0	3430	0	0	0	0	0	0	18822	0	0				
370020																				0	218	402	11633	376	856	0	0	0	1337	0	217	0	0	0	0	6626	0	2194				
370271																				0	152890	111132	878376	0	135368	65292	0	0	156037	0	0	0	0	0	0	7223	315726	0	Bank Operations - Investments			
370347																				0	335	0	1724	176	267	0	0	0	1122	0	0	0	0	0	0	0	0	0	Other Assets			
370721																					1875	0	8699	116	895	408			1516					0		2220	0	2193	PREPAID PENSION			
370833																				0	193	242	1161	88	183	0	0	0	293	0	0	0	0	0	0	250	0	0				
370954																					173	0	639		102				364					0		0	0	0		0		
371223																				0	872	128	6774	0	4967	2780	1441	0	807	0	0	0	0	0	0	0	0	0	LIHTC Equity Fund	OAHL		
371232																					374	833	6930	190	301				526					0		4273	0	623				
371362																				0	2148	0	16136	669	1436	682	0	0	2898	0	0	0	0	0	0	6533	0	3121	DDA Cutbacks			
371559																				0	221	0	1208	0	73	0	0	0	914	0	0	0	0	0	0	0	0	0				
371755																				11	188	0	718	88	99	0	0	0	431	0	0	0	0	0	0	0	0	0				
371849																				0	2	0	1804	0	102	0	0	0	440	0	0	0	0	0	0	795	0	465				
371924																					3766	0	32563	1800	1830				3779					0		17187	0	6001				
371942																				0	377	28	2719	0	185	0	0	0	827	0	0	0	0	0	0	1302	0	0				
372444																				0	89	0	1054	158	230	0	0	0	735	0	0	0	0	0	0	0	0	0	FMCC ADVANCES			
372538																				0	1390	1058	11557	204	331	120	0	0	2855	0	0	0	0	0	0	107	0	5816	ICBA Compensating Balance			
372640																				0	458	0	4493	241	241	0	0	0	851	0	0	0	0	0	0	2417	0	526				
372855																				0	192	0	2776	0	86	0	0	0	315	0	0	0	0	0	0	2183	0	0				
373115																					7034	0	27273	1185	5629	3864			4253					0		10357	0	0	Equity Investments			
373272																				0	184	18	958	102	628	164	20	342	128	0	0	0	0	0	0	0	0	0	Pmts in process	Def fees	Prepaid Corp Tax	
373553																				0	142	0	1463	24	24	0	0	0	319	0	0	0	0	0	0	978	0	0				
373601																					0	0	18289	5157	8012				8620				2725	0		1657	0	0				
374130																				0	347	770	5128	170	210	0	0	0	471	0	0	0	0	0	0	2063	0	1267				
374354																				0	184	0	751	0	34	0	0	0	533	0	0	0	0	0	0	0	0	0				
374653																					4304	757	24128	3389	9947				7781			3280		0		1339	0	0				
374774																				0	498	0	1451	238	571	0	0	0	382	0	0	176	0	0	0	0	0	0				
375034																					2477	3294	57633	1993	5326		2405		6249		503	417		0		18108	16487	5692		Current Tax Receivable		
375043																				1815	3928	0	32822	1232	3893	0	0	0	8973	0	0	0	0	0	0	16028	0	0				
