"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
489641																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
489913	48119346	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490179																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
490348																																																																																																						
490450																																																														0	0	0	0	0	0	0	0	0			4889	0	4889	0	0	0					0	0	0	0		0						0	0						0	
490535																																																																																																						
490843																																																																																																						
490955																																																																																																						
491224																																																														281166	0	0	0	0	0	0	0	0	0	0	159	0	159	0	159	3062847	0	0	0	0	0	679	0	0	0	0						0	0						0	
491251																																																																																																						
491402																																																																																																						
491653																																																																																																						
491934																																																														16809	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
492650																																																														0	0	0	0	0	0	0	0	0			39942	0	18331	0	0	0					0	0	0	0		0						0	0						0	
492810																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
493077																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
493152																																																																																																						
493741																																																																																																						
493844																																																																																																						
494168																																																																																																						
494261																																																														555138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
494654																																																																																																						
495044																																																																																																						
495419																																																																																																						
495558																																																																																																						
496434																																																																																																						
496845																																																														0	0	0	0	0	0	0	0	0			111081	0	632	0	111081	0						0	0	0		0						0	0						0	
496957																																																																																																						
497039																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
497404	2426535	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9021	0	1238	0	8727	3714815	0	0	0	0	0	6596	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497570																																																														611308	0	471750	0	0	0	0	0	0			0	0	0	0	0	26200						0	0	62606		0						0	0						0	
497655																																																																																																						
497851																																																																																																						
497954																																																																																																						
498148																																																																																																						
498317																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	71536					0	0	0	0		0						0	0						0	
498362																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	236620					0	0	0	0		0						0	0						0	
498456																																																																																																						
498531																																																																																																						
498625																																																																																																						
498942																																																																																																						
499154																																																																																																						
499453																																																																																																						
499501																																																																																																						
499743																																																														0	0	0	0	0	0	0	0	0			9133	0	9133	0	0	0						0	0	0		0						0	0						0	
499752																																																																																																						
499855																																																																																																						
500256																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
500658																																																																																																						
501105	20167577	16502783	0	0	0	0	0	0	0	0	0	0	0	0	0	607933	0	0	0	0	0	0	147998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10906227	0	3374477	38814	20405280	0	0	0	0	0	84592	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501132																																																																																																						
501459																																																																																																						
501655																																																														0	0	0	0	0	0	0	0	0			9272	0	1694	0	9272	0						0	0	0		0						0	0						0	
501767																																																																																																						
501815																																																														0	0	0	0	0	0	0	0	0			10050	0	309	0	0	0					0	0	0	0		0						0	0						0	
502111																																																																																																						
502447																																																																																																						
502559																																																																																																						
502652																																																																																																						
502746																																																																																																						
502849																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	109113						320	0	0		0						0	0						0	
503547																																																																																																						
503640																																																																																																						
504142																																																																																																						
504311																																																																																																						
504535																																																																																																						
504647																																																																																																						
504713	791227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70232	10973	70232	10973	70232	231397240	0	0	0	0	0	480971	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
505550																																																																																																						
505831																																																																																																						
505916																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
506052																																																																																																						
506249																																																														299559	0	0	0	0	0	0	0	0			0	0	0	0	0	775648					0	0	0	0		0						0	0						0	
506922																																																														0	0	0	0	0	0	0	0	0			292774	0	292774	0	0	129421					0	0	0	0		0						0	0						0	
507068																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
507152																																																																																																						
507330																																																																																																						
507349																																																																																																						
507509																																																														0	0	0	0	0	0	0	0	0			19509	0	1161	0	19509	859794					0	1581	0	0		0						0	0						0	
508270																																																																																																						
508346																																																														12363	0	0	0	0	0	0	0	0			0	0	0	0	0	279852					0	0	0	0		0						0	0						0	
508355																																																																																																						
508841																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	6537						0	0	0		0						0	0						0	
509811																																																														73117	0	0	0	0	0	0	0	0			0	0	0	0	0	433847					0	554	0	0		0						0	0						0	
509857																																																																																																						
509950																																																														0	1575072	0	25012	0	36182	0	0	0			0	0	0	0	0	5214565					0	18161	0	0		0						0	0						0	
510330																																																																																																						
510648																																																																																																						
510871	0	1735883	0	0	0	0	0	0								30924	0	0	0	0	0	0	94412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2905579	0	0	0	0	0	29097	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510938																																																																																																						
510947																																																																																																						
511618																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
511832																																																																																																						
513256																																																														0	0	0	0	0	0	0	0	0			4078	0	506	0	0	4078					0	0	0	0		0						0	0						0	
513322																																																																																																						
513340																																																																																																						
513546																																																																																																						
513854																																																																																																						
513920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
514048																																																																																																						
514057																																																																																																						
514066																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
514132																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
514356																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
514655																																																																																																						
514936																																																																																																						
515054																																																																																																						
515979																																																																																																						
516154																																																																																																						
516855																																																																																																						
516873																																																																																																						
517049																																																																																																						
517357																																																																																																						
517441																																																																																																						
517674																																																																																																						
518037																																																																																																						
518176																																																																																																						
518354																																																																																																						
518877																																																																																																						
519146																																																																																																						
519360																																																																																																						
519445																																																																																																						
519874																																																																																																						
520003																																																																																																						
520423																																																																																																						
520777																																																																																																						
521064																																																																																																						
521158																																																																																																						
521804																																																														0	0	0	0	0	0	0	0	0			0	45	0	0	0	27501					0	0	0	0		0						0	0						0	
521952																																																																																																						
521970																																																																																																						
522034																																																																																																						
522454																																																																																																						
522605																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	496523					0	0	0	0		0						0	0						0	
522669																																																																																																						
522753																																																																																																						
522847																																																																																																						
522856																																																																																																						
523161																																																																																																						
524579																																																																																																						
524757																																																																																																						
524766																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
524953																																																																																																						
524971																																																														0	0	0	0	0	0	0	0	0			80276	0	951	0	80276	0						0	0	0		0						0	0						0	
525053																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
525352																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
525549																																																														0	0	0	0	0	0	0	662	0			0	0	0	0	37946	271776					0	0	0	0		0						0	0						0	
526452	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
526519																																																														0	0	0	0	0	0	0	0	0			1079	0	1079	0	0	0					0	0	0	0		0						0	0						0	
526676																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
526854																																																														0	0	0	0	0	0	0	0	14700			0	0	0	0	0	0						0	0	0		0						0	0						0	
527057																																																																																																						
527178																																																																																																						
527507																																																																																																						
527600																																																																																																						
527749																																																																																																						
527954																																																														440681	2905734	0	34293	0	11155	0	0	0	0	0	2322	0	94	0	2322	4995931	0	0	0	0	0	3096	0	0	0	0						0	0						0	
528102																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	36228						0	0	0		0						0	0						0	
528241																																																																																																						
528849																																																																																																						
528960																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
529172																																																																																																						
529275																																																																																																						
529341																																																																																																						
529659																																																																																																						
529958																																																														116600	0	0	0	0	0	0	0	0			1080	0	1080	0	917	299574					0	2325	0	0		0						0	0						0	
530655																																																																																																						
530703																																																																																																						
530851																																																																																																						
531157																																																																																																						
531250																																																																																																						
532042																																																																																																						
532453																																																																																																						
532752																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
533124																																																																																																						
533227																																																																																																						
533535																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
533740																																																																																																						
534073																																																																																																						
534242																																																																																																						
534466																																																																																																						
534756																																																																																																						
534859																																																																																																						
534877																																																																																																						
535034																																																																																																						
535575																																																																																																						
535641																																																																																																						
535753																																																														391533	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
535874																																																																																																						
535931																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
535940																																																																																																						
536059																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
536349																																																																																																						
536527																																																																																																						
536554																																																																																																						
536853																																																																																																						
537038																																																														0	0	0	0	0	0	0	0	0			143	0	16	0	143	0					0	0	0	0		0						0	0						0	
537243																																																																																																						
537355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
537449																																																														208476	0	0	0	0	0	0	0	0			683	0	36	0	0	4610					0	0	0	0		0						0	0						0	
537551																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
537560																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
538222																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
538473																																																																																																						
538754																																																																																																						
538802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
538950																																																																																																						
539032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
539340																																																																																																						
539377																																																																																																						
539452																																																																																																						
539667																																																																																																						
539872																																																																																																						
540056																																																																																																						
540542																																																																																																						
540551																																																														44695	0	0	0	0	0	0	0	0			45339	0	22539	0	0	9956					0	0	0	0		0						0	0						0	
540739																																																																																																						
540775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	115623						0	0	0		0						0	0						0	
540850																																																																																																						
540926																																																														7693	0	0	0	0	0	0	0	0	0	0	70407	0	195	0	70407	2979083	0	0	0	0	0	4014	0	0	0	0						0	0						0	
541101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
541231																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
541307																																																																																																						
541642																																																																																																						
541754																																																																																																						
541857																																																																																																						
542153																																																																																																						
542340																																																																																																						
542528																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	121454					0	0	0	0		0						0	0						0	
542649																																																														164381	0	0	0	0	0	0	0	0	0	0	11637	0	11395	0	11464	6524712	0	0	0	0	0	4572	0	0	0	0						0	0						0	
542667																																																																																																						
542854																																																																																																						
543262																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
543459																																																																																																						
543945																																																																																																						
544335																																																																																																						
544447																																																																																																						
544577																																																																																																						
544652																																																																																																						
544951																																																																																																						
545154																																																																																																						
545604																																																																																																						
545846																																																																																																						
546003																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	364576						0	0	0		0						0	0						0	
546320																																																																																																						
546535																																																																																																						
546544																																																																																																						
547251																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
547550																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
547840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	371025					0	579	0	0		0						0	0						0	
548052																																																																																																						
548203																																																																																																						
548267																																																																																																						
548351																																																														3854	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
548472																																																																																																						
548641																																																														0	0	0	0	0	0	0	0	0			5575	0	1175	0	5575	0					0	0	0	0		0						0	0						0	
548771																																																																																																						
548829																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	6267					0	0	0	0		0						0	0						0	
548856																																																																																																						
549862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
550279																																																																																																						
550354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
550448																																																																																																						
550635																																																																																																						
550653																																																																																																						
550756																																																														0	0	0	0	0	0	0	0	0			55622	0	15993	0	40241	153344					0	0	0	0		0						0	0						0	
550952																																																																																																						
551016																																																																																																						
552059																																																																																																						
552161																																																																																																						
552545																																																																																																						
552956																																																																																																						
552974																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	24311	0						0	0	0		0						0	0						0	
553038																																																																																																						
553926																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	6557						0	0	0		0						0	0						0	
553944																																																																																																						
554268																																																																																																						
554343																																																																																																						
554857																																																														0	0	0	0	0	0	0	0	0			102621	0	798	0	102621	0						0	0	0		0						0	0						0	
554941																																																																																																						
555256																																																																																																						
556011																																																																																																						
556459																																																																																																						
556815																																																														76073	0	0	0	0	0	0	0	0			0	0	0	0	0	98852					0	0	0	0		0						0	0						0	
556936																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
557317																																																														0	0	0	0	0	0	0	0	0			13041	0	13041	0	0	0						0	0	0		0						0	0						0	
557438																																																																																																						
557858																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
558574																																																																																																						
559179																																																																																																						
560214																																																																																																						
560353																																																																																																						
560438																																																																																																						
560830																																																																																																						
561145																																																																																																						
561574																																																																																																						
561659																																																														0	0	0	0	0	0	0	0	0			48942	0	48942	0	0	0					0	0	0	0		0						0	0						0	
561864																																																																																																						
562058																																																																																																						
562076																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
562553																																																																																																						
563233																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
563336																																																																																																						
563457																																																																																																						
563934																																																																																																						
564052																																																																																																						
564324																																																																																																						
564463																																																																																																						
564557	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	3423					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564678																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
564838																																																																																																						
564856																																																																																																						
564977																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	30305						0	0	0		0						0	0						0	
565143																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
565152																																																																																																						
565170																																																																																																						
565536																																																																																																						
565750																																																																																																						
565844																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
566056																																																																																																						
566243																																																																																																						
566953																																																																																																						
567240																																																																																																						
567679																																																																																																						
567736																																																																																																						
567905																																																																																																						
568126																																																																																																						
568135																																																																																																						
568359																																																														0	0	0	0	0	0	0	46	0			4926	46	46	0	0	0					0	0	0	0		0						0	0						0	
568377																																																																																																						
568470																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	33455					0	0	0	0		0						0	0						0	
568939																																																																																																						
570558																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
570651																																																																																																						
571135																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
571265																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	176220						0	0	0		0						0	0						0	
571920																																																																																																						
571957																																																																																																						
572347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
572374																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	78600					0	111	0	0		0						0	0						0	
572459																																																																																																						
572655																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
573036																																																																																																						
573335																																																																																																						
574051																																																																																																						
574079																																																																																																						
574949																																																																																																						
574976																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	397076	0					0	0	0	0		0						0	0						0	
575133																																																																																																						
575254																																																														0	0	0	0	0	0	0	0	0			60000	0	60000	0	0	133126					0	0	0	0		0						0	0						0	
575348																																																																																																						
575375																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	65260						7	0	0		0						0	0						0	
575647																																																																																																						
575656																																																																																																						
575759																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
575834																																																																																																						
575955																																																																																																						
576354																																																														0	0	0	0	0	0	0	0	0			34	0	34	0	47955	0					0	0	0	0		0						0	0						0	
576541																																																														24222	0	0	0	0	0	0	0	0			0	0	0	0	0	63503					0	0	0	0		0						0	0						0	
576578																																																																																																						
576608																																																														0	0	0	0	0	0	0	0	0			342	0	3	0	0	65775						0	0	0		0						0	0						0	
576644																																																																																																						
576653																																																																																																						
576952																																																																																																						
577128																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	461256					0	0	0	0		0						0	0						0	
577137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
577230																																																																																																						
577472																																																																																																						
578116																																																																																																						
578237																																																																																																						
578255																																																														51113	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
578554																																																																																																						
578741																																																														0	0	0	0	0	0	0	0	0			431	0	35	0	431	45300					0	0	0	0		0						0	0						0	
578862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
