"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
542854																																																																																																		23738	496									
543262																																																																																																		1003501	32624									
543459																																																																																																		230516	1764									
543570																																																																																																		708033	-21901									
543945																																																																																																		336453	25433									
544335																																																																																																		368535	7665									
544447																																																																																																		92793	10478									
544577																																																																																																		64830	13495									
544652																																																																																																		408767	14374									
544951																																																																																																		41480	-62									
545042																																																																																																		403302	-41890									
545154																																																																																																		97768	2786									
545604																																																																																																		327900	38757									
545846																																																																																																		292296	8593									
546003																																																																																																		1273619	36501									
546320																																																																																																		54442	3127									
546384																																																																																																		102505	12219									
546432																																																																																																		158464	10713									
546535																																																																																																		186510	10523									
546544																																																																																																		647610	27069									
546647																																																																																																		83941	4478									
547251																																																																																																		107344	2199									
547550																																																																																																		122467	10579									
547840																																																																																																		1720076	103702									
548052																																																																																																		152678	9210									
548203																																																																																																		357431	36296									
548267																																																																																																		278699	26005									
548351																																																																																																		1487191	135083									
548472																																																																																																		60061	6075									
548641																																																																																																		103972	9609									
548771																																																																																																		532617	25011									
548829																																																																																																		84264	4387									
548856																																																																																																		145844	20372									
549545																																																																																																		62255	3813									
549862																																																																																																		401176	20648									
550279																																																																																																		550708	85851									
550354																																																																																																		111444	11000									
550448																																																																																																		69734	6429									
550635																																																																																																		604979	7464									
550653																																																																																																		49178	4630									
550756																																																																																																		599497	22718									
550952																																																																																																		369152	29612									
551016																																																																																																		227702	19647									
551070																																																																																																		1057211	86981									
552059																																																																																																		152231	14390									
552161																																																																																																		621823	60357									
552545																																																																																																		303900	14991									
552657																																																																																																		38632	1355									
552732																																																																																																		284777	16319									
552956																																																																																																		72360	9812									
552974																																																																																																		261428	24775									
553038																																																																																																		126393	4142									
553926																																																																																																		115869	12456									
553944																																																																																																		175730	26827									
554268																																																																																																		125009	14670									
554343																																																																																																		137968	13419									
554473																																																																																																		1232299	103443									
554857																																																																																																		918330	49698									
554941																																																																																																		63868	1756									
555005																																																																																																		197307	14140									
555256																																																																																																		67378	3885									
556011																																																																																																		342560	27334									
556459																																																																																																		499413	22604									
556815																																																																																																		1194834	73700									
556936																																																																																																		200865	16400									
557317																																																																																																		196817	16670									
557438																																																																																																		150831	10537									
557858																																																																																																		4229708	299504									
558574																																																																																																		37475	2841									
559179																																																																																																		44751	7309									
560214																																																																																																		58888	8655									
560353																																																																																																		241901	24020									
560438																																																																																																		53720	5177									
560830																																																																																																		53913	4553									
561145																																																																																																		336571	35660									
561239																																																																																																		25395	2445									
561574																																																																																																		457740	14687									
561659																																																																																																		674657	38761									
561864																																																																																																		301904	5870									
562058																																																																																																		298367	25525									
562076																																																																																																		148611	27247									
562553																																																																																																		191734	10286									
563233																																																																																																		236852	-6612									
563336																																																																																																		97669	9968									
563457																																																																																																		74126	13830									
563774																																																																																																		39250	9652									
563934																																																																																																		65071	5837									
564052																																																																																																		193994	61551									
564324																																																																																																		428940	40921									
564463																																																																																																		174667	11373									
564557																																												811168	32816																																																															
564605																																																																																																		37860081	1074084									
564678																																																																																																		98896	14563									
564838																																																																																																		129271	6227									
564856																																																																									0																									157425	7937									
564977																																																																																																		1639292	112296									
565143																																																																																																		165248	11692									
565152																																																																																																		42308	1778									
565170																																																																																																		154040	55172									
565536																																																																																																		136049	7104									
565750																																																																																																		661085	48999									
565844																																																																																																		82410	5752									
565974																																																																																																		582733	24227									
566056																																																																																																		179265	6716									
566243																																																																																																		180140	13163									
566458																																																																																																		44506	641									
566551																																																																																																		83707	10799									
566953																																																																																																		55417	1537									
567240																																																																																																		170094	11242									
567679																																																																																																		152378	17260									
567736																																																																																																		98188	4232									
567754																																																																																																		152393	7631									
567905																																																																																																		281809	-23000									
568126																																																																																																		261422	37673									
568135																																																																																																		189365	12627									
568144																																																																																																		374863	-13605									
568238																																																																																																		47182	3249									
568359																																																																																																		128650	1200									
568377																																																																																																		133112	13979									
568443																																																																																																		75139	2607									
568470																																																																																																		766747	68671									
568854																																																																																																		24893	2111									
568939																																																																																																		201911	19481									
569253																																																																																																		118178	3828									
569422																																																																																																		408192	33316									
570558																																																																																																		142639	6539									
570651																																																																																																		57960	1752									
570745																																																																																																		67844	3697									
571135																																																																																																		98527	11223									
571265																																																																																																		262265	13001									
571443																																																																																																		70068	3698									
571920																																																																																																		141568	9161									
571957																																																																																																		35190	3367									
572347																																																																																																		53746	602									
572374																																																																																																		3777752	310063									
572459																																																																																																		301847	12166									
572655																																																																																																		221217	11429									
573036																																																																																																		272408	-3000									
573335																																																																																																		289956	20763									
573559																																																																																																		46555	-219									
574051																																																																																																		110183	-1047									
574079																																																																																																		249394	21010									
574556																																																																																																		37159	2673									
574949																																																																																																		213484	22015									
574976																																																																																																		1280799	129291									
575133																																																																																																		71434	1469									
575254																																																																																																		2129060	64547									
575348																																																																																																		101269	9916									
575375																																																																																																		61546	11247									
575647																																																																																																		37252	2950									
575656																																																																																																		131754	14770									
575759																																																																																																		313429	29443									
575834																																																																																																		314325	27080									
575955																																																																																																		112391	7422									
576354																																																																																																		82310	4660									
576541																																																																																																		305405	23208									
576578																																																																																																		94229	10721									
576608																																																																																																		730245	56857									
576644																																																																																																		147553	582									
576653																																																																																																		136004	11326									
576952																																																																																																		273511	11564									
577128																																																																																																		2089508	51942									
577137																																												360106	6215																																																															
577230																																																																																																		70073	-1687									
577472																																																																																																		256071	21289									
578116																																																																																																		317855	31992									
578237																																																																																																		58881	1507									
578255																																																																																																		1165964	75034									
578554																																																																									0																									108055	8319									
578741																																																																																																		172162	18453									
578862																																																																																																		77618	2541									
579140																																																																																																		184164	9898									
579319																																																																																																		55439	3729									
579364																																																																																																		385464	16438									
579636																																																																																																		87081	5051									
580155																																																																																																		301743	13935									
580548																																																																																																		261384	21234									
580847																																																																																																		110927	5751									
580874																																																																																																		175878	13042									
581237																																																																																																		60088	10150									
581358																																																																																																		140817	14234									
581376																																																																																																		721810	81245									
582177																																																																																																		162199	11324									
582654																																																																																																		54029	5456									
582766																																																																																																		39817	3005									
582878																																																																																																		42049	4409									
582953																																																																																																		202748	7007									
582971																																																																																																		530307	58460									
583071																																																																																																		116050	18570									
583138																																																																																																		203978	11423									
583268																																																																																																		225903	20652									
583352																																																																																																		416136	37061									
583745																																																																																																		17763	1639									
583754																																																																																																		27761	2999									
583905																																																																																																		773449	98727									
584377																																																																																																		948312	67967									
584724																																																																																																		403857	28639									
584920																																																																																																		1652953	149198									
585235																																																																																																		138089	7724									
585749																																																																																																		552277	34207									
586027																																																																																																		166820	56243									
586072																																																																																																		562160	69907									
586241																																																																																																		40020	2037									
586335																																																																																																		102136	7463									
586960																																																																																																		112785	4775									
587677																																																																																																		373624	69603									
587752																																																																																																		46553	893									
587800																																																																																																		3620627	562370									
588058																																																																																																		234375	15004									
588245																																																																																																		113781	10224									
588348																																																																																																		161786	12318									
588441																																																																																																		286129	11389									
588478																																																																																																		282303	6911									
589158																																																																																																		96308	6115									
589439																																																																																																		42708	5062									
589523																																																																																																		516840	26113									
589943																																																																																																		717824	30305									
590145																																																																																																		56402	9122									
590220																																																																																																		509334	34555									
590248																																																																																																		489290	31524									
590640																																																																																																		237922	22683									
590949																																																																																																		210357	14682									
590976																																																																																																		355603	55738									
591209																																																																																																		233142	30926									
591320																																																																																																		514636	945									
591357																																																																																																		71071	6680									
591366																																																																																																		343896	22446									
591740																																																																																																		26873	1609									
591825																																																																																																		1997056	-313511									
591937																																																																																																		491100	-43696									
592439																																																																																																		214182	-25680									
592448																																																																																																		340622	12099									
592550																																																																																																		143804	8060									
592644																																																																																																		464196	26443									
592859																																																																																																		16693	979									
593007																																																																																																		2659449	240273									
593052																																																																																																		511995	45772									
593249																																																																																																		361446	11889									
593333																																																																																																		84460	4545									
593351																																																																																																		7127	257									
593771																																																																																																		9424	-1816									
593940																																																																																																		81762	9696									
593977																																																																																																		35256	5315									
594433																																																																																																		1500230	71237									
594451																																																																																																		20035	1664									
594853																																																																																																		745497	53549									
594938																																																																																																		277125	21122									
594947																																																																																																		1051214	99278									
595270																																																																																																		9835049	1147498									
595337																																																																																																		129666	16014									
595430																																																																																																		793851	20332									
595869																																												10951208	502931																																																															
595944																																																																																																		55267	4117									
595953																																																																																																		20711	733									
596062																																																																																																		438684	32953									
596156																																																																																																		303271	11673									
596277																																																																																																		24117	2347									
596455																																																																																																		136743	2836									
596642																																																																																																		66731	2026									
596848																																																																																																		925373	67206									
596978																																																																																																		158274	15740									
597041																																																																																																		100500	-379									
597313																																																																																																		280828	16324									
597452																																																																																																		115147	5064									
597546																																																																																																		264982	19415									
597658																																																																									0																									120534	5854									
598002																																																																																																		339710	16860									
598048																																																																																																		313883	27683									
598132																																																																																																		41508	1791									
598534																																																																																																		2603904	144311									
598543																																																																																																		87075	2714									
598646																																																																																																		84324	9278									
598954																																																																																																		465572	48079									
599643																																																																																																		76574	3840									
599764																																																																																																		2371242	147554									
600129																																																																																																		333169	25582									
600419																																																																																																		641581	54771									
600576																																																																																																		137969	9492									
601032																																																																																																		27561	2637									
601041																																																																																																		71205	7969									
601050																																																																																																		22386731	894881									
601153																																																																																																		89680	4514									
601416																																																																																																		2971234	131856									
601443																																																																																																		262504	22821									
601658																																																																																																		191973	2049									
601733																																																																																																		154027	20261									
602048																																																																																																		342503	7069									
602150																																																																																																		160547	12071									
602356																																																																																																		267402	5124									
602543																																																																																																		173794	13371									
602842																																																																																																		16340	84									
602972																																																																																																		464498	30595									
603232																																																																																																		84939	11560									
603540																																																																																																		67682	6506									
603559																																																																																																		34017	2277									
603755																																																																																																		44387	2192									
604024																																																																																																		387622	22508									
604033																																																																																																		24287	1948									
604547																																																																																																		115474	13374									
604640																																																																																																		42156	-174									
605571																																																																																																		145196	25358									
605610																																																																																																		189839	17241									
605656																																																																																																		229903	11691									
605973																																																																																																		147845	10367									
606046																																																																																																		12898719	900013									
606176																																																																																																		654512	65858									
606653																																																																																																		513568	31446									
607146																																																																																																		199556	17730									
607333																																																																																																		209250	14209									
608358																																																																																																		60863	3155									
608451																																																																																																		55247	4217									
608844																																																																																																		190946	41									
609010																																																																																																		225097	21723									
609373																																																																																																		129305	12377									
609467																																																																																																		107350	-10595									
609476																																																																																																		550331	76038									
609609																																																																																																		301325	8796									
609645																																																																																																		25192	1003									
609832																																																																																																		198904	11404									
610128																																																																																																		545526	82477									
610164																																																																																																		459767	12164									
610539																																																																																																		40538	836									
610557																																																																																																		109823	5009									
610913																																																																																																		213515	16526									
611031																																																																																																		132129	-43									
611246																																																																																																		48835	2894									
611451																																																																																																		418955	5686									
612159																																																																																																		69374	5029									
612551																																																																																																		138678	8274									
612878																																																																																																		85456	13582									
613008																																																																																																		6263329	227469									
613156																																																																																																		282165	14437									
613307																																												33081014	-448795																																																															
613334																																																																																																		50045	2302									
613343																																																																																																		747235	35979									
613400																																																																																																		1839262	180032									
613558																																																																																																		871723	30706									
613679																																																																																																		381640	14470									
613772																																																																																																		52548	6881									
613839																																																																																																		226680	8039									
613950																																																																																																		1294626	91557									
613978																																																																																																		118593	15618									
614256																																																																																																		72540	5129									
614313																																																																																																		653512	33387									
614340																																																																																																		234961	8752									
614368																																																																																																		195535	18269									
614751																																																																																																		139476	3124									
614948																																																																																																		156339	18886									
615217																																																																																																		489882	62683									
615253																																																																																																		125893	8913									
615459																																																																																																		544859	26232									
615776																																																																																																		20033	0									
615851																																																																																																		132801	20465									
615879																																																																																																		102503	23424									
615954																																																																																																		347560	8682									
616036																																																																																																		449385	24917									
