"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	
435750																																																																																																																																												0	0	0	0	0	0	0	0	0	0	142	0	89	0	828	35	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	772	79	300	0	2	0	0	0	92	0	0	0	0	0	0	0	0	0	0	10	0	0	0	276	1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436131																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	93	0	38	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	139	0	108	0	0	0	0	0	0	20	4	0	0	0	0	0	1910	112	1947	0	67	43	0	0	2502	0	0	0	0	0	584	0	0	0	6086	388	781	0	0	2063	3076	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	93	0	0	0	0	
436159																																																																																																																																												0	0	0	0	0	0	0	0	0	101	0	0	549	373	6348	224	98	0	55	0	7488	0	0	0	0	0	0	0	0	0	0	0	1491	257	1516	1	0	101	0	0	1424	0	0	0	0	0	0	0	5774	129	3547	450	555	34	0	0	3762	0	0	0	0	22	785	0	54	470	15827	3640	0	164	0	5202	13005	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436542																																																																																																																																												0	0	0							0	0	0	158	106	579	323	0	75	0	0	0	0	0	1150						0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	50	0	531	0	0	0	0	0	0	0				0	0	0	0	317	236	151	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436711																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	3152	0	7730	0	0	0	121	0	1345	0	0	0	0	0	0	0	0	0	0	0	119	0	1626	0	0	0	0	0	0	0	0	0	0	0	0	0	1170	300	607	0	3952	0	121	0	0	27848	0	0	0	0	0	0	0	0	4316	314	1910	0	0	6268	5104	0	0	394	121	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436739																																																																																																																																												0	0	0										336	0	1019	0	0	0	0	0	0	0	0	0						0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	6	0	0	0	111	0				0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436823																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	143	0	3416	112	0	0	0	0	0	0	0	1995	0	0	0	0	0	0	0	0	429	0	317	0	0	0	0	0	0	8	2	0	0	0	0	0	3042	138	4419	29	139	0	0	0	681	0	0	0	0	21	302	0	0	821	11144	938	44	0	0	1140	228	269	0	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436953																																																																																																																																												0	0	0										419	217	112	50	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635	855	1162	247	73	16	0	0	700	26				211	8	234	105	0	245	6	653	86	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
437044																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
437053																																																																																																																																												0	0	0										24	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	77	0	19	0	0	0	0	0	0	0	0	0	0	748	1	2082	0	39	0	0	0	371	0				0	0	0	0	0	0	478	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
437138																																																																																																																																												0	0	0										0	0	87	697	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	142	0	193	114	0	0	0	0	476	0				0	0	0	0	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	697	114	0	627	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
437455																																																																																																																																												0	0	0							1	0	0	0	0	1	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	53	0	334	0	38	0	0	0	0	0				0	0	0	44	0	0	72	0	0	0	0	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
437914																																																																																																																																												0	0	0	0	0	0	0	0	0	0	13440	0	335	38	2751	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	1696	0	779	13440	0	0	0	0	0	0	0	0	0	0	0	0	15261	516	7154	926	598	0	0	0	16393	0	0	0	0	182	668	0	0	1449	22568	802	0	0	0	21760	8272	1123	0	3884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
438050																																																																																																																																												0	0	0										0	0	664	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	65	0	31	0	0	0	0	0	0	0				260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
438434																																																																																																																																												0	0	0										889	149	205	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	93	498	80	0	0	0	0	19	0				0	0	0	0	0	0	650	0	70	0	0	3005	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439132																																																																																																																																												0	0	0										183	0	122	468	0	413	0	0	0	0	0	0						0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	599	0	1726	0	0	0	0	0	0	0				0	0	0	0	366	0	657	39	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439338																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	520	39	0	48	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	31	41	0	0	0	0	0	0	0	0	0	0	0	0	1507	0	2791	149	398	59	0	0	546	0	0	0	0	961	379	0	0	116	39	485	0	117	0	250	127	0	0	0	0	0	0	0	0	0	74	30	0	54	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439356																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1045	40	980	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	0	0	0	0	0	16	30	0	0	0	0	0	718	0	288	0	45	0	0	0	153	0	0	0	0	0	0	0	0	0	15	185	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439404																																																																																																																																												0	0	0	0	0	0	0	0	0	316	412	0	1140	524	2318	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	86	0	1336	438	39	316	0	0	0	0	0	0	0	0	0	0	10423	470	2931	359	393	0	0	0	1277	0	0	0	0	492	1974	0	0	1454	946	409	214	0	1025	4757	2160	839	0	2803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439459																																																																																																																																												0	0	0							115	0	0	0	0	0	0	0	40	0	0	0	0	0	0						0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439730																																																																																																																																												0	0	0							0	0	0	38	0	276	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	450	0	16	0	0	0	0	0				0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
440110																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992	16	97	1	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
440259																																																																																																																																												0	0	0										516	0	0	0	0	0	0	0	0	0	0	0						0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	427	0	102	0	0	0	445	1448				0	77	0	0	440	1619	16	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
440446																																																																																																																																												0	0	0							0	0	0	0	0	112	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	177	0	383	0	0	0	0	0	272	0				0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
440857																																																																																																																																												0	0	0										0	0	51	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
440978																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	36	0	0	0	0	0	0	0				0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441050																																																																																																																																												0	0	0							65	7	0	86	0	797	18	0	936	0	0	0	0	0	0						0	0	0	0	0	0	7	0	65	0	0	0	0	0	0	0	0	0	0	471	23	1589	18	0	0	0	0	112	0				0	2	0	0	0	425	115	0	179	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441078																																																																																																																																												0	0	0										0	0	0	19	0	0	0	0	0	0	0	0						0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	1660	158	41	8	0	0	162	67				48	0	0	0	0	0	0	0	33	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441135																																																																																																																																												0	0	0							0	0	0	25	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0				0	0	0	0	0	496	151	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441256																																																																																																																																												0	0	0	0	0	0	0	0	0	307	1	26	507	29	419	0	350	917	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	32	36	67	28	307	0	0	0	0	0	0	0	0	0	0	419	239	414	265	12	82	0	0	425	0	0	0	0	70	2990	0	0	0	113	124	2819	86	123	24	1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441359																																																																																																																																												0	0	0	0	0	0	0	0	0	0	221	0	288	0	0	136	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	379	0	1325	0	5	0	0	0	619	92	0	0	0	0	0	0	0	0	0	257	333	0	0	268	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441434																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	88	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	178	0	0	0	0	0	1093	231	0	0	0	0	0	0	0	0	0	78	0	0	0	270	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441470																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441630																																																																																																																																												0	0	0										6	0	55	42	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	289	0	1351	0	43	0	0	0	107	0				0	197	0	0	0	0	465	96	0	0	465	458	52	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442011																																																																																																																																												0	0	0										2139	0	0	0	0	0	51	0	0	0	0	0						0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	913	0	2238	0	0	0	0	0	462	0				0	0	0	0	0	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442057																																																																																																																																												0	0	0							0	0	0	62	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442244																																																																																																																																												0	0	0							0	0	0	0	0	262	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442655																																																																																																																																												0	0	0							0	0	0	81	66	0	39	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	41	9	0	0	0	0	0	0	0	0	0	0	0	0	41	19	0	0	0	0	9	0				0	0	0	0	0	0	0	176	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442758																																																																																																																																												0	0	0							0	0	0	37	341	0	493	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	453	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442806																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	1425	0	1196	56	0	0	0	0	540	0	0	0	0	0	0	0	0	0	352	0	0	0	0	2093	0	0	0	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443148																																																																																																																																												0	0	0							0	0	0	0	0	1138	3	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	300	10	0	0	0	0	306	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1138	0	0	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	
443205																																																																																																																																												249	0	0	0	0	0	0	0	0	0	0	0	1326	0	2133	0	0	0	783	0	197	0	0	0	0	0	0	0	0	0	0	0	1421	0	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	27563	3212	14144	0	0	0	0	0	3290	0	0	0	0	0	0	0	0	2494	2630	871	1371	0	0	11161	9033	3329	0	8625	0	0	0	0	0	0	0	0	4466	0	0	4283	0	0	0	0	0	0	0	0	0	0	0	0	0	
443353																																																																																																																																												0	0	0							0	0	0	261	0	19	210	0	0	0	0	0	0	0	0						0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	109	0	536	0	0	0	0	0	34	0				0	0	0	0	0	0	162	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443625																																																																																																																																												0	0	0							0	0	0	62	0	0	0	0	0	0	183	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443634																																																																																																																																												0	0	0							11	0	0	4	52	17	0	162	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	11	0	0	0	9	0	0	0	0	0	0	159	13	390	124	0	0	0	0	0	0				0	0	0	0	0	0	150	0	98	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444051																																																																																																																																												0	0	0							0	0	0	331	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	7	70	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	70	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	
444350																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444471																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	9	0	0	0						0	0	0	30	75	50	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	1140	838	15	0	0	0	0	770				0	383	0	51	0	0	0	0	0	0	0	0	313	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444556																																																																																																																																												0	0	0							0	297	5	583	21	566	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	302	5	0	0	0	0	0	0	0	0	0	0	0	871	48	213	0	11	0	0	0	0	0				0	0	0	0	0	203	411	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444677																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0				0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444958																																																																																																																																												0	0	0							0	0	0	56	0	56	3	0	525	0	0	0	0	0	0						0	0	0	0	0	17	7	0	0	0	0	0	0	0	0	0	0	0	0	113	0	136	0	0	0	0	0	696	0				0	0	0	0	0	0	218	100	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	
445674																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	258	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	97	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
445777																																																																																																																																												0	0	0										0	0	0	0	0	0	121	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4155	41	1098	109	103	0	0	0	0	0				0	0	0	0	0	19	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
445852																																																																																																																																												0	0	0							0	17	0	0	0	0	26	0	0	0	0	0	0	0	0						0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
445955																																																																																																																																												0	0	0										2329	151	303	67	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546	0	1890	17	78	0	0	0	898	0				174	0	0	0	0	58	183	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446130																																																																																																																																												0	0	0										397	0	52	0	0	0	0	0	0	0	0	0						0	0	0	112	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	271	0	0	0	0	0	0	0				0	1357	0	0	0	112	1001	209	0	0	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446149																																																																																																																																												0	0	0										0	59	0	0	0	24	0	0	0	0	0	0						0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	134	0	2	0	0	0	17	0				0	0	0	0	0	0	0	33	0	0	197	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446176																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	659	0	0	0						0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	862	0	570	109	0	0	0	0	335	0				0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446877																																																																																																																																												0	0	0										457	0	167	0	0	0	707	0	0	0	0	0						0	0	0	53	0	652	0	0	0	0	0	0	0	0	0	0	0	0	0	8457	97	2611	0	6	0	0	0	990	0				0	0	0	0	0	531	3747	366	0	0	600	83	312	0	2152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
447034																																																																																																																																												0	0	0										133	0	194	561	0	0	0	0	0	0	0	485						0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	379	0	935	291	0	0	0	0	234	0				0	32	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
447070																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	8533	0	2151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
447100																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3425	462	791	0	212	0	0	0	999	0	0	0	0	0	0	0	0	209	177	0	0	0	0	209	0	0	0	1291	0	0	0	0	0	0	0	0	80	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	
447342																																																																																																																																												0	0	0										90	0	22	0	0	176	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	426	0	0	0	0	0	344	0				0	0	0	0	0	0	115	141	0	0	0	201	34	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
447557																																																																																																																																												0	0	0										28	0	41	0	0	0	0	0	0	0	0	0						0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	65	0	0	0	0	0	465	0	0	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
