"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
869953	0	0	0	0	0	0	0	0	0	0	0	208	95555	170869	0	0	0	0	0	90503	0	0	0	400	400	0	0	0	400	0	0	0	0	0	0	0	0	0	20830	23044	0	0	0	1675	1232	0	557	0	34831	0	0	0	0	0	0	0	0	0	2358	21408	66737	0	0	0	0	0	4007	0	347	247	8	-848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1542	0	0	153	1389	0	0	0	21177	62155	22801	71931	0	12431	11401	71931	95763	0	0	0	15578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
869971	0	0	0	0	0	0	0	0	0	0	0	1564	196058	243793	0	0	0	0	0	177342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4066	438	0	0	0	0	0	0	1595	12530	30331	4536	3	0	0	0	0	0	0	0	0	17682	159660	0	0	0	0	0	15940	0	0	635	0	-2426	896	0	0	0	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4015	0	0	0	4015	0	0	0	16596	33168	22218	179879	0	6634	11109	179879	197622	0	1764	1764	26225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
870539	0	0	0	0	0	0	0	0	0	0	0	1490	530168	808309	0	0	0	0	0	432407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27477	9452	0	0	0	0	1429	0	4646	58722	176986	37914	0	0	0	0	0	0	0	0	0	68382	364025	0	0	0	0	0	58668	0	0	2581	0	-3490	1547	0	0	1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38211	0	0	38211	0	0	0	0	86199	189019	147483	420112	0	37804	73742	420112	531658	0	0	0	101503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
870650	0	0	0	0	0	0	0	0	0	0	0	2206	415721	465083	0	0	0	0	0	332525	913	11413	11413	3844	3844	0	0	0	3844	0	0	0	0	0	0	0	0	0	13953	6282	0	0	0	0	0	0	2141	1866	59140	15613	662	0	0	254	2791	0	0	0	254	26113	306158	0	0	0	0	0	26224	0	45	844	0	-4863	674	0	0	0	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11680	11680	0	0	0	11680	182	182	0	0	0	182	22248	0	0	0	22248	0	0	0	15864	67362	44517	382196	0	13472	22259	382196	417927	0	588	588	51981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
870856	0	0	0	0	0	0	0	0	0	0	0	131	47834	47752	0	0	0	0	0	36897	581	7263	7263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	800	0	0	0	0	0	0	430	0	8066	605	0	0	0	0	0	0	0	0	0	861	36036	0	0	0	0	0	2484	0	6	417	9	-292	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	9283	1475	45370	0	1857	738	45370	47965	0	0	0	6194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
870913	0	0	0	0	0	0	0	0	0	0	0	0	14289	28602	0	0	0	0	0	10023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	917	0	0	0	0	0	0	48	1530	10139	0	1047	0	0	0	0	0	0	0	0	4193	5830	0	0	0	0	0	2707	0	0	332	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	458	0	0	0	1924	12412	4193	9710	0	2482	2097	9710	14289	0	1024	1024	3551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
871358	0	0	0	0	0	0	0	0	0	0	0	62	31843	55735	0	0	0	0	0	30949	0	0	0	55	55	0	0	0	55	0	0	0	0	0	0	0	0	0	328	4912	0	0	0	0	0	0	176	1997	8118	200	0	0	0	0	0	0	0	0	0	8117	22832	0	0	0	0	0	883	0	109	124	492	-284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2434	22275	8809	23045	0	4455	4405	23045	31905	0	9121	9121	5302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
871648	0	0	0	0	0	0	0	0	0	0	0	0	48778	108780	0	0	0	0	0	50164	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1158	696	0	0	0	0	0	0	1593	24597	19632	3978	20	0	0	0	178	0	0	0	0	22773	27391	0	0	0	0	0	4209	25	0	595	0	1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25755	21576	26929	30998	0	4315	13465	30998	48778	0	653	653	9009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
871769	0	0	0	0	0	0	0	0	0	0	0	29155	2479563	4636908	0	0	0	0	0	2082257	0	0	0	19685	19685	0	0	0	19685	0	0	0	0	0	0	0	0	0	299911	36008	0	0	248653	1227050	83383	5755	15262	40034	437563	52607	2823	0	0	0	1608	3105	0	14623	0	350619	1717015	0	0	0	0	0	181789	0	1773	8162	1408	-43201	3319	0	0	0	3319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604994	1708783	489625	1922148	0	341757	244813	1922148	2508718	0	0	0	661371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
871956	0	0	0	0	0	0	0	0	0	0	0	105	20150	39358	0	0	0	0	0	19887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10296	3468	0	0	2682	1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3392	16495	0	0	0	0	0	710	0	77	8	0	-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	160	0	0	0	13055	6394	3392	17280	0	1279	1696	17280	20255	0	980	980	3494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
872047	0	0	0	0	0	0	0	0	0	0	0	23	253949	329546	0	0	0	0	0	212940	450	5625	5625	1899	1899	0	0	0	1899	0	0	6225	0	0	0	0	0	0	3778	4786	0	0	0	0	0	0	3899	6539	79558	2208	5729	0	0	0	912	0	0	0	1212	31133	180595	0	0	0	0	0	21273	0	815	5033	250	701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9579	0	0	0	9579	0	0	0	11132	90589	34503	218602	0	18118	17252	218602	253972	0	0	0	32316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
872551	0	0	0	0	0	0	0	0	0	0	0	1505	87938	189255	0	0	0	0	0	84645	0	0	0	719	719	0	0	0	719	0	0	0	0	0	0	0	0	0	14062	1680	0	0	0	336	0	0	2492	11489	63825	1596	1030	0	0	0	0	0	0	0	4778	29425	50442	0	0	0	0	0	7222	0	373	379	0	-131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1071	0	0	0	1071	0	0	0	25924	70998	31021	59732	0	14200	15511	59732	89443	0	0	0	18434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
872953	0	0	0	0	0	0	0	0	0	0	0	239	98729	124982	0	0	0	0	0	93643	0	0	0	158	158	0	0	0	158	0	0	0	0	0	0	0	0	0	18096	5517	0	0	0	7918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	602	92904	0	0	0	0	0	2626	0	0	0	0	-1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	157	0	0	0	18096	14111	602	95845	0	2822	301	95845	98968	0	539	539	12710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
873259	0	0	0	0	0	0	0	0	0	0	0	0	198123	262765	0	0	0	0	0	208215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15714	4064	0	0	0	0	0	0	300	0	13708	3188	5386	0	0	0	0	0	0	0	1590	65487	141138	0	0	0	0	0	11763	0	0	349	0	-1840	0	0	0	0	0	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1795	0	0	0	1795	0	0	0	15714	19711	68675	159843	0	3942	34338	159843	198123	0	0	0	21032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
873679	0	0	0	0	0	0	0	0	0	135	0	431	33463	73177	0	0	0	0	0	34150	159	1988	1988	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	3644	4170	0	0	0	0	0	0	414	3196	24124	280	0	0	0	0	0	0	0	0	22	21743	12385	0	0	0	0	0	2874	12	98	1004	0	-428	71	0	0	0	71	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1165	0	0	938	227	0	0	135	6938	29320	23096	16482	0	5864	11548	16482	33894	0	0	0	6516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
873950	0	0	0	0	0	0	0	0	0	0	0	630	74297	119119	0	0	0	0	0	46595	217	2713	2713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6586	187	0	0	0	0	0	0	3683	4792	34978	9269	8390	0	0	0	1	0	0	0	0	8908	37687	0	0	0	0	0	10903	0	223	886	0	2116	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	32	0	0	0	11601	36051	18178	58628	0	7210	9089	58628	74927	0	0	0	14116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
874050	0	0	0	0	0	0	0	0	0	0	62	0	210466	295799	0	0	0	0	0	183319	805	10063	10063	93	93	0	0	0	93	0	0	1635	0	0	0	0	0	0	3027	12985	0	0	0	0	0	0	4075	6411	85488	1515	84	0	0	0	0	0	0	0	4676	43551	135092	0	0	0	0	0	18886	1635	0	1243	0	4102	0	0	0	0	0	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5655	0	0	0	5655	0	0	0	9438	104392	45066	167055	0	20878	22533	167055	210466	0	0	0	29109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
874452	0	0	0	0	0	0	0	0	0	0	0	89	68110	90309	0	0	0	0	0	69391	0	0	0	189	189	0	0	0	189	0	0	0	0	0	0	0	0	0	1216	0	0	0	0	0	0	0	891	5953	11562	0	0	0	0	0	0	0	0	231	0	12853	56307	0	0	0	0	0	3377	0	149	1107	0	-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	0	0	0	621	0	0	0	7549	12669	12853	59238	0	2534	6427	59238	68199	0	0	0	7528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
874649	0	0	0	0	0	0	0	0	0	0	0	16255	796543	1085800	0	0	0	0	0	613983	0	0	0	2893	2893	0	0	0	2893	0	0	975	0	0	0	0	0	-1888	58930	16286	0	0	0	0	0	0	2630	45510	89407	26520	863	0	0	0	14657	0	0	7439	0	83526	523018	0	0	0	0	0	205867	-1888	2059	4403	0	-25508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	360	0	0	0	113938	110096	124703	728427	0	22019	62352	728427	812798	0	0	0	64345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
874845	0	0	0	0	0	0	0	0	0	0	0	23423	2374752	2875450	0	0	0	0	0	2233709	0	0	0	39613	39613	0	39613	0	0	0	0	5069	204	0	0	0	0	0	13615	44589	0	0	0	0	0	0	11623	124438	276902	28494	26590	0	0	0	2953	0	0	0	2516	107701	2123492	0	0	0	0	0	130456	5273	7719	38539	0	-36504	0	0	0	0	0	197	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9220	9220	0	0	9067	153	0	0	0	0	0	0	5183	0	0	0	5183	0	0	0	145772	447635	148215	2234540	0	89527	74108	2234540	2398175	0	45476	45476	288257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875048	0	0	0	0	0	0	0	0	0	0	0	649	147280	237530	0	0	0	0	0	158873	0	0	0	200	200	0	0	0	200	0	0	1010	28	0	0	0	0	0	1528	6429	0	0	0	132	104	0	961	3766	36076	0	0	0	0	0	311	0	0	0	18809	33326	106738	0	0	0	0	0	13421	1038	442	1552	119	-499	346	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	0	0	0	685	0	0	0	29786	63798	33860	118239	0	12760	16930	118239	147929	24050	800	24850	20009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875057	0	0	0	0	0	0	0	0	0	0	0	0	239904	340789	0	0	0	0	0	181340	0	0	0	105	105	0	0	0	105	0	0	1659	0	0	0	0	0	0	3234	16962	0	0	0	0	0	0	3524	6277	74328	0	38268	0	0	0	0	0	0	0	0	27490	153850	0	0	0	0	0	16298	1659	0	0	0	2876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9511	96487	27490	206862	0	19297	13745	206862	239904	0	5197	5197	35550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875132	0	0	0	0	0	0	0	0	0	0	0	0	34613	54830	0	0	0	0	0	33165	0	0	0	0	0	0	0	0	0	0	0	509	0	0	0	0	0	0	251	684	0	0	0	0	0	0	331	1199	11046	140	0	0	0	0	0	0	0	0	0	6561	26604	0	0	0	0	0	2535	509	280	525	0	528	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1730	16810	6701	27900	0	3362	3351	27900	34613	0	4555	4555	9035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875655	0	0	0	0	0	0	0	0	0	0	0	0	66529	85157	0	0	0	0	0	61799	190	2375	2375	0	0	0	0	0	0	0	0	3166	0	0	0	0	0	0	14555	33	0	0	0	0	0	0	11	0	2008	0	0	0	0	0	0	0	0	0	2445	5392	53962	0	0	0	0	0	9622	3166	268	998	50	2497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1234	0	0	0	1234	0	0	0	14823	5484	5442	62711	0	1097	2721	62711	66529	0	0	0	6925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875758	0	0	0	0	0	0	0	0	0	0	0	0	48352	121091	0	0	0	0	0	28115	0	0	0	57	57	0	0	0	57	0	0	0	0	0	0	0	0	0	1543	1541	0	0	0	60204	0	0	302	0	6006	0	0	0	0	0	0	0	0	0	510	6171	21434	0	0	0	0	0	5586	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	602	0	0	0	1543	87936	6171	27679	0	17587	3086	27679	48352	0	19675	19675	13996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875909	0	0	0	0	0	0	0	0	0	0	0	0	34309	61755	0	0	0	0	0	40407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129	816	0	0	0	0	0	0	455	786	16359	773	266	0	0	0	0	0	0	0	0	29135	11272	0	0	0	0	0	2733	161	0	247	118	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2067	0	0	0	2067	0	0	0	1915	17422	30026	15812	0	3484	15013	15812	34309	0	0	0	4253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875936	0	0	0	0	0	0	0	0	0	0	0	1493	184194	334104	0	0	0	0	0	159347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39162	2348	0	0	2453	85623	0	3589	1425	817	37309	0	0	0	0	0	0	0	0	0	3248	26315	129784	0	0	0	0	0	13417	0	0	0	0	-2389	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42432	128578	26315	146813	0	25716	13158	146813	185687	0	50	50	32943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
876157	0	0	0	0	0	0	0	0	0	0	14	102	23746	37424	0	0	0	0	0	22672	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	214	2173	0	0	0	0	0	0	286	0	10652	0	111	0	0	0	0	0	0	0	1898	1462	19311	0	0	0	0	0	975	0	91	176	7	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	14899	1469	20133	0	2980	735	20133	23848	0	0	0	4246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
876634	0	0	0	0	3172	0	0	0	0	381	0	8877	1763731	2398674	0	0	0	0	0	1608216	0	0	0	10920	10920	2013	0	25	8882	0	0	82739	0	0	0	0	0	0	330127	55018	1	0	0	0	0	0	2312	231222	60579	1679	0	0	0	0	20467	0	0	23021	0	334286	1250909	0	0	0	0	0	338563	89025	8052	6586	1396	60302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75915	0	0	0	75915	381	0	0	594816	122352	357853	1569211	0	24470	178927	1569211	1772608	0	169	169	249701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
876700	0	0	0	0	0	0	0	0	0	0	0	0	397098	922469	0	0	0	0	0	361737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45066	3337	0	0	0	0	0	0	24803	80202	307790	61642	59243	0	0	0	0	0	0	0	0	299293	62444	0	0	0	0	0	21510	0	1207	2233	811	22552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14106	0	0	0	14106	0	0	0	126475	315860	361746	153053	0	63172	180873	153053	397098	0	2500	2500	191830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877015	0	0	0	0	0	0	0	0	0	0	0	0	42282	103872	0	0	0	0	0	35986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8318	3784	0	0	0	0	0	0	925	102	47441	1720	517	0	0	0	0	0	0	0	0	17785	18201	0	0	0	0	0	3741	0	303	301	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	279	0	0	0	8723	51977	19505	22134	0	10395	9753	22134	42282	0	451	451	9227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877154	0	0	0	0	0	0	0	0	0	0	0	39	167581	269649	0	0	0	0	0	156145	0	0	0	278	278	0	0	0	278	0	0	0	0	0	0	0	0	0	5574	895	0	0	0	0	0	0	596	9452	82752	0	0	0	0	0	0	0	0	0	3771	27551	124822	0	0	0	0	0	12746	0	393	1444	0	-1543	63	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15419	88862	27551	136072	0	17772	13776	136072	167620	0	0	0	26612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877350	0	0	0	0	0	0	0	0	0	0	0	157	85716	107345	0	0	0	0	0	82382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10890	252	0	0	838	10856	595	0	16	414	209	0	0	0	0	0	0	0	0	0	849	5407	76126	0	0	0	0	0	3863	0	0	185	0	-1214	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	575	0	0	0	12142	12351	6002	80402	0	2470	3001	80402	85873	0	0	0	11288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877369	0	0	0	0	0	0	17000	30000	0	56000	0	51000	8618000	10679000	0	0	0	0	0	7825000	0	0	0	92000	92000	0	0	0	92000	0	0	943000	1000	0	0	0	0	0	485000	144000	0	0	0	0	0	0	27000	1712000	162000	0	9000	0	0	0	8000	0	0	0	308000	518000	6999000	41000	0	0	0	0	1471000	946000	60000	37000	2000	875000	5000	0	0	0	5000	800	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715000	0	0	0	715000	0	0	56000	2257000	651000	584000	8246800	0	130200	292000	8246800	8669000	0	0	0	1224000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877752	0	0	0	0	0	0	0	0	0	0	0	581	136303	205062	0	0	0	0	0	138908	0	0	0	806	806	0	0	0	806	0	0	0	0	0	0	0	0	0	2575	7249	0	0	0	0	0	0	1086	5051	27091	8213	5924	0	0	0	0	0	0	919	316	56295	81378	0	0	0	0	0	7731	0	393	288	0	-1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2078	0	0	0	2078	0	0	0	8938	36969	64508	97236	0	7394	32254	97236	136884	0	2025	2025	18879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877958	0	0	0	0	0	0	0	0	0	0	0	5	8629	23629	0	0	0	0	0	5683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	3	0	0	0	0	0	0	1096	0	16441	0	0	0	0	0	0	0	0	711	0	0	4972	0	0	0	0	0	753	0	5	4	744	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	263	0	0	0	0	0	0	1423	16448	744	4972	0	3290	372	4972	8634	0	0	0	4726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
878898	0	0	0	0	0	0	0	0	0	110	0	0	1653545	3212934	0	0	0	0	0	1228424	0	0	0	811	811	0	0	0	811	0	0	774	42	-328	0	0	0	328	43036	3312	0	0	156544	343944	0	0	2094	196820	234831	0	0	0	0	0	834352	0	0	0	33517	396903	798004	0	0	0	0	0	153873	1143	10291	61272	0	-14250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7593	7593	0	0	7593	0	0	0	0	0	0	0	18709	0	0	0	18709	0	0	110	406691	676876	1238958	898691	0	135375	619479	898691	1653545	0	0	0	319619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879000	0	0	0	0	0	0	0	0	0	0	0	791	183899	269393	0	0	0	0	0	214517	0	0	0	978	978	216	0	0	762	0	0	0	0	0	0	0	0	0	17941	1520	0	0	0	0	0	0	86	0	11473	0	606	0	0	0	0	0	0	149	4342	83666	126360	0	11740	2429	0	0	10232	0	1163	2941	0	-2941	40	2	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4422	0	0	0	4422	0	0	0	31211	22705	83666	138316	0	4541	41833	138316	184690	0	0	0	23534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879336	0	0	0	0	0	0	0	0	0	0	53	2186	126334	193099	0	0	0	0	0	133769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	6201	0	0	0	4005	251	0	876	2097	38649	1032	0	0	0	304	0	0	0	0	5047	39379	89343	0	0	0	0	0	6737	0	0	491	0	-2918	0	0	0	0	0	206	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	841	0	0	0	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2709	57763	40662	96636	0	11553	20331	96636	128520	0	3066	3066	15166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879439	0	0	0	0	0	0	0	0	0	0	0	629	74740	116744	0	0	0	0	0	75140	0	0	0	118	118	0	0	0	118	0	0	0	0	0	0	0	0	0	0	4815	0	0	0	0	0	0	224	0	23090	6360	0	0	0	0	0	0	0	0	0	27275	47865	0	0	0	0	0	4987	0	0	0	0	-1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27905	33635	52970	0	5581	16818	52970	75369	0	0	0	10982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879457	0	0	0	0	0	0	0	0	0	0	0	0	104115	214585	0	0	0	0	0	73180	0	0	0	0	0	0	0	0	0	0	0	595	0	0	0	0	0	0	26820	23103	0	0	4155	15839	1937	0	1713	9115	50720	6967	103	0	0	0	0	0	0	0	45	4946	68189	0	0	0	0	0	6609	595	317	219	0	1570	71	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4564	0	0	0	4564	0	0	0	40407	93926	13850	78405	0	18785	6925	78405	104115	0	4000	4000	16530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
