"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
197254																			0	147	0	400	0	0	0	0	0	0	0	253	0	0	0	0	0	0				
197302																			0	823	5658	26184	234	907	305	0	0	0	0	1274	0	0	0	14330	0	3192	Insurance Policy			
197478	0	80463	126815	806050	0	405548	0	0	0	0	0	88723	0	0	0	23165	35183	46153		80463																				
197759																			0	720	0	8662	349	412	0	0	0	0	0	1123	0	0	0	6407	0	0				
198046																			0	138	0	1727	15	15	0	0	0	0	0	262	0	0	0	1312	0	0				
198073																			0	299	0	1137	304	383	0	0	0	0	0	455	0	0	0	0	0	0				
198149																			0	766	633	8338	91	97	0	0	0	0	0	885	0	0	0	5957	0	0				
198251																			0	194	0	525	83	112	29	0	0	0	0	219	0	0	0	0	0	0	Fee Accrual Receivable			
198859																			0	594	0	2246	190	190	0	0	0	0	0	1462	0	0	0	0	0	0				
198961																			0	544	0	4578	0	1532	1389	0	0	0	0	360	0	0	0	2142	0	0	Deferred Compensation Plan			
199052																			0	384	666	4236	54	55	0	0	0	0	0	1328	0	0	0	1372	431	0				
199137																			0	0	0	664	40	89	6	42	0	0	0	575	0	0	0	0	0	0	M/C Clearing	Passport Atm Settlement		
199351																			0	336	0	1496	200	200	0	0	0	0	0	668	0	0	0	292	0	0				
199436																			0	140	0	3883	729	835	0	0	0	0	0	702	0	0	0	1103	0	1103				
199463																			0	1049	0	5803	200	431	230	0	0	0	0	712	0	0	0	3611	0	0	Software			
200042																			0	0	0	590	0	31	0	0	0	0	0	227	0	0	0	332	0	0				
200378																			0	61068	1605	252180	4350	62408	3908	0	0	0	0	26365	12288	0	0	81390	19344	0	Affordable Housing Fund			
200435																			6	1050	0	6137	1267	1273	0	0	0	0	0	3814	0	0	0	0	0	0				
200640																			0	0	0	3316	1185	1783	354	0	0	0	0	1533	0	0	0	0	0	0	COMPUTER SOFTWARE			
201254																			0	208	0	1970	13	19	0	0	0	0	0	678	0	0	0	1065	0	0				
201647																			0	1283	31	2651	62	62	0	0	0	0	0	1275	0	0	0	0	0	0				
201834																			0	2411	0	28471	453	2367	0	0	0	0	0	3379	0	0	0	20314	0	0				
202514																			0	1485	0	3283	0	944	637	0	0	0	0	854	0	0	0	0	0	0	Freddie Mac Receivable			
202541																			0	916	0	2334	27	138	67	27	0	0	0	1280	0	0	0	0	0	0	PREPAID INSURANCE	PREPAID VEHICLE LEASE		
202907																			0	28965	0	214599	85110	100890	0	0	0	0	0	29830	0	0	0	49210	135	5569				
203043																			0	609	0	5932	176	4224	0	0	0	0	0	1099	0	0	0	0	0	0				
203052																			15	88	0	388	0	15	0	0	0	0	0	285	0	0	0	0	0	0				
203070																			0	88	0	5574	527	738	0	0	0	0	0	592	0	0	0	4156	0	0	Miscellaneous Receivable			
203418																			0	650	194	2585	450	910	0	0	0	0	0	831	0	0	0	0	0	0				
203575																			0	706	0	2037	72	80	0	0	0	0	0	199	0	0	0	1052	0	0	Franchise Tax			
204004																			156	72135	42240	346530	13423	22367	0	0	0	0	0	25399	0	0	0	94702	1223	88464				
204077																			0	153	1636	9641	207	475	214	0	0	0	0	457	0	0	0	6920	0	0	214			
204237																			123	329	0	1418	188	311	0	0	0	0	0	778	0	0	0	0	0	0				
204376																			0	185	668	2558	128	128	0	0	0	0	0	448	0	0	0	1129	0	0				
204826																			0	1028	0	2318	372	372	0	0	0	0	0	918	0	0	0	0	0	0				
205243																			0	635	994	11638	916	1363	0	0	0	0	0	1782	0	0	0	3725	3139	0				
205346																			0	600	0	2035	108	123	0	0	0	0	0	1218	0	0	0	94	0	0				
205458																			0	63	0	491	27	44	0	0	0	0	0	384	0	0	0	0	0	0				
205542																			0	643	0	2707	119	137	18	0	0	0	0	1927	0	0	0	0	0	0	Prepaid Expense Brokered CD's	Accrued Taxes Negative  4th Quarter		
205654																			0	3863	0	16926	1672	9329	1582	1275	770	0	0	3734	230	0	0	0	0	0	Collateral Deposit VISA	Accounts Receivable	Original Works of Art	
206156																			0	1622	0	7085	217	998	286	495	0	0	0	1625	0	0	0	2840	0	0	Paintings	Accion NM and ABQid		
206174																			0	1235	583	6435	310	461	8	81	62	0	0	1342	0	0	0	1406	0	1408	Accounts Receivable	Computer Software	Stationery, Supplies, Premium Inventory	
206473																			0	839	0	1483	132	182	0	0	0	0	0	462	0	0	0	0	0	0				
206772																			0	487	152	980	90	109	0	0	0	0	0	232	0	0	0	0	0	0				
206950																			0	233	0	2203	41	67	0	0	0	0	0	391	0	0	0	1512	0	0				
207041																			0	11	0	973	30	41	0	0	0	0	0	228	0	0	0	693	0	0				
207050																			0	4825	0	9039	996	2157	190	583	0	0	0	1869	0	0	0	0	188	0	Form 8752 Section 7519	Mortgage Derivative Asset		
207452																			0	966	0	6125	286	416	130	0	0	0	0	1735	0	0	0	3008	0	0	MTM U/R Gain on loans, offset by swaps			
207470																			0	1902	498	14334	0	436	0	0	0	0	0	436	0	0	0	10457	0	605				
207555																			0	543	0	1423	141	141	0	0	0	0	0	739	0	0	0	0	0	0				
207845																			0	4473	1410	16955	1349	4699	1356	0	0	0	0	4721	0	0	0	1652	0	0	INCOME TAX RECEIVABLE			
207872																			0	1315	1477	10690	548	669	0	0	0	0	0	991	0	0	0	182	3233	2823				
207957																			0	100	0	207	22	22	0	0	0	0	0	85	0	0	0	0	0	0				
208057																			0	645	0	4128	139	258	0	0	0	0	0	2176	0	0	0	1049	0	0				
208244	0	86146	90549	634331	0	112716	0	0	0	0	0	68614	23159	0	0	92332	158191	25783		86146																				
208347																			16	365	0	1244	12	94	46	20	0	0	0	465	0	0	0	320	0	0	Computer Software	Bank Vehicle and Check Adjustment Clearing Account		
208440																			0	179	0	2855	42	127	0	0	0	0	0	795	0	0	0	1754	0	0	Insurance			
208459																			0	143	401	619	35	35	0	0	0	0	0	40	0	0	0	0	0	0				
208570																			0	1980	0	9016	363	661	0	0	0	0	0	926	0	0	0	5449	0	0				
208655																			0	1164	689	4790	587	587	0	0	0	0	0	2350	0	0	0	0	0	0				
208972																			0	411	0	1868	50	86	0	0	0	0	0	174	0	0	0	1197	0	0				
209148																			0	1306	53	5890	311	327	0	0	0	0	0	1957	0	0	0	2247	0	0				
209362																			0	185	0	553	141	309	165	0	0	0	0	59	0	0	0	0	0	0	Accounts Receivable			
209447																			37	229	8	2514	66	105	0	0	0	0	0	351	0	0	0	269	1552	0				
209559																			0	163	1	3017	0	48	35	0	0	0	0	392	0	0	0	2413	0	0	Prepaid Insurance			
209830																			0	441	1129	6677	199	202	0	0	0	0	0	1470	0	0	0	2846	0	589				
209858																			4	208	1856	3987	119	424	301	0	0	0	0	1499	0	0	0	0	0	0	Misc			
210238																			0	363	8052	17113	407	617	0	0	0	0	0	1076	0	0	0	7005	0	0				
210256																			0	1031	0	1843	0	234	3	0	200	0	0	578	0	0	0	0	0	0	UNPOSTED DEBITS		USDA SBA PREMIUM	
210434	0	489650	0	5086441	0	4408752	1902664	0	0	0	0	188039	0	0	0	0	0	0		463814																	Client Security Settlement Receivable			
210452																			0	488	0	949	0	114	73	0	0	0	0	347	0	0	0	0	0	0	PREPAID INSURANCE			
210779																			0	1895	11	2470	160	167	0	0	0	0	0	397	0	0	0	0	0	0	Purchased software net of depreciation			
211114																			0	823	0	1586	112	131	0	0	0	0	0	632	0	0	0	0	0	0				
211271																			0	15217	5182	35338	0	6429	2674	0	0	0	0	6177	1392	0	0	2333	0	0	Software			
211338																			22	921	144	1781	116	151	0	0	0	0	0	565	0	0	0	0	0	0				
211851																			0	273	0	870	161	161	0	0	0	0	0	436	0	0	0	0	0	0				
212018																			0	2021	559	16263	835	948	25	0	0	0	0	1453	0	0	0	6351	0	4931	Principal Receivable			
212335																			16	320	0	2724	611	1028	261	120	0	0	0	1262	0	0	0	114	0	0	EFT SETTLEMENT DEPOSIT	NONPOST DDA DEBITS		
212344																			0	274	0	1075	69	70	0	0	0	0	0	731	0	0	0	0	0	0				
212465	0	1633272	579624	4245028	405161	1425203	435014	0	0	0	0	281758	0	0	0	62246	262925	0		1633272																	Computer Software			
212522																			0	4827	3649	33212	2456	5302	0	0	0	0	0	4821	0	0	0	14613	0	0				
212577																			126	30163	55686	177533	796	5353	1765	0	0	0	0	7410	0	0	0	55028	1753	22140	Accounts receivable			
213471																			0	199	497	1657	0	240	0	0	0	0	0	721	0	0	0	0	0	0				
213538																			1	100	91	3380	186	198	0	0	0	0	0	971	0	0	0	2020	0	0				
213912																			0	710	0	3217	0	936	455	0	0	0	0	273	0	0	0	1298	0	0	DEFERRED DIRECTORS FEES			
213958																			0	159	0	1924	41	41	0	0	0	0	0	198	0	0	0	1526	0	0				
214106																			0	1531	808	7749	1708	1763	0	0	0	0	0	3647	0	0	0	0	0	0		Taxes Receivable		
214414																			0	3717	0	24360	1971	2564	0	0	0	0	0	3964	0	0	0	7037	0	7078				
214722																			0	2314	122	22744	1472	4032	0	0	0	0	0	2553	0	0	0	10515	190	3018				
214807																			0	87000	3000	1126000	0	988000	0	0	0	0	0	48000	0	0	0	0	0	0				
214843																			0	551	54	7959	796	1194	220	0	0	0	0	1681	0	0	0	1457	0	3022	Software			
215251																			0	97	67	2033	0	115	85	0	0	0	0	114	0	0	0	1640	0	0	IT Equipment Software			
215345																			0	2962	47	13336	104	163	44	0	0	0	0	2463	0	0	0	5418	0	2283	Prepaid Credit Life/Disability Insurance	Accounts Receivable		
215354																			0	930	0	1508	179	344	42	0	0	0	0	234	0	0	0	0	0	0	Software	ORE Account Receivables		
215653																			0	188	0	359	0	4	0	0	0	0	0	167	0	0	0	0	0	0				
215662																			37	834	3005	22231	446	1578	0	0	0	0	0	2553	0	0	0	14261	0	0				
215710																			0	3111	959	22161	1364	1533	0	0	0	0	0	1564	0	0	0	9221	0	5773				
216164																			0	788	0	4797	84	208	0	0	0	0	0	528	0	0	0	2695	0	578				
216230																			0	402	0	859	200	203	0	0	0	0	0	254	0	0	0	0	0	0				
216632																			0	163	0	1065	333	358	0	0	0	0	0	544	0	0	0	0	0	0				
216922																			0	18306	1279	113654	0	12489	0	0	0	0	0	8986	0	0	6704	36373	0	36221				
217059																			0	642	0	3863	83	360	257	0	0	0	0	1337	0	0	0	1524	0	0	Fiserv Settlement Deposit			
218131																			0	1246	0	2655	305	531	188	0	0	0	0	878	0	0	38	0	0	0	JHA PASSPORT RESERVE			
218261																			0	130	0	441	0	89	0	0	0	0	0	222	0	0	0	0	0	0				
218757																			0	0	0	182	127	127	0	0	0	0	0	55	0	0	0	0	0	0				
218775																			0	988	111	1869	135	554	81	338	0	0	0	216	0	0	0	0	0	0	State Def Tax Asset	Federal and State Tax		
218850																			0	208	0	708	0	0	0	0	0	0	0	178	0	0	0	322	0	0				
218878																			11	740	0	1472	294	413	108	0	0	0	0	319	0	0	0	0	0	0	Other A/R			
219044																			0	185	0	1400	35	131	42	0	0	0	0	225	0	0	0	0	859	0	Negative Liability	Suspense		
219259																			0	280	0	1286	202	214	0	0	0	0	0	792	0	0	0	0	0	0				
219343																			0	4914	395	55893	4176	4176	0	0	0	0	0	6928	0	0	0	36466	0	3014				
219651																			0	665	0	2747	637	895	0	0	0	0	0	1187	0	0	0	0	0	0				
219679																			0	290	6	1446	48	48	0	0	0	0	0	153	0	0	0	949	0	0				
220059																			0	726	0	5468	471	1272	571	0	0	0	0	1091	0	0	0	2379	0	0	Investment in SBIC			
220527																			0	3634	1175	27449	0	4114	646	0	0	0	0	3874	0	0	0	14652	0	0	ATM/Debit Card Suspense			
220844																			0	923	0	4985	250	250	0	0	0	0	0	827	0	0	0	2985	0	0				
220974																			0	3115	0	17096	177	438	205	24	0	0	0	1978	0	0	0	8400	0	3165	Delayed Principal Payments	Coins Sets for Resale		
221476																			0	2610	1828	15452	242	617	167	0	0	0	0	2317	0	0	0	8080	0	0	Prepaid income taxes			
221775																			0	189	2981	4143	234	430	0	0	0	0	0	543	0	0	0	0	0	0				
222156																			0	488	0	5376	185	185	0	0	0	0	0	722	0	0	0	3981	0	0	Mortgage Loans in Process			
222446																			0	934	815	13788	473	473	0	0	0	0	0	1217	0	0	0	10349	0	0				
222558																			0	184	0	4187	66	66	0	0	0	0	0	1335	0	0	0	2602	0	0				
222754																			0	1041	0	3386	420	1069	599	0	0	0	0	1097	0	0	0	179	0	0	PREPAID CAPTIVE INSURANCE			
223005																			0	4730	2750	19018	281	737	279	0	0	0	0	1169	0	0	0	5584	0	4048	Accounts Receivable	Accounts Receivable		
223322																			0	5948	4923	41467	817	1997	0	0	0	0	0	5180	0	0	0	4158	0	19261				
223331																			0	11196	1615	38343	2140	5113	0	0	0	0	0	6729	0	0	0	8904	2014	2772				
223452																			0	159	84	1178	0	69	63	0	0	0	0	866	0	0	0	0	0	0	BRANCH ACQUISITION COSTS			
223751																			0	238	0	688	0	143	78	0	0	0	0	307	0	0	0	0	0	0	interest on securities			
223845																			0	1052	0	2536	39	270	222	0	0	0	0	1214	0	0	0	0	0	0	Insurance receivables			
224552																			7	160	0	986	81	164	36	0	0	0	0	662	0	0	0	0	0	0	Loan work in process			
224954																			0	0	0	328	31	31	0	0	0	0	0	297	0	0	0	0	0	0				
225054																			0	175	0	1709	47	56	0	0	0	0	0	224	0	0	0	1254	0	0				
225157																			0	284	0	2497	126	306	180	0	0	0	0	1907	0	0	0	0	0	0	Data Systems Software			
225241																			0	120	172	647	60	118	39	0	0	0	0	237	0	0	0	0	0	0	Deposit Clearing GL			
225335																			0	1422	680	36389	406	630	223	0	0	0	0	2411	0	0	0	28268	0	2978	Other Receivables			
225559																			0	4550	8018	26680	667	1286	609	0	0	0	0	904	0	0	0	11922	0	0	Other Current Assets			
225942																			0	71	7	401	83	117	0	0	0	0	0	206	0	0	0	0	0	0				
226949																			0	63	242	1836	106	106	0	0	0	0	0	564	0	0	0	861	0	0				
227151																			0	1158	97	8577	201	296	0	0	0	0	0	1026	0	0	0	5701	0	299				
227179																			0	0	2031	5349	467	1136	588	0	0	0	0	2182	0	0	0	0	0	0	ACH in Process			
227357																			0	1367	0	4966	505	616	0	0	0	0	0	1102	0	0	0	1881	0	0				
227656																			0	558	0	855	30	47	0	0	0	0	0	250	0	0	0	0	0	0				
227777																			0	1922	0	9380	0	3543	0	0	0	0	0	784	0	0	0	3131	0	0		0		
228000																			0	1694	0	16394	0	13479	10173	0	0	0	0	1152	0	0	0	69	0	0	FAS 158 PENSION PLAN ASSET			
228055																			9	61	0	870	9	84	27	34	5	0	0	725	0	0	0	0	0	0	ND Benefit Trust 5;  Software 22	Debit Card Deposit	Gift Card Deposit	
228158																			0	1792	0	7285	178	683	418	0	0	0	0	1516	0	0	0	1472	0	1822	Directors Deferred Income			
228279																			0	1463	1857	13528	351	677	5	2	0	0	0	1578	0	0	0	7953	0	0	CDARS Settlement Adjustment	Accounts Receivable		
228345																			0	557	1474	4366	11	17	0	0	0	0	0	485	0	0	0	1833	0	0				
229070																			0	1031	289	2239	287	368	64	17	0	0	0	551	0	0	0	0	0	0	Accounts Receivable	Net Software		
229173																			0	828	2	1177	116	127	0	0	0	0	0	220	0	0	0	0	0	0				
229342																			0	337	283	1708	0	36	0	0	0	0	0	1052	0	0	0	0	0	0				
229454																			9	112	0	888	54	119	56	0	0	0	0	384	0	0	0	273	0	0	total susp			
229801																			495	145699	134180	999239	0	266887	49430	0	0	0	0	62973	12504	0	7336	35770	330501	23229	Prepaid Deferred Compensation			
229874																			0	3623	2034	12987	816	2374	563	0	0	0	0	704	0	0	170	4252	0	0	non-qualified deferred plan assets			
229913	0	51180	89756	249745	0	102460	46931	0	0	0	0	6349	0	0	0	0	0	0		51180																	Bonus reimbursement			
230254																			54	163	0	2869	43	100	0	0	0	0	0	143	0	0	0	2463	0	0				
230423																			0	1049	660	12913	0	667	420	170	0	0	0	900	0	0	0	9637	0	0	CURRENT FIT REFUNDABLE	PREPAID FRANCHISE TAX		
230610																			0	1083	1470	9788	0	194	0	0	0	0	0	697	0	0	0	6344	0	0				
230759																			0	6093	0	52551	0	25907	25132	0	0	0	0	2307	0	0	0	3059	0	15185	cra investment			
231149																			0	3479	0	13863	171	319	147	0	0	0	0	2881	0	0	0	5567	0	1617	Computer Software License (Net of Amortization)			
231242																			0	23068	10240	100424	1247	1424	0	0	0	0	0	6510	0	0	0	37192	0	21990				
231279																			0	478	176	5119	155	194	0	0	0	0	0	269	0	0	0	4002	0	0				
231336																			0	447	0	1511	123	243	113	0	0	0	0	821	0	0	0	0	0	0	Principal Receivable SBA Loan Pools			
231671																			0	1152	513	5873	643	734	0	0	0	0	0	427	0	0	0	3047	0	0				
232258																			0	52	421	573	0	5	0	0	0	0	0	95	0	0	0	0	0	0				
232847																			0	348	0	4727	131	151	0	0	0	0	0	975	0	0	0	3253	0	0				
232856																			0	973	0	9121	195	225	0	0	0	0	0	1215	0	0	0	6708	0	0				
233031	0	680124	12610	7339016	0	3227293	879773	0	0	0	0	313534	0	0	0	1217933	1641534	245988		680124																	Low Income Housing Tax Credit Investment			
233246																			0	360	0	1445	0	104	0	0	0	0	0	699	0	0	0	282	0	0				
233358																			0	625	0	5231	284	329	0	0	0	0	0	768	0	0	0	3158	351	0				
233442																			7	360	0	969	59	99	33	0	0	0	0	510	0	0	0	0	0	0	Federal income tax deposit			
233451																			0	100	51	679	56	61	0	0	0	0	0	467	0	0	0	0	0	0				
233527																			0	1943	947	9281	0	2079	0	0	0	0	0	882	0	0	0	2829	0	601				
233554																			873	1078	2477	10349	1052	4547	0	0	0	0	0	2247	0	0	0	0	0	0				
234355																			0	11257	0	46236	1064	3698	0	0	0	0	0	4714	0	0	0	20733	0	5834				
234506																			0	782	0	2110	183	315	131	0	0	0	0	1013	0	0	0	0	0	0	Other Assets			
234739																			0	2130	3341	25843	1098	1626	0	0	0	0	0	2215	0	0	0	13896	0	2635				
234841																			0	700	0	2264	0	0	0	0	0	0	0	1564	0	0	0	0	0	0				
235174																			0	454	0	854	141	180	0	0	0	0	0	220	0	0	0	0	0	0				
235231																			0	483	509	8648	447	562	0	0	0	0	0	1359	0	0	0	2093	0	3642				
235316																			0	243	0	781	96	152	51	0	0	0	0	129	0	0	0	129	0	128	software			
235446																			0	857	0	2509	124	141	17	0	0	0	0	1511	0	0	0	0	0	0	Other Assets			
235530																			0	1184	0	4411	416	676	232	0	0	0	0	2551	0	0	0	0	0	0	Software			
235558																			0	168	0	373	40	41	0	0	0	0	0	164	0	0	0	0	0	0				
235950																			0	126	0	738	0	12	0	0	0	0	0	600	0	0	0	0	0	0				
236153																			0	5832	0	35676	0	5414	1445	0	0	0	0	10653	0	0	0	5179	0	8598	ADV CC CLEARING 19650+19651			
236256																			0	174	0	942	70	244	174	0	0	0	0	524	0	0	0	0	0	0	MBS Principal Receivable			
236603																			0	262	441	10422	0	1546	0	0	0	0	0	970	0	0	0	7203	0	0				
236706																			0	13254	17952	97853	0	16049	0	0	0	0	0	7497	0	0	0	12144	14788	16169				
236957																			0	292	796	2353	96	521	0	0	0	0	0	744	0	0	0	0	0	0				
237066																			0	2902	0	23974	2353	2571	0	0	0	0	0	3604	0	0	0	14897	0	0				
237619																			0	2111	6829	30910	11	1758	0	0	0	0	0	2716	0	0	0	0	17496	0				
237954																			0	892	0	1894	0	28	0	0	0	0	0	651	0	0	0	323	0	0				
238139																			0	476	0	1208	52	92	0	0	0	0	0	640	0	0	0	0	0	0				
238250																			0	85	0	2403	22	33	0	0	0	0	0	855	0	0	0	1430	0	0				
238737																			0	1058	856	10971	193	1014	167	192	326	0	0	822	0	0	0	7221	0	0	LOAN LATE FEES RECEIVABLE	OTHER ASSETS FINE ART	ACCT REC FED & ST INC TAX	
239275																			0	8541	16839	54080	1067	3920	1271	0	0	0	0	3816	0	0	0	7692	12433	839	Investment in SBIC funds			
239556																			0	923	0	3531	0	1571	1294	0	0	0	0	870	0	0	0	167	0	0	Investment in Lasco			
239613																			0	5293	24995	70482	2675	7813	4295	0	0	0	0	2854	0	0	0	14055	15472	0	Accounts Receivable			
239659																			0	1055	0	4313	323	963	0	0	0	0	0	1450	0	0	0	845	0	0				
239752																			0	1219	0	2987	243	243	0	0	0	0	0	1115	0	0	0	410	0	0	Accounts Receivable			
240459																			0	200	0	2084	47	51	0	0	0	0	0	477	0	0	0	1356	0	0				
240954																			0	750	0	1800	216	270	0	0	0	0	0	780	0	0	0	0	0	0				
241009																			2	279	0	3799	161	262	77	19	3	0	0	531	0	0	0	2727	0	0	Ongoing Reserves	Prepaid income tax	visa deferred	
241157																			18	1492	0	22165	1714	2885	559	594	0	0	0	2571	0	0	0	14784	0	433	Computer Software	Other Assets		
241559																			0	160	0	1301	247	356	0	0	0	0	0	785	0	0	0	0	0	0				
241607																			0	10536	3177	39067	911	3420	1238	0	0	0	0	2070	0	0	0	8839	0	11025	QZAB AND QCSB MUNICIPAL LOANS			
242257																			0	577	0	3904	121	222	64	0	0	0	0	705	0	0	0	687	0	1713	Prepaid Insurance			
242444																			0	322	3715	44557	456	586	0	0	0	0	0	3500	0	0	0	36434	0	0				
242949																			0	300	15	1450	152	153	0	0	0	0	0	268	0	0	0	0	0	714				
242958																			0	180	275	1879	135	140	0	0	0	0	0	424	0	0	0	860	0	0				
242976																			0	376	2810	7786	168	569	40	0	0	0	0	611	0	0	0	2409	0	1011	PENSION PLAN DEFERRED CHARGES			
243375																			0	3952	177	59169	0	54623	36611	11220	0	0	0	417	0	0	0	0	0	0	Retailer Receivable	Obligations to customers		
243414																			0	851	329	5693	0	230	53	0	0	0	0	776	0	0	0	2913	0	594	Deferred Stock Grant Compensation			
243955																			0	157	0	1405	58	66	0	0	0	0	0	294	0	0	0	888	0	0				
244037																			0	119	0	819	111	157	0	0	0	0	0	543	0	0	0	0	0	0				
244149																			0	3485	39	10514	0	3222	911	0	0	0	0	1047	2065	0	0	2721	0	0	ACC MORTGAGE CO INCOME			
244158																			0	1054	0	9380	457	457	0	0	0	0	0	1984	0	0	0	3730	0	2155				
244251																			195	791	0	10983	426	907	246	0	0	0	0	3375	0	0	0	3138	0	2772	COMPUTER SOFTWARE MAINTENANCE			
245016	0	1723	3358	18588	835	3609	1404	0	0	0	0	1581	0	0	0	5603	0	2714		1723																	Acceptances			
245276																			0	20761	140732	306177	0	126311	0	0	0	0	0	18373	0	0	0	0	0	0				
245351																			0	1680	0	11145	0	567	370	0	0	0	0	1696	0	0	0	7202	0	0	Pension Plan Funded Asset			
245557																			0	1535	1346	9489	1715	3515	1531	0	0	0	0	2610	0	0	0	483	0	0	SBA Receivable			
246022																			0	0	14	1562	377	510	0	0	0	0	0	1038	0	0	0	0	0	0				
246134																			0	336	0	11209	0	1101	0	0	0	0	0	1543	0	0	0	8229	0	0				
246237																			0	147	0	456	47	175	128	0	0	0	0	134	0	0	0	0	0	0	Federal Income Tax Receivable			
246451																			0	902	0	1315	57	97	0	0	0	0	15	301	0	0	0	0	0	0				
246657																			0	958	3175	8071	0	1064	456	0	0	0	0	2874	0	0	0	0	0	0	Prepaid Expenses			
246947																			0	233	0	3140	102	102	0	0	0	0	0	309	0	0	0	2496	0	0				
246956																			0	1981	0	6601	0	138	0	120	0	0	0	4482	0	0	0	0	0	0		VAP STOCK		
247140																			0	940	696	2389	80	146	65	0	0	0	0	607	0	0	0	0	0	0	ICBA Bancard Reserve			
247355																			0	2733	1148	13501	464	587	0	0	0	0	0	2573	0	0	0	6460	0	0				
247476																			0	189	136	2612	190	196	0	0	0	0	0	158	0	0	0	1933	0	0				
247551																			0	1423	0	3479	58	58	0	0	0	0	0	900	0	0	0	1098	0	0				
247908																			0	3044	6203	35254	1388	1724	0	0	0	0	0	2752	0	0	0	1850	17400	2281				
248240																			0	2745	0	14636	1074	1372	0	0	0	0	0	3562	0	0	0	4952	0	2005				
248352																			0	256	0	1483	256	256	0	0	0	0	0	971	0	0	0	0	0	0				
248455																			0	1138	0	3885	0	691	420	0	0	0	0	2056	0	0	0	0	0	0	Accrued Trust Fees			
248633																			0	593	606	3071	235	235	0	0	0	0	0	1637	0	0	0	0	0	0				
248745																			0	840	695	7875	119	184	64	0	0	0	0	787	0	0	0	5369	0	0	Software			
249416																			0	91	326	4114	0	312	88	89	0	0	0	339	0	0	0	375	0	2671	PREPAID INSURANCE	PA SHARES TAX	DEFERRED TAXES	
249564																			0	1504	645	3762	295	404	0	0	0	0	0	591	0	0	0	618	0	0				
249612																			0	5455	12964	194312	0	144839	65358	0	0	0	0	31054	0	0	0	0	0	0	Collateral for Derivatives			
249658																			0	1137	0	3274	179	272	67	0	0	0	0	182	0	0	0	1683	0	0	CREDIT ENHANCEMENT FEE			
249957																			0	182	0	1265	46	51	0	0	0	0	0	383	0	0	0	649	0	0				
250047																			0	1000	0	4953	192	225	33	0	0	0	0	997	0	0	0	1052	0	1679	Purchased Computer Software, Net of Accumulated Depreciation			
250430																			0	289	443	4306	106	106	0	0	0	0	0	489	0	0	0	338	0	2641				
250476																			0	2135	0	3698	1089	1318	219	0	0	0	0	245	0	0	0	0	0	0	Advance Payment Loan Customer Loan Escrow			
250850																			0	234	0	1751	41	41	0	0	0	0	0	799	0	0	0	677	0	0				
251352																			0	815	0	13552	340	900	282	0	0	0	0	4409	0	0	0	7428	0	0	Unposted Deposit Debits			
251558																			25	646	0	2820	601	876	0	247	0	0	0	1298	0	0	0	0	0	0		Other Receivables		
251745																			0	105	0	3280	403	769	0	0	0	0	0	1824	0	0	0	319	263	0				
251857																			0	86	0	1468	42	42	0	0	0	0	0	528	0	0	0	812	0	0				
251978																			0	1831	0	6855	169	217	0	0	0	0	0	930	0	0	0	3877	0	0				
252041																			0	957	0	3626	321	841	390	0	0	0	0	1674	0	0	0	154	0	0	Trust Income Earned, not received			
252256																			0	0	0	264	44	66	22	0	0	0	0	198	0	0	0	0	0	0	FHLB Stock			
252452																			0	135	0	911	241	383	0	0	0	0	0	393	0	0	0	0	0	0				
252658																			0	346	130	2490	63	109	42	0	0	0	0	408	0	0	0	1497	0	0	Software net of accumulated depreciation			
253356																			0	3005	0	7676	1672	1672	0	0	0	0	0	2999	0	0	0	0	0	0				
253440																			0	522	156	6273	0	401	0	0	0	0	0	1361	0	0	0	3833	0	0				
253468																			0	8029	12984	32923	643	672	0	0	0	0	0	4930	0	0	0	6016	0	292				
253646																			0	311	0	6644	97	130	0	0	0	0	0	1011	0	0	0	5192	0	0				
253730																			0	199	0	3911	54	54	0	0	0	0	0	928	0	0	0	0	2730	0				
253776																			0	73	48	573	34	34	0	0	0	0	0	52	0	0	0	366	0	0				
254317																			0	25	0	10521	411	674	246	0	0	0	0	9822	0	0	0	0	0	0	NYSBA New Century Fund			
254504																			0	197	499	8412	375	716	0	0	0	0	0	626	0	0	0	6374	0	0				
254849																			0	538	1	29814	535	28883	27405	535	277	0	0	392	131	0	0	0	0	0	OTHER OPERATING ASSETS	BILLED LEASE RECEIVABLES	OTHER ASSETS (MISCELLANEOUS)	
255350																			0	319	491	3853	76	108	0	0	0	0	0	414	0	0	0	2219	0	302				
255547																			0	339	0	2204	0	44	0	0	0	0	0	276	0	0	0	1545	0	0				
255556																			0	740	0	7400	185	227	0	0	0	0	0	755	0	0	0	3450	0	2228				
255574																			0	3226	973	25882	0	7576	2365	0	0	0	0	2079	0	0	0	12028	0	0	Fair Market Value-Derivatives			
255659																			0	2618	0	17491	1494	1649	0	0	0	0	0	12620	0	0	0	604	0	0				
