"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
176642																																																																																																																																																																																																																																																	
177135																																																																																																																																																																																																																																																	
177443																																																																																																																																																																																																																																																	
177500																																																																																																																																																																																																																																																	
177555																																																																																																																																																																																																																																																	
177751																																																																																																																																																																																																																																																	
177920																																																																																																																																																																																																																																																	
178150																																																																																																																																																																																																																																																	
178244																																																																																																																																																																																																																																																	
178356																																																																																																																																																																																																																																																	
178851																																																																																																																																																																																																																																																	
179148																																																																																																																																																																																																																																																	
179335																																																																																																																																																																																																																																																	
179700																																																																																																																																																																																																																																																	
180144																																																																																																																																																																																																																																																	
180443																																																																																																																																																																																																																																																	
180537																																																																																																																																																																																																																																																	
180845																																																																																																																																																																																																																																																	
181963																																																																																																																																																																																																																																																	
182353																																																																																																																																																																																																																																																	
182951																																																																																																																																																																																																																																																	
183668																																																																																																																																																																																																																																																	
183770																																																																																																																																																																																																																																																	
183958																																																																																																																																																																																																																																																	
184142																																																																																																																																																																																																																																																	
184656																																																																																																																																																																																																																																																	
184759																																																																																																																																																																																																																																																	
185251																																																																																																																																																																																																																																																	
185448																																																																																																																																																																																																																																																	
185859																																																																																																																																																																																																																																																	
186221																																																																																																																																																																																																																																																	
186548																																																																																																																																																																																																																																																	
186717																																																																																																																																																																																																																																																	
186744																																																																																																																																																																																																																																																	
187648																																																																																																																																																																																																																																																	
187947																																																																																																																																																																																																																																																	
188056																																																																																																																																																																																																																																																	
188177																																																																																																																																																																																																																																																	
188430																																																																																																																																																																																																																																																	
188449																																																																																																																																																																																																																																																	
188720																																																																																																																																																																																																																																																	
188739																																																																																																																																																																																																																																																	
188917																																																																																																																																																																																																																																																	
189044																																																																																																																																																																																																																																																	
189129																																																																																																																																																																																																																																																	
189549																																																																																																																																																																																																																																																	
189745																																																																																																																																																																																																																																																	
189950																																																																																																																																																																																																																																																	
190563																																																																																																																																																																																																																																																	
190648																																																																																																																																																																																																																																																	
190947																																																																																																																																																																																																																																																	
190956																																																																																																																																																																																																																																																	
191355																																																																																																																																																																																																																																																	
191935																																																																																																																																																																																																																																																	
192147																																																																																																																																																																																																																																																	
192558																																																																																																																																																																																																																																																	
192651																																																																																																																																																																																																																																																	
192857																																																																																																																																																																																																																																																	
193162																																																																																																																																																																																																																																																	
193247																																																																																																																																																																																																																																																	
193537																																																																																																																																																																																																																																																	
193649																																																																																																																																																																																																																																																	
193809																																																																																																																																																																																																																																																	
194440																																																																																																																																																																																																																																																	
194570																																																																																																																																																																																																																																																	
194936																																																																																																																																																																																																																																																	
195111																																																																																																																																																																																																																																																	
195157																																																																																																																																																																																																																																																	
195456																																																																																																																																																																																																																																																	
196752																																																																																																																																																																																																																																																	
196800																																																																																																																																																																																																																																																	
197142																																																																																																																																																																																																																																																	
197254																																																																																																																																																																																																																																																	
197302																																																																																																																																																																																																																																																	
197478	45939280	557003	0	0	36544866	3315665	1493430	1202357	430	0	0	0	0	0	1484453	1591807	21210	83918	0	0	0	0	0	2640554	65804	172530	34913	1120759	3821891	3360799	10586457	25927209	1765344	1765344	412476	11134	775511	566223	41698	20849	11907	37	0	8905	44210	8842	303	50	0	8489	0	0	0	0	0	0	12747	12747	0	0	0	12747	4844208	2422104	42671	4032	33172	2342229	4292776	3520637	11397768	29712194	0	704127	5698884	29712194	36544866	645127	860000	860000	0	0	0	0	0	3940	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49992	2665	0	0	0	0	0	0	0	89323	89323	0	0	139315	27264	27264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3255591	0	0	0	0	619448	0	0	0	74203	0	0	0	1594	0	0	1138	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10306901	0	92399	9690747	519815	0	0	0	97691	0	50	5728	0	0	91913	25488801	0	774214	239978	219001	24201831	3785	0	0	1156911	0	0	0	0	0	0	0	470682	470682	0	
197759																																																																																																																																																																																																																																																	
198046																																																																																																																																																																																																																																																	
198073																																																																																																																																																																																																																																																	
198149																																																																																																																																																																																																																																																	
198251																																																																																																																																																																																																																																																	
198961																																																																																																																																																																																																																																																	
199137																																																																																																																																																																																																																																																	
199351																																																																																																																																																																																																																																																	
199436																																																																																																																																																																																																																																																	
199463																																																																																																																																																																																																																																																	
200042																																																																																																																																																																																																																																																	
200378																																																																																																																																																																																																																																																	
200435																																																																																																																																																																																																																																																	
200640																																																																																																																																																																																																																																																	
201254																																																																																																																																																																																																																																																	
201834																																																																																																																																																																																																																																																	
202514																																																																																																																																																																																																																																																	
202541																																																																																																																																																																																																																																																	
202907																																																																																																																																																																																																																																																	
203043																																																																																																																																																																																																																																																	
203052																																																																																																																																																																																																																																																	
203575																																																																																																																																																																																																																																																	
204004																																																																																																																																																																																																																																																	
204077																																																																																																																																																																																																																																																	
204237																																																																																																																																																																																																																																																	
204826																																																																																																																																																																																																																																																	
205243																																																																																																																																																																																																																																																	
205346																																																																																																																																																																																																																																																	
205458																																																																																																																																																																																																																																																	
205542																																																																																																																																																																																																																																																	
206156																																																																																																																																																																																																																																																	
206174																																																																																																																																																																																																																																																	
206473																																																																																																																																																																																																																																																	
206772																																																																																																																																																																																																																																																	
206950																																																																																																																																																																																																																																																	
207041																																																																																																																																																																																																																																																	
207050																																																																																																																																																																																																																																																	
207452																																																																																																																																																																																																																																																	
207470																																																																																																																																																																																																																																																	
207555																																																																																																																																																																																																																																																	
207845																																																																																																																																																																																																																																																	
207872																																																																																																																																																																																																																																																	
207957																																																																																																																																																																																																																																																	
208057																																																																																																																																																																																																																																																	
208244	20647430	106380	0	0	14365392	343177	319101	24076	0	0	0	0	0	0	815355	3707190	448386	214227	115162	0	0	0	115162	2500843	68576	115599	16507	1008939	1203032	4245213	3587009	9986630	43812	43812	0	0	0	43812	38623	19312	0	0	0	19312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1488987	744494	0	0	0	744494	1535837	4245213	3587009	11210965	0	849043	1793505	11210965	14365392	149863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205334	93072	0	0	205334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5355595	0	0	0	0	0	0	0	0	170437	0	0	0	54209	0	0	54209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3355023	0	0	3066734	288289	169810	0	169810	100364	0	0	0	0	0	100364	8759534	0	0	398348	1173	8360013	0	0	0	1085888	0	0	0	0	0	0	0	93	93	0	
208347																																																																																																																																																																																																																																																	
208440																																																																																																																																																																																																																																																	
208459																																																																																																																																																																																																																																																	
208570																																																																																																																																																																																																																																																	
208655																																																																																																																																																																																																																																																	
208972																																																																																																																																																																																																																																																	
209148																																																																																																																																																																																																																																																	
209362																																																																																																																																																																																																																																																	
209447																																																																																																																																																																																																																																																	
209559																																																																																																																																																																																																																																																	
209858																																																																																																																																																																																																																																																	
210238																																																																																																																																																																																																																																																	
210256																																																																																																																																																																																																																																																	
210434	161163529	147217	0	0	77426056	56880894	45411053	9249645	448827	10837808	6083650	4117060	0	609783	17612136	15532508	482144	1625411	4052707	0	0	0	0	10515063	17746	708460	23502	8846574	69130359	29687412	7972171	42893763	2049423	2049423	0	26498	0	1991994	138741	69371	0	0	0	66410	31848	6370	0	0	0	6059	0	0	0	0	0	0	94050	94050	0	0	0	94050	16707401	8353701	243	0	16286	8267609	69200492	34999317	7992165	63937651	0	6999863	3996083	63937651	77426056	4412235	998173	998173	0	0	0	0	0	0	0	0	0	0	1019	0	0	0	5989	0	1829	0	4160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35336909	0	0	0	-1113	1520143	252339	27315	0	83052	1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52796	0	0	18334	0	34462	0	6621450	0	0	5945524	675926	405923	0	405923	40255	0	0	0	0	0	40255	30717316	-3501	5774	61405	858	30652780	0	4052707	0	917762	0	0	746694	746694	0	180366	0	4104757	4104757	0	
210779																																																																																																																																																																																																																																																	
211114																																																																																																																																																																																																																																																	
211271																																																																																																																																																																																																																																																	
211338																																																																																																																																																																																																																																																	
211851																																																																																																																																																																																																																																																	
212018																																																																																																																																																																																																																																																	
212335																																																																																																																																																																																																																																																	
212344																																																																																																																																																																																																																																																	
212465	135037826	1138102	0	0	98981802	11703606	10675752	1019928	7926	8864453	5642778	3314620	0	8605	3527442	6096875	651272	195752	2025025	0	65000	0	0	8953710	675055	411924	127160	6181816	20553663	11370294	40539957	54751733	4431928	4431928	64837	232122	10414	4060457	414096	207048	2150	14708	938	189252	12870	2574	0	40	0	2534	0	0	0	0	0	0	406641	406641	0	0	0	406641	26201030	13100515	6017	978521	16233	12099744	20626743	12913938	40618972	74126273	0	2582788	20309486	74126273	98981802	2191896	0	0	0	0	0	0	0	0	0	0	0	0	624	0	0	0	196	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244703	342073	201779	58113	0	0	446482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39609	0	39609	0	0	0	0	0	0	0	0	0	0	0	10855142	5041	0	0	0	0	0	-101550	0	383727	74	0	0	309752	0	3531	306221	0	0	0	0	65272	0	0	0	0	0	65272	673216	0	0	2570	0	670646	0	40529246	402	41620	39325149	1162075	0	0	0	174627	1938	222	5772	0	0	166695	47796887	700951	32414	408454	130155	46524913	0	1960025	0	1071040	0	0	0	0	0	0	0	4015417	4015417	0	
212522																																																																																																																																																																																																																																																	
212577																																																																																																																																																																																																																																																	
213471																																																																																																																																																																																																																																																	
213538																																																																																																																																																																																																																																																	
213912																																																																																																																																																																																																																																																	
213958																																																																																																																																																																																																																																																	
214106																																																																																																																																																																																																																																																	
214414																																																																																																																																																																																																																																																	
214722																																																																																																																																																																																																																																																	
214807																																																																																																																																																																																																																																																	
214843																																																																																																																																																																																																																																																	
215345																																																																																																																																																																																																																																																	
215354																																																																																																																																																																																																																																																	
215653																																																																																																																																																																																																																																																	
215662																																																																																																																																																																																																																																																	
215710																																																																																																																																																																																																																																																	
216164																																																																																																																																																																																																																																																	
216230																																																																																																																																																																																																																																																	
216632																																																																																																																																																																																																																																																	
216922																																																																																																																																																																																																																																																	
217059																																																																																																																																																																																																																																																	
218131																																																																																																																																																																																																																																																	
218261																																																																																																																																																																																																																																																	
218850																																																																																																																																																																																																																																																	
218878																																																																																																																																																																																																																																																	
219044																																																																																																																																																																																																																																																	
219651																																																																																																																																																																																																																																																	
219679																																																																																																																																																																																																																																																	
