"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFDL189	RCFDL194	RCFDL195	RCFDL196	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	RCONL189	RCONL190	RCONL194	RCONL195	RCONL196	RCONL197	TEXTA545	
821157																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4521	450	261	1	72877	5800	17799	35	95458	0	0	0	0	0	0	0	0	0	0	13650	27	112402	1	8309	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
821278																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2230	124	0	0	28028	1132	2349	6	32607	0	0	0	0	0	0	0	0	0	0	0	0	36905	2	3311	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
821559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	25498	1095	0	0	25498	0	452	0	0	0	0	0	0	0	0	0	0	29479	1	3355	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
821643																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1945	136	303	1	27864	1747	2646	7	32758	0	0	0	0	0	0	0	0	0	0	429	1	42148	1	4568	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
821652																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	886	72	0	0	53459	2312	13176	24	67521	0	0	0	0	0	0	0	0	0	0	5161	8	85240	2	7062	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
821906																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	24541	1308	1129	4	338132	30137	136788	192	500590	0	0	0	0	0	0	0	0	0	64531	19565	37	612308	1	48439	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822042																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19204	882	1550	4	259614	31925	151455	239	431823	0	0	0	0	0	0	0	0	0	0	19961	39	512308	1	44944	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9241	1143	0	0	97049	11771	57106	80	163396	0	0	0	0	0	0	0	0	0	0	6060	12	192980	1	23524	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11539	353	1202	4	139715	9978	36336	59	188792	0	0	0	0	0	0	0	0	0	0	2476	6	213416	1	17817	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822275																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16383	635	0	0	181044	15192	32998	61	230425	0	0	0	0	0	0	0	0	0	0	331	1	264867	1	25670	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822408																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8143	715	259	1	119790	11888	32245	65	160456	19	0	0	0	0	0	0	0	0	1425	8161	13	208983	1	17197	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1904	73	0	0	96026	1790	9199	23	107129	0	0	0	0	0	0	0	0	0	0	2065	4	118511	1	21070	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822631																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1285	265	0	0	35608	2370	6937	19	43830	0	0	0	0	0	0	0	0	0	0	0	0	48184	2	4447	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6970	417	0	0	92073	5848	25144	37	124187	0	0	0	0	0	0	0	0	0	0	7816	17	137964	2	12371	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822976																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19120	933	251	1	177627	21732	18297	38	216278	983	0	0	0	0	0	0	0	0	0	713	2	245576	1	25578	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823076																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2978	132	335	1	25720	2284	827	3	29860	0	0	0	0	0	0	0	0	0	0	0	0	38785	1	7695	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823133																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9403	537	353	1	155999	14551	45929	59	211684	0	0	0	0	0	0	0	0	0	0	4581	12	252862	1	34117	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823142																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1590	183	0	0	56171	5174	18455	18	76216	0	0	0	0	0	0	0	0	0	0	1954	3	100891	1	7607	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823450																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6088	266	528	2	167265	16072	96287	119	270168	0	0	0	0	0	0	0	0	0	0	31658	45	309607	1	33617	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823478																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19606	525	1601	6	250215	11879	52415	132	323837	0	0	0	0	0	0	0	0	0	0	15749	24	424948	1	82247	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823553																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	435	27	0	0	9492	997	3395	9	13322	0	0	0	0	0	0	0	0	0	0	689	2	15499	1	2717	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823638																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3369	138	263	1	57195	4883	30453	32	91280	0	0	0	0	0	0	0	0	0	0	1244	2	119635	1	13083	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7973	495	630	2	137202	11077	28347	56	174152	0	0	0	0	0	0	0	0	0	0	7367	9	202626	1	20967	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824000																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						139181	0	44986	2117	3005	10	666203	54436	620584	490	1334778	0	0	0	0	0	0	0	0	0	8298	151367	114	1542427	1	133082	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1783	101	0	0	20591	1811	5778	10	28152	0	0	0	0	0	0	0	0	0	0	2205	3	40934	1	5767	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824550																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11817	908	2443	4	321069	27355	208272	269	543601	0	0	0	0	0	0	0	0	0	0	79794	82	609080	1	58066	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5598	197	253	1	68514	4946	11306	16	85670	0	0	0	0	0	0	0	0	0	0	2187	4	109599	1	10038	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824671																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	36706	1800	2419	7	270563	23504	41535	86	351224	0	0	0	0	0	0	0	0	0	0	6662	12	400627	1	44972	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824738																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3329	227	0	0	43020	3838	15288	16	61637	0	0	0	0	0	0	0	0	0	0	3130	8	63710	2	5156	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825146																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						443508	0	74747	3428	8618	24	1464986	78500	606795	636	2155146	0	0	0	0	0	0	0	0	0	317847	45653	95	2725022	1	274300	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825454																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5625	163	316	1	104738	6293	26527	43	137206	0	0	0	0	0	0	0	0	0	0	3302	7	158262	2	15382	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11232	774	279	1	126029	11759	32045	53	169585	0	0	0	0	0	0	0	0	0	0	1968	5	200865	1	25907	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825753																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14745	1012	1670	6	164046	13895	68375	110	248836	0	0	0	0	0	0	0	0	0	0	23856	47	299600	1	25748	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	17359	927	2631	8	118428	9278	33508	66	171926	0	0	0	0	0	0	0	0	0	0	7552	17	213878	1	20844	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825940																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5031	328	1009	3	49148	4072	4222	11	59409	0	0	0	0	0	0	0	0	0	0	842	2	73205	1	7847	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
826255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1637	206	606	2	26983	3618	3012	8	32238	0	0	0	0	0	0	0	0	0	0	0	0	37562	1	3763	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
826451																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	33026	2555	7870	9	40896	0	0	0	0	0	0	0	0	0	0	983	3	46952	1	5271	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
826648																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10825	539	1478	5	69924	5309	17558	35	99785	0	0	0	0	0	0	0	0	0	0	3945	9	134906	1	14610	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
826956																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8672	367	1273	5	291567	20818	237835	282	539347	0	0	0	0	0	0	0	0	0	5998	50830	67	601697	1	61248	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827346																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1317	65	0	0	15578	2017	811	3	17706	0	0	0	0	0	0	0	0	0	0	255	1	22253	1	3939	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827355																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3461	132	1035	3	63778	6450	11663	29	79938	0	0	0	0	0	0	0	0	0	0	2429	6	92530	1	11249	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5910	688	0	0	105439	6944	76710	97	188060	0	0	0	0	0	0	0	0	0	0	16426	26	215010	1	20655	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827560	393359	0	0	0	0	0	0	0	0	0	479837	1	43979	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF					0		0	7395	451	0	0	349659	14764	36305	87											0	0	0											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	630	49	0	0	28928	616	16809	27	46367	0	0	0	0	0	0	0	0	0	0	4430	8	58225	1	6341	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3270	304	0	0	57948	5994	10427	17	71645	0	0	0	0	0	0	0	0	0	0	1150	3	79768	1	6874	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828110																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14472	816	2068	7	126668	14711	31225	48	174433	0	0	0	0	0	0	0	0	0	0	1648	5	194134	1	16467	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828174																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19570	679	1503	5	89218	7297	13577	32	124093	225	0	0	0	0	0	0	0	0	0	817	1	164846	1	28412	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	431		7574												
828473																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	29134	1259	1391	4	224704	20428	27497	70	282728	0	0	0	0	0	0	0	0	0	0	1889	3	335557	2	38511	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828651																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						346619	0	27806	2052	1032	3	903193	75699	678988	820	1611019	0	0	0	0	0	0	0	0	0	0	214076	240	1887726	1	179222	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828745																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	781	147	0	0	15401	1935	4217	6	20399	0	0	0	0	0	0	0	0	0	0	291	1	23343	1	3238	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829032																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4218	225	287	1	82378	8178	8240	19	95124	0	0	0	0	0	0	0	0	0	0	1161	3	107796	1	11196	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829041																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10354	530	251	1	98000	10712	25669	42	134274	0	0	0	0	0	0	0	0	0	0	2075	6	174037	1	27855	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	22569	741	2321	7	246054	23497	69183	102	340127	0	0	0	0	0	0	0	0	0	0	15137	24	380087	2	36139	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8149	470	357	1	220474	13502	134798	202	363778	0	0	0	0	0	0	0	0	0	0	48446	64	413455	1	49342	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829452																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7596	503	254	1	54794	3399	6667	10	69311	0	0	0	0	0	0	0	0	0	0	0	0	79228	1	9600	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830113																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9094	467	0	0	113485	11412	18442	44	141021	0	0	0	0	0	0	0	0	0	746	1998	5	152706	1	12076	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830168																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1427	60	0	0	24930	2390	7087	15	33444	0	0	0	0	0	0	0	0	0	0	5098	9	42334	1	7919	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830252																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1290	93	0	0	45157	6118	15863	26	62310	0	0	0	0	0	0	0	0	0	0	2687	6	75738	2	12660	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830355																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	22104	1005	3310	9	236753	17302	134293	153	396460	0	0	0	0	0	0	0	0	0	0	17201	25	462092	1	51250	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830542																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14084	1068	663	1	177957	17770	76602	89	269306	0	0	0	0	0	0	0	0	0	0	13130	22	322112	1	28307	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830645																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1670	94	258	1	28231	2225	5032	6	35191	0	0	0	0	0	0	0	0	0	0	0	0	42637	2	5918	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830748																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	30942	998	4140	7	189932	14225	41918	68	266932	0	0	0	0	0	0	0	0	0	0	971	3	337425	1	42507	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831008																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	39241	2429	2981	10	319231	23267	64724	156	426177	0	0	0	0	0	0	0	0	0	0	6570	14	517779	1	68970	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831044																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4208	173	1008	2	67029	4354	25851	57	98096	0	0	0	0	0	0	0	0	0	0	2875	6	122260	1	20616	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831352																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1422	114	0	0	27601	1974	3527	8	32550	0	0	0	0	0	0	0	0	0	0	1049	3	36438	1	3522	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831549																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1124	85	259	1	23006	1520	8607	11	32996	0	0	0	0	0	0	0	0	0	0	0	0	38120	1	3874	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831576																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6391	382	0	0	145922	8180	53355	117	205668	0	0	0	0	0	0	0	0	0	0	13663	28	232301	1	24453	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831642																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10063	459	2914	7	104557	11552	85574	136	205073	1965	0	0	0	0	0	0	0	0	0	15959	22	252228	1	38734	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2904	88	1092	3	81181	4071	57662	94	142839	0	0	0	0	0	0	0	0	0	0	20381	44	171267	1	21770	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831875																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	63761	3674	3172	8	66933	0	163	354	394	1060	0	0	0	0	0	0	0	98069	1	20776	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831941																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9495	370	274	1	104090	10525	22544	32	136403	0	0	0	0	0	0	0	0	0	0	4296	7	162950	2	16871	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
832528																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8310	268	969	3	52745	5638	6258	14	68282	0	0	0	0	0	0	0	0	0	0	808	1	78720	1	10674	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
832546																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9632	872	0	0	185644	20691	93967	156	289244	0	0	0	0	0	0	0	0	0	0	6223	13	352170	1	30147	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833271																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	27199	2280	259	1	371094	23066	95373	150	493925	0	0	0	0	0	0	0	0	0	0	24183	39	611411	1	57085	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833404																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	48646	3476	5701	12	445620	58360	122202	223	622169	0	0	0	0	0	0	0	0	0	0	28977	68	715079	1	70771	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833646																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4340	211	834	2	46995	5401	23762	28	75931	0	0	0	0	0	0	0	0	0	0	3194	7	89687	2	14734	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833749																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13401	1425	0	0	78176	13835	200727	365	292304	0	0	0	0	0	0	0	0	0	0	14921	30	345228	1	33621	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833758																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3505	136	0	0	33077	3139	22685	32	59268	0	0	0	0	0	0	0	0	0	0	9465	13	71234	1	8709	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833851																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1562	186	0	0	20991	1880	2646	5	25199	0	0	0	0	0	0	0	0	0	0	0	0	28337	1	3180	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
834175																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2889	175	0	0	30669	2589	3085	9	36796	153	0	0	0	0	0	0	0	0	0	0	0	50309	2	11852	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
834755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4841	768	0	0	63684	5648	21446	48	89971	0	0	0	0	0	0	0	0	0	1570	6434	9	101183	1	9004	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
834979																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						16368	0	51831	2798	509	2	517730	55122	64706	152	634776	0	0	0	0	0	0	0	0	0	0	16347	24	761999	2	49878	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835079																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8839	344	0	0	41695	5549	5385	10	55919	0	0	0	0	0	0	0	0	0	0	0	0	62456	2	6978	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8800	511	0	0	132407	9849	31298	62	172505	0	0	0	0	0	0	0	0	0	0	4242	9	188910	1	15132	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835378																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5491	233	0	0	31457	2733	890	3	37838	0	0	0	0	0	0	0	0	0	0	0	0	44779	2	4408	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835444																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9417	356	0	0	154321	14452	58707	75	222445	0	0	0	0	0	0	0	0	0	0	10247	18	243952	2	23416	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835613																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4070	175	0	0	30715	2732	3611	9	38396	0	0	0	0	0	0	0	0	0	0	395	1	49030	1	10548	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5658	180	440	1	31924	2170	11596	18	49618	0	0	0	0	0	0	0	0	0	0	0	0	55982	1	5000	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835743																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	17823	669	1384	4	98146	8652	44344	53	161697	0	0	0	0	0	0	0	0	0	0	10104	10	188280	1	24444	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835770																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	34939	1299	2395	7	196727	12774	32158	79	266218	0	0	0	0	0	0	0	0	0	0	1326	1	309766	1	36736	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835958																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12200	280	5241	14	64021	5939	23386	36	104848	0	0	0	0	0	0	0	0	0	0	1120	2	117545	1	10717	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
836544																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2143	137	769	1	39620	3972	5175	6	47707	0	0	0	0	0	0	0	0	0	0	421	1	55583	1	4878	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
836656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1024	37	0	0	14670	1199	2603	5	18297	0	0	0	0	0	0	0	0	0	0	2073	5	19980	1	1530	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
836843																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						48367	0	49514	3318	2619	8	937961	67942	346693	390	1336787	0	94	283	162	74	0	0	0	0	35927	69678	87	1676965	1	146288	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
