"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
748441																																																																																																		138791	18918									
748964																																																																																																		260965	15773									
749242																																																																																																		5733888	227453									
749635																																																																																																		777468	68085									
749840																																																																																																		33100	2721									
749943																																																																																																		165642	13664									
749952																																																																																																		81541	2764									
750051																																																																																																		243319	2395									
750127																																																																																																		234649	9962									
750154																																																																																																		209662	10525									
750239																																																																																																		1204221	83184									
750341																																																																																																		299123	10874									
750444																																																																																																		45958	1428									
750846																																																																																																		99785	10881									
750864																																												1124800	90407																																																															
751254																																																																																																		156890	854									
751656																																																																																																		1555099	22739									
751759																																																																																																		1342377	84352									
751852																																																																																																		131938	8664									
751955																																																																																																		50383	3449									
752644																																																																																																		215082	8072									
752653																																																																																																		291255	21417									
752831																																																																																																		193833	18934									
753052																																																																																																		45425	5332									
753324																																																																																																		610396	63474									
753548																																																																																																		136201	-16802									
753641																																																																																																		60424	7357									
753856																																																																																																		39478	6023									
754068																																																																																																		161344	-718									
754246																																																																																																		30921	3806									
754536																																																																																																		116687	5237									
754826																																																																																																		804152	49747									
754853																																																																																																		612821	9582									
754929																																																																																																		1134064	166571									
755047																																																																																																		319505	12403									
755252																																																																																																		322360	22328									
755421																																																																																																		38953	3781									
755458																																																																																																		170997	1694									
755850																																																																																																		202940	8394									
756343																																																																																																		87836	4792									
756848																																																																																																		163203	6826									
757377																																																																																																		827199	179106									
757452																																																																																																		219747	5662									
757612																																																																																																		433421	15620									
757779																																																																																																		130768	17143									
758703																																																																																																		2793814	0									
758842																																																																																																		130415	6964									
758851																																																																																																		45932	62									
759045																																																																																																		449732	47843									
759540																																																																																																		76734	1171									
759625																																																																																																		317549	24744									
760210																																																																																																		105547	9769									
760331																																																																																																		429251	5160									
760340																																																																																																		50640	226									
760434																																																																																																		103543	6834									
760649																																																																																																		107013	6810									
760854																																																																																																		629201	49546									
760939																																																																																																		41494	2692									
760957																																																																																																		66310	2279									
761244																																																																																																		227689	14933									
761347																																																																																																		54842	1848									
761459																																																																																																		163792	5223									
761543																																																																																																		224650	18675									
761806																																												21977587	606972																																																															
761833																																																																																																		89542	-7929									
761851																																																																																																		280738	13227									
761954																																																																																																		107738	4633									
762045																																																																																																		108447	6381									
762353																																																																																																		24880	113									
762447																																																																																																		1599037	127356									
762474																																																																																																		1740938	145529									
762625																																																																																																		125552	11007									
762773																																																																																																		251102	33840									
763211																																																																																																		171000	2390									
763556																																																																																																		174566	11065									
763677																																																																																																		821012	61172									
763752																																																																																																		160053	3158									
763930																																																																																																		548292	-25839									
764030																																																																																																		4000894	43873									
764058																																																																																																		478143	-11820									
764067																																																																																																		93134	8342									
764142																																																																																																		118206	3257									
764151																																																																																																		48413	2058									
764441																																																																																																		66522	10070									
764816																																																																																																		136572	7796									
764982																																																																																																		1745091	36024									
765019																																																																																																		2163932	143436									
765046																																																																																																		87730	5638									
765130																																																																																																		23787	-1678									
765318																																																																																																		140527	2031									
765354																																																																																																		125369	12822									
765505																																																																																																		632622	82234									
765662																																																																																																		171011	14917									
765877																																																																																																		68938	13369									
766052																																																																																																		102343	14207									
766164																																																																																																		416562	15344									
766258																																																																																																		912241	73211									
767040																																																																																																		90419	2837									
767152																																																																																																		47882	4725									
767246																																																																																																		22873	1332									
767255																																																																																																		134620	12425									
767554																																																																																																		145660	6555									
767572																																																																																																		37953	4839									
767611																																																																																																		134004	15405									
767705																																																																																																		168829	11310									
767732																																																																																																		442356	12153									
767817																																																																																																		167814	16881									
767974																																																																																																		309078	-19771									
768074																																																																																																		921220	-18759									
768252																																																																																																		163629	1583									
768458																																																																																																		135910	-289									
768476																																																																																																		52385	5757									
768953																																																																																																		168156	-71									
769156																																																																																																		99916	190									
769334																																																																																																		89478	4548									
770068																																																																																																		90329	7465									
770273																																																																																																		25233	2132									
770367																																																																																																		3520718	255272									
770451																																																																																																		124865	4014									
770545																																																																																																		31292	286									
770639																																																																																																		213322	14039									
770657																																																																																																		824042	61493									
770853																																																																																																		299946	21758									
771047																																																																																																		53809	2019									
771140																																																																																																		562797	29104									
771458																																																																																																		1068216	35542									
771609																																																																																																		1054370	55017									
771636																																																																																																		117208	4339									
771748																																																																																																		127954	17634									
771878																																																																																																		378271	36970									
772008																																																																																																		989276	109531									
772240																																																																																																		114042	6921									
772446																																																																																																		50608	41592									
772745																																																																																																		45357	3182									
772754																																																																																																		72959	7235									
773032																																																																																																		124744	10672									
773171																																																																																																		93674	7175									
773247																																																																																																		1785366	56270									
773443																																																																																																		369536	46537									
773470																																																																																																		937467	103079									
773546																																																																																																		111228	-2480									
773742																																																																																																		258655	17855									
774132																																																																																																		467754	37575									
774235																																																																																																		93425	8262									
774253																																																																																																		59286	2179									
774262																																																																																																		2615958	71642									
774347																																																																																																		169073	16515									
774655																																																																																																		56102	4543									
774851																																																																																																		20929	940									
775054																																																																																																		332470	13184									
775214																																																																																																		2991669	80525									
775241																																																																																																		48928	2871									
775456																																																																																																		528138	24625									
775540																																																																																																		75079	9538									
775773																																																																																																		246933	42835									
776275																																																																																																		28487	3083									
776369																																																																																																		136480	3570									
776547																																																																																																		181923	14066									
776659																																																																																																		624407	6613									
776734																																																																																																		45239	-1485									
776752																																																																																																		32376	21									
777254																																																																																																		47143	1059									
777366																																												476066	18909																																																															
777375																																																																																																		104816	13103									
777441																																																																																																		71523	5024									
777870																																																																																																		209458	26181									
777964																																																																																																		13848	1016									
778738																																																																																																		665146	56375									
779016																																																																																																		376542	34061									
779351																																																																																																		1492130	113630									
779360																																																																																																		360250	12788									
779641																																																																																																		49718	5726									
779650																																																																																																		296222	20097									
779968																																																																																																		695959	28549									
780049																																																																																																		138841	7598									
780218																																																																																																		629614	55324									
780263																																																																																																		220573	21486									
780562																																																																																																		142741	4929									
780722																																																																																																		553837	33240									
780955																																																																																																		163264	9327									
781028																																																																																																		1141662	-41736									
782016																																																																																																		115757	15772									
782306																																																																																																		3513848	48040									
782351																																																																																																		156018	12195									
782548																																																																																																		60722	9244									
783161																																																																																																		972242	47606									
783246																																																																																																		280883	29435									
783349																																																																																																		32491	1003									
783648																																																																																																		2618452	189810									
783844																																																																																																		659722	70384									
783910																																																																																																		171937	8200									
783956																																																																																																		17487	289									
784159																																																																																																		319372	52378									
784430																																																																																																		103933	5997									
785147																																																																																																		441709	41689									
785473																																																																																																		710388	37759									
785857																																																																																																		203469	13074									
785923																																																																																																		1120830	40575									
785932																																																																																																		207155	20110									
785950																																																																																																		296076	26267									
786210																																																																																																		1159130	103157									
786256																																																																																																		34296	2312									
786274																																																																																																		6880241	119911									
786340																																																																																																		257969	7872									
786443																																																																																																		33406	-1985									
786555																																																																																																		194639	7008									
786612																																																																																																		760025	19426									
786733																																																																																																		288713	18060									
786742																																																																																																		314684	7529									
786948																																																																																																		140837	15554									
787141																																																																																																		37163	4									
787253																																																																																																		1740383	-5962									
787459																																																																																																		124305	8371									
787842																																																																																																		147258	3070									
788559																																																																																																		190424	43925									
788652																																																																																																		75571	2055									
788773																																																																																																		230761	13788									
789051																																																																																																		33691	2839									
790150																																																																																																		56972	2979									
790271																																																																																																		270053	31035									
790534																																																																																																		2644708	-30691									
790543																																																																																																		587137	21864									
790703																																																																																																		299103	18988									
790721																																																																																																		1123178	34879									
790918																																																																																																		916721	48616									
790972																																																																																																		114858	-6490									
791072																																																																																																		203598	9957									
791205																																																																																																		67901	8172									
791353																																																																																																		116785	3566									
791746																																																																																																		43275	3313									
791821																																																																																																		434501	31736									
791942																																																																																																		210129	11072									
792248																																																																																																		53493	3465									
792453																																																																																																		100536	7927									
792640																																																																																																		97505	6039									
792659																																																																																																		221512	18576									
793571																																																																																																		341687	23510									
794149																																																																																																		188960	15577									
794336																																																																																																		583808	25535									
794345																																																																																																		180470	22968									
794475																																																																																																		99998	11854									
794608																																																																																																		623488	0									
794653																																																																																																		30849	2206									
795249																																																																																																		103704	9476									
795548																																																																																																		364906	38684									
795959																																																																																																		107736	11485									
795968																																												14593777	355132																																																															
796125																																																																																																		593048	28775									
796152																																																																																																		170215	7442									
796451																																																																																																		502719	51088									
796572																																																																																																		589583	18538									
796657																																																																																																		151918	6584									
797140																																																																																																		228435	12181									
797319																																																																																																		80922	10891									
797467																																																																																																		1709485	19333									
797775																																																																																																		1438610	193011									
798277																																																																																																		242947	14541									
798512																																																																																																		64156	3824									
799359																																																																																																		20195	220									
799470																																																																																																		27064	2755									
799612																																																																																																		1838092	141545									
799751																																																																																																		211390	8000									
799854																																																																																																		130846	8446									
799939																																																																																																		16935	443									
799948																																																																																																		192651	18062									
800134																																																																																																		218717	13145									
800442																																																																																																		113116	3654									
800479																																																																																																		44711	5927									
800657																																																																																																		9070076	526275									
800853																																																																																																		201131	12347									
801047																																																																																																		257560	28138									
801056																																																																																																		101037	7305									
801654																																																																																																		141269	12266									
802110																																																																																																		9229964	224159									
802679																																																																																																		265000	24357									
802866																																												35865274	1399853																																																															
803144																																																																																																		66335	6572									
803256																																																																																																		63236	1717									
803265																																																																																																		43523	2950									
803461																																																																																																		122039	28650									
803649																																																																																																		379606	27866									
803658																																																																																																		65078	3555									
803957																																																																																																		141441	8114									
804150																																																																																																		48041	3701									
804338																																																																																																		1260496	79874									
804374																																																																																																		341886	27588									
804422																																																																																																		55513	8840									
804758																																																																																																		66687	-4432									
804815																																																																																																		61043	4984									
804860																																																																																																		82421	2671									
804963																																												69689903	2254917																																																															
805045																																																																																																		105553	4752									
805250																																																																																																		182985	12307									
805335																																																																																																		96186	-676									
805447																																																																																																		70726	9043									
805670																																																																																																		79754	5792									
805755																																																																																																		371078	38155									
805876																																																																																																		123079	18997									
806154																																																																																																		285717	14123									
806220																																																																																																		100946	-2266									
806378																																																																																																		2332811	-26959									
806846																																																																																																		834880	52699									
806958																																																																																																		344626	10276									
807272																																																																																																		302320	23457									
807348																																																																																																		85013	7153									
807432																																																																																																		127922	8107									
807656																																																																																																		212457	13325									
807946																																																																																																		42655	-699									
807955																																																																																																		1299469	91090									
808176																																																																																																		15528610	646187									
808260																																																																																																		2276539	196737									
808345																																																																																																		58231	-8596									
808354																																																																																																		74883	5353									
808448																																																																																																		83471	15718									
808653																																																																																																		118559	8214									
809070																																																																																																		38997	12203									
809276																																																																																																		175673	-10608									
809379																																																																																																		67860	5675									
809539																																																																																																		257082	23088									
809650																																																																																																		154884	7092									
809678																																																																																																		43262	4951									
809771																																																																																																		1766124	377965									
809856																																																																																																		82303	4695									
809940																																																																																																		175791	18080									
810544																																																																																																		134351	6115									
810553																																																																																																		190238	22498									
810777																																																																																																		1423991	35083									
810900																																												521819	26827																																																															
810919																																																																																																		4507963	324813									
811046																																																																																																		3191007	140380									
811279																																																																																																		443694	31684									
811457																																																																																																		19430	1251									
811541																																																																																																		73349	1259									
811550																																																																																																		61312	3397									
811747																																																																																																		192259	5649									
811756																																																																																																		217171	4277									
812164																																																																																																		14783	13463									
812379																																																																																																		73350	3010									
812436																																																																																																		452956	29461									
812557																																																																																																		488379	7165									
812614																																																																																																		165438	17466									
813059																																																																																																		34925	1482									
813572																																																																																																		341255	-25770									
813853																																																																																																		242266	7573									
813947																																																																																																		1176578	62634									
814074																																																																																																		116766	9080									
814355																																																																																																		30173	2983									
814430																																																																																																		5249362	-241334									
814458																																																																																																		262872	4362									
814476																																																																																																		145439	16659									
814551																																																																																																		155518	15486									
814711																																																																																																		281759	-536									
814953																																																																																																		8125	1508									
815053																																																																																																		82693	6623									
815147																																																																																																		188434	9357									
815156																																																																																																		774072	47040									
