"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
660927																																																																																																																																																																																																	26343	0	0	33447	0	292324	0	2527	0	29318	0	0	0	0	31845	0	0	2778	6437	0	0	2527	2527	31642	26590	57764	16556	178855	0	0	0.099981	0.147339	0.135647	0	0	0	29318	2527	0	0	0	0	0	0	0	0	0	0	
661072																																																																																																																																																																																																	21253	0	0	12651	5922	111801	0	559	0	10486	0	0	0	0	11199	0	0	0	4012	-167	0	559	559	19618	22343	35486	5453	34913	0	0	0.095169	0.191341	0.181790	0	0	0	10640	559	13	0	0	776	0	0	0	0	0	0	
661157																																																																																																																																																																																																	10289	0	0	6017	0	25111	0	200	0	2970	0	0	0	0	3113	0	0	0	0	0	0	143	143	0	16631	0	0	8680	0	0	0.1149	0.2605	0.2486	0.0000	0.0000	0.0000	2970	143	0	0	0	0	0	0	0	0	0	0	
661223																																																																																																																																																																																																	23161	0	0	0	15420	167504	0	2043	0	20576	0	0	0	0	22954	0	0	0	4768	-1191	0	1426	1426	3611	41228	41857	9552	82489	0	0	0.1292	0.2023	0.1897	0.0000	0.0000	0.0000	21528	1426	239	0	0	0	0	0	0	0	0	0	
661308	151856	0	0	12556	1420191	3584634	15	42239	0	334685	0	0	0	0	344603	0	0	0	176394	4381	0	29550	29565	279558	1064581	373434	101941	1861943	28477	41387	0.0874	0.1467	0.1341	0.0000	0.0000	0.0000	315038	29565	2957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14500	2349528	0	0	0	0	0	1842088	0	0	0	14255	14255	0	0	0	14255	0	29932	854	0	0	0	0	0	140528	11328	0	0	0	6920	0	5636	5117	138584	1019255	0	257235	0	0	0	0	28477	0	0	0	373434	1468654	0	0	0	0	0	171705	42241	446	27078	0	5119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88197	0	0	0	88197	0	0	0	279558	1064581	373434	1964395	0	212916	186717	1964395	2364028	0	0	0	356425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3647840	0	3605599	151856			12556	1420191									0																																			
661474																																																																																																																																																																																																	43307	0	0	2665	0	97933	0	644	0	30114	0	0	0	0	30580	0	0	0	0	0	0	466	466	36194	9916	34224	8624	18243	0	0	0.307496	0.822928	0.810388	0	0	0	30114	466	0	0	0	0	0	0	0	0	0	0	
661858																																																																																																																																																																																																	713	0	0	0	28473	68718	0	390	0	8245	0	0	0	0	8062	0	0	0	0	0	0	390	390	533	19470	15200	987	33332	0	0	0.1142	0.1798	0.1711	0.0000	0.0000	0.0000	7672	390	573	0	0	0	0	0	0	0	0	0	
662350																																																																																																																																																																																																	6217	0	0	2095	7923	63641	0	548	0	5058	0	0	0	0	5494	0	0	120	0	0	0	543	543	11764	5799	21861	2042	24658	0	0	0.0760	0.1263	0.1138	0	0	0	4951	543	107	0	0	0	0	0	0	0	0	0	
662369																																																																																																																																																																																																	47949	0	0	0	396685	1383379	11	13199	0	199938	8536	0	0	0	195038	0	0	6727	79509	0	0	12248	12259	106203	344707	105555	99226	820704	789	8384	0.132858	0.199291	0.186765	0.000000	0.000000	0.000000	182779	12259	3231	0	0	0	0	0	0	0	0	0	
662640																																																																																																																																																																																																	47990	0	0	0	240765	685932	0	5747	0	77243	958	0	0	0	79561	0	0	407	8610	0	0	4678	4678	60578	215402	172491	44122	239444	10712	0	0.1114	0.2136	0.2011	0.0000	0.0000	0.0000	74883	4678	2291	0	0	0	0	0	0	0	0	0	
662659																																																																																																																																																																																																	60121	0	0	0	24067	225550	0	1841	0	24653	0	0	0	0	25854	0	0	0	13880	0	0	1841	1841	7768	82138	20139	7757	116589	0	413	0.1119	0.1722	0.1599	0.0000	0.0000	0.0000	24013	1841	227	0	0	0	0	0	0	0	0	0	
662949																																																																																																																																																																																																	36654	0	0	0	153167	330329	0	2136	0	47986	0	0	0	0	46800	0	0	767	6539	0	0	2136	2136	39193	80923	83609	8197	125243	0	0	0.1393	0.2504	0.2390	0.0000	0.0000	0.0000	44664	2136	3322	0	0	0	0	0	0	0	0	0	
663058																																																																																																																																																																																																	6230	0	0	12061	128370	457390	0	4009	0	52318	188	0	0	0	49525	15919	0	713	23566	0	0	4008	4008	43799	97759	48382	28291	264274	3746	0	0.1003	0.1545	0.1420	0.0000	0.0000	0.0000	45517	4008	1539	0	0	0	0	0	0	0	0	0	
663245																																																																																																																																																																																																	516431	0	0	213196	94390	2085946	28	14116	0	191981	0	0	0	5649	188490	13649	0	0	8354	0	0	12797	12825	531388	542572	200863	127919	809336	13649	0	0.0842	0.1845	0.1719	0.0830	0.1693	0.1789	175665	12825	47	0	5230	0	0	0	0	0	0	0	
663450																																																																																																																																																																																																	4351	0	0	105	16880	53026	0	847	0	5580	0	0	0	0	5938	0	0	0	1190	0	0	419	419	838	19063	9659	1033	24252	21	0	0.104759	0.179586	0.166914	0	0	0	5519	419	61	0	0	0	0	0	0	0	0	0	
663638																																																																																																																																																																																																	5588	0	0	11712	36268	81632	0	260	0	7636	0	0	0	0	7554	0	0	0	3315	0	0	260	260	6093	46957	0	1085	28324	0	0	0.0914	0.1919	0.1853	0.0000	0.0000	0.0000	7294	260	342	0	0	0	0	0	0	0	0	0	
663647																																																																																																																																																																																																	20213	0	0	1900	15863	426363	0	11345	0	52813	0	0	0	0	63939	5169	0	1683	2306	0	7000	4983	11983	6880	42951	9503	27646	378184	1530	0	0.118849	0.162759	0.132256	0.000000	0.000000	0.000000	51956	11983	190	0	0	0	0	0	0	0	0	0	
663656																																																																																																																																																																																																	4345	0	0	0	32022	96833	0	753	0	9443	0	0	0	0	10009	0	0	0	1331	0	0	753	753	7973	28109	14027	5983	47315	0	0	0.099664	0.158078	0.146185	0	0	0	9256	753	-26	0	0	0	0	0	0	0	0	0	
663834																																																																																																																																																																																																	121750	0	0	45203	723512	3368890	0	34140	0	358607	464	0	0	0	256020	0	0	4825	93190	0	0	28603	28603	452421	483998	347974	118457	1974555	23022	129925	0.070346	0.112296	0.099750	0.000000	0.000000	0.000000	227417	28603	1115	0	0	0	0	0	0	0	0	0	
663955																																																																																																																																																																																																	16312	0	0	0	35193	210496	0	500	0	23645	556	0	0	0	22587	0	0	0	12797	0	0	500	500	16967	17643	40694	7446	133739	0	0	0.104906	0.137617	0.134570	0	0	0	22087	500	914	0	0	0	0	0	0	0	0	0	
664176																																																																																																																																																																																																	34889	0	0	18408	11861	315745	0	2807	0	54741	0	0	0	0	56118	0	0	0	21747	0	0	2370	2370	959	56555	163258	13229	96703	0	0	0.171596	0.279412	0.267612	0	0	0	53748	2370	711	0	0	0	0	0	0	0	0	0	
664206																																																																																																																																																																																																	41257	0	0	45891	331485	2283804	904	18268	0	227271	0	0	0	0	242684	91511	0	0	76941	0	0	18268	19172	40372	273271	1120947	56829	862774	37884	0	0.097959	0.160489	0.147810	0.000000	0.000000	0.000000	223512	19172	3277	1739	0	0	0	0	0	0	0	0	
664457																																																																																																																																																																																																	5182	0	0	27	19678	42651	0	365	0	3736	0	0	0	0	4058	0	0	0	800	0	0	253	253	9314	15697	656	2644	17419	0	0	0.0900	0.1916	0.1796	0.0000	0.0000	0.0000	3805	253	-69	0	0	0	0	0	0	0	0	0	
664653																																																																																																																																																																																																	8169	0	0	0	4485	58644	0	1216	0	7229	0	0	0	0	6094	0	0	0	111	0	0	269	269	9299	33440	1810	670	13873	0	0	0.0988	0.2962	0.2831	0	0	0	5825	269	59	0	0	0	0	0	0	0	0	0	
664756																																																																																																																																																																																																	180577	0	0	7779738	206073	15073735	0	55049	0	2214328	0	0	0	0	1003268	0	0	16	388383	0	0	55049	55049	293151	7978435	1749757	405405	3837113	8496	0	0.0698	0.1538	0.1454	0.0000	0.0000	0.0000	948219	55049	7835	0	0	0	0	0	0	0	0	0	
664831																																																																																																																																																																																																	4543	0	0	0	46757	111906	0	1206	0	10691	0	0	0	0	11140	0	0	55	4219	0	0	828	828	13972	33791	15126	3301	49606	0	0	0.0905	0.1692	0.1566	0.0000	0.0000	0.0000	10312	828	379	0	0	0	0	0	0	0	0	0	
665146																																																																																																																																																																																																	9492	0	0	0	59480	258995	0	1866	0	28892	0	0	0	0	26895	0	0	0	0	0	0	1866	1866	7662	70425	32132	11634	146972	1755	0	0.101140	0.147088	0.136883	0.000000	0.000000	0.000000	25029	1866	1674	0	0	0	0	0	0	0	0	0	
665258																																																																																																																																																																																																	11027	0	0	0	21194	69057	0	532	0	7821	0	0	0	0	7673	0	0	0	3106	0	0	417	417	929	41422	7529	2907	19145	0	0	0.105890	0.230927	0.218377	0.000000	0.000000	0.000000	7256	417	565	0	0	0	0	0	0	0	0	0	
665865																																																																																																																																																																																																	11112	0	0	0	214528	389333	0	1044	0	39249	0	0	0	0	36962	0	0	389	810	0	0	1044	1044	5033	225282	60335	11505	96374	0	0	0.093643	0.214125	0.208077	0.000000	0.000000	0.000000	35918	1044	2213	0	0	0	0	0	0	0	0	0	
666059																																																																																																																																																																																																	3665	0	0	0	2786	21861	0	437	0	1278	0	0	0	0	1425	0	0	0	0	0	0	175	175	783	5666	6039	2732	9782	0	0	0.0561	0.1038	0.0911	0.0000	0.0000	0.0000	1250	175	28	0	0	0	0	0	0	0	0	0	
666358																																																																																																																																																																																																	15866	0	0	55	8831	66852	0	837	0	6071	0	0	0	0	6529	0	0	9	85	0	0	463	463	15618	13363	8944	1700	29759	0	0	0.088831	0.178149	0.165516	0.000000	0.000000	0.000000	6066	463	5	0	0	0	0	0	0	0	0	0	
666554																																																																																																																																																																																																	133511	0	0	0	231173	598930	0	4116	0	85600	1286	0	0	0	79300	0	0	0	30666	0	0	3523	3523	173206	161378	48901	11078	209738	348	0	0.130044	0.281743	0.269226	0	0	0	75777	3523	1940	0	0	0	0	0	0	0	0	0	
666657																																																																																																																																																																																																	60875	0	0	35164	461137	1830467	0	24060	0	204137	0	0	0	0	215389	0	0	1722	247552	0	0	18570	18570	128539	343382	153038	94727	1221047	0	0	0.1088	0.1455	0.1330	0.0000	0.0000	0.0000	196819	18570	1961	0	6825	0	0	0	0	0	0	0	
666844																																																																																																																																																																																																	6082	0	0	0	46409	120617	0	760	0	15009	0	0	0	0	14228	0	0	0	0	0	0	691	691	1288	50248	13131	3151	55354	0	0	0.111900	0.197883	0.188273	0	0	0	13537	691	450	0	0	0	0	0	0	0	0	0	
666974																																																																																																																																																																																																	23518	0	0	100	8146	262383	0	312	0	24242	0	0	0	0	24505	0	0	0	0	0	0	312	312	2364	32678	199687	2770	27892	0	0	0.092205	0.182503	0.180179	0	0	0	24193	312	49	0	0	0	0	0	0	0	0	0	
667029																																																																																																																																																																																																	33167	0	0	0	98160	223124	0	957	0	24367	0	0	0	0	14722	0	0	929	9280	0	0	957	957	63922	60209	38117	6857	51231	0	0	0.068274	0.167814	0.156905	0.000000	0.000000	0.000000	13765	957	3139	0	0	0	0	0	0	0	0	0	
667074																																																																																																																																																																																																	10249	0	0	5025	2254	140110	0	1224	0	21398	0	0	0	0	22568	0	0	0	4900	0	0	1166	1166	3753	13571	64217	3468	59793	0	0	0.152751	0.235616	0.223443	0	0	0	21402	1166	-4	0	0	0	0	0	0	0	0	0	
667252																																																																																																																																																																																																	15364	0	0	0	7501	33688	0	251	0	3916	0	0	0	0	3965	0	0	0	257	0	0	251	251	0	16220	0	423	17517	0	0	0.1110	0.1898	0.1778	0.0000	0.0000	0.0000	3714	251	202	0	0	0	0	0	0	0	0	0	
667346																																																																																																																																																																																																	8780	0	0	0	41349	91727	0	746	0	9481	176	0	0	0	8448	0	0	0	0	0	0	565	565	9966	39890	7710	2366	33309	0	0	0.0877	0.1878	0.1752	0.0000	0.0000	0.0000	7883	565	368	0	0	0	0	0	0	0	0	0	
667524																																																																																																																																																																																																	2359	0	0	0	22298	120552	0	1201	0	16921	0	0	0	0	17078	0	0	544	7769	0	0	1105	1105	0	7127	61144	3880	52046	0	0	0.1341	0.1934	0.1809	0.0000	0.0000	0.0000	15973	1105	948	0	0	0	0	0	0	0	0	0	
667551																																																																																																																																																																																																	7432	0	0	0	30582	67768	0	375	0	4521	209	0	0	0	4893	0	0	0	1346	0	0	375	375	35553	2216	2730	1673	27636	0	0	0.069728	0.164068	0.151494	0.000000	0.000000	0.000000	4518	375	3	0	0	0	0	0	0	0	0	0	
667757																																																																																																																																																																																																	190801	0	0	191	304876	3013591	64	30611	0	338538	0	0	0	5108	345509	0	0	0	265881	0	0	32471	32535	195443	345896	292045	103580	2175349	13464	0	0.1042	0.1314	0.1190	0.1038	0.1187	0.1304	312974	32535	10229	5133	50966	158049	0	0	0	0	0	0	
667832																																																																																																																																																																																																	18796	0	0	0	38098	114298	0	1032	0	16092	0	0	0	0	15902	0	0	0	0	0	0	837	837	7975	31396	27265	2071	46975	0	0	0.1341	0.2382	0.2256	0.0000	0.0000	0.0000	15065	837	1027	0	0	0	0	0	0	0	0	0	
667850																																																																																																																																																																																																	1721	0	0	0	1193	75100	0	815	0	6899	0	0	0	0	6946	0	0	0	0	0	0	630	630	347	9541	34489	2931	30961	26723	0	0.0870	0.1284	0.1167	0	0	0	6316	630	3	0	0	0	0	0	0	0	0	0	
667869																																																																																																																																																																																																	78207	0	0	0	10354	339756	0	5813	0	22599	0	0	0	0	25421	0	0	0	6666	0	0	2913	2913	57161	72253	5276	16585	210787	0	0	0.0609	0.1105	0.0979	0.0000	0.0000	0.0000	22508	2913	37	0	0	0	0	0	0	0	0	0	
668053																																																																																																																																																																																																	2069	0	0	4	3167	26161	0	245	0	3087	0	0	0	0	2621	0	0	0	1022	0	0	184	184	1543	10824	2027	1006	11353	0	0	0.0981	0.1784	0.1658	0.0000	0.0000	0.0000	2437	184	16	0	0	0	0	0	0	0	0	0	
668147																																																																																																																																																																																																	4330	0	0	0	36758	135327	0	1019	0	13708	0	0	0	0	13820	334	0	0	2745	0	0	1019	1019	448	42018	8515	4671	84436	243	0	0.096294	0.136186	0.126144	0	0	0	12801	1019	707	0	0	0	0	0	0	0	0	0	
668352																																																																																																																																																																																																	2530	0	0	43	0	12684	0	40	0	1019	0	0	0	0	1059	0	0	0	706	0	0	40	40	155	10534	155	83	1880	0	0	0.0786	0.2546	0.2450	0.0000	0.0000	0.0000	1019	40	0	0	0	0	0	0	0	0	0	0	
669555																																																																																																																																																																																																	37884	0	0	0	122193	561299	0	5998	0	54743	0	0	0	0	56268	0	0	0	0	0	0	5194	5194	49015	103345	32043	19485	378309	949	0	0.090940	0.135687	0.123162	0	0	0	51074	5194	1777	0	0	0	0	0	0	0	0	0	
670159																																																																																																																																																																																																	2923	0	0	10060	40897	63721	0	155	0	10136	0	0	0	0	10011	0	0	0	0	0	0	155	155	24938	28426	1572	1430	8515	0	0	0.1730	0.6680	0.6577	0.0000	0.0000	0.0000	9856	155	280	0	0	0	0	0	0	0	0	0	
670421																																																																																																																																																																																																	5835	0	0	0	1265	30477	0	390	0	3470	0	0	0	0	3666	0	0	0	0	0	0	269	269	863	6163	6939	1731	16828	0	0	0.1120	0.1711	0.1586	0.0000	0.0000	0.0000	3397	269	73	0	0	0	0	0	0	0	0	0	
670430																																																																																																																																																																																																	10833	0	0	60	44696	144239	0	1753	0	15920	761	0	0	0	16663	0	0	0	0	0	0	1088	1088	7247	43818	32991	11515	61590	0	0	0.106518	0.193000	0.180398	0	0	0	15575	1088	345	0	0	0	0	0	0	0	0	0	
670467																																																																																																																																																																																																	47762	0	0	0	80446	476475	0	5777	0	50940	0	0	0	0	54408	0	0	70	42226	0	0	4448	4448	43876	93600	55524	36144	288244	3525	734	0.1061	0.1535	0.1410	0.0000	0.0000	0.0000	49960	4448	161	0	0	0	0	0	0	0	0	0	
670560																																																																																																																																																																																																	25594	0	0	0	97236	160979	0	0	0	132376	0	0	0	0	132354	0	0	0	0	0	0	0	0	97998	43533	0	19414	19414	0	0	0.8132	4.7066	4.7066	0.0000	0.0000	0.0000	132354	0	22	0	0	0	0	0	0	0	0	0	
670654																																																																																																																																																																																																	10082	0	0	0	730	28066	0	175	0	2840	0	0	0	0	3015	0	0	0	0	0	0	175	175	502	10280	5556	0	11903	0	0	0.0984	0.1797	0.1693	0	0	0	2840	175	0	0	0	0	0	0	0	0	0	0	
670748																																																																																																																																																																																																	2191	0	0	0	34377	68563	0	310	0	6849	25	0	0	0	6772	0	0	0	2217	0	0	310	310	9229	26678	5301	6297	27278	0	0	0.091604	0.186156	0.177635	0	0	0	6462	310	387	0	0	0	0	0	0	0	0	0	
670775																																																																																																																																																																																																	7386	0	0	6678	4054	108342	0	981	0	12254	0	0	0	0	13125	0	0	0	0	0	0	764	764	274	13927	73511	4038	21611	0	2117	0.116425	0.215393	0.202856	0	0	0	12361	764	54	0	0	0	0	0	0	0	0	0	
670878																																																																																																																																																																																																	18966	0	0	0	119726	402400	0	1841	0	60031	0	0	0	0	60109	0	0	0	0	-1613	0	1841	1841	27606	86228	224956	21671	60335	0	0	0.145438	0.315863	0.306189	0	0	0	58268	1841	3376	0	0	30000	0	0	0	0	0	0	
671053																																																																																																																																																																																																	3469	0	0	175	18155	45826	0	292	0	3566	0	0	0	0	3669	0	0	0	1	0	0	292	292	6032	14738	8140	942	16891	0	0	0.0744	0.1535	0.1412	0.0000	0.0000	0.0000	3377	292	189	0	0	0	0	0	0	0	0	0	
671147																																																																																																																																																																																																	43554	0	0	0	78478	332420	0	4423	0	37269	0	0	0	0	36972	0	0	0	0	0	0	2501	2501	63403	62682	42464	9208	165412	327	0	0.1066	0.1866	0.1740	0.0000	0.0000	0.0000	34471	2501	1612	0	0	0	0	0	0	0	0	0	
671334																																																																																																																																																																																																	156966	0	0	13700	195121	1331157	0	18166	0	150882	0	0	0	0	155207	0	0	3110	71671	0	0	13506	13506	149415	163261	41025	135200	986442	2546	0	0.106326	0.144271	0.131716	0.000000	0.000000	0.000000	141701	13506	1829	0	0	0	0	0	0	0	0	0	
671370																																																																																																																																																																																																	17825	0	0	339	65736	218312	0	1527	0	23057	0	0	0	0	23866	0	0	0	11138	0	0	1277	1277	29503	55431	97743	13138	36378	0	0	0.103471	0.234378	0.221837	0	0	0	22589	1277	468	0	0	0	0	0	0	0	0	0	
671464																																																																																																																																																																																																	281657	0	0	0	717441	5829914	94	73268	0	802753	60623	0	0	0	760006	0	0	1502	251938	0	0	60920	61014	387968	801115	124315	216661	4481323	48941	0	0.1242	0.1564	0.1438	0.0000	0.0000	0.0000	698992	61014	6956	0	0	0	0	0	0	0	0	0	
671558																																																																																																																																																																																																	42010	0	0	0	94048	538747	1054	7509	0	57746	0	0	0	0	59923	0	0	0	27684	0	0	4829	5883	38033	98661	104712	26062	302198	808	0	0.102569	0.155169	0.139935	0	0	0	54040	5883	3706	0	0	0	0	0	0	0	0	0	
671576																																																																																																																																																																																																	626604	0	0	0	232029	7723436	0	114690	0	668020	0	0	0	615	715859	171246	0	25	341053	0	0	70443	70443	511047	733743	2504750	638587	4065691	338128	7112	0.084277	0.128033	0.115434	0	0	0	645416	70443	1653	422	0	0	0	0	0	0	0	0	
671857																																																																																																																																																																																																	1551	0	0	0	1154	31318	0	398	0	3013	53	0	0	0	3304	0	0	0	2047	0	0	309	309	193	7045	3804	1255	20648	0	0	0.0949	0.1327	0.1203	0	0	0	2995	309	18	0	0	0	0	0	0	0	0	0	
672041																																																																																																																																																																																																	4717	0	0	0	0	20216	0	95	0	1881	0	0	0	0	1976	0	0	0	0	0	0	95	95	119	6798	7544	125	5850	0	0	0.0954	0.1799	0.1713	0.0000	0.0000	0.0000	1881	95	0	0	0	0	0	0	0	0	0	0	
672238																																																																																																																																																																																																	6095	0	0	1595	41697	65083	0	115	0	7063	0	0	0	0	6762	0	0	0	0	0	0	115	115	8117	40323	4399	2056	11662	0	0	0.1050	0.3083	0.3031	0.0000	0.0000	0.0000	6647	115	416	0	0	0	0	0	0	0	0	0	
672247																																																																																																																																																																																																	9491	0	0	1500	45146	161675	0	1734	0	15402	0	0	0	0	15841	0	0	1479	558	0	0	1335	1335	1465	43801	40714	4311	76473	0	322	0.0905	0.1489	0.1364	0.0000	0.0000	0.0000	14506	1335	574	0	0	0	0	0	0	0	0	0	
672537																																																																																																																																																																																																	20252	0	0	0	49647	241279	0	2341	0	26924	0	0	0	0	28758	0	0	0	0	0	0	2079	2079	30988	40542	28391	11252	143328	0	0	0.111925	0.173176	0.160657	0.000000	0.000000	0.000000	26679	2079	245	0	0	0	0	0	0	0	0	0	
672573																																																																																																																																																																																																	30227	0	0	11441	2405	176850	0	922	0	22572	0	0	0	0	23921	0	0	0	11076	0	0	922	922	3512	36602	80812	14908	56797	0	0	0.129735	0.197287	0.189682	0	0	0	22999	922	-427	0	0	0	0	0	0	0	0	0	
673132																																																																																																																																																																																																	64332	0	0	0	114819	534894	0	9013	0	55264	0	0	0	0	58848	0	0	887	1196	0	0	4359	4359	66463	116219	77352	29276	283051	0	103	0.1024	0.1712	0.1585	0.0000	0.0000	0.0000	54489	4359	672	0	0	0	0	0	0	0	0	0	
673244																																																																																																																																																																																																	3063	0	0	0	32401	104689	0	1059	0	13917	0	0	0	0	14128	0	0	0	2729	0	0	881	881	7881	23121	18361	6658	55316	789	0	0.126764	0.200944	0.188414	0.000000	0.000000	0.000000	13247	881	670	0	0	0	0	0	0	0	0	0	
673431																																																																																																																																																																																																	11152	0	0	1260	194030	562069	0	18801	0	46926	0	0	0	0	45319	0	0	646	16774	0	0	3249	3249	31234	326558	63388	33102	154353	0	3433	0.0766	0.1855	0.1722	0.0000	0.0000	0.0000	42070	3249	708	0	0	0	0	0	0	0	0	0	
673440																																																																																																																																																																																																	103945	0	0	0	2315705	4338626	0	44211	0	540953	0	0	0	0	475513	0	0	0	0	0	0	33578	33578	43873	553786	2150545	159403	1493473	9627	0	0.104212	0.177723	0.165174	0.000000	0.000000	0.000000	441935	33578	77877	0	0	0	0	0	0	0	0	0	
673477																																																																																																																																																																																																	3192	0	0	12012	0	36052	0	241	0	9276	0	0	0	0	9478	0	0	0	0	0	0	202	202	77	15205	15818	1069	5193	0	0	0.257295	0.588586	0.576042	0	0	0	9276	202	0	0	0	0	0	0	0	0	0	0	
673851																																																																																																																																																																																																	3796	0	0	29637	717	109148	0	1401	0	8945	0	0	0	0	9858	0	0	0	5770	0	0	925	925	321	32725	25833	6182	51658	0	0	0.0822	0.1340	0.1214	0.0000	0.0000	0.0000	8933	925	12	0	0	0	0	0	0	0	0	0	
673909																																																																																																																																																																																																	108210	0	0	0	104173	1226034	57	8216	0	95477	0	0	0	0	103569	0	0	25	0	0	0	8216	8273	101551	120290	599669	37093	412516	0	0	0.079225	0.140638	0.129404	0.000000	0.000000	0.000000	95296	8273	181	0	0	0	0	0	0	0	0	0	
674344																																																																																																																																																																																																	12593	0	0	4516	0	67250	0	644	0	6741	0	0	0	0	6867	0	0	0	1073	0	0	491	491	734	18068	27315	2569	21412	0	0	0.0972	0.1755	0.1629	0.0000	0.0000	0.0000	6376	491	0	0	0	0	0	0	0	0	0	0	
674849																																																																																																																																																																																																	2619	0	0	0	82319	509140	0	5450	0	52970	0	0	0	0	53422	14366	0	0	8389	0	0	5450	5450	1536	37128	153468	18831	317460	0	0	0.0949	0.1151	0.1034	0.0000	0.0000	0.0000	47972	5450	2858	0	0	0	0	0	0	0	0	0	
675042																																																																																																																																																																																																	3187	0	0	8668	35338	98594	0	773	0	11153	0	0	0	0	9509	0	0	0	5494	0	0	682	682	1302	47726	11547	3428	36440	0	0	0.0952	0.1746	0.1621	0.0000	0.0000	0.0000	8827	682	511	0	0	0	0	0	0	0	0	0	
675051																																																																																																																																																																																																	4764	0	0	10	59279	109918	0	338	0	9099	0	0	0	0	9184	0	0	0	1322	0	0	338	338	1792	70967	6937	603	30177	0	0	0.0795	0.1894	0.1824	0.0000	0.0000	0.0000	8846	338	253	0	0	0	0	0	0	0	0	0	
675079																																																																																																																																																																																																	12283	0	0	8280	15997	84806	0	492	0	7092	0	0	0	0	7444	0	0	25	0	0	0	492	492	3389	24753	36887	2844	20056	0	0	0.0832	0.1713	0.1599	0.0000	0.0000	0.0000	6952	492	140	0	0	0	0	0	0	0	0	0	
675248																																																																																																																																																																																																	9442	0	0	100	15211	73330	0	859	0	6723	275	0	0	0	6973	0	0	0	3100	0	0	496	496	11023	22947	13190	914	26783	0	0	0.0864	0.1744	0.1620	0.0000	0.0000	0.0000	6477	496	155	0	0	0	0	0	0	0	0	0	
