"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
507152																																																																																																						
507330																																																																																																						
507349																																																																																																						
507509																																																														0	0	0	0	0	0	0	0	0			21313	0	1187	0	21313	845570					0	2161	0	0		0						0	0						0	
508270																																																																																																						
508346																																																														8115	0	0	0	0	0	0	0	0			0	0	0	0	0	284867					0	99	0	0		0						0	0						0	
508355																																																																																																						
508841																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	5851						0	0	0		0						0	0						0	
509811																																																														79181	0	0	0	0	0	0	0	0			0	0	0	0	0	430628						494	0	0		0						0	0						0	
509857																																																																																																						
509950																																																														0	1496452	0	0	0	0	0	0	0			0	0	0	0	0	4907956						9838	0	0		0						0	0						0	
510330																																																																																																						
510648																																																																																																						
510871	0	1700761	0	0	0	0	0	0								42231	0	0	0	0	0	0	142763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2877382	0	0	0	0	0	27098	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510938																																																																																																						
510947																																																																																																						
511618																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
511832																																																																																																						
513256																																																														0	0	0	0	0	0	0	0	0			4175	0	506	0	4175	0					0	0	0	0		0						0	0						0	
513322																																																																																																						
513340																																																																																																						
513546																																																																																																						
513854																																																																																																						
513920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
514048																																																																																																						
514057																																																																																																						
514066																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
514132																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
514356																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
514440																																																																																																						
514655																																																																																																						
514936																																																																																																						
515054																																																																																																						
515979																																																																																																						
516154																																																																																																						
516855																																																																																																						
516873																																																																																																						
517049																																																																																																						
517357																																																																																																						
517441																																																																																																						
517674																																																																																																						
518037																																																																																																						
518176																																																																																																						
518354																																																																																																						
518877																																																																																																						
519146																																																																																																						
519360																																																																																																						
519445																																																																																																						
519874																																																																																																						
520003																																																																																																						
520423																																																																																																						
520777																																																																																																						
521064																																																																																																						
521158																																																																																																						
521804																																																														0	0	0	0	0	0	0	0	0			0	45	0	0	0	23412					0	0	0	0		0						0	0						0	
521952																																																																																																						
521970																																																																																																						
522034																																																																																																						
522454																																																																																																						
522605																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	507079					0	0	0	0		0						0	0						0	
522669																																																																																																						
522753																																																																																																						
522847																																																																																																						
522856																																																																																																						
523161																																																																																																						
524579																																																																																																						
524757																																																																																																						
524766																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
524953																																																																																																						
524971																																																														0	0	0	0	0	0	0	0	0			86621	0	1828	0	86621	0						0	0	0		0						0	0						0	
525053																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
525352																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
525549																																																														0	0	0	0	0	0	0	617	0			0	0	0	0	22177	285099					0	0	0	0		0						0	0						0	
526452	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
526519																																																														0	0	0	0	0	0	0	0	0			1097	0	1097	0	0	0					0	0	0	0		0						0	0						0	
526676																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
526854																																																														0	0	0	0	0	0	0	0	20200			0	0	0	0	0	0						0	0	0		0						0	0						0	
527057																																																																																																						
527178																																																																																																						
527507																																																																																																						
527600																																																																																																						
527749																																																																																																						
527954																																																														318035	2974860	0	46550	0	13902	0	0	0	0	0	2565	0	94	0	2565	4827168	0	0	0	0		3415	0	0	0	0						0	0						0	
528102																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	37352						0	0	0		0						0	0						0	
528241																																																																																																						
528849																																																																																																						
528960																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
529172																																																																																																						
529275																																																																																																						
529341																																																																																																						
529659																																																																																																						
529958																																																														115372	0	0	0	0	0	0	0	0			1286	0	1286	0	1119	1751069						2358	0	0		0						0	0						0	
530655																																																																																																						
530703																																																																																																						
530851																																																																																																						
531157																																																																																																						
531250																																																																																																						
532042																																																																																																						
532453																																																																																																						
532752																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
533124																																																																																																						
533227																																																																																																						
533535																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
533740																																																																																																						
534073																																																																																																						
534242																																																																																																						
534466																																																																																																						
534756																																																																																																						
534859																																																																																																						
534877																																																																																																						
535034																																																																																																						
535575																																																																																																						
535641																																																																																																						
535753																																																														334123	0	0	0	0	0	0	0	0			0	0	0	0	380	0						0	0	0		0						0	0						0	
535874																																																																																																						
535931																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
535940																																																																																																						
536059																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
536349																																																																																																						
536527																																																																																																						
536554																																																																																																						
536853																																																																																																						
537038																																																														0	0	0	0	0	0	0	0	0			209	0	16	0	209	0					0	0	0	0		0						0	0						0	
537243																																																																																																						
537355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
537449																																																														197546	0	0	0	0	0	0	0	0			692	0	36	0	0	4654					0	0	0	0		0						0	0						0	
537551																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
537560																																																														0	0	0	0	0	0	0	0	0			2	0	2	0	0	0						0	0	0		0						0	0						0	
538222																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
538473																																																																																																						
538754																																																																																																						
538802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
538950																																																																																																						
539032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
539340																																																																																																						
539377																																																																																																						
539452																																																																																																						
539667																																																																																																						
539872																																																																																																						
540056																																																																																																						
540542																																																																																																						
540551																																																														41752	0	0	0	0	0	0	0	0			42365	0	21021	0	0	10559					0	0	0	0		0						0	0						0	
540739																																																																																																						
540775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	115912						0	0	0		0						0	0						0	
540850																																																																																																						
540926																																																														7781	0	0	0	0	0	0	0	0	0	0	77239	0	200	0	77239	2910790	0	0	0	0	0	0	0	0	0	0						0	0						0	
541101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
541231																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
541307																																																																																																						
541642																																																																																																						
541754																																																																																																						
541857																																																																																																						
542153																																																																																																						
542340																																																																																																						
542528																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	116464					0	0	0	0		0						0	0						0	
542649																																																														177098	0	0	0	0	0	0	0	0	0	0	13196	0	12848	0	13020	6693786	0	0	0	0	0	5363	0	0	0	0						0	0						0	
542667																																																																																																						
542854																																																																																																						
543262																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
543459																																																																																																						
543945																																																																																																						
544335																																																																																																						
544447																																																																																																						
544577																																																																																																						
544652																																																																																																						
544951																																																																																																						
545042																																																																																																						
545154																																																																																																						
545604																																																																																																						
545846																																																																																																						
546003																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	360978						0	0	0		0						0	0						0	
546320																																																																																																						
546535																																																																																																						
546544																																																																																																						
547251																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
547550																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
547840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	377808					0	416	0	0		0						0	0						0	
548052																																																																																																						
548203																																																																																																						
548267																																																																																																						
548351																																																														3905	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
548472																																																																																																						
548641																																																														0	0	0	0	0	0	0	0	0			4776	0	1175	0	4776	0					0	0	0	0		0						0	0						0	
548771																																																																																																						
548829																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	6936					0	0	0	0		0						0	0						0	
548856																																																																																																						
549862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
550279																																																																																																						
550354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
550448																																																																																																						
550635																																																																																																						
550653																																																																																																						
550756																																																														0	0	0	0	0	0	0	0	0			50659	0	22452	0	29538	159583					0	0	0	0		0						0	0						0	
550952																																																																																																						
551016																																																																																																						
551070																																																														0	0	0	0	0	0	0	0	0			20058	0	20058	0	0	0						0	0	0		0						0	0						0	
552059																																																																																																						
552161																																																																																																						
552545																																																																																																						
552956																																																																																																						
552974																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	24712	0					0	0	0	0		0						0	0						0	
553038																																																																																																						
553926																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	6493						0	0	0		0						0	0						0	
553944																																																																																																						
554268																																																																																																						
554343																																																																																																						
554857																																																														0	0	0	0	0	0	0	0	0			99332	0	749	0	99332	0						0	0	0		0						0	0						0	
554941																																																																																																						
555256																																																																																																						
556011																																																																																																						
556459																																																																																																						
556815																																																														80855	0	0	0	0	0	0	0	0			0	0	0	0	0	86854					0	0	0	0		0						0	0						0	
556936																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
557317																																																														0	0	0	0	0	0	0	0	0			11683	0	11683	0	0	0						0	0	0		0						0	0						0	
557438																																																																																																						
557858																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
558574																																																																																																						
559179																																																																																																						
560214																																																																																																						
560353																																																																																																						
560438																																																																																																						
560830																																																																																																						
561145																																																																																																						
561574																																																																																																						
561659																																																														0	0	0	0	0	0	0	0	0			52901	0	52901	0	0	0						0	0	0		0						0	0						0	
561864																																																																																																						
562058																																																																																																						
562076																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
562553																																																																																																						
563233																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
563336																																																																																																						
563457																																																																																																						
563774																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
563934																																																																																																						
564052																																																																																																						
564324																																																																																																						
564463																																																																																																						
564557	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	3535					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564678																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
564838																																																																																																						
564856																																																																																																						
564977																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	32316						29	0	0		0						0	0						0	
565143																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
565152																																																																																																						
565170																																																																																																						
565536																																																																																																						
565750																																																																																																						
565844																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
566056																																																																																																						
566243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
566953																																																																																																						
567240																																																																																																						
567679																																																																																																						
567736																																																																																																						
567905																																																																																																						
568126																																																																																																						
568135																																																																																																						
568144																																																																																																						
568359																																																														0	0	0	0	0	0	0	46	0			4926	46	46	0	0	0					0	0	0	0		0						0	0						0	
568377																																																																																																						
568470																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	34919					0	0	0	0		0						0	0						0	
568939																																																																																																						
570558																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
570651																																																																																																						
571135																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
571265																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	176612						0	0	0		0						0	0						0	
571920																																																																																																						
571957																																																																																																						
572347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
572374																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	84121					0	0	0	0		0						0	0						0	
572459																																																																																																						
572655																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
573036																																																																																																						
573335																																																																																																						
574051																																																																																																						
574079																																																																																																						
574949																																																																																																						
574976																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	397252	0					0	0	0	0		0						0	0						0	
575133																																																																																																						
575254																																																														0	0	0	0	0	0	0	0	0			60000	0	60000	0	0	0						0	0	0		0						0	0						0	
575348																																																																																																						
575375																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	67306					0	85	0	0		0						0	0						0	
575647																																																																																																						
575656																																																																																																						
575759																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
575834																																																																																																						
575955																																																																																																						
576354																																																														0	0	0	0	0	0	0	0	0			34	0	34	0	45087	0					0	0	0	0		0						0	0						0	
576541																																																														27612	0	0	0	0	0	0	0	0			0	0	0	0	0	59350						0	0	0		0						0	0						0	
576578																																																																																																						
576608																																																														0	0	0	0	0	0	0	0	0			469	0	35	0	0	68642						0	0	0		0						0	0						0	
576644																																																																																																						
576653																																																																																																						
576952																																																																																																						
577128																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	451391					0	0	0	0		0						0	0						0	
577137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
577230																																																																																																						
577472																																																																																																						
578116																																																																																																						
578237																																																																																																						
578255																																																														50097	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
578554																																																																																																						
578741																																																														0	0	0	0	0	0	0	0	0			445	0	35	0	445	43306						0	0	0		0						0	0						0	
578862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
579140																																																																																																						
579319																																																																																																						
579364																																																																																																						
579636																																																																																																						
580155																																																																																																						
580548																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	156075					0	0	0	0		0						0	0						0	
580847																																																																																																						
580874																																																																																																						
581237																																																																																																						
581358																																																																																																						
582177																																																																																																						
582654																																																																																																						
582878																																																																																																						
582953																																																																																																						
582971																																																														0	0	0	0	0	0	0	0	0			32444	0	2079	0	32444	385634					0	0	0	0		0						0	0						0	
583071																																																																																																						
583138																																																																																																						
583268																																																																																																						
583352																																																																																																						
583754																																																																																																						
583905																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
584377																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	7148						0	0	0		0						0	0						0	
584724																																																																																																						
584920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
585235																																																																																																						
585749																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
586027																																																																																																						
586072																																																																																																						
586335																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
586960																																																																																																						
587677																																																																																																						
587752																																																																																																						
587800																																																														265338	0	0	0	0	0	0	0	0			443	0	443	0	443	828022						827	0	0		0						0	0						0	
588245																																																																																																						
588348																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
588478																																																														0	0	0	0	0	0	0	0	0			4716	0	135	0	0	0						0	0	0		0						0	0						0	
589158																																																																																																						
589439																																																																																																						
589523																																																																																																						
589943																																																														0	0	0	0	0	0	0	0	0			28181	0	242	0	5049	1994						0	0	0		0						0	0						0	
590145																																																																																																						
590220																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	425816						0	0	0		0						0	0						0	
590248																																																														0	0	0	0	0	0	0	0	0			9263	0	192	0	9263	639467					0	922	0	0		0						0	0						0	
590640																																																																																																						
590949																																																														11843	0	0	0	0	0	0	0	0			0	0	0	0	0	4386						0	0	0		0						0	0						0	
590976																																																																																																						
591209																																																																																																						
591320																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	64570	0					0	0	0	0		0						0	0						0	
591357																																																																																																						
591366																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
591740																																																																																																						
592439																																																																																																						
592448																																																														135705	6002	0	346	0	116	0	0	0			0	0	0	0	0	79068					0	0	0	0		0						0	0						0	
592550																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
592644																																																														0	0	0	0	0	0	0	0	0			88416	0	232	0	88416	0						0	0	0		0						0	0						0	
592859																																																																																																						
593007																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	336516						496	0	0		0						0	0						0	
593052																																																																																																						
593249																																																																																																						
593333																																																																																																						
593771																																																																																																						
593940																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
594433																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
594451																																																																																																						
594853																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
594938																																																																																																						
594947																																																														0	0	0	0	0	0	0	0	0			2702	0	2702	0	2702	314363					0	0	0	0		0						0	0						0	
595270																																																														0	3849035	0	415848	0	483908	0	0	0	0	0	60549	0	51167	0	13713	9992200	0	0	0	0		33441	0	0	0	558						0	0						0	
595337																																																																																																						
595430																																																														7569	0	0	0	0	0	0	0	0			0	0	0	0	0	151786						951	0	0		0						0	0						0	
595869	193372	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595944																																																																																																						
