"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
170275																																																																																																																																																		0	0	18964	0	0	0	0	0	0	0	0	0	0	13370	12902	8497	8116		6540	6337	2030	1942	2993	2848	0			0	0	1264	2792	16456	974	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
170332																																																																																																																																																		0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	20523	19894		0	0	0	0	0	0	995	0	0	0	995	0	0	0	0	0	81	0	458	10752	7412	0	195																									0	0	0	0	0	0	1479	1440	0	0	17841	17263	0	0	0	0	0	0	204	196	0	0	0	0	0	0	0	0			
170640																																																																																																																																																		0	0	242	0	0	0	0	200	202	0	0	0	0	318	332	10860	10460		0	0	1410	1398	0	0	106	0	0	308	0	523	196	1168	336	26	151	199	74	6098	1061	357	282																									0	0	0	0									0	0	0	0	0	0	662	639	0	0	0	0	0	0	0	0			
171133	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	7502	7136		0	0	0	0	0	0	0	2012	1905	0	0	0	0	0	0	0	0	0	203	5018	0	0	10																									0	0	0	0	0	0	0	0	0	0	5480	5221	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0									0			7136		0			0					1905																																																																					
171656																																																																																																																																																		0	0	17711	488	476	0	0	0	0	0	0	0	0	0	0	25211	24280		0	0	6583	6316	0	0	2363			848	1515	1116	3076	2955	0	0	0	0	0	10274	0	1124	3372																									0	0	0	0	0	0	896	890	0	0	9761	9384	0	0	0	0	0	0	4727	4496	0	0	0	0	0	0	0	0			
171759																																																																																																																																																		0	0	15956	0	0	0	0	0	0	0	0	0	0	0	0	18530	18234		0	0	13333	13203	0	0	347	0	0	625	211	1711	1049	9152	945	0	126	110	0	1574	591	561	1579																									0	0	0	0									0	0	0	0	0	0	2232	2141	0	0	0	0	0	0	0	0			
171768																																																																																																																																																		0	0	47500	0	0	0	0	0	0	0	0	0	0	0	0	93193	91059		0	0	32588	31974	0	0	3681			0	3681	8343	7525	12424	0	0	0	0	0	50360	8725	0	0																									0	0	0	0	0	0	0	0	0	0	60605	59085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
172158																																																																																																																																																		4312	4225	10527	0	0	0	0	0	0	0	0	0	0	13254	13027	0	0		902	901	0	0	0	0	3301	0	0	905	2395	7082	2367	505	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
172251																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1523	1516		0	0	1523	1516	0	0	947	0	0	185	762	569	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
172457																																																																																																																																																		0	0	3543	0	0	500	500	0	0	0	0	0	0	500	500	23124	22828		0	0	9966	10036	0	0	0	0	0	0	0	1455	1617	7464	0	0	0	44	171	11139	1439	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
172475																																																																																																																																																		0	0	5471	0	0	1000	922	0	0	0	0	0	0	7662	7570	8659	8390		780	781	0	0	0	0	780	8659	8390	595	185	0	0	1000	0	0	0	0	8	3479	2395	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
172859																																																																																																																																																		1000	985	14120	1249	1222	0	0	0	0	0	0	0	0	11259	11080	5600	5442		9227	9080	0	0	0	0	2022			1270	752	2419	2420	5773	169	0	0	35	0	0	0	2370	1493																									0	0	0	0									0	0	0	0	432	416	2015	1958	0	0	0	0	0	0	0	0			
173306																																																																																																																																																		0	0	36353	5012	4956	0	0	3021	2965	0	0	0	0	0	0	72714	70821		0	0	30	30	2000	1935	9907	0	0	4923	4967	16715	5815	0	0	0	18	193	3038	32726	330	204	1893																									0	0	0	0	0	0	84	88	0	0	37400	36217	0	0	0	0	0	0	2108	2019	0	0	0	0	0	0	79	77			
173342																																																																																																																																																		0	0	12161	0	0	0	0	0	0	0	0	0	0	0	0	37228	36809		0	0	16727	16836	0	0	1301	0	0	624	674	1382	3240	8209	2698	0	4	0	0	3317	3183	628	12842																									0	0	0	0									0	0	0	0	0	0	13796	13470	0	0	0	0	0	0	0	0			
173548																																																																																																																																																		0	0	6502	997	969	0	0	0	0	0	0	0	0	0	0	38315	37757		0	0	23579	23299	0	0	2678	0	0	220	2457	2864	4495	16322	1848	0	0	0	0	3500	476	569	5005																									0	0	0	0									0	0	0	0	0	0	5735	5574	0	0	0	0	0	0	0	0			
173557																																																																																																																																																		0	0	28088	0	0	0	0	0	0	0	0	0	0	16641	16312	40000	39082		15693	15429	0	0	40000	39082	0	0	0	0	0	37189	4236	13350	0	0	0	0	0	0	948	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
173575																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	38724	38740	100737	97092		35664	35664	0	0	0	0	10952	3234	3207	4972	5980	15174	15464	4283	35664	0	0	0	0	41112	9960	0	0																									0	0	0	0	3060	3076	506	503	0	0	50169	47508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
173641																																																																																																																																																		0	0	36706	4437	4310	0	0	0	0	0	0	0	0	0	0	82933	81386		0	0	35071	35089	1500	1426	11082	0	0	998	10083	12207	15916	38634	3223	0	0	0	53	84	188	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
173959																																																																																																																																																		0	0	18850	0	0	0	0	1000	987	0	0	0	0	0	0	50284	49638		0	0	21534	21672	0	0	4942	0	0	7622	4846	4638	2291	12031	2273	2957	1735	105	194	7097	1178	803	1867																									0	0	0	0									0	0	0	0	0	0	2761	2671	0	0	0	0	0	0	0	0			
174321																																																																																																																																																		0	0	1697	0	0	0	0	0	0	0	0	0	0	0	0	36472	35658		0	0	18342	18174	0	0	0	0	0	0	0	2042	1157	7729	8219	1421	0	0	0	12182	2907	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
174367																																																																																																																																																		0	0	4264	0	0	0	0	0	0	0	0	0	0	5266	5020	2352	2210		1451	1411	0	0	0	0	3	0	0	3	0	870	1000	4956	0	0	88	60	65	434	0	0	0																									0	0	0	0	0	0	0	0	65	65	599	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
174572																																																																																																																																																		0	0	224932	49867	48427	0	0	54492	53391	0	0	0	0	264184	251417	1018464	985956		0	0	1587	1587	32500	31639	1397	0	534	83291	5792	32206	58985	251606	247552	17828	8877	24225	65614	379121	61738	0	12773																									0	0	0	0	35229	33555	46867	46837	90501	85617	397044	384835	0	0	0	0	0	0	12787	12773	0	0	0	0	0	0	0	0			
175056																																																																																																																																																		0	0	7814	14866	14777	0	0	0	0	0	0	0	0	0	0	17976	17875		0	0	3110	3098	0	0	5947	0	0	999	4949	11927	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
175140																																																																																																																																																		0	0	21112	0	0	0	0	2570	2570	0	0	0	0	0	0	77646	76068		0	0	33330	32677	250	250	2136	0	0	17176	1133	4625	7001	26354	174	0	0	98	805	7956	2750	5475	2520																									0	0	0	0	0	0	2056	1994	0	0	9849	9615	0	0	0	0	0	0	8296	7996	0	0	0	0	0	0	0	0			
175458																																																																																																																																																		0	0	4080	0	0	0	0	0	0	0	0	0	0	4634	4544	4979	4803		4634	4544	0	0	0	0	525	0	0	470	55	2237	3212	3461	0	0	3	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
175609																																																																																																																																																		0	0	44685	7458	7410	0	0	0	0	0	0	0	0	0	0	94459	93311		0	0	31854	31404	4555	4520	29284	0	0	9654	19630	49806	11154	2573	494	0	0	0	0	8	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
176101																																																																																																																																																		0	0	197259	9997	9967	0	0	0	0	0	0	0	0	0	0	280945	272817		0	0	50340	50147	0	0	27886	0	0	54928	15900	27754	22934	51468	6401	2047	7102	7908	0	24195	27084	7556	17540																									0	0	0	0	0	0	855	820	0	0	70428	67516	0	0	0	0	0	0	13901	13279	0	0	0	0	0	0	0	0			
176325																																																																																																																																																		0	0	20500	0	0	0	0	314	299	0	0	0	0	0	0	32818	31992		0	0	12958	12623	0	0	2358	29	40	1075	1529	669	2415	15607	3434	0	98	23	332	3520	1226	787	1238																									0	0	0	0	0	0	432	444	0	0	4887	4755	0	0	0	0	0	0	2088	2024	0	0	0	0	0	0	0	0			
176437																																																																																																																																																		0	0	4808	0	0	0	0	0	0	0	0	0	0	0	0	15706	14694		0	0	1519	1402	1900	1706	0	0	0	0	0	0	0	5893	899	0	0	0	287	5430	2185	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
176464																																																																																																																																																		0	0	96668	0	0	0	0	0	0	0	0	0	0	1110	1110	249616	240430		1110	1110	25187	24905	2000	1885	7327	1109	1062	695	4718	6551	12653	8834	0	0	232	360	3759	71458	0	56734	74485																									0	0	0	0	0	0	1628	1557	0	0	77678	74252	0	0	0	0	0	0	123161	118507	0	0	0	0	0	0	0	0			
176642																																																																																																																																																		0	0	3000	1251	1242	0	0	0	0	0	0	0	0	0	0	13203	13040		0	0	1460	1450	0	0	4965			1190	3775	6696	1379	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
177135																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	18607	17674	0	0		1107	1062	0	0	0	0	0			0	0	0	10366	8241	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
177443																																																																																																																																																		0	0	19020	0	0	0	0	2105	2076	0	0	710	712	0	0	95229	93026		0	0	48216	47967	5210	4862	4699	0	0	3435	2268	15684	13698	29494	472	0	0	0	149	15451	6570	2261	3544																									0	0	0	0									0	0	0	0	0	0	6047	5804	0	0	0	0	0	0	0	0			
177500																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
177555																																																																																																																																																		0	0	2179	0	0	0	0	0	0	0	0	0	0	0	0	5430	5327		0	0	905	898	0	0	3709	0	0	600	3109	1077	541	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
177751																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
177920																																																																																																																																																		0	0	63628	0	0	0	0	0	0	0	0	0	0	0	0	101550	99706		0	0	75096	74130	0	0	4505	0	0	875	3630	5926	481	53724	17925	0	0	0	1537	8223	7385	0	0																									0	0	0	0	0	0	5780	5509	0	0	12086	11636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
178057																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	200	199	0	0		0	0	0	0	0	0	0			0	0	0	199	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
178150																																																																																																																																																		0	0	11113	0	0	0	0	0	0	0	0	0	0	0	0	47627	46190		0	0	36451	35364	999	988	1730	0	0	201	1529	6255	7871	22042	190	0	0	0	0	1957	0	1161	4985																									0	0	0	0									0	0	0	0	0	0	6362	6146	0	0	0	0	0	0	0	0			
178244																																																																																																																																																		0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	6043	5864		0	0	456	435	0	0	0	0	0	0	0	0	635	0	0	0	0	0	0	178	0	4201	850																									0	0	0	0									0	0	0	0	0	0	3141	3021	0	0	0	0	0	0	0	0			
178356																																																																																																																																																		0	0	30545	0	0	0	0	0	0	0	0	0	0	0	0	49399	47754		0	0	14924	14575	0	0	0	0	0	0	63	953	162	13020	5489	0	0	0	0	4058	12103	1349	10557																									0	0	0	0									0	0	0	0	0	0	12299	11906	0	0	0	0	0	0	0	0			
178851																																																																																																																																																		0	0	32804	0	0	0	0	0	0	0	0	0	0	0	0	180026	178461		0	0	63133	62594	0	0	12835	42	42	2402	10432	32707	3354	29452	27484	0	0	158	2609	48264	19672	1886	0																									0	0	0	0									0	0	0	0	0	0	1923	1886	0	0	0	0	0	0	0	0			
179148																																																																																																																																																		0	0	8858	2948	2919	0	0	0	0	0	0	0	0	0	0	8963	8858		0	0	5015	4954	0	0	0			0	0	5471	3387	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
179335																																																																																																																																																		0	0	4137	0	0	0	0	0	0	0	0	0	0	0	0	52547	50862		0	0	20573	20160	0	0	735	0	0	0	735	7510	15214	26060	0	0	0	0	0	1343	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
179700																																																																																																																																																		0	0	5356	0	0	0	0	0	0	0	0	0	0	0	0	93857	92215		0	0	28634	28441	0	0	5510	5429	5798	0	0	0	0	14445	25948	873	4637	5886	712	24115	9801	0	0																									0	0	0	0	0	0	11369	11237	0	0	36115	34787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
180144																																																																																																																																																		0	0	1592	0	0	0	0	0	0	0	0	0	0	8102	8418	20993	20263		7078	7368	2473	2439	0	0	0	0	0	0	0	5398	4635	10301	580	0	0	51	1007	4104	0	836	1453																									0	0	0	0									0	0	0	0	0	0	2392	2289	0	0	0	0	0	0	0	0			
180443																																																																																																																																																		0	0	20996	0	0	0	0	0	0	0	0	0	0	0	0	27496	26437		0	0	5042	4995	0	0	5131	0	0	502	0	1997	4694	13964	521	0	0	0	0	0	0	4759	0																									0	0	0	0									0	0	0	0	0	0	4743	4759	0	0	0	0	0	0	0	0			
180537																																																																																																																																																		0	0	5027	0	0	0	0	1012	989	0	0	262	246	10340	10381	23491	22773		10340	10381	9466	9272	0	0	1851	0	0	425	1425	5528	4610	9118	500	4	0	0	0	4193	3894	360	3056																									0	0	0	0									0	0	0	0	0	0	3524	3416	0	0	0	0	0	0	0	0			
180845																																																																																																																																																		0	0	17408	0	0	0	0	0	0	0	0	0	0	0	0	46560	44883		0	0	22103	21549	0	0	2232			1516	716	4356	6659	8302	0	0	0	0	400	15113	5661	713	1447																									0	0	0	0									0	0	0	0	0	0	2262	2160	0	0	0	0	0	0	0	0			
181963																																																																																																																																																		0	0	6784	9435	9403	0	0	0	0	0	0	0	0	0	0	59727	57912		0	0	18656	18078	0	0	7069	0	0	1226	5850	10185	3631	10901	0	13	1030	0	0	6725	7809	2812	7730																									0	0	0	0									0	0	0	0	0	0	10845	10543	0	0	0	0	0	0	0	0			
182353																																																																																																																																																		0	0	840	0	0	0	0	0	0	0	0	0	0	0	0	16043	15667		0	0	12742	12457	0	0	666	0	0	0	666	5193	3332	4105	637	0	0	0	199	1535	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
182951																																																																																																																																																		0	0	22754	0	0	0	0	0	0	0	0	0	0	0	0	69764	68416		0	0	69166	67845	0	0	5081			0	5081	3927	9829	39478	9530	0	0	0	0	571	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
183668																																																																																																																																																		0	0	37751	0	0	0	0	0	0	0	0	0	0	0	0	41273	40581		0	0	0	0	0	0	2973	3000	2830	737	2967	4780	3527	7120	947	1401	3478	28	2691	9950	125	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
183770																																																																																																																																																		0	0	0	0	0	0	0	3044	3003	0	0	0	0	0	0	71857	69245		0	0	20749	20341	0	0	0	0	0	1655	0	11572	10026	12810	0	0	0	0	0	2458	2083	5465	23176																									0	1655	0	1654									0	0	0	0	0	0	26113	24854	0	0	0	0	0	0	0	0			
183846																																																																																																																																																		0	0	21935	3973	3843	0	0	0	0	0	0	0	0	0	0	51789	51035		0	0	38855	38377	0	0	6675	0	0	861	5813	17749	13252	13073	286	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
183958																																																																																																																																																		0	0	32655	1503	1445	0	0	0	0	0	0	0	0	0	0	46882	46000		0	0	15679	15616	0	0	2151	0	0	346	1805	4604	3059	6614	1613	255	100	89	361	6901	0	4497	15756																									0	0	0	0									0	0	0	0	0	0	20885	20253	0	0	0	0	0	0	0	0			
184142																																																																																																																																																		0	0	54982	2043	1967	0	0	5972	5764	0	0	1010	993	0	0	211752	202855		0	0	98619	93821	0	0	273			2314	273	15447	20017	71102	8507	1528	10848	4883	11528	15197	29195	8567	3449																									0	0	0	0	0	0	5956	5657	0	0	70069	67512	0	0	0	0	0	0	12379	12016	0	0	0	0	0	0	0	0			
184656																																																																																																																																																		0	0	29336	0	0	0	0	0	0	0	0	0	0	12611	12736	110475	107243		12611	12736	0	0	0	0	8035	0	0	200	7835	1131	445	3000	0	0	0	0	0	78615	28628	0	0																									0	0	0	0	0	0	821	832	0	0	109654	106411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
184759																																																																																																																																																		0	0	3685	0	0	2308	2257	0	0	0	0	0	0	10561	10471	978	865		8253	8214	0	0	0	0	1640	978	865	204	1436	3109	3558	2168	86	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
185251																																																																																																																																																		0	0	2727	0	0	200	200	1003	977	0	0	0	0	200	200	10105	9957		0	0	8994	8871	0	0	258	0	0	50	408	1537	1433	6343	281	0	0	8	12	88	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
185448																																																																																																																																																		0	0	0	0	0	0	0	2013	1886	0	0	0	0	0	0	31715	32326		0	0	29700	30438	0	0	2	2	2	2	0	357	2241	28118	1608	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
185859																																																																																																																																																		0	0	92566	0	0	0	0	0	0	0	0	0	0	196542	188634	43417	42265		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	57	3488	235251	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
186221																																																																																																																																																		0	0	67264	9338	9265	0	0	2750	2756	0	0	0	0	0	0	141657	137011		0	0	50101	49030	491	490	5550	0	0	4046	5455	13668	3476	39302	3256	1819	2107	0	0	22741	7338	3483	30321																									0	0	0	0	0	0	7427	7338	0	0	28162	26667	0	0	0	0	0	0	9419	9052	0	0	0	0	0	0	0	0			
186548																																																																																																																																																		0	0	10524	0	0	487	482	1750	1750	0	0	0	0	15467	15377	2759	2705		14980	14895	1009	955	0	0	195	0	0	1750	195	46	2416	13529	235	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
186717																																																																																																																																																		0	0	107127	0	0	0	0	9751	9741	0	0	0	0	0	0	153520	149058		0	0	63970	62317	0	0	0	0	0	0	0	7543	13086	39104	12325	0	0	2	100	20988	24720	17400	13790																									0	0	0	0									0	0	0	0	0	0	32625	31190	0	0	0	0	0	0	0	0			
186744																																																																																																																																																		0	0	172076	0	0	0	0	13752	13678	0	0	5022	4909	0	0	315466	309616		0	0	93128	93208	0	0	26559	0	0	31819	21862	23667	19988	59431	27080	2297	6629	569	671	34341	5255	8058	67949																									0	0	0	0	0	0	3776	3738	0	0	47562	46024	0	0	0	0	0	0	78660	76007	0	0	0	0	0	0	0	0			
186856																																																																																																																																																		0	0	5660	0	0	0	0	0	0	0	0	0	0	3503	3348	2210	2230		0	0	2210	2230	0	0	0	0	0	0	0	196	610	4924	0	0	0	0	0	3	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
187648																																																																																																																																																		0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	2581	2552		0	0	155	153	0	0	102	0	0	0	102	1216	742	492	0	0	0	0	0	0	1	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
187899																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
187947																																																																																																																																																		0	0	133147	0	0	0	0	2500	2502	0	0	0	0	0	0	302719	293131		0	0	100955	99107	0	0	4729	0	0	3132	4099	16586	29531	41413	10690	0	186	0	0	36951	74141	2023	74379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	577	0	0	116106	110701	0	0	0	0	0	0	78584	76402	0	0	0	0	0	0	0	0	0	0	
188056																																																																																																																																																		0	0	23930	67845	67718	0	0	0	0	0	0	0	0	0	0	96356	96227		0	0	5213	5190	0	0	87973	0	0	57470	31517	1982	0	933	0	0	0	0	0	0	0	0	4325																									0	1013	0	1011									0	0	0	0	0	0	4278	4325	0	0	0	0	0	0	0	0			
188177																																																																																																																																																		0	0	2000	0	0	2993	2993	0	0	0	0	0	0	53966	51403	12894	12415		3480	3428	0	0	22961	21351	4999	89	127	2993	2000	10381	6130	25544	0	79	264	32	564	18267	0	0	0																									0	0	0	0	346	353	0	0	6572	6426	12805	12288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
188430																																																																																																																																																		0	0	22377	0	0	0	0	4088	4040	0	0	0	0	0	0	28388	27423		0	0	0	0	0	0	328	0	0	2798	0	1959	0	10315	0	0	3535	3516	0	0	0	915	4383																									0	0	0	0									0	0	0	0	0	0	5610	5298	0	0	0	0	0	0	0	0			
188449																																																																																																																																																		0	0	1701	0	0	0	0	0	0	0	0	0	0	0	0	48094	47021		0	0	45004	44043	0	0	2769	0	0	365	2404	9435	10112	24705	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
188720																																																																																																																																																		0	0	14264	0	0	0	0	11274	11143	0	0	0	0	21551	20690	42338	42076		14052	13611	22689	22703	0	0	3994	0	0	3533	2995	13326	11706	27949	4118	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
188739																																																																																																																																																		0	0	882	0	0	0	0	0	0	0	0	0	0	12	12	971	970		0	0	835	828	0	0	60	0	0	0	60	379	230	159	0	1	0	0	10	144	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
188917																																																																																																																																																		0	0	978	0	0	0	0	2914	2907	0	0	0	0	0	0	71421	70412		0	0	19988	20474	0	0	1345			0	177	1937	15575	26027	1410	1184	0	3654	5778	10655	2007	1274	734																									0	0	0	0									0	0	0	0	0	0	893	839	0	0	0	0	0	0	0	0			
188926																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
189044																																																																																																																																																		0	0	68177	67162	64095	0	0	3692	3670	0	0	0	0	0	0	204040	199334		0	0	105957	104503	0	0	24299	0	383	14228	16874	41489	37300	56724	11938	1032	1829	1985	5005	3702	0	1135	5711																									0	0	0	0	0	0	1294	1298	0	0	12638	12254	0	0	0	0	0	0	4062	3851	0	0	0	0	0	0	0	0			
189129																																																																																																																																																		0	0	87047	995	994	0	0	9592	9270	0	0	0	0	21260	20326	92137	89507		0	0	26366	25923	7849	7399	6902			8215	1992	7851	6675	31976	0	758	0	764	0	6725	1301	11200	33308																									0	1069	0	1072									0	0	0	0	11780	11417	33833	32596	0	0	0	0	0	0	0	0			
