"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
96553	46	0	7	19	CONF	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	3	10	191	28	0	0	14	0	5	18	0	0	0	0	0	0	-21	0																
97055	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Misc. Income			Education	Donations		Capital Infusion									
97279	23	0	40	0	CONF	41	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	32	93	20	0	0	68	0	35	0	0	0	0	0	0	1	0	0	Insurance Funds received for Robbery Loss.															
97457	35	59	29	28	CONF	0	0	0	0	0	0	0	0	0	0	false	24	0	0	0	16	3	165	134	57	0	0	3	0	120	34	0	0	0	0	0	0	0	0																
97804	494	0	232	204	CONF	0	0	0	291	391	337	0	0	0	0	false	0	0	0	0	491	0	0	864	0	0	378	338	552	230	0	0	0	0	0	0	0	0	0				Dues, Subscriptions and Licenses	Accrual for potential loan exposure on sold loans	Commonwealth Expenses										
97943	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	252	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0																
98351	0	0	0	242	CONF	0	0	0	123	2566	0	0	0	-366	0	false	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0				Core Deposit Intangibles	Assets Sold at Less Than Fair Value				Push Down Accounting							
98463	0	0	128	0	CONF	682	154	0	0	0	0	0	0	0	0	false	0	0	0	0	223	0	0	565	146	0	0	0	0	132	264	0	0	0	0	0	0	0	0	Bankcard Income	Mortgage Income														
98717	0	0	29	51	CONF	140	0	0	25	38	0	0	0	0	0	false	0	0	0	0	41	0	0	142	0	0	0	90	0	0	64	0	0	0	0	0	0	58	40	Total fees and charges on loan			Due and membersip	Loan expenses											
99143	255	0	134	21	CONF	201	54	0	179	101	0	0	0	0	0	false	74	0	0	6	82	31	59	0	145	0	525	59	0	55	153	0	0	0	0	0	0	0	0	Secondary Market Mortgage Yield Spread Premium	Rental/Lease Income		Debit card administration & activity expense	Credit card administration											
99255	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
99376	1191	0	302	151	CONF	912	3466	185	135	1271	4045	0	0	0	0	false	134	0	0	0	0	4	202	7101	177	2178	0	1334	1622	38	1002	0	0	0	0	0	0	161	379	Other Management Fees	Other Fees	Interest-only asset income, net	Provision for unfunded commitments	Other administrative	Loan, LOC and Deposit expenses										
99442	75	0	40	23	CONF	0	0	0	0	0	0	0	0	0	0	false	38	0	0	0	98	13	24	393	76	0	61	135	0	0	32	0	0	0	0	0	0	0	0																
99536	133	0	92	131	CONF	220	201	0	0	0	0	0	0	1463	0	false	95	0	0	50	176	64	459	517	467	0	1234	92	69	776	150	0	0	0	0	0	15	58	0	Mortgage Loan Fees	Operational Service Fees							Merger of Cumberland County Bank into Bank of Putnam County							
99853	0	0	47	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-32	0	0	0	0	0	132	0	0	0	0	44	83	0	0	0	0	0	0	0	0	0												Taxes paid in 2016 accrued in 2015				
100236	69	44	95	49	CONF	513	49	0	129	63	45	0	0	0	0	false	87	0	0	25	102	29	69	533	70	0	179	122	0	0	42	0	0	0	0	0	0	0	0	Mortgage Loan Income	Inc - Sale of Annuities		Expenses on OREO	Other Taxes	Dues & Subscriptions										
100357	0	0	308	0	CONF	179	151	235	435	382	279	0	0	0	0	false	139	0	0	0	309	72	297	427	89	0	982	313	0	612	0	0	0	0	0	0	0	0	0	Statement Printing Income	Commercial Loan Doc Fee	Secondary Market Fee	Phone System	Network Software Maintenance	Online Banking Expense										
100562	3135	0	0	0	CONF	804	602	0	4401	1450	0	1078	-182	0	0	false	1186	0	0	0	2086	0	0	1865	0	0	10018	0	1851	2997	2085	0	0	0	0	0	0	0	0	Merchant residual income	Brokered loan/lease income		Software expense	Legal settlement		FAS 123R expense	Tax benefit of options exercised, net of deferred tax								
100777	150	0	0	0	CONF	0	0	0	167	169	129	0	0	0	0	false	0	0	0	0	407	0	372	565	0	0	0	101	0	210	0	0	0	0	0	0	0	0	0	Other Fees	Loan fees	Misc Operating Income	Other operating expense	Loan expense	Checking account expense										
100843	335	2	64	34	CONF	0	0	0	0	0	0	0	0	0	0	false	103	0	0	19	88	43	78	21	172	0	479	96	179	122	142	0	0	0	0	0	11	0	0																
101019	0	0	0	7149	CONF	2503	1683	2163	2696	0	0	0	0	0	0	false	0	0	0	0	1644	0	0	10495	0	0	0	1200	2683	0	0	0	0	0	0	0	0	0	0	Commissions on letters of credit	Commissions on standby letters of credit	Safekeeping fees	Intergroup charges												
101037	395	0	101	141	CONF	256	0	0	115	380	128	0	0	0	0	false	181	0	0	0	0	0	0	0	268	0	1879	218	0	692	253	0	0	0	0	0	0	0	0	Mortgage Lending Fees			Telecredit Processing Fees	Computer Expense	Loss On Forgeries/Uncollected Checks										
101439	35	4	74	18	CONF	17	0	0	19	51	52	0	0	0	0	false	51	0	0	0	0	15	3	76	34	0	234	50	0	179	36	0	0	0	0	0	0	0	0	ALL OTHER INCOME			COLLECTION EXPENSE	LICENSE ACCOUNT	INTERNET BANKING EXPENSE										
101671	598	0	177	0	CONF	125	102	0	310	0	0	0	0	0	0	false	194	0	0	184	244	0	230	1168	387	0	933	363	248	0	249	0	0	0	0	0	0	0	0	legal fees	insurance commission income		charitable contributions												
101738	0	0	0	0	CONF	194	0	0	277	0	0	0	0	0	0	false	103	0	0	0	0	0	0	195	154	0	0	0	0	0	185	0	0	0	0	0	0	0	0	Loan Origination Fees			Correspondent Bank Fees												
101952	0	0	0	0	CONF	0	0	0	123	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0				Items Processing # 46060												
102155	8	0	14	3	CONF	0	0	0	0	0	0	0	0	0	0	false	2	-15	0	0	33	3	0	79	7	0	31	5	23	21	9	0	0	0	0	0	0	0	0												Adjusted Loan Amortization Per CPA				
102173	117	0	0	0	CONF	0	0	0	121	0	0	0	0	0	0	false	0	0	0	0	0	0	0	502	0	0	151	190	0	0	0	0	0	0	0	0	0	0	135				Delinquent Loan Expenses												
102333	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
102342	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	321	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0																
102539	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
102557	45	0	32	10	CONF	7	0	0	38	0	0	1500	0	0	0	false	10	0	0	1	0	3	5	135	21	0	2	47	0	0	17	0	0	0	0	0	0	0	0	ACH, Wire origination, and Misc.			Card Fraud Loss provision, Lodging, and Auto Travel exp.			Capital Injection from Holding Company									
102874	52	0	54	0	CONF	16	0	0	41	48	0	0	0	0	0	false	56	0	0	0	0	7	0	229	36	0	201	41	22	149	34	0	0	0	0	0	0	0	18	Lender/Origination Fee WHEDA (Wisconsin Housing Eco Development Authority)			Item Processing Expense	Other Loan Orig Expense											
103134	0	0	0	0	CONF	0	0	0	120	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Miscellaneous												
103255	2475	0	672	0	CONF	4662	242	0	947	1598	0	358	0	-5	0	false	883	0	0	0	400	235	563	4089	0	0	0	0	0	0	975	0	0	0	0	0	0	0	0	net card processing income	intercompany fee income		training and travel expenses	loan and collection expenses		Consolidating New Market Tax Credits		Prior year charge off adjustment							
103563	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
104234	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	137	0	0	261	0	0	217	0	0	0	0	0	0	0	0	0																
104542	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
104971	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
105026	187	0	127	0	CONF	0	0	0	140	0	0	0	0	0	0	false	0	0	0	0	0	0	462	504	0	0	0	0	0	319	0	0	0	0	0	0	0	252	128				Loan processing/collections												
105222	108	0	0	0	CONF	0	0	0	0	0	0	225	0	0	0	false	0	0	0	0	0	0	0	351	0	0	276	169	0	155	277	0	0	0	0	0	0	0	0					Software Maintenance	Bank Tax Expense	ESOP Principal Payment									
105473	1031	0	822	113	CONF	112	0	0	900	250	0	0	0	0	0	false	438	0	0	75	0	141	193	446	310	0	1327	633	619	195	554	0	0	0	0	0	48	1	923	Early withdrawal penalties			Charitable Contributions	Fraud, Robbery, Bad Checks and Other Losses											
105530	56	0	43	221	CONF	0	0	0	37	107	0	0	0	0	0	false	0	0	0	0	77	0	100	127	52	0	0	0	0	0	0	0	0	0	0	0	0	27	0				TENNESSEE FRANCHISE TAX	LOSSES ON OTHER REAL ESTATE											
106359	1384	0	0	0	CONF	359	372	0	368	0	0	0	0	0	0	false	0	0	0	0	478	0	477	1269	0	0	3213	0	0	1116	395	0	0	0	0	0	0	0	286	First Option Income	Marketing Incentives	Gain from sale of assets	Repo/collection expense	Loan origination expense				Transfer from Reserve to unfunded commitments							
106452	248	0	107	0	CONF	965	412	0	300	381	305	0	0	0	0	false	132	0	0	0	0	0	0	298	99	0	803	0	156	0	253	0	0	0	0	0	0	0	0	Sponsorship Fee Income	Other Recoveries		OREO Expense	Check Card Processing Expense	Computer Software and Depreciation Expense										
106676	31	0	67	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	49	0	0	0	50	61	0	0	0	0	0	0	0	4	0	11	Rent from apartments above bank															
107244	4541	0	0	0	CONF	2088	11798	1692	8453	3191	4295	222715	1170140	0	0	false	1401	0	0	0	10243	635	0	0	0	0	11308	0	0	0	5338	0	0	0	0	0	0	0	0	Service release fees	Income from purchased loans	Underwriting fees - RESG	Other outside service fees	Software amortization expense	Loan collection, repo and ORE expense	Proceeds from subordinated debenture at Holding Co	Holding Co contribution to Bank due to acquisitions								
107459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Maintenance & Repair Equipment								Loan accrual error				
107570	150	0	0	0	CONF	0	0	0	121	0	0	0	0	0	0	false	0	0	0	0	164	0	0	483	0	0	306	0	0	380	0	0	0	0	0	0	0	0	0				Loan Processing Exp			Restricted Stock Grant									
107758	39	0	24	10	CONF	9	0	0	56	23	17	0	0	0	0	false	10	0	0	0	30	3	0	97	12	0	0	27	50	0	17	0	0	0	0	0	4	0	0	MISC			CREDIT REPORTS, FEES, APPRAISALS	EXAMINATION	DUES   SUBSCRIPTIONS										
108072	112	0	0	0	CONF	176	182	0	0	0	0	1	0	0	0	false	0	0	0	0	0	0	0	231	0	0	0	0	0	173	0	0	0	0	0	0	0	270	0	DEBIT CARD INTERCHANGE FEES	BANKRUPTCY SETTLEMENT					MSBP AWARDED NOT VESTED									
108269	0	0	112	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
108652	10	0	0	0	CONF	0	0	0	0	0	0	35	0	0	0	false	11	0	0	2	0	2	0	81	11	0	0	14	13	0	16	0	0	0	0	0	1	24	0							capital injection									
108746	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
108951	352	0	0	198	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	12	0	0	0	363	0	0	203	0	0	0	0	0	0	0	0	0																
109136	27	312	0	0	CONF	0	0	0	107	0	0	0	0	0	0	false	47	0	0	0	0	27	0	488	166	0	290	72	0	0	40	0	0	0	0	0	0	299	141				State and Local Tax other than Income												
109154	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
109453	91	0	33	10	CONF	34	23	0	339	27	20	0	0	0	0	false	29	0	0	4	9	0	90	116	26	0	7	30	95	1	48	0	0	0	0	0	0	3	22	cons fee and other	merchant card income		contrib, ed, train, soft maint, depr software	due and subscription	due from exp										
109574	184	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	158	0	0	571	0	0	412	198	132	192	0	0	0	0	0	0	0	0	0																
109659	394	0	116	0	CONF	0	0	0	102	0	0	0	0	0	0	false	0	0	0	0	109	0	0	189	139	0	295	0	0	129	0	0	0	0	0	0	0	0	0				EMPLOYEE TRAINING												
110413	208	46	101	235	CONF	1371	874	0	97	81	269	0	0	0	0	true	96	0	0	0	422	5	0	81	109	0	345	131	188	68	158	0	0	0	0	0	0	0	0	Custodial servicing fees	Prepaid Card Program Revenue		Travel and Education	Appraisals	Ohio Financial Institutions Tax					RI-E Contributions $85K					
110936	383	0	0	0	CONF	9807	0	0	3764	847	385	0	0	0	0	false	0	0	0	0	0	0	0	1513	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	Prepaid cards fee income			Prepaid cards processing charges	Credit cards processing charges	Debit cards processing charges										
110945	0	0	0	224	CONF	0	0	0	0	0	0	496	0	0	0	false	0	0	0	0	0	0	0	448	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0							capital injection from holding company									
110972	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
111157	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
111205	309	0	120	0	CONF	0	0	0	1014	142	134	0	0	0	0	false	108	0	0	0	251	0	0	0	162	0	562	0	241	130	0	0	0	0	0	0	0	0	0				Computer Expenses	Travel/Conventions/Meetings	Donations & Contributions										
111661	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	180	0	0	234	0	0	157	0	0	0	0	0	0	0	0	0																
111942	249	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	206	0	0	875	0	0	531	0	434	352	241	0	0	0	0	0	0	450	0																
111979	0	143	118	0	CONF	505	0	0	148	0	258	0	0	0	0	false	0	0	0	0	0	0	0	684	147	0	0	101	0	370	0	0	0	0	0	0	0	0	0	Visa Fixed Income Fees	Income Recoveries		B&O Tax	Oreo Expense	Software Maintenance										
112163	737	0	277	0	CONF	299	473	226	1367	481	284	0	0	0	0	true	0	0	0	0	337	0	265	0	264	0	1966	460	643	705	438	0	0	0	0	0	0	0	0	MTGE LOAN ORIGINATION INCOME	REAL ESTATE PROCESSING FEES	MTGE LOAN PROCESSING FEES	SOFTWARE SUPPORT	LOAN & FILLING EXPENSE	AMORTIZATION OF SOFTWARE					Other noninterest income (from Schedule RI, item 5.l) Itemize and describe amounts greater than $100,000 that exceed 3 of Schedule RI, item 5.l: Administrative Loan Fee Income $183					
112332	59	0	67	32	CONF	54	0	0	0	0	0	0	0	0	0	false	29	0	0	4	0	9	0	119	68	0	87	101	56	21	47	0	0	0	0	0	0	14	44	Income/Gain on Bank Owned Life Insurance															
112444	0	0	0	0	CONF	0	0	0	115	0	0	0	0	0	0	false	0	0	0	0	0	0	0	204	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0				Debitcard Commlink												
112510	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
112556	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	0	0	0	0	19	0	11	25	0	13	0	0	0	0	0	0	1	0	0				Software Depreciation												
112837	187414	0	0	0	CONF	2637143	0	0	372880	615925	167021	-355	0	-33555	0	true	186181	0	0	0	0	0	0	373178	0	0	255673	0	0	0	112099	-27333	-10007	0	0	0	0	0	0	Shared Service Income			Software Expenses	Professional Services	Credit Collection	Adjustment of Parent's equity investment		Movement of portfolio to HFS		Other Non-Interest Expense from RI item 7.d. : Travel Expense=$108,135. Excess public-facing website address listings from RC-M line 8.b.: home.capitalone360.com, secure.capitalone360.com, sparkpay.com			Green Point Mortgage - Discontinued Ops		
113003	163	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	139	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0																
113030	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0																
113441	348	0	252	222	CONF	106	-91	0	791	178	0	0	0	0	0	false	164	0	0	122	227	35	228	880	112	0	1369	191	0	378	207	0	0	0	0	0	52	0	0	Secondary market mortgage fees	Low income housing income/loss		Insurance expenses	Travel, meetings and education											
113601	208	0	0	0	CONF	0	0	0	102	127	0	0	0	0	0	false	0	0	0	0	0	0	0	278	0	0	0	234	0	0	147	0	0	0	0	0	0	119	0				Travel/Meals	Donations											
113740	373	0	180	77	CONF	109	0	0	176	0	0	-10	0	0	0	false	167	0	0	0	328	89	71	1535	122	0	690	170	204	341	317	0	0	0	0	0	110	8	0	Miscellaneous Income			Loan Expense			Holding Company Accounting Fees									
113937	0	0	175	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	137	0	0	461	0	0	582	117	0	147	0	0	0	0	0	0	0	227	0																
114149	0	0	0	0	CONF	0	0	0	149	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Computer and Software Costs												
114158	123	0	52	15	CONF	70	5	12	36	48	69	0	0	0	0	false	55	0	0	0	0	3	204	329	64	0	37	93	48	38	179	0	0	0	0	0	14	0	58	COIN/GARNISHMENT/ONLINE/MERCH PROCESSING FEES	DRAFT/COLLECTION/OTHER FEES	OVERDRAFT/OTHER RECOVERIES	LOAN OPERATING EXPENSE	OD CHARGE OFF/OTHER LOSS/SERV CHG/TELLER DIFF	DUES/EDUCATION/TRAVEL/INVST DEPT EXPENSE										
114251	32	0	21	0	CONF	0	0	0	90	48	43	0	0	0	0	false	20	0	0	4	17	13	0	36	28	0	67	13	41	0	15	0	0	0	0	0	3	9	0				Donations	PR expense	Debit card expense										
114260	572	809	0	0	CONF	1291	0	0	1330	0	0	0	0	0	0	false	808	0	0	0	0	333	0	1517	647	0	6130	0	0	1726	783	0	0	0	0	0	452	1856	0	Escrow fees			Investment in Community Development												
114457	69	0	119	19	CONF	0	1	1	53	37	33	0	0	0	0	false	30	0	0	57	0	28	173	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0		ACH SERVICE FEES	OTHER	PUBLIC RELATIONS	PORTFOLIO, WIRE AND ACCOUNT FEES	DEPOSIT ACCOUNT FEES										
114774	15	0	210	14	CONF	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	1	0	176	52	0	0	58	8	0	6	0	0	0	0	0	0	0	0																
114840	180	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	151	0	0	401	0	0	240	0	0	118	151	0	0	0	0	0	0	0	107																
114859	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
115100	42	0	139	44	CONF	15	0	0	209	85	83	0	0	0	0	false	56	0	0	11	98	31	23	368	65	0	241	173	57	106	39	0	0	0	0	0	27	0	0	Misc Income			Amortization Exp MSR's	Misc Exp	Third Party Service Fees					Service contract expense $69,000					
115146	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
115575	147	0	163	0	CONF	187	0	0	177	0	0	0	0	0	0	false	0	0	0	0	101	0	0	774	101	0	245	183	0	0	106	0	0	0	0	0	0	0	0	FMV Push Down Accounting			FMV Push Down Accounting												
116358	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
116554	2	0	5	3	CONF	0	0	0	13	20	17	0	0	0	0	false	8	0	0	0	0	0	0	0	12	0	0	18	0	13	11	0	0	0	0	0	0	0	0				Office Rental Expenses	Subsrciption and References	Credit Bureau Reports										
116639	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	7	14	81	57	0	68	0	0	79	0	0	0	0	0	0	0	0	0																
116732	153	0	0	173	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
116741	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
116871	0	0	2	1	CONF	0	0	0	0	0	0	0	0	-5887	0	false	1	0	0	0	26	0	0	49	5	0	28	0	5	7	4	0	0	0	0	0	1	0	0									Allowance for loan Losses was eliminated as part of purchase accounting following merger of 9/8/16							
117038	75	0	69	0	CONF	178	214	0	117	0	0	0	0	0	0	false	25	0	0	0	60	18	154	22	29	0	0	130	0	48	73	0	0	0	0	0	0	22	49	Income mortgage lending	MOD/Dealer/Committment Fees		Computer Maintanence												
117074	127	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	203	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
117458	123	0	0	0	CONF	142	0	0	87	0	0	0	0	0	0	false	51	0	0	0	0	0	42	495	41	0	412	47	291	140	119	0	0	0	0	0	7	-5	21	Loan Closing Fees			Collateral Protection												
117672	75	0	89	59	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	60	7	9	302	44	0	53	80	0	0	0	0	0	0	0	0	0	0	0																
117775	89	0	32	32	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	344	29	0	0	49	274	0	0	0	0	0	0	0	0	0	0																
118156	0	0	215	89	CONF	29	0	0	35	0	0	0	0	0	0	false	0	0	0	0	176	16	0	129	38	0	132	64	0	68	43	0	0	0	0	0	0	0	0	Secondary Market commissions			Franchise tax												
118660	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
118736	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	122	0	0	192	0	0	340	122	0	283	100	0	0	0	0	0	0	0	0																
119153	105	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	275	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0																
119528	230	0	230	361	CONF	0	0	0	231	135	181	7500	0	0	0	true	0	0	0	0	299	0	50	0	198	0	791	218	294	384	341	0	0	0	0	0	13	46	44				PA SHARES TAX	CONTRIBUTIONS	INTERNET BANKING EXPENSE	CAPITAL CONTRIBUTION FROM HC				SUBSCRIPTIONS - $305					
119779	499	0	270	0	CONF	0	0	0	182	189	161	0	0	0	0	false	136	0	0	0	271	0	0	0	222	0	717	213	0	330	0	0	0	0	0	0	0	0	0				BILL PAYMENT EXPENSES	CHECK PROCESSING	CONTRIBUTIONS										
119872	300	0	109	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	632	0	0	269	135	0	147	0	0	0	0	0	0	0	0	0																
120476	11	0	40	5	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	3	5	79	12	0	0	26	0	5	30	0	0	0	0	0	0	0	0																
120542	0	0	0	0	CONF	0	0	0	109	0	0	0	0	0	0	false	0	0	0	0	0	0	0	751	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0				Collection Expenses												
120609	481	0	277	0	CONF	0	0	0	0	0	0	0	0	-20	0	false	0	0	0	0	502	0	156	1865	301	0	777	246	0	0	0	0	0	0	0	0	0	0	0									Allowance for credit losses of off balance sheet credit exposures							
120953	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0																
121642	2371	649	164	546	CONF	2000	0	0	860	0	0	0	0	0	0	false	638	0	0	180	1298	170	2941	4904	772	0	6611	108	238	2364	653	0	0	0	0	0	0	975	373	CDFI FA  Award			EFT/ATM/Checkcard losses												
121651	0	0	0	256	CONF	0	0	0	126	325	0	0	0	0	0	false	0	0	0	0	0	0	0	120	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0				Taxes on Bank Capital and Premises	Pledge 10											
121679	458	0	160	0	CONF	106	27	0	238	127	194	0	0	0	0	false	149	-10	0	29	244	0	79	1023	130	0	409	256	0	0	108	0	0	0	0	0	0	0	0	Loan Income	Late charges		Loan Expense	Provision for consumer overdraft protection	Other Operating Exp						External audit prior year audit adjustment				
121914	0	0	109	0	CONF	0	0	0	212	128	0	0	0	0	0	false	0	0	0	0	0	0	0	554	114	0	728	0	0	504	187	0	0	0	0	0	0	0	0				Shares Tax	Loan Expense											
122153	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
122546	13	0	92	8	CONF	0	0	0	22	0	0	0	0	0	0	false	18	0	0	5	11	4	15	84	14	0	43	55	11	11	28	0	0	0	0	0	0	5	0				Debit Card Expense												
122573	0	30	0	66	CONF	0	0	0	46	0	0	0	0	0	0	false	0	0	0	0	5	0	0	184	0	0	0	119	0	0	0	0	0	0	0	0	0	113	63	Management Fee			Expenses associated with delinquent loans			Transfer of additional capital from parent holding company									
122854	0	0	0	734	CONF	5319	555	1240	607	901	0	42000	0	0	0	false	0	0	0	0	937	0	2587	3679	0	0	0	753	0	967	1647	0	0	0	0	0	0	0	0	Mortgage Fee Income	Wealth Management Income	Coorespondent Bank Earnings Credit	Service Charges other Banks	Public Relations/Charitable Contributions		Capital Injection from Holding Company									
123075	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				OCC Semi-annual Assessments	Other Operating Expenses											
123374	6	0	18	2	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	0	0	85	11	0	0	58	0	8	0	0	0	0	0	0	0	0	0																
