"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
412667	33	18	94	2	CONF	32	0	0	84	56	30	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	11	254	77	44	0	0	56	0	119	87	0	EXCHANGE			TRAVEL	CUSTOMER RELATIONS	MEALS & ENTERTAINMENT											
412751	3750	0	0	0	CONF	6433	10625	0	3717	6941	6373	0	0	0	0	0	0	0	0	0	0	true	5085	0	0	0	0	0	8398	2826	5051	0	91425	0	0	12819	6747	0	Debit Card Fees	Debit Card Volume Revenue		Software Depreciation	Professional Services	Debit Card Losses								2.o. Travel 2,861; 2.p. Debit Card Interchange 9,260			
412845	127	0	96	0	CONF	0	0	0	50	75	189	0	0	0	0	0	0	0	0	0	0	false	75	0	0	30	0	31	43	120	62	0	264	70	0	47	86	0				DONATIONS	COMPTROLLER OF THE CURRENCY ASSESSMENTS	SERVICE AGREEMENTS											
412872	0	0	0	0	CONF	29	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	96	0	0	27	26	25	40	0	0	Loan Fees			Regulatory Assessment													
413141	0	0	0	655	CONF	130	117	43	567	268	235	0	0	0	0	0	0	0	0	0	0	false	567	0	0	0	0	0	0	196	188	0	0	0	0	0	0	0	Management fee income	Electronic Payment Fees	Paying Agent Fees	Foreclosure and Inventory expense	Appraisals	Seller Contract Services											
413208	47850	0	0	61372	CONF	124000	135804	117006	1138134	52746	0	0	0	0	0	0	0	3169	0	0	0	false	0	0	0	0	0	0	0	0	0	262642	58174	0	0	0	0	0	Income from Affiliates	Commitment facility line fees	Non-deposit customer related service fees	Operating expenses paid to Affiliates	Service contracts outsourced					Employee benefit plans and other				Fee income om letters of credit $57,065, Fee income -sydication fees $75,400 and Net gain on credit derivatives that economically hedge credit exposures held outside the trading account $69,479			
413347	0	0	22	18	CONF	0	0	0	8	18	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	0	0	0	51	141	17	0	3	17	0	30	11	0				Equipment Service/Rentals	Depeciation Expense												
413543	50	0	14	19	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	21	0	0	13	0	5	5	110	27	0	69	16	0	3	6	0																	
413646	177	1	67	35	CONF	56	90	10	82	82	73	0	0	0	0	0	0	0	0	0	0	true	92	0	0	0	0	2	7	0	96	0	22	95	0	0	159	0	Casey Bookkeeping  Tax Prep	Misc Income - Lina	Credit Card Income	Dues and Subscriptions	Service Bureau Fees	Ins & Investment Commissions								Legal Fees $34,940.55          Bank Exams $73,752.00       Dues & Sub $81,668.80   Metings & Education$66,826.87			
413673	46	0	0	118	CONF	456	0	0	85	113	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	333	0	0	0	81	0	0	0	0	Gain on Sale of 2 Branches			OCC Exam Fee	OREO Expense												
413730	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
413758	48	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	142	0	0	0	30	0	0	0	0																	
413851	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0																	
414102	138	0	69	59	CONF	49	0	0	70	62	57	0	0	0	0	0	0	0	0	0	0	false	76	0	0	0	201	0	53	190	101	0	315	225	0	203	0	0	FEE INCOME - OTHER			PROPERTY TAX - FORECLOSURE	INSURANCE	MORTGAGE TAX											
414652	0	0	34	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	47	0	0	114	26	0	0	39	0	0	0	0																	
414764	76	0	284	0	CONF	27	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	98	0	0	0	60	23	111	704	118	0	308	0	131	0	109	0	exchange and  collection	data processing income															
414858	208	0	63	0	CONF	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	216	73	0	273	74	50	169	0	0				OCC Assessment													
415677	1627	0	0	974	CONF	1259	0	0	1646	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	523	0	6215	0	0	344	0	309	0	Mortgage Banking Fees			Loan expenses													
415770	29	12	18	77	CONF	9	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	1	0	4	19	178	24	0	0	40	0	0	18	0	misc			other													
415855	24	0	11	1	CONF	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	1	0	17	7	0	9	19	0	12	2	0				Insurance and bonds													
416245	956	746	0	0	CONF	8371	0	0	3579	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1228	0	2167	8489	906	0	4247	0	0	2341	1050	0	Remittance Payment Processing Income			FBC Contract Services													
416272	38	1	67	4	CONF	0	0	0	60	28	28	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	55	2	38	108	6	0	0	44	33	33	1	0				REO Expense	IT Expense	Insurance & Surety Bond											
416339	0	0	43	50	CONF	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	28	0	0	120	0	0	0	68	0	0	0	0				Other Real Estate Expense													
416357	0	0	0	0	CONF	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0				Insurance & Surety													
416656	67	0	27	11	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	0	10	333	35	79	0	0	17	17	158	51	0																	
416674	0	0	104	0	CONF	127	340	125	140	138	212	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	31	535	77	0	0	156	0	0	183	0	Profit/Loss on Sale of Loans	DEBIT CARD INCOME	CVS Life Insurance	ODE EXPENSE	DEBIT CARD	CSV Expenses/Ins/Bond Premium									0		
416973	31	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	0	0	0	186	27	0	0	41	0	0	0	0												rounding					
417626	122	141	170	75	CONF	175	0	0	78	75	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	18	0	705	0	0	16	68	0	0	0	0	Visa Debit Income			City B & O Taxes	Computer Supplies & Software												
417710	0	0	0	0	CONF	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	123	0	0	26	37	0	0	0	0				Franchise Tax													
418100	70	0	184	234	CONF	79	30	18	123	132	58	0	0	0	0	0	0	0	0	0	0	false	62	0	0	0	0	37	116	750	91	0	192	170	0	44	34	0	Loans Sold - Fees	Wire Fees	Check books	Charitable Contributions	Software Licenses/Maint.	Armored car/Messenger											
418249	243	0	302	0	CONF	146	160	0	317	160	0	0	0	0	0	0	0	0	0	0	0	false	189	0	0	62	425	86	70	1732	249	0	77	349	0	0	157	0	Data Processing	SNB Support		Public Relations	Fees - Comptroller												
418436	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0																	
418856	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0																	
419255	22	0	16	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	25	36	0	66	0	296	37	0	134	28	0																	
419406	1902	0	0	0	CONF	5027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	811	0	0	0	1665	0	538	5001	0	0	8436	0	1146	2518	0	0	Payroll Processing Income																
419460	0	0	62	74	CONF	0	0	0	75	109	201	0	0	0	0	0	0	0	0	-119	0	false	0	0	0	0	252	0	458	0	0	0	0	187	99	148	238	0				Credit bureau and background checks	Secondary mortgage DMI servicing fees	Secondary mortgage funding fees						Removed secondary mortgage repurchase reserve from ALLL per OCC exam.					
419675	319	0	146	80	CONF	76	65	33	256	169	158	0	0	0	0	0	0	0	0	0	0	false	102	0	0	14	75	0	75	536	103	0	387	47	187	50	111	0	Management Fee Income	Commercial Loan Processing Fee	Commercial Loan Letter of Credit Fee	Software Expense	Loan Tax & Insurance Expense	OCC Assessment Expense											
419947	3	0	5	0	CONF	1	0	0	15	14	9	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	3	7	52	19	0	0	6	0	0	5	0	PRE-PAID INS. ADJ.			PRE-PAID INS. ADJ.	CORRESPONDENT BANK CHARGES	STATE BANK EXAM ASSESSMENT											
420578	101	1	283	13	CONF	5	0	0	32	163	63	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	2	0	298	34	0	0	117	0	0	69	0	Wire Fee, Mo Fee and other fees			OREO	Meals, Entertainment, Dues & other	Supervisory Exams											
420644	95	0	105	0	CONF	49	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	67	389	87	0	340	0	0	325	77	0	Merchant Fees			Loan Collection Expense													
420653	69	0	32	35	CONF	0	0	0	73	47	36	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	40	0	0	122	42	0	0	44	29	0	0	0				credit/debit cards	internet banking	software maintenance											
420877	38	0	0	0	CONF	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	110	32	0	0	29	71	0	30	0				BANK CHECK CLEARING CHARGES													
421445	45	0	81	0	CONF	122	34	0	99	48	47	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	0	0	87	212	31	0	66	40	0	92	0	0	Fixed rate service fees	Other misc. charges		Network expense	Loan costs	OCC Exam Fees											
421539	32	5	139	27	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	72	23	206	307	51	0	1	65	0	129	115	0																	
422059	0	42	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	117	0	0	42	0	0	32	0	0																	
422116	54	4	27	31	CONF	0	0	0	82	67	30	0	0	0	0	0	0	0	0	-12	0	false	24	0	0	7	45	11	36	189	26	0	80	77	0	22	73	0				Liscense Fees & Software/Seminar & Edu	Meals & Entertainment/ Misc Expense ORE	Correspondent Bank Charges						Accounting correction on a loan recovery					
422433	866	17	195	440	CONF	648	0	0	523	433	494	0	0	0	0	0	0	0	0	0	0	false	181	0	0	27	0	78	524	864	323	0	63	234	253	788	136	0	Merchant Fees			Travel and Lodging	Other Sfotware	Tax on Capital											
422657	37	0	0	39	CONF	97	37	34	67	40	60	0	0	0	0	0	0	0	0	2	0	false	0	0	0	0	0	0	0	0	56	0	0	56	0	110	0	0	LOAN DOCUMENTATION FEES	APPRAISAL FEES	FEE RECOVERY	SERVICE CONTRACTS	OCC FEES	CONTRACT LABOR						OFF BALANCE CREDIT EXPOSURE					
423159	90	0	0	0	CONF	0	0	0	128	57	55	0	0	0	0	0	0	0	0	0	0	false	99	0	0	0	0	18	0	35	77	0	335	33	2	0	19	0				Credit Card Expense	Examinations	Service Charge						0					
423449	222	6	278	42	CONF	622	89	77	922	119	134	0	0	0	0	0	0	0	0	0	0	false	95	0	0	0	245	52	51	674	105	0	84	128	57	283	216	0	Commission Income /Visa Check Card	Net Merchant Processing Income	BOLI Split dollar accounting	Insurance Exp	Employee Training	Loan Related Expense											
423458	995	0	302	231	CONF	512	229	944	246	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	119	0	0	1870	0	0	654	570	642	0	460	0	Transaction Fees Warehouse LOC	Mortgage Transaction Fees	Transaction Fees Warehouse Line of Credit	Other Insurance Expense													
423636	0	0	49	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	60	0	0	131	0	0	0	44	0	63	0	0																	
423739	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	82	0	0	0	155	0	58	963	0	0	288	68	279	0	0	0																	
423841	0	78	26	0	CONF	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	37	0	0	0	39	0	0	0	0					ORE expense												
424156	52	0	31	7	CONF	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	22	3	6	43	45	0	56	0	51	24	0	0	Wire Transfer Fees	Data Processing Fees	Reimbursements														
424240	54	0	0	0	CONF	62	56	79	43	74	172	0	0	0	0	0	0	0	0	0	0	true	35	0	0	0	0	0	0	25	29	0	135	104	0	0	0	0	FNMA Orig Fees & Prem/Disc	CLA Loan Fee Income	MLA Loan Fee Income	CLA LOAN EXP	MLA LOAN EXP	IN HOUSE COMP EXP								Other Non-interest exp RE Tax Bank owned Property 31. The bank has launched a new App that does allow transfers. The App must be accessed through the Apple Store or Google Play, customer must be authenticated before the App will load on the device.  No URLs were listed for this in RC-M.			
424352	44	0	74	0	CONF	0	0	0	68	32	51	0	0	0	0	0	0	2000	0	0	0	true	0	0	0	0	0	0	29	180	50	0	197	78	0	0	77	0				PUBLIC RELATIONS EXPENSE	DONATIONS	TRAINING/SEMINAR EXPENSE				CAPITAL INJECTION BY PARENT HOLDING COMPANY BORROWINGS				ADDITIONAL ITEM FOR RI-E 2: OCC ASSESSMENT = 38			
424437	0	0	0	0	CONF	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	0	0	16	2	0	11	2	0	nsf																
424633	0	0	32	0	CONF	16	11	0	60	19	57	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	39	0	0	63	25	0	122	46	0	81	44	0	rental income	CUSTOMER SERVICE FEES		INSURANCE	CORRESPONDENT BANK FEES	MISC EXPENSE, TAXES, FREIGHT & INS.											
425050	23	0	11	23	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	1	0	16	6	0	0	0	0	0	0	0																	
425108	346	0	155	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	34	0	64	536	0	0	215	266	229	0	128	0																	
425818	103	27	112	0	CONF	0	0	0	137	110	0	0	0	0	0	0	0	0	0	0	0	false	103	0	0	0	0	27	0	550	92	0	567	62	98	0	82	0				BANK SHARES ASSESSMENT	OREO EXPENSE												
425845	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	85	0	0	0	32	0	0	0	0																	
425911	412	0	183	0	CONF	113	201	99	162	586	546	0	0	0	0	0	0	0	0	0	0	false	190	0	0	115	530	0	0	0	156	0	1326	237	0	619	0	0	Mastercard Commissions	Loan Administration Fee	Mortgage Origination Fees	OCC Assessment	Shares Tax	Software Expense											
425957	19	36	52	99	CONF	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	11	74	13	67	422	28	0	162	66	60	16	40	0	Other Exchange Fees																
426057	21	0	47	21	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	3	0	0	2	75	21	0	0	41	0	30	18	0																	
426141	7	0	32	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	2	0	0	5	0	0	20	0	0	3	0																	
426534	1251	234	0	0	CONF	1518	400	267	910	643	1217	0	0	0	0	0	0	0	0	0	0	false	636	0	0	231	0	282	281	3087	519	0	3767	442	0	792	878	0	Loan fee income	Subsidiary fee income	Deposit account related fees	HPC Promotion Expense	Customer Relations Expense	RE Taxes Paid ORE-Loans Expense											
426758	36	3	47	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	154	0	5	23	14	26	165	29	0	93	17	0	61	16	0															Correction, over-accrual of prior years' Federal Income Tax Expenses		
426945	25	0	80	25	CONF	99	82	18	61	23	16	0	0	0	0	0	0	0	0	0	0	false	20	5	0	7	0	11	26	0	32	0	0	27	0	54	31	0	MISC LOAN INCOME	ATM/POS NETWORK INCOME	FEES & COMMISSIONS	PCS IMAGING EXPENSE	CORRESPONDENT BANK SERVICE CHARGES	DONATIONS									ACCOUNTANTS CORRECTION ON FURN. & FIXT. ACCRUALS		
427241	144	0	183	0	CONF	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	85	0	0	0	69	0	55	0	0	0	383	104	0	186	0	0				Amortization of Software													
427353	191	0	0	0	CONF	27	0	0	421	590	250	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	98	0	30	0	191	0	512	175	0	146	532	0	FLOOD ZONE FEE INCOME			OTHER LOAN EXPENSE	RECURRING PROCESSING EXPENSE	OTHER SERVICE CONTRACTS EXPENSE								ITEMIZED OTHER NON INTEREST EXPENSE ITEMS-NOT ENOUGH LINES MISCELLANEOUS SOFTWARE PURCHASE -  162			
427858	0	0	38	49	CONF	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	42	318	35	0	237	44	0	144	62	0				INTERNET BANKING EXPENSE													
427960	36	6	39	0	CONF	23	3	0	37	14	14	0	0	0	0	0	0	0	0	0	0	false	18	0	0	8	0	5	44	63	32	0	0	17	0	23	17	0	Credit Report / Filing / Fees	Collection Fees		OCC Assessment	OREO Expense	Bank Ins											
428060	143	0	0	134	CONF	51	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	28	0	576	115	0	0	0	0	0	140	0	Bank Cards Merchant Income			Comptroller of Currency													
428462	77	0	80	0	CONF	107	27	0	63	79	93	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	63	0	33	516	0	0	116	0	0	0	175	0	COLLECTION FEES	LOAN ORIGINATION FEES		TRAVEL AND EDUCATION	OTHER EXPENSE - ORE	LOAN EXPENSE / SBA FEES											
428471	0	0	30	0	CONF	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	70	0	0	0	109	0	0	0	0					Loan collection expenses												
428547	335	259	0	173	CONF	438	36	0	572	736	0	0	0	0	0	0	0	0	0	-10	0	false	0	0	0	0	151	0	54	1063	0	0	134	0	0	0	0	0	Fees from Covered Call Options	Income from Investment in Unaffiliated Partnerships		Expenses Associated with OREO Other Than Costs to Sell	Loan Expenses							Restructured loans for which impairment is calculated using the present value of future cash flows					
428631	81	0	35	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	67	0	0	34	130	0	0	223	37	0	224	0	0	65	0	0																	
428855	111	0	42	21	CONF	31	8	0	19	57	112	0	0	0	0	0	0	0	0	0	0	false	49	0	0	23	0	16	21	0	52	0	171	21	26	71	36	0	2nd market	filing fees		repo	int banking	software											
429021	0	0	102	0	CONF	0	0	0	104	167	161	0	0	0	0	0	0	0	0	0	0	false	96	0	0	0	92	34	74	448	0	0	114	0	159	0	0	0				internet banking expenses	other real estate owned expenses	mortgage property taxes											
429487	111	0	127	100	CONF	0	0	0	258	131	0	0	0	0	0	0	0	322	0	0	0	false	90	0	0	0	253	23	68	1046	140	0	590	95	465	408	158	0				DEPRECIATION EXPENSE - F&E	CREDIT ADMIN/UNDERWRITING EXPENSE					Stock Compensation							
430036	85	3	80	33	CONF	6	13	0	0	147	118	0	0	0	0	0	0	0	0	0	0	false	92	0	0	0	0	26	80	106	41	0	273	0	0	0	0	0	check cashing fees	money order and misc fees			ATM expenses	Business Manager											
430054	92	0	40	0	CONF	81	55	0	134	180	-44	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	318	0	0	0	0	48	0	0	0	reverse mortgage broker fee income	miscellaneous income non-taxable		other professional fees	lender credit expense	gain/loss on sale of assets								2. O.  mortgage administrative fees expense     71 2. P.   miscellaneous mortgage expense    56 2. Q.   investor fees    38			
430344	113	0	129	0	CONF	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	81	0	0	26	28	0	110	37	0	43	53	0				TRAVEL EXPENSE													
431172	1785	0	0	787	CONF	426	124	250	1609	786	693	0	0	0	0	0	0	10000	0	0	0	false	0	0	0	0	977	0	726	2555	0	0	126	0	784	0	727	0	Warehouse lending fees	Wire transfer fees	legal settlement	HOA management fees	Lockbox expense	Investment Tax Credit				Capital Contribution from Bancorp							
431323	36	0	151	18	CONF	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	22	0	35	152	68	0	170	109	0	66	24	0				Ohio Financial Institutions Tax													
431350	81	14	53	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	14	0	0	0	0	0	43	0	0	30	0	0																	
431846	0	0	1	25	CONF	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	8	0	12	8	0	0	0	0	0	0	0				Blanket Bond													
431958	0	0	36	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0																	
432012	0	0	28	0	CONF	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	41	0	0	0	41	48	26	0	0				Other Taxes													
432058	3	0	72	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	3	0	3	48	126	26	0	0	27	9	0	0	0																	
432432	0	0	0	0	CONF	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	133	0	119	261	59	0	268	74	0	101	114	0	Mortgage Origination Fee																
432478	131	0	165	45	CONF	101	38	0	134	807	131	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	241	38	27	490	90	0	152	96	92	127	84	0	Third Party Mortgage Fees	Other loan income		Other Professional Services	Merger Related Expenses	Software Upgrades											
433158	0	0	0	0	CONF	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0				Exam and Audit Fees													
433505	252	0	0	0	CONF	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	60	0	0	0	0	731	157	185	0	0	0	Wire Transfers																
433550	89	0	66	0	CONF	18	0	0	67	57	89	0	0	0	0	0	0	0	0	0	0	false	72	0	0	0	111	23	264	265	60	0	22	96	54	0	55	0	Credit life income			Business Promotions	Franchise Tax	Licensing Fees and Writedown of ORE											
433608	746	0	0	0	CONF	19955	0	0	657	0	0	0	0	0	0	0	0	126	0	0	0	false	936	0	0	0	776	0	0	3158	0	0	2313	0	3696	0	1977	0	AFFILIATE SERVICE CHARGES			CARDHOLDER EXP						TAX BENEFITS OPTIONS EXERCISED							
433859	27	0	0	27	CONF	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	48	0	0	45	0	0				Dues & subscription Expense													
433943	68	0	54	0	CONF	0	0	0	47	34	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	108	0	0	47	82	0	175	64	48	83	0	0				Insurance	Donations												
434203	198	0	0	155	CONF	1038	0	0	166	161	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	297	71	0	0	0	0	442	207	511	160	192	0	Fees for originating loans for other banks			Trust processing fees	Retail loan origination processing; purchasing bank documentation exp.												
434539	239	0	88	0	CONF	0	0	0	64	165	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	110	0	70	500	40	0	191	0	0	126	49	0				Internet Banking	Travel & entertainment												
435059	108	0	62	43	CONF	0	0	0	93	80	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	0	190	0	75	0	0	38	53	120	79	0				DONATIONS	UTILITIES												
435077	1234	0	0	1467	CONF	2035	34003	0	11812	1456	4976	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1744	0	0	996	0	0	7450	0	2280	0	0	0	Loan Fees	Card Fess		Card Expenses	Fraud	Other											
435255	117	0	41	31	CONF	124	0	0	64	63	78	0	0	0	0	0	0	0	0	0	0	false	26	0	0	3	0	6	73	0	22	0	8	73	9	49	25	0	Other Income/Misc			Travel/Auto Corresp Bank Charges	Insurance, OREO, Misc	Computer Technology											
435349	498	0	472	130	CONF	77	142	0	1179	525	904	0	0	0	0	0	0	0	0	0	0	false	168	0	0	77	612	51	52	82	261	0	890	235	0	240	274	0	Wire transfer fees	Swap fee income		Other outside service fees	Business development expense	Other corporate insurance expense											
435358	26	0	0	0	CONF	0	0	0	59	55	40	0	0	0	0	0	0	0	0	0	0	false	27	-64	0	0	0	0	25	121	62	0	143	78	0	0	44	0				TRAVEL EXPENSE	DEBIT CARD PROCWSSING	LOAN & COLLECTIONS									ACCT CHANGE FOR PAID TIME OFF		
435666	3	0	15	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	1	0	50	5	0	25	34	31	37	9	0																	
435750	492	0	0	0	CONF	88	0	0	522	556	251	0	0	0	0	0	0	25864	0	10	0	false	0	0	0	0	332	90	0	890	296	0	1429	267	0	431	276	0	Wire Transfer Fees			Public Relations	Other Professional Fees	Other Employee Benefits				North Texas Bank merged with and into First State Bank 1/30/15		North Texas Bank merged with and into First State Bank 1/30/15					
436159	6335	0	0	0	CONF	0	0	0	1432	1379	1022	0	0	0	0	0	0	0	0	0	0	false	0	0	0	170	0	0	306	1549	0	0	4154	0	1216	0	1374	0				VISA TRANSACTION EXPENSE	LICENSES/MAINTENANCE FEES	TRAVEL EXPENSE											
436542	196	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	52	0	0	0	0	0	45	216	71	0	142	0	0	33	0	0																	
436739	142	0	84	0	CONF	174	38	0	58	387	76	0	0	0	0	0	0	0	0	0	0	true	53	0	0	0	49	0	0	127	49	0	92	0	0	60	0	0	Service Release Fees	Payment Processing Fees		OCC Assessment	Management Fees	Other Professional Fees								Additional Other Noninterest Expense item for RI 7d:  Other Insurance $75K			
436953	359	0	72	90	CONF	0	0	0	161	200	0	0	0	0	0	0	0	646	0	0	0	false	97	0	0	16	0	30	435	564	120	0	2	126	117	24	146	0				Software expense	Loan Processing					Capital Contribution							
437044	0	0	0	0	CONF	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	6	0	0	0	0	0	0	0	0	48	0	0	0				Vendo Fees Agreements/Contracts													
437138	0	0	63	46	CONF	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	0	0	0	0	65	0	0	35	0	55	36	0				BLANKET BOND D & O													
437914	2675	0	0	3066	CONF	2231	6217	9957	5163	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1293	4622	0	0	6745	0	2798	0	0	0	ATM Insurance Revenue	TCM Courier Fee Income	Bailment Fees	TCM Courier Expense													
438050	55	0	0	0	CONF	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0				Bankers Bank GL# 157270													
438434	0	0	0	131	CONF	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	189	0	0	0	39	0	0	0	0	0	0	0	Gain R/E Partnership																
