"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	TEXT4087	
1390324																																											0	0	0	0	0	true	0	0	0	0	0	0	787	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.standingstonenationalbank.com	
1391778																																											63497	0	0	0	2918930	false	43417	0	0	0	0	0	0	0	0	20080	false	0	1397615	0	0	0	0	0	0	2101115	424065	393750	0	0	2918930	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.alliancedata.com	
1393624																																											1115	5259	10000	0	15000	true	0	2500	0	1062	65	1632	963	0	0	1115	true	0	0	0	10000	5000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.communitybankandtrust.com	
1394621																																											0	14130	0	0	306	true	0	10211	0	1616	0	2303	12495	3	0	0	false	0	306	0	0	0	0	0	0	306	0	0	0	0	306	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://metrobankpc.com	
1394676	0	0	0	0	4451615	true	0	1577	0	0	0	false	0	0	0	0	0	0	0	2399860	749412	7000	1295343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4451615			0	0	0	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					http://www.americanexpress.com	
1396483																																											529	579	1000	529	10613	true	0	0	0	484	0	95	4345	4	656	0	true	0	0	0	1000	3613	1500	4500	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.southcentralbank.com	
1396700																																											1188	2009	0	0	3000	true	1188	857	0	815	0	337	3787	4	0	0	true	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.valricostate.com	
1396764																																											0	0	0	0	7285	true	0	0	0	0	0	0	14112	5	0	0	false	0	0	0	187	7098	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.berkbank.com	
1397471																																											0	4454	0	0	0	true	0	39	556	2307	0	1552	657	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankoflittlerock.com	
1398580																																											3385	4838	71000	2501	300701	true	302	63	0	723	0	4052	0	0	4446	582	false	0	701	0	71000	208000	21000	0	150000	701	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.NARABANK.COM	
1401387																																											4614	4126	0	0	20191	true	4614	2006	0	56	0	2064	1758	1	0	0	false	0	10191	0	10000	0	0	0	10000	10191	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.oldlinebank.com	
1401686																																											7235	10201	0	0	34142	true	7235	2987	0	764	197	6253	5479	2	0	0	false	0	0	0	0	34142	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://bankfirst.com	
1401891																																											0	276	0	0	92	true	0	0	0	0	0	276	12	0	0	0	false	0	80	0	0	0	0	0	0	80	12	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://valleybankglasgow.com	
1401903																																											0	0	4000	0	28000	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	4000	12000	11000	1000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firstam.com	
1402384																																											0	11467	0	0	0	true	0	8580	160	1496	108	1123	774	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.northalabamabank.com	
1402610																																											0	5544	0	0	49000	true	0	4895	0	226	0	423	37788	9	0	0	true	0	0	0	0	10000	0	39000	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.georgiabankandtrust.com	
1404481																																											0	2876	0	0	0	false	0	1412	233	257	0	974	1701	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofwalterboro.com	
1404883																																											0	0	0	0	7500	true	0	0	0	0	0	0	1079	1	0	0	false	0	0	0	6500	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.burlingbank.com	
1404940																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1406980																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1407530																																											7	21782	10000	0	25645	true	0	18648	0	0	0	3134	4507	3	0	7	true	0	645	0	20000	0	5000	0	0	645	0	0	0	0	645	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firstcherokeestate.com	
1407932																																											3909	6576	0	2070	21382	true	1839	2244	0	1624	0	2708	18860	3	2070	0	true	0	13229	0	0	0	0	0	0	21229	0	0	153	0	153	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.thebankonline.com	
1411032																																											0	2869	0	0	8496	true	0	1419	0	0	0	1450	501	0	0	0	false	0	0	0	0	994	2850	4070	0	0	0	0	582	0	582	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.inb.com	
1412619																																											1896	10999	0	0	10000	true	1896	0	0	10999	0	0	2797	1	0	0	false	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://1STCONSTITUTION.COM	
1412712																																											696	5788	0	0	65000	true	0	3175	0	63	0	2550	3753	2	0	696	false	0	0	0	9000	38000	18000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.communitywestbank.com	
1414819																																											0	2097	0	0	0	false	0	7	0	1965	0	125	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.helmbankusa.com	
1416327																																											2070	1250	0	0	0	true	2070	1250	0	0	0	0	9864	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mnbny.com	
1418255																																											0	0	650	0	3150	true	0	0	0	0	0	0	248	0	0	0	false	0	0	0	650	1000	1500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://tustincmtybank.com	
1421040																																											0	8643	0	0	3000	true	0	4455	0	2753	510	925	9055	7	0	0	false	0	0	0	0	0	0	3000	3000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bryanbank.com	
1421095																																											433	1950	4500	0	101650	false	433	0	0	0	0	1950	0	0	0	0	false	0	0	0	4500	25000	72150	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.centennialbank.com	
1421161																																											357	28704	0	0	81533	true	357	14768	0	4852	0	9084	21722	3	0	0	true	0	856	0	44309	17249	19119	0	80677	856	0	0	0	0	856	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankbv.com	
1427770																																											0	248	0	0	0	true	0	0	248	0	0	0	84	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://fsbtuscola.com	
1429028																																											0	51	0	0	0	true	0	0	0	0	0	51	164	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ballingernationalbank.com	
1434826																																											0	1222	0	0	35000	true	0	1197	0	25	0	0	15459	6	0	0	false	0	0	0	0	5000	0	30000	35000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankannapolis.com	
1435092																																											0	0	0	0	0	true	0	0	0	0	0	0	567	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tnbnetbank.com	
1436071																																											0	1134	15325	0	20325	true	0	0	0	1134	0	0	3476	4	0	0	false	0	0	0	15325	0	0	5000	20000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.drummondbank.com	
1436204																																											695	151	20000	0	35000	true	695	0	0	0	0	151	7799	2	0	0	true	0	0	0	20000	0	0	15000	15000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankofmarin.com	
1436473																																											0	3303	3000	0	56000	true	0	2114	0	1189	0	0	0	0	0	0	false	0	0	0	3000	0	53000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.circlebank.com	
1438589																																											11831	1023	0	0	604089	true	11831	0	0	0	1023	0	0	0	0	0	true	0	476677	0	0	60000	0	67412	0	476677	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.newyorkcommercialbank.com	
1439054																																											0	0	0	0	0	false	0	0	0	0	0	0	1036	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primebankct.com	
1439456																																											0	22975	5000	0	10000	true	0	17684	0	532	0	4759	5930	2	0	0	false	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.rockwoodbank.com	
1440117																																											0	13357	0	0	6500	true	0	4080	0	7188	707	1382	9745	5	0	0	false	0	0	0	0	6500	0	0	6500	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.c1stbank.com	
1441600																																											0	8771	82000	0	86130	true	0	7920	0	0	0	851	23601	5	0	0	false	0	327	0	82000	0	0	3803	4000	327	0	0	0	0	327	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bigskybank.com	
1442661																																											0	807	0	0	0	true	0	715	0	92	0	0	3661	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.countyfirstbank.com	
1443266																																											0	46288	5900000	0	5900000	false	0	0	0	46288	0	0	0	0	0	0	false	0	0	0	5900000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1444021	9518000	0	0	0	0	false	9518000	0	0	0	0	true	411767907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0						
1444580																																											0	2590	0	0	10000	true	0	434	0	39	0	2117	7433	3	0	0	true	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.EnterpriseBankFL.com	
1445121																																											509	1032	0	0	0	true	478	1032	0	0	0	0	2979	2	0	31	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.icbbank.com	
1445943																																											1386	12579	112	0	51675	true	1386	7131	331	3001	748	1368	6643	1	0	0	false	0	0	0	116	1497	1847	48215	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.whitakerbank.com	
1447639																																											71	264	0	0	926	true	71	264	0	0	0	0	38252	6	0	0	true	0	0	0	0	61	222	643	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.botw-ep.com	
1456501																																											0	0	0	0	446000	false	0	0	0	0	0	0	0	0	0	0	false	0	446000	0	0	0	0	0	0	446000	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1457003																																											2106	28127	0	0	0	true	2106	12966	0	1209	0	13952	22935	5	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.premierwestbank.com	
1458608																																											0	8271	10000	0	60998	true	0	182	0	3185	0	4904	881	0	0	0	true	0	0	0	13500	28000	16830	2668	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.gulfbank.com	
1459034																																											2953	1894	0	0	10188	true	2937	104	0	574	368	848	23677	5	0	16	true	0	24	0	0	0	10000	0	0	24	88	76	0	0	188	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.BANKOFKY.COM	
1459575																																											3287	0	0	0	0	false	3287	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1459717																																											400	4496	0	0	0	true	400	1228	0	3178	0	90	276	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fcbbanks.com	
1459735																																											0	5023	0	0	0	true	0	4042	516	0	0	465	9359	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.COUNTYBANKDEL.COM	
1459799																																											0	143	0	0	0	true	0	125	0	18	0	0	684	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.FirstPeoplesBank.com	
1462986																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1464122	196265	74766	0	0	59337	true	185439	81722	8	0	10826	true	0	3493	0	0	0	0	0	11879	144	24764	22550	26105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					59337			38302	1606	18857	1552	14449								0										0		true	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.hancockbank.com	
1466489																																											300	6326	3500	0	13654	true	300	4125	0	455	0	1746	38567	9	0	0	false	0	0	0	3500	3000	0	7154	7154	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.savannahbank.com	
1469677																																											0	6263	0	0	12000	true	0	2662	0	1988	0	1613	385	0	0	0	false	0	0	0	0	0	2000	10000	10000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.HERITAGEBANK-KY.COM	
1470150																																											0	335	1000	0	1137	true	0	335	0	0	0	0	700	0	0	0	true	0	137	0	1000	0	0	0	0	137	0	0	0	0	137	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ffmbank.com	
1471577																																											55	366	0	0	0	true	10	366	0	0	0	0	716	1	0	45	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.amsecbank.com	
1474309																																											0	5793	0	0	0	true	0	3004	0	2538	0	251	142	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	redapplebank.com	
1478222																																											1178	30603	2500	881	5000	true	297	8641	0	5479	315	16168	15242	14	881	0	true	0	0	0	2500	2500	0	0	5000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.michigancommercebank.com	
1478231																																											0	0	1797	0	2705	true	0	0	0	0	0	0	62	0	0	0	false	0	0	0	1797	908	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankwithcornerstone.com	
1479470																																											0	0	5000	0	15634	true	0	0	0	0	0	0	22143	7	0	0	true	0	0	0	10000	5500	0	134	15500	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	woodlandsbank.com	
1479676																																											0	0	0	0	0	true	0	0	0	0	0	0	4467	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.LIBERTYBANKNA.COM	
1480207																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.arvest.com	
1481745																																											0	16499	0	0	0	true	0	12973	905	681	0	1940	1837	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.premierbanks.com	
1481754																																											0	12207	0	0	0	true	0	10272	0	168	0	1767	2486	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://premierbanks.com	
1484595																																											2831	665	10000	952	36948	true	1879	0	0	312	228	125	11284	2	952	0	true	0	6675	0	10000	0	0	0	0	26675	273	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.skylandscombank.com	
1492817																																											0	0	0	0	3000	true	0	0	0	0	0	0	527	0	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstkansasbank.com	
1494240	127021	218498	251	20519	878686	true	106502	4543	3	20519	0	false	0	21432	425251	50000	25000	353647	125000	21432	0	0	3356	3356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					878686			128145	2151	26121	1425	60656								0										0		true	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.rbcbankusa.com	
1494482																																											0	469	0	0	0	false	0	0	0	334	0	135	1238	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0		
1494914																																											739	7942	0	352	0	true	387	2493	0	2428	0	3021	378	0	352	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://shbamerica.com	
1496150																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1516423																																											0	4985	0	0	55500	false	0	714	0	745	0	3526	0	0	0	0	false	0	0	0	0	5500	33000	17000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1629903																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.associatedbank.com	
1718188																																											962	5838	0	0	4662	true	962	4659	0	650	0	529	395	0	0	0	true	0	0	0	0	0	0	0	0	0	4662	0	0	0	4662	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.northrim.com	
1820979																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1826382																																											0	151	0	0	2000	false	0	0	0	151	0	0	142	0	0	0	false	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.first-online.com	
1830035	3816069	0	0	0	48971468	true	1178504	1313	0	0	2637565	false	0	29084000	0	0	0	0	0	45554674	2916794	0	500000	37711843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					40394783			0	0	0	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.bankofamerica.com	
1836701																																											0	120	0	0	1912	true	0	0	0	120	0	0	4242	3	0	0	false	0	0	0	0	0	0	1912	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://ENTERPRISEEBANK.COM	
1842065																																											16103	144708	59000	388	74154	true	15715	82369	1481	7306	6306	47246	20089	2	388	0	true	0	0	0	59154	5000	5000	5000	0	0	0	0	0	0	0	true	true	0	0	2799	27896	0	50363	15982	5945	21311	34300	85152	0	10554	0	95	493	1902	0	0	0	16989	1481	768	2179	6925	0	0	0	0	www.theprivatebank.com	
1852569																																											1299	0	0	1299	1566	true	0	0	0	0	0	0	175	0	1299	0	false	0	0	0	0	0	1566	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.anz.com/guam	
1861927																																											38	11626	9825	0	17510	true	0	4406	1131	1574	0	4515	22573	4	0	38	false	0	0	0	9825	5144	224	2252	0	0	65	0	0	0	65	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mtnwestbank.com	
1862719																																											0	18912	51645	0	54123	true	0	6241	505	8197	681	3288	1761	1	0	0	true	0	0	0	51645	1027	383	1068	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fbtonline.com	
1863097																																											0	300	4750	0	21418	true	0	0	0	0	0	300	2375	1	0	0	false	0	0	0	4750	7623	7500	0	2000	0	0	1545	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ledyardbank.com	
