"IDRSSD"	RCONHT81	RCONHT82	RCONHT83	RCONHT84	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
428547						CONF	CONF	0		
428855						CONF	CONF			
429021						CONF	CONF			
429487						CONF	CONF			
430036						CONF	CONF	0		
430054						CONF	CONF			
430344						CONF	CONF			
431172	0	0	0	0	0	CONF	CONF	417	0	
431323						CONF	CONF			
431350						CONF	CONF			
431846						CONF	CONF			
431958						CONF	CONF			
432012						CONF	CONF			
432058	0	0	0	0	0	CONF	CONF	0	0	
432432						CONF	CONF	0		
433158						CONF	CONF			
433505	7517		6622	1144		CONF	CONF		240	
433550						CONF	CONF			
433608	288	0	288	0	0	CONF	CONF	0	45	
433859						CONF	CONF			
433943						CONF	CONF			
434203	4888	0	5296	400	0	CONF	CONF	0	0	
434539						CONF	CONF			
435059						CONF	CONF			
435077	0	0	0	0	0	CONF	CONF	0	0	
435255						CONF	CONF			
435666						CONF	CONF			
435750	25077	0	23799	4667	0	CONF	CONF	0	796	
436159	825852	844301	1709754	374916	4765	CONF	CONF	3647	26988	
436542						CONF	CONF			
436739						CONF	CONF			
436953						CONF	CONF			
437044						CONF	CONF			
437914	91529		77043	27125		CONF	CONF		1646	
438050						CONF	CONF			
438434						CONF	CONF			
439132	0	0	0	0	0	CONF	CONF	0	0	
439338	26456	23356	50961	564	126	CONF	CONF	733	1527	
439356						CONF	CONF			
439404	6231	0	6034	481	0	CONF	CONF	0	277	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
441078						CONF	CONF			
441135						CONF	CONF			
441256	34383	0	34796	4355	0	CONF	CONF	0	725	
441359						CONF	CONF			
441434						CONF	CONF			
441470						CONF	CONF			
441630						CONF	CONF			
442011						CONF	CONF			
442057						CONF	CONF			
442244						CONF	CONF			
442655						CONF	CONF			
442806	0	0	0	0	0	CONF	CONF	0	0	
443148						CONF	CONF			
443205	4460	0	3635	1158	0	CONF	CONF	0	95	
443353						CONF	CONF			
443625						CONF	CONF			
443634						CONF	CONF			
444350						CONF	CONF			
444556						CONF	CONF			
444677						CONF	CONF			
444958						CONF	CONF			
445674						CONF	CONF			
445777						CONF	CONF			
445852	0	0	0	0	0	CONF	CONF	0	0	
445955						CONF	CONF			
446130						CONF	CONF			
446149						CONF	CONF			
446176						CONF	CONF			
446877						CONF	CONF			
447070						CONF	CONF	0		
447100						CONF	CONF			
447557						CONF	CONF			
447874	0	0	0	0	0	CONF	CONF	0	0	
448040						CONF	CONF			
448554						CONF	CONF			
449038	0	0	0	0	0	CONF	CONF	0	0	
449430						CONF	CONF			
449832	0	0	0	0	0	CONF	CONF	0	0	
449841						CONF	CONF			
449935						CONF	CONF			
450472						CONF	CONF			
450632						CONF	CONF			
450669						CONF	CONF			
450753	0	0	0	0	0	CONF	CONF	0	0	
450856	37275		35382	13668		CONF	CONF	25	954	
450959						CONF	CONF			
451068						CONF	CONF			
451246						CONF	CONF			
451273						CONF	CONF			
451965	10143000	51935000	61868000	10463000	30000	CONF	CONF	185000	1002000	
452104						CONF	CONF			
452159						CONF	CONF			
452739						CONF	CONF			
452841						CONF	CONF			
452850						CONF	CONF			
453147						CONF	CONF			
453370						CONF	CONF			
453446						CONF	CONF			
453839						CONF	CONF			
454340						CONF	CONF			
454546						CONF	CONF			
454658						CONF	CONF			
454676						CONF	CONF	31	23	
454975						CONF	CONF			
455150						CONF	CONF	0		
455253	0	0	0	0	0	CONF	CONF	0	0	
455459						CONF	CONF			
455477						CONF	CONF			
455552						CONF	CONF			
455945						CONF	CONF			
455972	69112	0	70750	12582	0	CONF	CONF	0	794	
456045	98980	0	95779	39892	0	CONF	CONF	0	3245	
456054	0	0	0	0	0	CONF	CONF	0	0	
456157						CONF	CONF			
456250						CONF	CONF			
456344						CONF	CONF			
456755						CONF	CONF			
457060						CONF	CONF			
457220						CONF	CONF			
457426						CONF	CONF			
457752						CONF	CONF			
458142						CONF	CONF			
458544						CONF	CONF			
458553						CONF	CONF			
458665						CONF	CONF			
458946						CONF	CONF			
459130						CONF	CONF			
459354						CONF	CONF			
459372						CONF	CONF			
459644						CONF	CONF			
459671	0	0	0	0	0	CONF	CONF	0	0	
460033	79901		79901			CONF	CONF	0		
460275						CONF	CONF			
460332						CONF	CONF			
460341						CONF	CONF			
460350	0	0	0	0	0	CONF	CONF	0	0	
460556						CONF	CONF			
460770						CONF	CONF			
461058						CONF	CONF			
462774						CONF	CONF			
463203						CONF	CONF			
463342	25981	0	23729	4281	0	CONF	CONF	0	560	
463605						CONF	CONF			
463650						CONF	CONF			
463735	148845	928	136545	34820		CONF	CONF		3965	
463977						CONF	CONF			
464255						CONF	CONF			
464853						CONF	CONF			
465038						CONF	CONF			
465243						CONF	CONF			
465337						CONF	CONF			
465524						CONF	CONF			
465618						CONF	CONF			
465672						CONF	CONF			
466044	0	0	0	0	0	CONF	CONF	0	0	
466240						CONF	CONF			
466754						CONF	CONF			
466857	8024		3602	8539		CONF	CONF			
466932						CONF	CONF			
467144						CONF	CONF			
467265						CONF	CONF			
467470						CONF	CONF			
467658						CONF	CONF			
467733						CONF	CONF			
468673						CONF	CONF			
468806	11455		10736	3405		CONF	CONF	0	166	
469250						CONF	CONF			
469559						CONF	CONF			
469737	0	0	0	0	0	CONF	CONF	0	0	
470032						CONF	CONF			
470050	138015	0	130907	24276	0	CONF	CONF	0	3950	
470434						CONF	CONF			
470452	15598		14401	3949		CONF	CONF		284	
471057						CONF	CONF			
472018						CONF	CONF			
472045						CONF	CONF			
472148						CONF	CONF			
472250	0	0	0	0	0	CONF	CONF	0	0	
472531						CONF	CONF			
472616						CONF	CONF			
472643						CONF	CONF			
472951						CONF	CONF			
472979						CONF	CONF			
473042	25071		25168	1483		CONF	CONF		712	
473257						CONF	CONF			
473266	0	0	0	0	0	CONF	CONF	0	0	
473501	626408	0	577669	149182	0	CONF	CONF	0	11127	
473930						CONF	CONF			
474058						CONF	CONF			
474245						CONF	CONF			
474254		6762	5183	1579		CONF	CONF		120	
474357						CONF	CONF			
474450						CONF	CONF			
474544						CONF	CONF			
474656						CONF	CONF			
474759	74323	95489	164596	30113		CONF	CONF	439	4657	
474777						CONF	CONF			
474919	141603	0	131598	24941	159	CONF	CONF	830	3248	
475046						CONF	CONF			
475345						CONF	CONF			
475354						CONF	CONF			
475653						CONF	CONF			
475756						CONF	CONF			
476342						CONF	CONF			
476445						CONF	CONF			
476472						CONF	CONF			
476539						CONF	CONF			
476810	695000	540000	2097000	753000	9000	CONF	CONF	56000	64000	
477303						CONF	CONF			
477321						CONF	CONF			
477349	0	0	0	0	0	CONF	CONF	0	0	
477376						CONF	CONF			
477639						CONF	CONF			
477648						CONF	CONF			
477844						CONF	CONF			
478140						CONF	CONF			
478195						CONF	CONF			
478252						CONF	CONF			
478430						CONF	CONF			
478533	0	0	0	0	0	CONF	CONF	0	0	
478766						CONF	CONF			
479071						CONF	CONF			
479268	5846		5846			CONF	CONF		195	
479370						CONF	CONF			
479446						CONF	CONF			
479567						CONF	CONF			
479754						CONF	CONF			
479839						CONF	CONF			
480059	0	0	0	0	0	CONF	CONF	0	0	
480228	962000	501000	4285000	1173000	177000	CONF	CONF	52000	696000	
480246						CONF	CONF			
480330						CONF	CONF			
480433						CONF	CONF			
480723	23896	1712	25208	5662		CONF	CONF		648	
480808	7215		35154	3900		CONF	CONF		343	
480853						CONF	CONF			
481140						CONF	CONF			
481159						CONF	CONF			
481177	47736		42260	11764		CONF	CONF	235	1805	
481430						CONF	CONF			
481542						CONF	CONF			
481579						CONF	CONF			
481627						CONF	CONF			
481748						CONF	CONF			
481944						CONF	CONF			
482053	0	0	0	0	0	CONF	CONF	0	0	
482156						CONF	CONF			
482370						CONF	CONF			
482446						CONF	CONF			
483274						CONF	CONF			
483537						CONF	CONF			
483751						CONF	CONF			
484057						CONF	CONF			
484141						CONF	CONF			
484776						CONF	CONF			
484927	0	0	0	0	0	CONF	CONF	0	0	
485054						CONF	CONF			
485139						CONF	CONF			
485214						CONF	CONF			
485456						CONF	CONF			
485559	49199	0	49199	86267	670	CONF	CONF	32223	1610	
487142						CONF	CONF			
487357						CONF	CONF			
487843						CONF	CONF			
488318						CONF	CONF			
488420						CONF	CONF			
488653						CONF	CONF			
488756						CONF	CONF			
489155						CONF	CONF			
489249						CONF	CONF			
489548						CONF	CONF			
489623	55911		54476	8046	234	CONF	CONF		2291	
489641	156	707	707			CONF	CONF		14	
489913	0	0	0	0	0	CONF	CONF	0	0	
490179						CONF	CONF			
490348						CONF	CONF			
490450	3270		4135	82		CONF	CONF	0	83	
490535						CONF	CONF			
490843						CONF	CONF			
490955						CONF	CONF			
491224	175699	0	164228	58961	0	CONF	CONF	830	4703	
491251						CONF	CONF			
491402						CONF	CONF			
491653						CONF	CONF			
491934						CONF	CONF			
492650	17408	0	15043	2629	0	CONF	CONF	0	223	
492810						CONF	CONF			
493077						CONF	CONF			
493152						CONF	CONF			
493741						CONF	CONF			
493844						CONF	CONF			
494168						CONF	CONF			
494261						CONF	CONF	0		
494654						CONF	CONF			
495044						CONF	CONF			
495419						CONF	CONF			
495558						CONF	CONF			
496434						CONF	CONF			
496845						CONF	CONF			
496957						CONF	CONF			
497039						CONF	CONF			
497404	203183	182191	407796	100254	862	CONF	CONF	7305	6415	
497570						CONF	CONF		132	
497655						CONF	CONF			
497851						CONF	CONF			
497954						CONF	CONF			
498148						CONF	CONF			
498317						CONF	CONF	0		
498362	16569		16417	2367		CONF	CONF	0	370	
498456						CONF	CONF			
498531						CONF	CONF			
498625						CONF	CONF			
498942						CONF	CONF			
499154						CONF	CONF			
499453						CONF	CONF			
499501						CONF	CONF			
499743						CONF	CONF			
499752						CONF	CONF			
499855						CONF	CONF			
500256						CONF	CONF			
500658						CONF	CONF			
501105	353192	316966	699160	282698	1268	CONF	CONF	23400	55593	
501132						CONF	CONF			
501459						CONF	CONF			
501655						CONF	CONF			
501767						CONF	CONF			
501815						CONF	CONF	0		
502111						CONF	CONF			
502353						CONF	CONF			
502447						CONF	CONF			
502559						CONF	CONF			
502652						CONF	CONF			
502746						CONF	CONF			
502849	8067		6963	1219		CONF	CONF		227	
503547						CONF	CONF			
503640						CONF	CONF			
504142						CONF	CONF			
504311						CONF	CONF			
504535						CONF	CONF			
504647						CONF	CONF			
504713	2233591	5324275	7888245	3247662	10288	CONF	CONF	11100	187940	
505550						CONF	CONF			
505831						CONF	CONF			
505916						CONF	CONF			
506052						CONF	CONF			
506249	45687	0	43967	8329	0	CONF	CONF	238	1062	
506922	141025	0	129509	40000	0	CONF	CONF	808	2154	
507068	0	0	0	0	0	CONF	CONF	0	0	
507152						CONF	CONF			
507330						CONF	CONF			
507349						CONF	CONF			
507509	37649	0	20113	16398	326	CONF	CONF	0	786	
508270						CONF	CONF			
508346	12010		11893	646		CONF	CONF	160	401	
508355						CONF	CONF			
508841						CONF	CONF			
509811	13199	0	13251	1093	422	CONF	CONF	0	640	
509857						CONF	CONF			
509950	376797		381834	64264	6843	CONF	CONF	3311	6501	
510330						CONF	CONF			
510648						CONF	CONF			
510871	81287	13540	96390	26269	0	CONF	CONF	0	4886	
510938						CONF	CONF			
510947						CONF	CONF			
511618						CONF	CONF			
511832						CONF	CONF			
513256	0	0	0	0	0	CONF	CONF	0	0	
513322						CONF	CONF			
513340						CONF	CONF			
513546						CONF	CONF			
513854						CONF	CONF			
513920						CONF	CONF			
514048						CONF	CONF			
514057						CONF	CONF			
514066	5201		3700	1501		CONF	CONF			
514132						CONF	CONF	0		
514356						CONF	CONF			
514440						CONF	CONF			
514655						CONF	CONF			
514936						CONF	CONF			
515054						CONF	CONF			
515979						CONF	CONF			
516154						CONF	CONF			
516855						CONF	CONF			
516873						CONF	CONF			
517049						CONF	CONF			
517357						CONF	CONF			
517441						CONF	CONF			
517674						CONF	CONF			
518037						CONF	CONF			
518176						CONF	CONF			
518354						CONF	CONF			
518877						CONF	CONF			
519146						CONF	CONF			
519360						CONF	CONF			
519445						CONF	CONF			
519874						CONF	CONF			
520003						CONF	CONF			
520423						CONF	CONF			
520777						CONF	CONF			
521064						CONF	CONF			
521158						CONF	CONF			
521804	434	0	634	0	0	CONF	CONF	0	29	
521952						CONF	CONF			
521970						CONF	CONF			
522034						CONF	CONF			
522454						CONF	CONF			
522605	14236	0	14978	2700	0	CONF	CONF	0	297	
522669						CONF	CONF			
522753						CONF	CONF			
522847						CONF	CONF			
522856						CONF	CONF			
523161						CONF	CONF			
524579						CONF	CONF			
524757						CONF	CONF			
524766						CONF	CONF			
524953						CONF	CONF			
524971						CONF	CONF			
525053	0	0	0	0	0	CONF	CONF	0	0	
525352						CONF	CONF			
525549	9551	0	9352	390	0	CONF	CONF	0	354	
526452	0	0	0	0	0	CONF	CONF	0	0	
526519	0	0	0	0	0	CONF	CONF	0	0	
526676	0	0	0	0	0	CONF	CONF	0	0	
526854						CONF	CONF			
527057						CONF	CONF			
527178						CONF	CONF			
527507						CONF	CONF			
527600						CONF	CONF			
527749						CONF	CONF			
527954	278469	8028	252289	110470	205	CONF	CONF	400	3257	
528102						CONF	CONF			
528241						CONF	CONF			
528849						CONF	CONF			
528960	0	0	0	0	0	CONF	CONF	0	0	
529172						CONF	CONF			
529275						CONF	CONF			
529341						CONF	CONF			
529659						CONF	CONF			
529958	1418	74104	76814	7055		CONF	CONF	25	1230	
530655						CONF	CONF			
530703						CONF	CONF			
530851						CONF	CONF			
531157						CONF	CONF			
531250						CONF	CONF			
532042						CONF	CONF			
532453						CONF	CONF			
532752						CONF	CONF			
533124						CONF	CONF			
533227						CONF	CONF			
533535	0	0	0	0	0	CONF	CONF	0	0	
533740						CONF	CONF			
534073						CONF	CONF			
534242						CONF	CONF			
534466						CONF	CONF			
534756						CONF	CONF			
534859						CONF	CONF			
534877						CONF	CONF			
535034						CONF	CONF			
535575						CONF	CONF			
535641						CONF	CONF			
535753	15615		13946	3185		CONF	CONF	40	347	
535874						CONF	CONF			
535931						CONF	CONF			
535940						CONF	CONF			
536059	0	0	0	0	0	CONF	CONF	0	0	
536349						CONF	CONF			
536527						CONF	CONF			
536554						CONF	CONF			
536853						CONF	CONF			
537038	0	0	0	0	0	CONF	CONF	0	0	
537243						CONF	CONF			
537355	0	0	0	0	0	CONF	CONF	0	0	
537449	0	0	0	0	0	CONF	CONF	0	0	
537551						CONF	CONF			
537560	12085		12159	1998		CONF	CONF	0	330	
538222	0	0	0	0	0	CONF	CONF	0	0	
538473						CONF	CONF			
538754						CONF	CONF			
538802	0	0	0	0	0	CONF	CONF	0	0	
538950						CONF	CONF			
539032	14723		17330	1356		CONF	CONF		294	
539340						CONF	CONF			
539377						CONF	CONF			
539452						CONF	CONF			
539667						CONF	CONF			
539872						CONF	CONF			
540056						CONF	CONF			
540542						CONF	CONF			
540551	15442	0	15960	3354	0	CONF	CONF	0	377	
540739						CONF	CONF			
540775						CONF	CONF			
540850						CONF	CONF			
540926	167938		173660	36968		CONF	CONF		683	
541101						CONF	CONF			
541231						CONF	CONF			
541307						CONF	CONF			
541642						CONF	CONF			
541754						CONF	CONF			
541857						CONF	CONF			
542153						CONF	CONF			
542340						CONF	CONF			
542528	24635	0	22956	4058	0	CONF	CONF	0	526	
542649	213762	0	199115	46849	0	CONF	CONF	6051	7738	
542667						CONF	CONF			
542854						CONF	CONF			
543262	30224		30650	3960		CONF	CONF		831	
543459						CONF	CONF			
543945						CONF	CONF			
544335						CONF	CONF			
544447						CONF	CONF			
544577						CONF	CONF			
544652						CONF	CONF			
544951						CONF	CONF			
545042						CONF	CONF			
545154						CONF	CONF			
545604						CONF	CONF			
545846						CONF	CONF			
546003	7021		6959	333		CONF	CONF		211	
546320						CONF	CONF			
546535						CONF	CONF			
546544						CONF	CONF			
547251	0	0	0	0	0	CONF	CONF	0	0	
547550						CONF	CONF	0		
547840	9584	0	9193	1061	0	CONF	CONF	0	380	
548052						CONF	CONF			
548203						CONF	CONF			
548267						CONF	CONF			
548351	5989		6633	375		CONF	CONF		155	
548472						CONF	CONF			
548641						CONF	CONF			
548771						CONF	CONF			
548829						CONF	CONF			
548856						CONF	CONF			
549862	0	0	0	0	0	CONF	CONF	0	0	
550279						CONF	CONF			
550354						CONF	CONF			
550448						CONF	CONF			
550635						CONF	CONF			
550653						CONF	CONF			
550756	36263	0	32856	6201	0	CONF	CONF	0	919	
550952						CONF	CONF			
551016						CONF	CONF			
551070	20058	10883	31872	1965		CONF	CONF		667	
552059						CONF	CONF			
552161						CONF	CONF			
552545						CONF	CONF			
552956						CONF	CONF			
552974						CONF	CONF			
553038						CONF	CONF			
553926						CONF	CONF			
553944						CONF	CONF			
554268						CONF	CONF			
554343						CONF	CONF			
554857						CONF	CONF			
554941						CONF	CONF			
555256						CONF	CONF			
556011						CONF	CONF			
556459						CONF	CONF			
556815	12795	0	12080	1027	0	CONF	CONF	0	31	
556936	0	0	0	0	0	CONF	CONF	0	0	
557317						CONF	CONF			
557438						CONF	CONF			
557858	12441	0	24130	1000	0	CONF	CONF	53	218	
558574						CONF	CONF			
559179						CONF	CONF			
560214						CONF	CONF			
560353						CONF	CONF			
560438						CONF	CONF			
560830						CONF	CONF			
561145						CONF	CONF			
561574						CONF	CONF			
561659						CONF	CONF	0		
561864						CONF	CONF			
562058						CONF	CONF			
562076						CONF	CONF			
562553						CONF	CONF			
563233	0	0	0	0	0	CONF	CONF	0	0	
563336						CONF	CONF			
563457						CONF	CONF			
563774	0	0	0	0	0	CONF	CONF	0	0	
563934						CONF	CONF			
564052						CONF	CONF			
564324						CONF	CONF			
564463						CONF	CONF			
564557	0	0	0	0	0	CONF	CONF	0	0	
564678						CONF	CONF			
564838						CONF	CONF			
564856						CONF	CONF			
564977						CONF	CONF			
565143						CONF	CONF			
565152						CONF	CONF			
565170						CONF	CONF			
565536						CONF	CONF			
565750						CONF	CONF			
565844	0	0	0	0	0	CONF	CONF	0	0	
566056						CONF	CONF			
566243	0	0	0	0	0	CONF	CONF	0	0	
566953						CONF	CONF			
567240						CONF	CONF			
567679						CONF	CONF			
567736						CONF	CONF			
567905						CONF	CONF			
568126						CONF	CONF			
568135						CONF	CONF			
568144						CONF	CONF			
568359	6606	34287	37983	9785		CONF	CONF		258	
568377						CONF	CONF			
568470	0	0	0	0	0	CONF	CONF	0	0	
568939						CONF	CONF			
570558	0	0	0	0	0	CONF	CONF	0	0	
570651						CONF	CONF			
571135	0	0	0	0	0	CONF	CONF	0	0	
571265						CONF	CONF			
571920						CONF	CONF			
571957						CONF	CONF			
572347						CONF	CONF			
572374	24915	0	24887	5087	0	CONF	CONF	0	599	
572459						CONF	CONF			
572655						CONF	CONF	0		
573036						CONF	CONF			
573335						CONF	CONF			
574051						CONF	CONF			
574079						CONF	CONF			
574949						CONF	CONF			
574976	14775		13964	1503		CONF	CONF		593	
575133						CONF	CONF			
575254	148582	0	144067	31322	0	CONF	CONF	100	5582	
575348						CONF	CONF			
575375						CONF	CONF			
575647						CONF	CONF			
575656						CONF	CONF			
575759						CONF	CONF	0		
575834						CONF	CONF			
575955						CONF	CONF			
576354	0	0	0	0	0	CONF	CONF	0	0	
576541	0	0	0	0	0	CONF	CONF	0	0	
576578						CONF	CONF			
576608						CONF	CONF			
576644						CONF	CONF			
576653						CONF	CONF			
576952						CONF	CONF			
577128	21819	0	19124	6278	0	CONF	CONF	0	968	
577137						CONF	CONF	0		
577230						CONF	CONF			
577472						CONF	CONF			
578116						CONF	CONF			
578237						CONF	CONF			
578255	15337		14407	2272		CONF	CONF	0	525	
578554						CONF	CONF			
578741						CONF	CONF			
578862	0	0	0	0	0	CONF	CONF	0	0	
579140						CONF	CONF			
579319						CONF	CONF			
579364						CONF	CONF			
579636						CONF	CONF			
580155						CONF	CONF			
580548	0	0	0	0	0	CONF	CONF	0	0	
580847						CONF	CONF			
580874						CONF	CONF			
581237						CONF	CONF			
581358						CONF	CONF			
582177						CONF	CONF			
582654						CONF	CONF			
582878						CONF	CONF			
582953						CONF	CONF			
582971	27785	0	26296	5024	0	CONF	CONF	23	875	
583071						CONF	CONF			
583138						CONF	CONF			
583268						CONF	CONF			
583352						CONF	CONF			
583754						CONF	CONF			
583905						CONF	CONF			
584377						CONF	CONF	0		
584724						CONF	CONF			
584920	0	0	0	0	0	CONF	CONF	0	0	
585235						CONF	CONF			
585749						CONF	CONF			
586027						CONF	CONF			
586072						CONF	CONF			
586335						CONF	CONF			
586960						CONF	CONF			
587677						CONF	CONF			
587752						CONF	CONF			
587800	18778	0	18609	4120	0	CONF	CONF	0	737	
588245						CONF	CONF			
588348	0	0	0	0	0	CONF	CONF	0	0	
588478						CONF	CONF			
589158						CONF	CONF			
589439						CONF	CONF			
589523						CONF	CONF			
589943	52912		45799	10228		CONF	CONF		1353	
590145						CONF	CONF			
590220	29425		26282	5292		CONF	CONF		961	
590248	36983	9503	48117	5933	87	CONF	CONF	0	1385	
590640						CONF	CONF			
590949						CONF	CONF			
590976						CONF	CONF			
591209						CONF	CONF			
591320	0	0	0	0	0	CONF	CONF	0	0	
591357						CONF	CONF			
591366						CONF	CONF			
591740						CONF	CONF			
592439						CONF	CONF			
592448	193157		187801	52429	1038	CONF	CONF	165	6256	
592550						CONF	CONF	0		
592644						CONF	CONF			
592859						CONF	CONF			
593007	55126	0	52022	12656	0	CONF	CONF	0	1623	
593052						CONF	CONF			
593249						CONF	CONF			
593333						CONF	CONF			
593771						CONF	CONF			
593940						CONF	CONF			
594433	11176	3300	13882	3204		CONF	CONF	0	394	
594451						CONF	CONF			
594853	6014		6951	817		CONF	CONF		177	
594938						CONF	CONF			
594947	9862		10322	460		CONF	CONF		736	
595270	15692		284656		8	CONF	CONF	72	20714	
595337						CONF	CONF			
595430				0		CONF	CONF	0	148	
595869	0	0	0	0	0	CONF	CONF	0	48	
595944						CONF	CONF			
596062						CONF	CONF			
596156						CONF	CONF			
596277						CONF	CONF			
596455						CONF	CONF			
596642						CONF	CONF	0		
596848	21824	0	19910	3836	0	CONF	CONF	0	0	
596978						CONF	CONF			
597041						CONF	CONF			
597313						CONF	CONF			
597452						CONF	CONF			
597546						CONF	CONF			
597658						CONF	CONF			
598002	0	0	0	0	0	CONF	CONF	0	0	
598048						CONF	CONF			
598132						CONF	CONF			
598534	834176		800084	399630	842	CONF	CONF	1384	29383	
598543						CONF	CONF			
598646						CONF	CONF			
598954	0	0	0	0	0	CONF	CONF	0	0	
599643						CONF	CONF			
599764	7884		7645	1441		CONF	CONF	217	285	
600419						CONF	CONF			
601032	0	0	0	0	0	CONF	CONF	0	0	
601041						CONF	CONF			
601050	43949	0	39875	10750	0	CONF	CONF	0	1731	
601153						CONF	CONF			
601416	5522		5036	2014		CONF	CONF		334	
601443						CONF	CONF			
601658						CONF	CONF			
601733						CONF	CONF			
602048	17924		17968	4936		CONF	CONF		786	
602543						CONF	CONF			
602842						CONF	CONF			
603232	0	0	0	0	0	CONF	CONF	0	0	
603540						CONF	CONF			
603559						CONF	CONF			
603755						CONF	CONF			
604024						CONF	CONF			
604033						CONF	CONF			
604547						CONF	CONF			
604640						CONF	CONF			
605571						CONF	CONF			
605610						CONF	CONF			
605656						CONF	CONF			
605973						CONF	CONF			
606046	314409		300436	130070		CONF	CONF	1410	7588	
606176						CONF	CONF			
606653						CONF	CONF			
607146						CONF	CONF			
607333						CONF	CONF			
608358						CONF	CONF			
608451						CONF	CONF			
608844						CONF	CONF			
609010						CONF	CONF			
609467						CONF	CONF			
609476						CONF	CONF			
609609						CONF	CONF			
609645						CONF	CONF			
609832						CONF	CONF			
610128						CONF	CONF			
610164						CONF	CONF			
610539						CONF	CONF			
610557						CONF	CONF			
610913						CONF	CONF			
611031						CONF	CONF			
611451	0	0	0	0	0	CONF	CONF	0	0	
612159						CONF	CONF			
612878						CONF	CONF			
613008	45984	0	40242	9614	0	CONF	CONF	0	1436	
613156						CONF	CONF			
613307	47183	0	40408	17128	0	CONF	CONF	100	171	
613343						CONF	CONF			
613400						CONF	CONF		55	
613558						CONF	CONF			
613679						CONF	CONF			
613839						CONF	CONF			
613950	52077		48709	11457		CONF	CONF		41	
613978						CONF	CONF			
614256						CONF	CONF			
614313	74997		76339	7551		CONF	CONF		2317	
614368						CONF	CONF			
614751						CONF	CONF			
614948						CONF	CONF			
615217						CONF	CONF			
615253						CONF	CONF			
615776						CONF	CONF			
615851						CONF	CONF			
615879						CONF	CONF			
615954						CONF	CONF			
616036						CONF	CONF			
616148						CONF	CONF			
616540						CONF	CONF			
616849						CONF	CONF			
617051						CONF	CONF			
617079						CONF	CONF			
617145						CONF	CONF			
617275	0	0	0	0	0	CONF	CONF	0	0	
617341						CONF	CONF			
617538						CONF	CONF			
617743						CONF	CONF			
618544						CONF	CONF			
618647						CONF	CONF			
618740						CONF	CONF			
618777						CONF	CONF			
618807	116241	0	108998	25296	0	CONF	CONF	0	2284	
619327						CONF	CONF			
619457						CONF	CONF			
619701	9635		11667	1371		CONF	CONF		862	
619859						CONF	CONF			
619877	4048621	0	3357047	2073595	19126	CONF	CONF	41400	119928	
620015						CONF	CONF			
620752						CONF	CONF			
621151						CONF	CONF			
621245						CONF	CONF			
621357						CONF	CONF			
621441						CONF	CONF			
622037						CONF	CONF			
622653						CONF	CONF			
622774						CONF	CONF			
623052						CONF	CONF			
623454						CONF	CONF	0		
623548						CONF	CONF			
623874						CONF	CONF			
624152						CONF	CONF			
624246						CONF	CONF			
624563						CONF	CONF			
624648						CONF	CONF			
624778						CONF	CONF			
624956						CONF	CONF			
625056						CONF	CONF			
625065						CONF	CONF			
625140						CONF	CONF			
625159						CONF	CONF	0		
625654	3451	0	3609	412	0	CONF	CONF	0	53	
625757						CONF	CONF			
625850						CONF	CONF			
625953						CONF	CONF			
626101	17464	0	16780	2715		CONF	CONF	0	484	
627108						CONF	CONF	0		
627377						CONF	CONF			
627425						CONF	CONF			
627854						CONF	CONF			
628039						CONF	CONF			
628123	0	0	0	0	0	CONF	CONF	0	0	
628178						CONF	CONF			
628356						CONF	CONF			
628552						CONF	CONF			
629148						CONF	CONF			
629353						CONF	CONF			
629522						CONF	CONF			
629746	0	0	0	0	0	CONF	CONF	0	0	
630041						CONF	CONF			
630340						CONF	CONF			
630555						CONF	CONF			
630658						CONF	CONF			
631039						CONF	CONF			
631150						CONF	CONF			
631178						CONF	CONF	0		
631422						CONF	CONF			
631570	152600	89047	233895	96298		CONF	CONF	397	3201	
632410						CONF	CONF			
632607						CONF	CONF			
632858	0	0	0	0	0	CONF	CONF	0	0	
633341						CONF	CONF			
633378		11657	13160	863		CONF	CONF	34	127	
633501	121702	0	99637	85458	0	CONF	CONF	127	1036	
633640						CONF	CONF			
633677						CONF	CONF			
634544						CONF	CONF			
634955						CONF	CONF			
634973						CONF	CONF			
635457						CONF	CONF			
635840						CONF	CONF			
635907						CONF	CONF			
636276						CONF	CONF			
636753						CONF	CONF			
636771	132066	0	115299	64131	578	CONF	CONF	806	4431	
637170						CONF	CONF			
637451	3882291		3338363	1953562	1086	CONF	CONF	999	161796	
637554	0	0	0	0	0	CONF	CONF	0	0	
638131						CONF	CONF			
638355						CONF	CONF			
638850						CONF	CONF			
639343						CONF	CONF			
639549						CONF	CONF			
639567						CONF	CONF			
639633						CONF	CONF			
639651						CONF	CONF			
639857						CONF	CONF			
640143						CONF	CONF			
640246	0	0	0	0	0	CONF	CONF	0	0	
640442	0	0	0	0	0	CONF	CONF	0	0	
640554						CONF	CONF			
640956						CONF	CONF	0		
641355						CONF	CONF			
641449						CONF	CONF			
641579						CONF	CONF			
641775						CONF	CONF			
642437	0	0	0	0	0	CONF	CONF	0	0	
642549	96742	30723	121625	22447	618	CONF	CONF	0	1263	
642857						CONF	CONF			
643078						CONF	CONF			
643274						CONF	CONF			
643340	0	0	0	0	0	CONF	CONF	0	0	
