"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
806846																																																																																																																															1163886	5311	0	0	809002	14278	6139	8151	0	0	0	0	0	0	8466	182603	4904	0	0	0	0	0	0	0	0	0	0	69920	18	5082	42	57273	14623	294769	262009	572625	3278	3278	0	0	0	3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7269	7269	0	0	7269	0	0	0	0	0	0	0	112455	296406	269278	576222	0	59281	134639	576222	809002	0	0	0	0	0	0	0	0	0	0	28314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
806958																																																																																																																															419387	3328	0	0	391793	8178	7110	1068	0	0	0	0	0	0	0	17654	2168	0	0	0	0	0	0	0	0	0	0	11580	0	1274	240	8596	7110	24521	70680	317002	2418	2418	0	0	0	2418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55538	27769	0	0	0	27769	7110	24521	70680	347189	0	4904	35340	347189	391793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
807272																																																																																																																															482009	3972	0	0	351837	32694	23810	8884	0	0	0	0	0	0	1238	66802	6912	0	12868	0	12868	0	0	0	0	0	0	32704	671	2549	0	23765	25719	91103	134291	217335	0	0	0	0	0	0	1305	653	0	0	0	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47895	23948	0	0	0	23948	25719	91103	134291	243378	0	18221	67146	243378	351837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
807348																																																																																																																															94244	764	0	0	70870	7826	6686	1197	0	0	0	0	0	0	991	10991	745	1300	1782	0	1782	0	0	0	0	0	0	5806	87	290	8	5421	7924	14955	16719	53559	0	0	0	0	0	0	0	0	0	0	0	0	20	4	0	0	0	4	0	0	0	0	0	0	500	500	0	0	0	500	2914	1457	0	0	0	1457	7924	14955	16719	56453	0	2991	8360	56453	70870	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
807432																																																																																																																															134708	873	0	0	81075	19927	18923	1004	0	0	0	0	0	0	0	31437	6039	300	0	0	0	0	0	0	0	0	0	7423	0	0	0	7024	18923	32441	27357	54514	223	223	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	727	364	0	0	0	364	18923	32441	27357	55736	0	6488	13679	55736	81075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
807656																																																																																																																															210488	1366	0	0	119604	20479	15160	5319	0	10523	0	3988	6535	0	228	31359	0	0	28500	24093	4407	0	0	0	0	0	0	6495	1188	446	177	396	43532	45519	48347	69956	13	13	10	0	0	0	1272	636	100	0	64	393	0	0	0	0	0	0	0	0	0	0	0	0	8172	8172	0	0	8172	0	402	201	0	0	199	2	43717	58753	56916	71916	0	11751	28458	71916	119604	0	0	0	0	0	0	0	0	171	0	0	0	0	4288	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
807946																																																																																																																															98462	637	0	0	68049	8872	6947	1925	0	0	0	0	0	0	1348	7134	1970	0	1980	0	1980	0	0	0	0	0	0	4437	0	245	82	3670	8309	11643	35404	41095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5076	2538	0	0	0	1868	8309	11643	35404	43288	0	2329	17702	43288	68049	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
807955																																																																																																																															1380800	15001	0	4222	902525	119005	109233	9772	0	72	72	0	0	0	110977	336142	5567	0	0	0	0	0	0	0	0	0	0	30779	375	1774	0	28630	220657	357186	105545	717048	8761	8761	0	0	0	8761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4772	2386	0	0	0	2386	220657	357186	105545	778315	0	71437	52773	778315	898303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
808176																																																																																																																															29387401	144527	0	0	23667971	553387	366736	186651	0	224241	14799	208950	492	0	338039	4327799	1539	9801	0	0	0	0	17072	0	0	0	0	2364857	79190	97618	0	907239	798764	5005581	4938256	17116702	175704	175704	0	0	0	175704	34391	17196	0	0	0	17196	975	195	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	3461964	1730982	0	0	0	1730983	1325116	5005581	4938256	19449560	0	1001116	2469128	19449560	23667971	16524	856	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
808260																																																																																																																															3047772	50677	0	17839	2648279	135190	109485	25705	0	53527	0	35596	17931	0	174129	325123	0	101	0	0	0	0	0	0	0	0	0	181745	547	11321	513	168949	284161	411572	368399	2040350	19518	19518	0	0	0	19518	210	105	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574821	287411	0	0	0	287411	284161	411572	368399	2381765	0	82314	184200	2381765	2630440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
808345																																																																																																																															37525	949	0	597	28145	8156	7023	1133	0	0	0	0	0	0	1003	0	0	6306	0	0	0	0	0	0	0	0	0	3191	0	48	0	2360	8026	1260	4756	21512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	508	0	0	0	508	8026	1265	4756	22062	0	253	2378	22062	27548	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
808354																																																																																																																															79020	1150	0	250	72049	2366	1939	427	0	1	0	1	0	0	341	600	0	0	7000	0	7000	0	0	0	0	0	0	1429	54	98	6	1208	2343	8996	1029	67068	1150	1150	0	0	0	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2343	8996	1029	68466	0	1799	515	68466	71799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
808448																																																																																																																															84720	221	0	0	39410	9958	9933	25	0	0	0	0	0	0	65	35957	9382	0	0	0	0	0	0	0	0	0	0	2991	0	39	0	2952	9998	36021	16096	22724	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903	452	0	0	0	452	9998	36021	16096	24158	0	7204	8048	24158	39410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
808653																																																																																																																															139869	1051	0	0	98537	6757	5729	1028	0	475	3	0	0	472	2297	22061	533	0	18600	0	18600	0	0	0	0	0	0	2915	0	0	0	2915	9137	46472	3482	79384	1095	1095	0	0	0	1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	80	0	0	0	80	9137	46472	3482	83257	0	9294	1741	83257	98537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
809070																																																																																																																															44321	200	0	0	25085	1223	1206	16	1	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2139	0	299	79	1761	1206	328	35993	6994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206	468	35993	6994	0	94	17997	6994	25085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
809276																																																																																																																															221198	3603	0	1511	167050	20602	19001	1601	0	0	0	0	0	0	0	0	951	0	0	0	0	0	0	0	0	0	0	20549	0	6081	149	11873	19009	26550	31812	143372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	6	19009	26550	31812	143378	0	5310	15906	143378	165539	0	0	0	0	0	1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
809379																																																																																																																															72613	645	0	239	32504	2611	605	2006	0	0	0	0	0	0	0	40011	0	782	0	0	0	0	0	0	0	0	0	1698	86	342	95	1175	691	42359	15851	14623	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1979	990	0	0	0	990	691	42359	15851	15623	0	8472	7926	15623	32265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
809539																																																																																																																															257092	2776	0	826	156064	38115	2680	35435	0	41146	465	40181	0	500	0	7	0	0	100	0	100	0	0	0	0	0	0	13781	0	0	0	6508	3145	80319	70672	94282	973	973	0	0	0	973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3145	80319	70672	95898	0	16064	35336	95898	155238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
809650																																																																																																																															216577	1671	0	0	170682	3113	2026	1087	0	0	0	0	0	0	18601	1085	0	0	0	0	0	0	0	0	0	0	0	11942	434	1254	251	10003	27094	3426	51674	135565	1062	1062	0	0	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5490	2745	0	0	0	2745	27094	3426	51674	143030	0	685	25837	143030	170682	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
809678																																																																																																																															44167	222	0	0	25669	6624	1654	4970	0	308	0	308	0	0	0	256	503	0	0	0	0	0	0	0	0	0	0	709	6	221	135	284	1914	5755	25976	10188	8	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1914	5755	25984	10504	0	1151	12992	10504	25669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
809771																																																																																																																															1789726	3622	0	0	692287	303036	55203	127108	0	674079	8550	657986	7543	0	74	52108	0	0	0	0	0	0	0	0	0	0	0	105114	0	2159	0	102955	63827	839361	740696	148898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4512	2256	0	0	0	2256	63827	839361	740696	154067	0	167872	370348	154067	692287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
809856																																																																																																																															58523	450	0	0	39642	16403	12150	4253	0	0	0	0	0	0	992	4566	3280	100	75	0	75	0	0	0	0	0	0	3948	331	35	61	3521	13873	8929	3374	32796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3433	1717	0	0	0	1717	13873	8929	3374	36169	0	1786	1687	36169	39642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
809940																																																																																																																															198008	2745	0	689	164474	9017	851	8166	0	0	0	0	0	0	830	5682	35541	0	7956	0	0	7956	0	0	0	0	0	7008	0	0	0	7008	1681	13848	53404	132213	125	125	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1681	13848	53404	135002	0	2770	26702	135002	163785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
810544																																																																																																																															194774	1863	0	0	153033	17885	8795	9090	0	821	0	821	0	0	8202	11048	0	0	0	0	0	0	0	0	0	0	0	6298	0	314	66	5642	17152	23253	17301	138753	140	140	0	0	0	140	100	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031	516	0	0	251	265	17152	23253	17552	139208	0	4651	8776	139208	153033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
810777																																																																																																																															1992097	12537	0	0	1481501	42815	14641	28174	0	0	0	0	0	0	10807	271949	62962	12966	97	0	97	0	867	0	0	0	867	153822	0	12820	1019	84735	25448	321924	503293	1079213	749	749	0	0	0	749	2441	1221	0	0	0	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19870	9935	0	0	0	9935	25448	321924	508175	1115113	0	64385	254088	1115113	1481501	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
810919																																																																																																																															5788721	43108	0	0	3983230	602680	574948	27732	0	517453	35633	481887	0	2000	2847	277159	0	23489	0	0	0	0	0	0	0	0	0	406463	81	29875	2575	139922	613509	960955	1159861	2841207	16333	16333	0	2187	10	14136	6616	3308	0	649	316	2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404523	202262	0	0	0	202262	625643	963791	1160916	3115280	0	192758	580458	3115280	3983230	7212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
811046																																																																																																																															5210251	56509	0	4093	4223311	919995	860425	59570	0	0	0	0	0	0	61662	471559	1069	0	1650	0	1650	0	0	0	0	0	0	129871	230	22518	0	89200	922317	574672	472502	3201871	31684	31684	0	1156	0	30528	5448	2724	0	0	0	2724	66	13	0	0	0	13	0	0	0	0	0	0	65	65	0	0	0	65	723205	361603	0	0	0	361603	1078177	596838	472509	3734678	0	119368	236255	3734678	4219218	17923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
811279																																																																																																																															976781	4185	0	0	656749	14451	5526	8925	0	0	0	0	0	0	42423	91108	8861	4080	0	0	0	0	0	0	0	0	0	74882	121	9889	43	15643	48070	110406	416122	356134	0	0	0	0	0	0	1933	967	0	0	0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20002	10001	0	0	0	10001	48070	110406	416122	371661	0	22081	208061	371661	656749	0	0	0	0	0	0	0	0	0	0	0	0	0	13244	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
811457																																																																																																																															20003	81	0	0	7818	5268	5187	81	0	3988	0	3988	0	0	0	0	0	0	3159	0	3159	0	0	0	0	0	0	279	0	0	0	279	5187	7228	2627	5042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5187	7308	2627	5042	0	1462	1314	5042	7818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
811541																																																																																																																															81158	447	0	0	57474	1471	1097	124	250	0	0	0	0	0	0	13526	303	0	6610	0	6610	0	0	0	0	0	0	2126	0	0	0	2044	3061	20260	23899	33416	358	358	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1976	988	0	0	0	988	3061	20260	23899	38116	0	4052	11950	38116	57474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
811550																																																																																																																															66197	265	0	0	42435	7965	970	6995	0	0	0	0	0	0	1231	4797	2745	0	92	0	92	0	0	0	0	0	0	4340	0	67	0	4273	2201	13009	24954	25531	415	415	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	10	2201	13009	24954	25956	0	2602	12477	25956	42435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
811747																																																																																																																															227711	2378	0	0	199161	16922	12140	4782	0	2456	0	2456	0	0	0	4849	486	0	24	0	24	0	0	0	0	0	0	17685	0	869	0	13229	12287	13819	17107	183183	784	784	0	0	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7117	3559	0	0	0	3559	12287	13819	17107	187526	0	2764	8554	187526	199161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
812164																																																																																																																															15538	0	0	0	4148	14190	0	14190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348	38	0	0	1310	38	14190	0	1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	14190	0	1310	0	2838	0	1310	4148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
812379																																																																																																																															97072	488	0	0	60734	14286	13600	686	0	6711	1173	3481	1036	1021	0	0	0	0	952	0	952	0	0	0	0	0	0	10294	0	0	0	10294	14773	5362	37826	39599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2299	1150	0	0	0	1150	14773	5362	37826	40749	0	1072	18913	40749	60734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
812436																																																																																																																															521400	4536	0	0	425857	26284	22943	3341	0	0	0	0	0	0	3888	90707	1140	0	0	0	0	0	0	0	0	0	0	15512	2	535	235	14740	28072	95879	94787	308239	0	0	0	0	0	0	4384	2192	0	0	0	2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96743	48372	0	586	6769	41017	28072	96465	101556	355471	0	19293	50778	355471	425857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
812557																																																																																																																															567646	5399	0	0	453060	54119	36619	17500	0	0	0	0	0	0	376	27895	2576	1338	0	0	0	0	0	0	0	0	0	34878	0	3479	31	24381	37186	64329	70238	386423	636	636	0	0	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6992	3496	0	0	3496	0	46495	64329	73734	387059	0	12866	36867	387059	453060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
812614																																																																																																																															174565	877	0	0	98221	9639	6610	3029	0	19664	0	4851	14813	0	13927	34931	5903	13744	971	0	971	0	0	0	0	0	0	4691	66	1298	130	3197	20603	45080	48991	61958	187	187	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2934	1467	0	0	0	1467	20603	45080	48991	63851	0	9016	24496	63851	98221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
813059																																																																																																																															40145	286	0	0	29452	6310	4980	1330	0	882	10	115	757	0	28	895	200	0	4000	0	4000	0	0	0	0	0	0	1173	0	40	12	1121	5018	7899	1935	25588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2632	1316	0	0	0	1316	5018	7899	1935	26904	0	1580	968	26904	29452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
813572																																																																																																																															211468	1003	0	340	96755	35309	34070	1239	0	0	0	0	0	0	21138	35900	0	0	0	0	0	0	0	0	0	0	0	35494	539	2615	0	32340	73824	39754	28374	70252	75	75	0	0	0	75	1032	516	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	218	0	0	0	218	73824	39754	28374	71147	0	7951	14187	71147	96415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
813853																																																																																																																															294309	3151	0	183	237459	7610	4751	2859	0	0	0	0	0	0	4603	25976	1637	2323	4	0	4	0	0	0	0	0	0	20307	601	1028	50	14804	10595	34136	55634	192564	1151	1151	0	0	0	1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13431	6716	0	0	0	6716	10595	34136	55634	200431	0	6827	27817	200431	237276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
813947																																																																																																																															1341105	6	0	0	873831	103705	83389	20316	0	0	0	0	0	0	26053	252350	10508	8917	0	0	0	0	0	0	0	0	0	143889	1289	2628	543	40615	110731	284964	196651	626609	1054	1054	0	0	0	1054	2600	1300	0	0	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41260	20630	0	0	0	20630	110731	284964	196651	672873	0	56993	98326	672873	873831	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
814074																																																																																																																															112285	416	0	0	73572	7720	1240	6480	0	935	5	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13520	0	701	0	9889	1245	24712	42990	40812	0	0	0	0	0	0	0	0	0	0	0	0	150	30	0	0	0	30	0	0	0	0	0	0	778	778	0	0	0	778	3455	1728	0	0	0	1728	1245	24712	42990	43348	0	4942	21495	43348	73572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
814355																																																																																																																															32890	381	0	246	10847	4567	3718	849	0	0	0	0	0	0	11907	4217	0	0	1240	0	1240	0	0	0	0	0	0	164	0	0	0	151	15625	6306	3986	7262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15625	6306	3986	7438	0	1261	1993	7438	10601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
814430																																																																																																																															10807297	21526	0	0	8397187	537489	468929	68560	0	1300	1300	0	0	0	126883	1859670	0	189747	0	0	0	0	15352	0	0	0	0	708726	28699	62816	115	450483	751598	1991046	1280253	6614495	55740	55740	31044	0	0	24696	11064	5532	2119	0	0	3413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1145066	572533	0	0	744	542642	802634	2036670	1280997	7207674	0	407334	640499	7207674	8397187	30841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
814458																																																																																																																															263806	2870	0	836	162681	11222	9018	2204	0	0	0	0	0	0	150	108656	0	0	0	0	0	0	0	0	0	0	0	4934	7	382	118	4427	10724	111242	27027	114935	200	200	200	0	0	0	4466	2233	1161	0	0	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4911	2456	0	0	0	2456	13085	111242	27027	125368	0	22248	13514	125368	161845	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
814476																																																																																																																															134301	1347	0	624	57867	23733	15590	8143	0	28	0	28	0	0	13144	33655	12274	7406	0	0	0	0	0	0	0	0	0	3507	0	87	0	3355	28734	41913	37788	28764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2824	1412	0	0	0	1412	28734	41913	37788	30330	0	8383	18894	30330	57243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
