"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
829032																																																																																																																															135198	1081	0	0	96925	6491	6188	303	0	0	0	0	0	0	2701	17169	849	1951	0	0	0	0	0	0	0	0	0	12251	0	0	0	11343	8889	41504	1259	82389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8889	41504	1259	83874	0	8301	630	83874	96925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
829041																																																																																																																															206193	2200	0	734	117267	13917	1501	12416	0	0	0	0	0	0	44353	12314	22486	0	0	0	0	0	0	0	0	0	0	4473	0	788	0	3685	45854	25518	61034	77168	30	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4089	2045	0	0	0	2044	45854	25518	61034	80368	0	5104	30517	80368	116533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
829050																																																																																																																															370731	2800	0	324	232170	18417	2372	16045	0	0	0	0	0	0	42263	71869	14479	0	3625	0	3625	0	0	0	0	0	0	10619	42	542	0	10035	44677	94883	72737	164883	452	452	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22972	11486	0	0	0	11486	44677	94883	72737	176821	0	18977	36369	176821	231846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
829452																																																																																																																															74807	1141	0	624	41392	1122	538	584	0	0	0	0	0	0	19765	647	0	0	6342	0	6342	0	0	0	0	0	0	1402	71	0	43	1288	20374	7643	18054	30141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	263	0	0	0	263	20374	7643	18054	30836	0	1529	9027	30836	40768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
830113																																																																																																																															176421	2520	0	805	137187	4196	1098	3098	0	2152	0	2152	0	0	3630	0	0	0	9656	0	9656	0	0	0	0	0	0	13173	13	5	140	10551	4741	14911	53162	103574	0	0	0	0	0	0	0	0	0	0	0	0	307	61	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16287	8144	0	8144	0	0	4741	24608	53162	103574	0	4922	26581	103574	136382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
830252																																																																																																																															87963	316	0	0	41941	9601	8850	751	0	0	0	0	0	0	995	41965	530	0	0	0	0	0	0	0	0	0	0	4870	14	308	9	4539	10608	43024	4852	30272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	61	0	0	0	61	10608	43024	4852	30427	0	8605	2426	30427	41941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
830355																																																																																																																															460344	3425	0	0	320741	15806	6716	9090	0	0	0	0	0	0	3558	137348	5263	0	0	0	0	0	0	0	0	0	0	34675	300	1345	0	26411	10574	147783	59734	235301	1193	1193	0	0	0	1193	281	141	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17066	8533	0	0	0	8533	10574	147783	59734	245800	0	29557	29867	245800	320741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
830542																																																																																																																															521240	4166	0	0	400163	14941	8311	6630	0	0	0	0	0	0	23320	70465	5390	0	4300	0	4300	0	0	0	0	0	0	30397	567	1501	0	25752	32547	82896	87399	320504	689	689	0	0	0	689	44	22	0	0	0	22	80	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	25308	12654	0	0	96	12558	32547	82896	87500	338316	0	16579	43750	338316	400163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
830645																																																																																																																															46791	232	0	0	20517	7773	7443	330	0	0	0	0	0	0	0	17100	405	0	0	0	0	0	0	0	0	0	0	1170	0	46	0	105	7443	17476	12171	9257	0	0	0	0	0	0	0	0	0	0	0	0	23	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7443	17476	12171	9371	0	3495	6086	9371	20517	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
830748																																																																																																																															376370	1342	0	0	217793	8414	5308	3106	0	766	0	766	0	0	19344	133677	3283	50	1073	0	1073	0	0	0	0	0	0	4666	0	1657	535	2474	25076	140791	57344	157385	1149	1149	0	0	0	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25076	140791	57344	160706	0	28158	28672	160706	217793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
831008																																																																																																																															787149	5856	0	0	556503	49954	46338	3616	0	0	0	0	0	0	4906	80990	0	12166	0	0	0	0	0	0	0	0	0	47169	28	4206	730	36089	51272	88812	343025	290191	70	70	0	0	0	70	601	301	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36428	18214	0	0	0	18214	51932	88812	343025	322159	0	17762	171513	322159	556503	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
831352																																																																																																																															49470	579	0	40	43126	2904	852	2053	0	1	1	0	0	0	1762	2828	0	0	1225	0	1225	0	0	0	0	0	0	1314	0	161	0	1153	3104	6267	356	40217	115	115	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045	523	0	0	0	522	3104	6267	356	41461	0	1253	178	41461	43086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
831576																																																																																																																															303106	3265	0	138	250212	24043	18289	5754	0	533	0	533	0	0	225	13730	402	0	4511	0	4511	0	0	0	0	0	0	26382	701	2239	0	20294	20220	27125	66040	187755	341	341	0	0	0	341	1216	608	0	0	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34638	17319	0	0	0	17319	20220	27125	66040	208649	0	5425	33020	208649	250074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
831642																																																																																																																															318345	2690	0	33	212565	27267	22037	5230	0	89559	999	68478	3960	16122	0	0	0	0	15330	0	15330	0	0	0	0	0	0	17705	8	704	25	16968	23044	89742	59102	147247	1128	1128	0	0	0	1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25925	12963	0	0	0	12963	23044	89742	59102	162217	0	17948	29551	162217	212532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
831875																																																																																																																															78474	584	0	33	44129	3069	2465	604	0	259	1	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3950	14	2011	0	1925	3736	2873	59317	13133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1487	744	0	0	0	744	3736	2873	59317	13895	0	575	29659	13895	44096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
831941																																																																																																																															179274	1064	0	0	126780	10299	5615	4684	0	0	0	0	0	0	2152	24586	9083	1000	3178	0	3178	0	0	0	0	0	0	5877	48	1005	61	4763	7815	33453	50136	89427	945	945	0	0	0	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2628	1314	0	0	0	1314	7815	33453	50158	94123	0	6691	25079	94123	126780	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
832528																																																																																																																															94907	1316	0	813	40250	24153	22743	1410	0	0	0	0	0	0	0	16926	0	0	0	0	0	0	0	0	0	0	0	1680	91	0	0	1589	22834	18336	37466	17601	70	70	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	22	0	0	0	22	22834	18336	37466	17850	0	3667	18733	17850	39437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
832546																																																																																																																															449936	3032	0	0	323240	14841	9189	5651	0	0	0	0	0	0	939	83837	1683	150	0	0	0	0	0	0	0	0	0	28905	5	2144	172	24325	11203	111208	81610	244764	447	447	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11044	11044	9939	0	0	1104	4777	2389	0	0	0	2389	21142	111208	82423	254842	0	22242	41212	254842	323240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
833404																																																																																																																															961165	6296	0	0	700853	22745	15994	6751	0	9213	1217	3047	0	4949	22327	111235	0	0	9120	0	9120	0	0	0	0	0	0	50075	2423	3672	731	43028	41961	137169	295204	489096	0	0	0	0	0	0	394	197	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40091	20046	20046	0	0	0	62007	137169	295204	489293	0	27434	147602	489293	700853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
833646																																																																																																																															106071	577	0	0	79377	2130	720	1410	0	21841	0	11137	2148	8556	0	3036	2188	6027	11123	0	11123	0	0	0	0	0	0	6246	35	1966	283	3962	755	28672	24143	53243	72	72	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41277	41277	0	41277	0	0	0	0	0	0	0	0	755	69949	24143	53315	0	13990	12072	53315	79377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
833749																																																																																																																															420967	3927	0	0	336210	59131	51710	7424	0	0	0	0	0	0	2106	49358	0	50986	0	0	0	0	0	0	0	0	0	7086	685	458	0	5943	54501	57240	35831	276380	1485	1485	0	0	0	1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41406	20703	0	0	11890	8813	85371	57240	49769	290512	0	11448	24885	290512	336210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
833758																																																																																																																															93632	552	0	0	61406	3204	3183	21	0	0	0	0	0	0	3402	22777	1535	0	1127	0	1127	0	0	0	0	0	0	6238	236	624	10	5236	12127	27837	4627	49650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4188	2094	0	0	0	2094	12127	27837	4627	52781	0	5567	2314	52781	61406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
833851																																																																																																																															25796	228	0	12	17302	6760	355	6405	0	0	0	0	0	0	249	6	204	0	980	0	980	0	0	0	0	0	0	346	1	0	0	345	605	7391	4415	13607	0	0	0	0	0	0	0	0	0	0	0	0	46	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	7391	4415	13616	0	1478	2208	13616	17290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
834175																																																																																																																															65695	221	0	0	39741	1353	0	1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3759	0	0	0	2984	0	1353	55150	8609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	142	0	0	0	142	0	1353	55150	8751	0	271	27575	8751	39741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
834755																																																																																																																															134435	1420	0	337	86599	7276	7212	64	0	0	0	0	0	0	3966	23018	0	0	0	0	0	0	0	0	0	0	0	3759	17	353	114	2960	11210	23999	44222	56490	25	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	1401	0	36	44	1321	11215	24831	44266	58528	0	4966	22133	58528	86262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
835079																																																																																																																															70446	205	0	0	30252	15464	13248	2216	0	9321	4997	3659	665	0	1000	4131	0	0	0	0	0	0	0	0	0	0	0	1744	0	0	0	628	19245	10025	33025	7224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	41	0	0	41	0	19245	10025	33117	7224	0	2005	16559	7224	30252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
835257																																																																																																																															304701	2741	0	0	253231	18966	12746	6220	0	0	0	0	0	0	0	3601	0	0	7103	0	7103	0	0	0	0	0	0	8718	0	545	0	8173	12746	20930	94457	172065	104	104	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8900	8900	0	0	0	8900	7689	3845	0	0	0	3845	12746	20930	94457	190965	0	4186	47229	190965	253231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
835378																																																																																																																															52035	358	0	0	32461	2399	1111	1288	0	0	0	0	0	0	1274	6767	1366	742	0	0	0	0	0	0	0	0	0	2781	0	0	0	2340	2385	8055	25207	16369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2577	8055	25322	16375	0	1611	12661	16375	32461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
835444																																																																																																																															247938	1748	0	0	185457	6515	5434	0	1081	0	0	0	0	0	0	56718	0	0	0	0	0	0	0	0	0	0	0	9904	0	0	0	9904	5434	57584	40396	144023	847	847	0	0	0	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3451	1726	0	0	0	1726	5434	57584	40396	148382	0	11517	20198	148382	185457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
835613																																																																																																																															54963	263	0	0	29791	2479	1118	1361	0	21631	0	21430	201	0	0	0	0	0	1982	0	1982	0	0	0	0	0	0	930	0	235	0	695	1118	25008	9207	19893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	520	0	0	520	0	1118	25169	9727	19893	0	5034	4864	19893	29791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
835659																																																																																																																															57840	862	0	246	49386	2012	1202	24	786	0	0	0	0	0	0	10213	2665	505	0	0	0	0	0	0	0	0	0	1030	0	0	0	1030	1202	10237	2665	44741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2077	1039	0	0	0	1039	1202	10237	2665	46006	0	2047	1333	46006	49140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
835743																																																																																																																															217727	1625	0	0	151098	11674	10815	859	0	306	0	306	0	0	16019	10543	0	0	0	0	0	0	0	0	0	0	0	13122	153	384	0	11700	36199	12092	52583	115312	0	0	0	0	0	0	6032	3016	3000	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2915	1458	5	0	127	1326	39681	12092	52835	118032	0	2418	26418	118032	151098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
835770																																																																																																																															348395	2716	0	0	256580	12951	10235	2614	102	22047	0	21407	640	0	4593	92161	6450	2336	118	0	118	0	0	0	0	0	0	15251	38	589	402	14200	14866	116889	109248	104245	20	20	0	0	0	20	25	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17711	8856	0	0	0	8856	14866	116889	109248	114185	0	23378	54624	114185	256580	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
835958																																																																																																																															133369	4	0	0	63801	7731	4146	3585	0	0	0	0	0	0	12734	38594	881	235	16000	0	16000	0	0	0	0	0	0	15773	65	310	17	15381	17551	58651	13315	43264	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	0	0	4	0	0	0	0	0	0	9	9	0	0	0	9	4730	2365	0	0	785	1580	17551	58651	14272	44857	0	11730	7136	44857	63801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
836656																																																																																																																															18800	88	0	0	13488	4215	892	3323	0	0	0	0	0	0	3	2097	3	0	114	0	114	0	0	0	0	0	0	630	0	0	0	630	895	5534	166	12287	0	0	0	0	0	0	0	0	0	0	0	0	100	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1069	5534	166	12287	0	1107	83	12287	13488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
836843																																																																																																																															3284241	29307	0	0	2789545	45479	18574	26905	0	195070	13237	93399	54076	34358	73234	204870	73580	67077	0	0	0	0	0	0	0	0	0	257047	193	16110	2636	157089	105238	367521	634165	2098292	10151	10151	0	0	0	10151	6559	3280	0	0	0	3279	0	0	0	0	0	0	0	0	0	0	0	0	30994	30994	0	0	30994	0	341700	170850	0	0	0	170850	179760	367521	665159	2284789	0	73504	332580	2284789	2789545	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
836852																																																																																																																															308104	3059	0	187	229788	9428	5254	4174	0	0	0	0	0	0	3291	49426	3925	3164	0	0	0	0	0	0	0	0	0	17166	36	1921	57	14152	8581	55521	73179	171207	2302	2302	0	0	0	2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1865	1865	0	0	0	1865	0	0	0	0	0	0	8581	55521	73179	175374	0	11104	36590	175374	229601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837000																																																																																																																															4240633	30838	0	0	2596010	46956	38772	8184	0	5504	146	5358	0	0	167380	473216	2648	119000	0	0	0	0	0	0	0	0	0	197597	3433	37253	0	164844	210977	524011	2175937	1365695	3670	3670	0	0	0	3670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26906	13453	0	0	0	13453	219900	524761	2178724	1391176	0	104952	1089362	1391176	2596010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837037																																																																																																																															464508	4040	0	0	331446	17515	14347	3168	0	34505	0	34505	0	0	19446	24414	0	18929	100	0	100	0	0	0	0	0	0	13452	881	2013	138	10420	36388	66342	119715	248056	92	92	92	0	0	0	1285	643	119	0	521	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17241	8621	0	0	939	7682	36599	66342	121175	257590	0	13268	60588	257590	331446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837046																																																																																																																															116246	2818	0	1634	94774	3747	540	3207	0	0	0	0	0	0	0	10344	6318	0	5000	0	5000	0	0	0	0	0	0	2432	0	249	306	1425	540	22625	20048	67543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1489	745	745	0	0	0	1285	22625	20048	68481	0	4525	10024	68481	93140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837149																																																																																																																															236246	1562	0	0	152541	8028	3089	4939	0	0	0	0	0	0	11308	38371	7234	0	0	0	0	0	0	0	0	0	0	18272	80	1530	319	12648	14477	67887	40289	112256	94	94	0	0	0	94	10	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10274	5137	0	733	1057	3347	14477	68620	41547	118037	0	13724	20774	118037	152541	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837158																																																																																																																															131351	995	0	31	77720	15131	12916	2215	0	6882	0	6882	0	0	14961	4506	0	0	3423	0	3423	0	0	0	0	0	0	6157	202	241	0	5816	29424	23537	21051	58586	669	669	164	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4680	2340	0	0	862	1479	29588	23537	22210	61908	0	4707	11105	61908	77689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837354																																																																																																																															135650	1433	0	61	109764	6784	5079	1705	0	0	0	0	0	0	0	5030	5413	0	0	0	0	0	0	0	0	0	0	9723	172	1394	0	7029	5251	8129	42793	79402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7416	3708	0	0	0	3708	5251	8129	42793	83960	0	1626	21397	83960	109703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837448																																																																																																																															172613	1375	0	0	130838	4272	2588	1684	0	0	0	0	0	0	1355	38788	1475	0	6	0	6	0	0	0	0	0	0	6055	17	568	22	4474	4665	41318	30631	96505	106	106	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19625	9813	0	0	0	9813	4665	41318	30631	106769	0	8264	15316	106769	130838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837541																																																																																																																															143939	694	0	0	78953	9649	7833	1816	0	0	0	0	0	0	3307	56813	200	0	0	0	0	0	0	0	0	0	0	9243	0	138	0	9079	11140	58767	19408	56218	1269	1269	0	0	0	1269	17	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11140	58767	19408	57496	0	11753	9704	57496	78953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837608																																																																																																																															660949	7138	0	766	509722	8780	1937	5099	1744	0	0	0	0	0	0	103928	505	11152	0	0	0	0	0	0	0	0	0	44324	0	5571	0	37729	1937	115429	192242	324017	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1937	116891	192242	324019	0	23378	96121	324019	508956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
837653																																																																																																																															63949	446	0	0	45043	4854	3191	1663	0	0	0	0	0	0	1518	11622	293	11	450	0	450	0	0	0	0	0	0	4135	141	272	6	1320	4850	16864	703	39237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	117	0	0	0	117	4850	16864	703	39354	0	3373	352	39354	45043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
