"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	
278733			578	6	12	0	571	11	0																				
278751			209	0	2	0	207	0	0																				
278818			22105	1050	50	0	21379	374	0				0																
278872			1152	0	4	0	1187	39	0																				
279105			4980	17	9	0	5036	82	0				0																
279842			4845	0	0	0	4845	0	0																				
279954			7408	200	7	0	7212	11	0				0																
280110			896444	57547	23782	5902	897532	78450	1935	0	51717	0	4696																
280138			1276	3	5	0	1268	0	0																				
280352			1027	38	24	0	968	3	0																				
280558			607	15	0	0	592	0	0																				
282048			1083	0	4	0	1079	0	0																				
282075			9826	150	5	0	9682	11	0			0	0																
282226			1394	0	24	0	1550	180	0																				
282824			4436	210	42	0	4369	185	0																				
283157			570	0	44	0	526	0	0																				
283438			5009	0	48	0	5091	130	0				0																
283652			2705	100	5	0	2623	23	0																				
283737			6778	0	48	0	6747	17	0																				
283867			5551	375	22	0	5360	206	0			0	0																
284154			1976	20	61	0	1896	1	0																				
284239			1534	65	20	0	1488	39	0																				
284248			2358	0	9	0	2367	14	-4				0																
284556			1461	38	12	0	1444	33	0																				
284752			744	17	6	0	725	4	0				0																
284958			520	20	0	0	500	0	0																				
285151			3139	120	29	0	3009	19	0				0																
285348			1105	65	6	0	1039	5	0																				
285544			2115	0	13	0	2102	0	0			0	0																
285553			173	0	0	0	173	0	0			0	0																
285740			6172	240	27	0	6088	183	0				0																
285759			2271	45	5	0	2317	96	0																				
285777			75	3	0	0	84	12	0				0																
285852			1369	30	31	0	1571	263	0																				
285928			2006	0	14	0	2001	9	0																				
286251			105	0	5	0	124	24	0																				
286457			424	70	0	0	354	0	0																				
286840			1671	650	0	0	1021	0	0																				
287007			1688	0	0	0	1688	0	0																				
287342			636	8	0	0	628	0	0				0																
287856			66	0	0	0	67	1	0																				
287922			389	5	0	0	401	17	0																				
287959			708	29	2	0	680	3	0				0																
288152			167	0	0	0	168	1	0																				
288358			3359	124	29	0	3366	160	0																				
288376			1606	0	2	0	1604	0	0				0																
288853			100413	1708	378	0	100085	1758	0			0	0																
289056			798	32	7	0	814	55	0																				
289225			52	0	0	0	52	0	0																				
289515			12681	399	54	0	12415	187	0				0																
289702			8443	150	12	0	8316	35	0			0	0																
289739			1641	45	3	0	1596	3	0																				
289757			1615	75	9	0	1532	1	0																				
290052			15421	468	196	0	15189	432	0				0																
290230			2352	90	5	0	2340	83	0																				
290249			5899	-100	148	0	5900	49	0				0																
290838			141	0	6	0	135	0	0																				
290922			582	4	0	0	578	0	0																				
291059			1127	7	0	0	1224	104	0																				
291273			1761	0	119	0	2046	404	0																				
291330			314	5	1	0	313	5	0																				
291376			283	0	0	0	283	0	0				0																
291611			3597	210	47	0	3484	144	0																				
291732			231	23	1	0	207	0	0																				
292234			785	39	2	0	778	34	0																				
292467			424	14	23	0	403	16	0			0	0																
292850			289	0	1	0	291	3	0																				
292908			15207	538	29	0	14784	144	0			0	0																
293053			15263	362	9	0	15228	336	0			0	0																
293352			419	12	2	0	405	0	0																				
293437			1337	150	51	0	1328	192	0																				
293651			1265	50	0	0	1215	0	0																				
293754			358	-120	120	0	358	0	0																				
294023			4039	19	40	0	4047	67	0																				
294564			2662	902	98	0	1890	228	0			0	0																
294676			1081	0	0	0	1081	0	0																				
294751			4357	438	461	0	4100	642	0				0																
294779			9741	0	222	0	9533	14	0			0	0																
294827			1398	36	12	0	1882	532	0																				
295011			4140	65	42	0	4381	348	0				0																
295057			1584	95	140	0	1360	11	0																				
295646			41	13	0	0	38	10	0																				
296456			3249	243	86	0	3322	402	0																				
296474			1426	75	2	0	1363	14	0																				
296559			2508	81	4	0	2464	41	0																				
296755			1608	0	0	0	1629	21	0																				
296858			916	15	2	0	944	45	0																				
297051			904	14	0	0	890	0	0																				
297257			2953	300	0	0	2665	12	0																				
297547			140	1	0	0	139	0	0																				
297631			2742	0	5	0	2840	103	0				0																
297761			930	0	41	0	896	7	0																				
298049			1993	29	0	0	1964	0	0																				
298218			4377	275	63	0	4253	214	0																				
298245			2552	120	26	0	2597	191	0			0	0																
299046			17894	563	138	0	17686	493	0				0																
299251			36	16	0	0	20	0	0																				
299868			2187	45	2	0	2147	7	0			0	0																
300009			5842	300	48	0	6151	657	0																				
300036			3059	155	16	0	3122	234	0																				
300063			4686	0	0	0	4686	0	0			0	0																
300157			235	0	9	0	226	0	0																				
300353			2384	100	10	0	2315	41	0																				
300456			292	0	0	0	292	0	0																				
300933			2837	90	118	0	2698	69	0			0	0																
300942			1909	30	0	0	1879	0	0			0	0																
300960			4117	60	20	0	4083	46	0																				
301574			3515	75	10	0	3448	18	0																				
301800			8637	376	12	0	8481	232	0				0																
302030			400	0	0	0	400	0	0																				
302133			74	30	0	0	44	0	0				0																
302553			847	95	0	0	764	12	0																				
302656			25038	1275	32	0	24290	559	0			0	0																
303653			996	0	5	0	991	0	0																				
303701			655	45	3	0	642	35	0																				
303747			530	132	0	0	570	172	0																				
303952			2618	212	26	0	2385	5	0				0																
304155			140	0	0	0	140	0	0																				
304173			2080	0	1	0	2109	30	0																				
304520			988	0	0	0	988	0	0																				
304575			122	0	0	0	122	0	0																				
304762			281	5	2	0	277	3	0																				
304913			72	2	0	0	70	0	0			0	0																
305059			269	40	9	0	250	30	0																				
305077			485	18	0	0	467	0	0																				
305237			989	90	4	0	928	33	0																				
305433			488	0	2	0	505	19	0																				
305442			3072	70	1	0	3127	126	0																				
305648			687	0	0	0	687	0	0																				
305750			543	19	149	0	575	200	0																				
306056			257	0	1	0	276	20	0																				
306140			240	0	0	0	240	0	0			0	0																
306159			3883	0	8	0	3913	38	0			0	0																
306337			2952	210	8	0	2807	73	0				0																
306908			3404	100	7	0	3312	15	0																				
307062			6111	0	90	0	6024	3	0																				
307334			546	75	0	0	506	35	0																				
307361			3966	0	0	0	3966	0	0																				
307679			9056	0	96	0	9049	89	0				0																
307932			320	11	0	0	311	2	0																				
308256			441	20	8	0	413	0	0																				
308340			2229	0	38	0	2194	3	0																				
308836			1156	0	0	0	1156	0	0																				
309150			1716	30	3	0	1694	11	0																				
309655			5622	300	11	0	5311	0	0																				
309851			248	0	1	0	247	0	0																				
310071			1299	-150	162	0	1292	5	0																				
310754			655	0	0	0	655	0	0																				
310950			918	0	71	0	847	0	0																				
310978			12561	-680	24	0	13249	32	0				0																
311050			6359	150	87	0	6216	94	0			0	0																
311144			331	3	2	0	326	0	0																				
311256			1008	30	0	0	978	0	0																				
311265			999	12	2	0	985	0	0			0	0																
311603			6479	44	66	0	6381	12	0																				
311658			319	4	0	0	315	0	0																				
311845			133468	10315	2298	0	130879	10024	0				198																
311939			1979	60	0	0	1919	0	0																				
312244			6893	244	30	0	6674	55	0																				
312356			1780	188	16	0	1678	102	0																				
312730			7744	0	89	0	7681	26	0			0	0																
313009			1241	30	2	0	1209	0	0																				
313157			743	10	7	0	726	0	0																				
313223			2448	60	15	0	2373	0	0																				
313401			4053	233	5	0	4273	458	0																				
313577			3901	165	5	0	3736	5	0																				
314257			2290	120	41	0	2129	0	0																				
314444			1179	0	15	0	1191	27	0																				
315656			1985	0	0	0	1985	0	0																				
316354			3278	75	16	0	3192	5	0																				
316840			57961	17231	508	0	44675	4453	0			0	341																
316859			598	0	0	0	612	14	0																				
316934			193	0	0	0	193	0	0																				
317258			2516	0	4	0	2526	14	0																				
317342			26464	600	429	0	25534	99	0				0																
317379			3758	8	6	0	3750	6	0																				
317650			131	0	0	0	131	0	0																				
318639			128	18	0	0	127	17	0			0	0																
318835			1814	80	36	0	1740	42	0																				
318947			1075	58	5	0	1015	3	0			0	0																
318974			6754	-125	99	0	6959	179	0				0																
319047			1923	105	9	0	1844	35	0																				
319458			464	20	2	0	449	7	0				0																
319551			2047	75	6	0	1966	0	0																				
320034			467	0	10	0	477	20	0																				
320052			4998	1	21	0	4977	1	0				0																
320070			917	0	0	0	917	0	0			0	0																
320119			74778	3277	285	0	71216	0	0				0																
321152			85	0	0	0	85	0	0			0	0																
321255			307	10	5	0	300	8	0			0	0																
321273			4166	9	149	0	4049	41	0																				
321330			298	0	0	0	302	0	-4																				
321947			4744	0	38	0	4708	2	0			0	0																
322056			5476	446	94	0	5034	98	0																				
322449			690	15	5	0	673	3	0																				
322476			38	6	0	0	42	10	0																				
322551			247	13	14	0	285	65	0																				
322757			436	0	4	0	433	1	0																				
322850			564	0	10	0	610	56	0																				
323204			10273	240	33	0	10035	35	0				0																
323651			2636	140	31	0	2551	86	0																				
324153			2227	0	58	0	2178	9	0																				
324229			145	3	0	0	144	2	0																				
324256			217	9	2	0	213	7	0																				
324274			1221	23	0	0	1198	0	0																				
324340			4730	0	163	0	4673	106	0				0																
324854			890	0	0	0	891	1	0																				
324863			12693	548	28	0	12167	50	0			0	0																
324975			297	0	81	0	319	103	0																				
325141			1510	0	357	0	1181	28	0			0	0																
325459			458	0	8	0	455	5	0																				
325534			1427	120	10	0	1318	21	0																				
326054			1837	55	2	0	1785	5	0																				
326344			3317	75	17	0	3413	188	0																				
326858			19562	0	65	0	19631	134	0				0																
326979			3966	159	0	0	3807	0	0																				
327220			800	23	2	0	780	5	0																				
327305			5863	0	40	0	5856	33	0				0																
327435			6855	0	292	0	6568	5	0																				
327556			1848	0	1	0	1847	0	0																				
327855			9626	0	51	0	9584	9	0																				
328058			464	0	6	0	458	0	0			0	0																
328357			710	10	21	0	698	19	0				0																
328656			2304	45	0	0	2263	4	0																				
328777			11566	580	44	0	11173	231	0				0																
329149			1174	75	6	0	1095	2	0																				
329345			4078	150	11	0	3958	41	0																				
329550			2503	103	43	0	2503	146	0																				
329952			3732	75	40	0	3764	147	0				0																
330239			1581	43	29	0	1565	56	0																				
330248			783	0	4	0	781	2	0																				
330855			13275	1200	47	0	12745	717	0				2602																
330873			1468	44	0	0	1425	1	0			0	0																
330949			1278	0	19	0	1264	5	0																				
331076			2188	70	0	0	2118	0	0																				
331375			1736	30	2	0	1705	1	0																				
331544			493	0	5	0	494	6	0																				
331553			282	0	0	0	365	83	0																				
331713			4646	250	41	0	4362	7	0																				
332055			2190	125	14	0	2111	60	0																				
332224			2039	-35	8	0	2079	13	0																				
332345			165	0	0	0	165	0	0																				
332402			4282	0	10	0	4437	165	0																				
332671			1178	91	0	0	1087	0	0																				
332756			295	0	1	0	294	0	0																				
333034			5906	45	154	0	5753	46	0																				
333203			5572	50	4	0	5739	221	0			0	0																
333650			5364	0	21	0	5345	2	0																				
333856			1538	50	1	0	1495	8	0			0	0																
333940			188	0	0	0	188	0	0			0	0																
334264			3963	167	80	0	3754	38	0																				
334648			1597	37	0	0	1566	6	0																				
334657			741	0	0	0	741	0	0			0	0																
335346			1810	0	8	0	1821	19	0																				
335355			1063	0	0	0	1099	36	0				0																
336147			866	0	10	0	861	5	0																				
336361			815	10	0	0	805	0	0																				
336576			1288	0	6	0	1295	13	0																				
336950			425	17	0	0	408	0	0																				
337247			299	0	0	0	299	0	0																				
337340			726	15	2	0	711	2	0																				
338178			1354	31	0	0	1323	0	0																				
338646			2494	72	68	0	2376	22	0																				
338851			309	0	2	0	308	1	0			0	0																
338945			466	3	0	0	463	0	0																				
339054			485	0	2	0	483	0	0																				
339072			6587	195	14	0	6773	395	0				0																
339353			517	21	0	0	496	0	0																				
339456			3756	300	98	0	3886	528	0			0	0																
339607			4546	0	10	0	4536	0	0																				
339773			14220	625	5	0	13614	24	0			0	0																
339858			205340	7969	1689	0	207457	11775	0				0																
339876			126	4	0	0	122	0	0																				
340135			7690	238	152	0	7477	177	0			0	0																
340144			6507	400	2	0	6232	127	0																				
340256			2174	30	0	0	2152	8	0																				
340443			302	0	0	0	301	0	1																				
340742			7845	-154	111	0	7923	35	0			0	0																
340751			6809	600	46	0	6216	53	0																				
341310			4159	168	17	0	3997	23	0																				
342054			2617	60	41	0	2562	46	0																				
342362			2097	30	4	0	2077	14	0			0	0																
342410			14283	400	203	0	14014	334	0			0	0																
342634			80302	1689	2137	0	80521	4045	0			0	1297																
343051			404	-11	8	0	411	4	0																				
343248			322	0	0	0	322	0	0			0	0																
343257			208	3	0	0	205	0	0																				
343770			460	0	0	0	460	0	0																				
343903			3922	85	7	0	3855	25	0																				
343958			1033	30	8	0	995	0	0																				
344647			13852	1000	209	0	12799	156	0				0																
344816			2819	95	23	0	2864	163	0			0	0																
344852			571	0	4	0	567	0	0																				
345309			7978	131	24	0	7853	30	0			0	0																
345345			4871	0	2	3	4872	0	0				0																
345747			5449	153	12	0	5289	5	0			0	0																
345756			2497	0	2	0	2495	0	0				0																
345877			2763	237	46	0	2567	87	0																				
346379			1440	40	23	0	1400	23	0																				
346566			536	0	0	0	536	0	0																				
346771			941	0	2	0	945	6	0																				
347022			1626	38	3	0	1625	40	0																				
347639			3938	0	116	0	3822	0	0																				
347956			6257	150	11	0	6537	441	0			0	0																
348159			1489	175	8	0	1364	58	0																				
348207			18373	448	5	0	17939	19	0				0																
348720			7607	90	40	0	7538	61	0																				
349129			1093	18	2	0	1080	7	0																				
349343			1410	15	3	0	1407	15	0																				
350572			614	30	0	0	584	0	0				0																
350657			199	15	5	0	190	11	0																				
350750			1608	0	0	0	1608	0	0																				
351131			241	0	0	0	241	0	0																				
351560			3454	0	0	0	3454	0	0																				
351878			599	56	0	0	543	0	0																				
352370			933	51	134	0	919	171	0																				
352651			520	-54	0	0	574	0	0																				
352745			1280	50	16	0	1231	17	0																				
352772			94846	1955	215	0	94071	1395	0				81																
352820			668	7	2	0	668	9	0																				
353238			2997	258	11	0	2993	265	0																				
353546			869	3	25	0	883	42	0																				
353555			45365	4025	1225	0	44019	3904	0				0																
353724			2531	0	10	0	2677	156	0																				
353957			994	0	0	0	994	0	0																				
354057			251	2	0	0	252	3	0																				
354253			793	0	1	0	824	32	0																				
354310			31602	2685	262	0	29364	709	0				0																
354552			2227	41	3	0	2183	0	0																				
354851			1171	45	0	0	1315	189	0																				
355120			4643	225	14	0	4536	132	0																				
355559			3100	180	6	0	2914	0	0																				
355858			54052	9583	1599	0	54198	11328	0				0																
356239			2149	75	88	0	2228	242	0																				
356659			2895	0	15	0	2897	17	0																				
356752			338	110	7	0	309	88	0																				
357151			1393	0	4	0	1392	3	0																				
357526			1031	49	1	0	1093	112	0																				
357553			1582	0	1	0	1581	0	0																				
357777			1642	45	0	0	1630	33	0																				
357937			4630	150	28	0	4454	2	0																				
358112			893	0	5	0	902	14	0																				
358448			570	0	1	0	571	2	0																				
358756			737	0	24	0	728	15	0																				
359472			418	21	0	0	397	0	0																				
359650			167	0	0	0	167	0	0																				
359744			297	0	0	0	297	0	0																				
359838			459	45	2	0	419	7	0			0	0																
360777			56	2	0	0	54	0	0				0																
361055			6703	150	107	0	6711	265	0																				
361167			24155	-918	339	0	27019	2285	0				250																
361279			1527	0	1	0	1531	5	0																				
361354			525	0	2	0	607	84	0																				
361439			4990	75	1	0	4919	5	0				0																
362043			351	0	0	0	351	0	0																				
362155			1629	60	26	0	1595	52	0																				
362717			5611	100	5	0	5560	54	0			0	0																
362856			687	0	1	0	687	2	1																				
362940			682	0	4	0	678	0	0																				
363442			288	50	0	0	460	222	0																				
363648			815	0	0	0	815	0	0																				
363657			2393	60	25	0	2392	84	0				0																
363778			563	9	0	0	554	0	0																				
364131			1153	60	33	0	1067	7	0																				
364270			381	50	9	0	373	51	0				0																
364430			1358	78	10	0	1378	108	0																				
364449			7503	0	143	0	7771	411	0				0																
364850			873	24	7	0	852	10	0			0	0																
365325			76886	4996	1601	0	76703	6414	0				0																
365576			3088	384	21	0	3031	348	0																				
365745			1575	65	2	0	1510	2	0																				
365848			290	0	0	0	296	6	0																				
365950			567	10	0	0	557	0	0																				
366078			3269	38	9	0	3228	6	0																				
366238			6780	450	362	0	6179	211	0				0																
366247			1541	19	0	0	1522	0	0			0	0																
366359			505	0	0	0	505	0	0																				
366658			742	29	1	0	722	10	0																				
366854			372	301	0	0	357	286	0				0																
367150			446	25	1	0	436	16	0																				
367178			1190	1	3	0	1186	0	0																				
367431			2298	135	21	0	2244	102	0																				
367543			1959	48	7	0	1904	0	0																				
368054			800	0	3	0	806	9	0																				
368344			361	0	0	0	361	0	0			0	0																
368522			1192	11	2	0	1182	3	0																				
368933			855	22	22	0	816	5	0																				
368951			1667	30	15	0	1627	5	0																				
369453			1264	0	0	0	1264	0	0																				
369659			8333	150	27	0	8167	11	0																				
370020			2838	180	22	0	2685	49	0																				
370271			32140	-12159	8624	0	36563	888	0				0																
370347			1220	16	0	0	1204	0	0																				
370721			1858	15	5	0	1838	0	0				0																
370833			411	65	1	0	348	3	0																				
370954			486	0	1	0	487	2	0				0																
371223			2083	3	0	0	2085	5	0																				
371232			1087	79	31	0	1012	35	0				0																
371362			2596	135	57	0	2808	404	0																				
371559			674	10	0	0	664	0	0																				
371755			220	0	1	0	220	1	0			0	0																
371849			796	35	29	0	745	13	0			0	0																
371924			9412	25	42	0	9558	213	0				0																
371942			409	6	1	0	403	1	0																				
372444			536	10	19	0	587	80	0																				
372538			4277	131	53	0	4250	157	0																				
372640			738	9	5	0	732	8	0																				
372855			552	13	0	0	539	0	0			0	0																
373115			7882	125	239	0	8127	609	0				0																
373272			415	16	0	0	399	0	0																				
373553			619	0	0	0	619	0	0																				
373601			706	0	0	0	706	0	0				0																
374130			1689	0	0	0	1926	237	0																				
374354			384	0	0	0	384	0	0																				
374653			18666	341	213	0	18677	565	0				0																
374774			937	0	2	0	935	0	0																				
375034			15468	0	181	0	15335	48	0				0																
375043			11694	450	105	0	11232	93	0			0	0																
375379			287	0	0	0	287	0	0																				
375502			11857	1462	29	0	11680	1314	0																				
375566			6006	195	2	0	5826	17	0																				
375650			205	0	0	0	205	0	0																				
376237			475	0	60	0	417	2	0																				
376273			13161	0	129	0	13206	174	0				0																
376442			3902	72	2	0	3831	3	0			0	0																
376947			1829	0	8	0	1825	4	0																				
377663			863	20	3	0	918	78	0			0	0																
377850			405	0	3	0	444	42	0																				
377908			28848	375	72	0	28543	142	0				0																
378044			165	0	7	0	158	0	0																				
378110			295	15	0	0	282	2	0																				
379050			380	0	16	0	364	0	0																				
379153			835	0	8	0	835	8	0																				
379171			5150	0	10	0	5140	0	0																				
379470			543	0	0	0	543	0	0																				
379649			401	0	0	0	408	7	0			0	0																
379920			184936	13718	2042	0	178754	9578	0	0	0	0	623																
380346			1253	0	70	0	1197	14	0																				
380458			6086	247	29	0	5887	77	0																				
380533			1424	120	3	0	1329	28	0																				
380654			1109	24	0	0	1090	5	0																				
380841			141	0	0	0	141	0	0																				
380878			223	0	0	0	223	0	0																				
380944			879	0	0	0	879	0	0																				
381026			293	15	0	0	285	7	0				0																
381343			7438	26	37	0	7485	110	0				0																
381839			2776	90	9	0	2693	16	0																				
381932			2949	40	15	0	2896	2	0																				
381950			1006	15	1	0	1010	20	0																				
382050			2075	4	3	0	2077	9	0				0																
382069			3005	362	62	0	2705	124	0				0																
382256			410	0	0	0	410	0	0																				
382274			30	0	0	0	30	0	0																				
382443			781	0	1	0	800	20	0																				
382537			1758	31	18	0	1721	12	0																				
382649			3418	150	17	0	3465	214	0			0	0																
382658			2405	50	50	0	2311	6	0																				
382742			889	0	19	0	883	13	0																				
382854			816	30	4	0	783	1	0				0																
384018			16353	199	189	0	15989	24	0				0																
384278			5390	9	188	0	5457	264	0				26																
384353			71	0	0	0	71	0	0																				
384652			3487	49	0	0	3438	0	0																				
384830			991	22	1	0	971	3	0																				
385350			1017	10	2	0	1006	1	0																				
385471			9726	0	1	0	9725	0	0																				
385547			1670	600	9	0	1061	0	0																				
385686			2584	13	0	0	2571	0	0																				
386432			847	32	6	0	826	17	0																				
386450			2280	0	1	0	2279	0	0				0																
386731			1193	0	3	0	1305	115	0																				
386825			367	0	0	0	367	0	0																				
386852			2565	24	39	0	2537	35	0				0																
387055			791	0	0	0	791	0	0																				
387671			3233	0	38	0	3235	40	0																				
388155			1972	0	27	0	1960	15	0																				
388258			533	0	17	0	516	0	0																				
388557			492	0	0	0	492	0	0																				
388744			2579	120	158	0	2331	30	0																				
388753			306	0	0	0	306	0	0																				
388874			504	0	0	0	504	0	0																				
388940			544	8	0	0	536	0	0																				
389059			992	0	3	0	989	0	0																				
389358			1025	0	25	0	1000	0	0																				
389376			385	0	3	0	382	0	0																				
389826			94	2	1	0	92	1	0																				
390336			2036	30	6	0	2013	13	0																				
390372			1390	58	0	0	1353	21	0																				
390840			1288	0	8	0	1306	26	0																				
391418			713	44	3	0	787	121	0																				
391557			634	30	2	0	607	5	0																				
391575			1839	0	6	0	1834	1	0				0																
391959			992	24	0	0	971	3	0			0	0																
391977			2805	54	1	0	2780	30	0																				
392152			708	75	0	0	697	64	0																				
392255			787	30	43	0	731	16	-1																				
392778			2972	110	0	0	3048	186	0																				
393252			794	0	3	0	791	0	0																				
393355			1317	1	0	0	1316	0	0			0	0																
393953			4971	265	96	0	4618	8	0																				
394156			898	65	49	0	878	94	0																				
394259			4878	300	1	0	4588	11	0				0																
395238			257036	23569	3612	0	250555	20700	0				0																
395274			1145	1	3	0	1141	0	0																				
396057			700	0	0	0	700	0	0																				
396244			3498	1455	33	0	2010	0	0				0																
396253			1208	0	0	0	1294	86	0				0																
396356			284	5	0	0	279	0	0																				
396954			1531	15	34	0	1503	21	0																				
397456			1440	150	2	0	1291	3	0			0	0																
397531			5837	555	47	0	5556	321	0																				
397540			12738	400	60	0	13499	1221	0			0	0																
397559			2595	245	3	0	2786	439	0																				
397755			3144	204	10	0	2973	43	0																				
397858			400	-1	4	0	400	3	0																				
398051			600	6	1	0	593	0	0			0	0																
398248			1658	0	13	0	1659	14	0				0																
398631			2024	229	197	0	2107	509	0																				
398668			0	0	0	0	0	0	0			0	0																
398837			2232	86	11	0	2202	67	0																				
399357			421	0	1	0	420	0	0																				
399517			18600	925	117	0	17905	347	0				0																
399731			601	0	6	0	597	2	0				0																
399973			1056	80	3	0	978	5	0																				
400057			1160	100	3	0	1060	3	0																				
400141			6489	75	16	0	6424	26	0																				
400365			2357	250	13	0	2095	1	0																				
400767			1138	0	2	0	1141	5	0																				
400945			415	56	6	0	361	8	0																				
401072			787	25	0	0	762	0	0																				
401559			461	0	0	0	461	0	0																				
401755			1829	23	0	0	1807	1	0				0																
401906			4644	75	13	0	4663	107	0																				
401951			117	0	2	0	115	0	0																				
402462			674	0	3	0	671	0	0																				
402846			265	0	0	0	265	0	0																				
402873			255	0	0	0	255	0	0																				
403067			2972	0	100	0	2872	0	0																				
403106			9190	571	12	0	8775	168	0				0																
403151			14843	296	46	0	14503	2	0				0																
403179			9760	335	81	0	9533	189	0				0																
403254			65	0	0	0	65	0	0																				
403656			767	145	62	0	829	269	0				0																
403870			6378	61	22	0	6319	24	0																				
403946			8211	150	9	0	8118	66	0																				
404653			202	5	1	0	203	7	0			0	0																
404943			308	9	1	0	300	2	0																				
406022			2130	0	7	0	2124	1	0																				
406059			2883	687	5	0	2648	457	0																				
406666			1289	0	12	0	1278	1	0																				
406778			449	3	2	0	444	0	0																				
406974			1868	56	0	0	1812	0	0																				
407168			875	-2	0	0	877	0	0																				
407506			11479	200	865	0	11309	895	0				0																
407645			1965	0	18	0	1961	14	0																				
407850			346	0	0	0	347	1	0																				
408307			3070	150	11	0	2956	47	0			0	0																
408642			6452	105	0	0	6354	7	0																				
408875			5153	258	67	0	5158	330	0																				
409265			53	0	1	0	52	0	0																				
410159			222	21	2	0	199	0	0																				
410560			779	0	0	0	779	0	0																				
410748			4042	65	3	0	3977	3	0				0																
410917			2973	105	103	0	2979	214	0																				
410944			243	0	0	0	243	0	0																				
411062			385	0	3	0	382	0	0																				
411174			453	0	0	0	453	0	0																				
411231			493	10	25	0	462	4	0																				
411240			368	6	0	0	378	16	0																				
411473			8048	0	41	0	8007	0	0			0	0																
411512			7246	535	0	0	6913	202	0				0																
411549			265	0	0	0	265	0	0																				
411576			355	15	4	0	336	0	0			0	0																
411624			1396	24	0	0	1372	0	0				0																
411651			1132	0	1	0	1131	0	0																				
412153			1700	30	4	0	1674	8	0																				
412452			280	0	0	0	280	0	0																				
412555			2226	0	53	0	2175	2	0																				
412667			873	110	4	0	760	1	0																				
412751			47349	-1700	438	0	51230	2619	0				0																
412845			2416	0	5	0	2448	37	0																				
412872			109	0	0	0	109	0	0																				
413141			21351	1410	63	0	20250	372	0				1																
413208			582745	57991	6128	0	540707	22081	0	0	3069	0	1244																
413347			332	3	0	0	329	0	0																				
413543			1415	9	0	0	1406	0	0																				
413646			3215	120	9	0	3132	46	0																				
413673			1326	0	1	0	1325	0	0																				
413758			1587	182	4	0	1413	12	0																				
413851			277	306	0	0	277	306	0																				
414102			3606	270	16	0	3447	127	0																				
414652			952	40	16	0	1116	220	0																				
414764			2892	198	99	0	2733	138	0																				
414858			1209	40	13	0	1193	37	0																				
415770			196	0	0	0	196	0	0																				
415855			169	2	0	0	167	0	0																				
416245			50810	2067	559	0	50648	2464	0				0																
416272			621	5	132	0	627	143	0																				
416339			880	0	1	0	924	45	0				0																
416357			427	0	0	0	427	0	0																				
416656			3568	90	88	0	3608	218	0			0	0																
416674			4011	0	1	0	4010	0	0																				
416973			400	0	3	0	397	0	0																				
417626			4801	202	161	0	5266	828	0																				
417710			495	30	0	0	492	27	0																				
418100			3110	55	17	0	3068	30	0																				
418249			12325	0	8	0	12317	0	0			0	0																
418436			80	0	0	0	80	0	0																				
418856			242	15	2	0	225	0	0																				
419255			1154	26	96	0	1141	109	0																				
419406			31925	450	339	0	31584	448	0				0																
419460			558	140	2	0	416	0	0																				
419675			5836	525	79	0	5600	368	0																				
419947			310	15	3	0	295	3	0																				
420578			2094	0	17	0	2125	48	0																				
420644			3815	0	7	0	3814	6	0																				
420653			1333	54	2	0	1278	1	0			0	0																
420877			678	2	0	0	676	0	0																				
421445			685	51	5	0	645	16	0				0																
421539			1202	23	4	0	1184	9	0																				
422059			940	1265	0	0	606	931	0			0	0																
422116			686	15	21	0	684	34	0																				
422433			11001	787	74	0	10776	636	0			0	0																
422657			941	0	8	0	941	6	-2																				
423159			2960	75	53	0	2952	120	0																				
423449			4294	150	31	0	4411	298	0																				
423636			575	32	8	0	562	27	0																				
423739			9695	375	28	0	9480	188	0																				
423841			293	9	2	0	282	0	0																				
424156			942	0	0	0	945	3	0																				
424240			1365	0	3	0	1370	8	0																				
424352			1788	45	21	0	1767	45	0																				
424437			130	0	0	0	130	0	0			0	0																
424633			1244	24	3	0	1273	56	0																				
425050			190	25	2	0	163	0	0																				
425108			3009	0	6	0	3005	2	0																				
425818			2927	90	74	0	2877	114	0																				
425845			1472	45	0	0	1427	0	0																				
425911			8886	180	57	0	8666	17	0			0	0																
426057			606	16	0	0	590	0	0																				
426141			99	0	1	0	98	0	0																				
426534			19378	619	256	0	18985	482	0			0	488																
426758			442	7	0	0	446	11	0																				
426945			1341	30	7	0	1314	10	0																				
427241			2773	100	11	0	2708	46	0																				
427353			5757	141	74	0	5608	66	0																				
427858			727	0	9	0	749	31	0																				
427960			570	22	0	0	548	0	0																				
428060			9277	325	9	0	8951	8	0																				
428462			1865	90	96	0	1675	1	5																				
428547			4513	622	39	0	4122	266	-4				43																
428855			845	-14	10	0	860	11	0																				
429021			5922	0	76	0	5966	120	0																				
429487			5577	-200	23	0	5774	20	0																				
430036			3055	0	2	0	3056	3	0				0																
430054			1417	27	0	0	1390	0	0																				
430344			1299	0	4	0	1448	153	0																				
431172			37856	2012	79	0	36072	307	0			0	0																
431323			893	33	3	0	865	8	0																				
431350			425	0	1	0	424	0	0																				
