"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
132451																			0	274	0	814	11	49	0	0	0	0	0	491	0	0	0	0	0	0				
132554																			0	3060	9199	16950	653	1849	0	0	0	0	0	1336	0	0	0	1506	0	0				
132778																			12	762	158	2595	287	517	0	0	0	0	0	222	0	0	0	936	0	0				
132938																			0	137	309	1714	27	581	0	0	0	0	0	547	0	0	0	140	0	0				
133579																			0	4585	0	15316	238	3070	1298	963	0	0	0	864	0	0	0	0	6797	0	LOW INCOME HOUSING	DEFERRED DIRECTORS COMPENSATION		
133850																			0	6429	1205	41742	0	6631	3470	2669	0	0	0	5011	0	0	0	5488	14678	2300	UNPOSTED DDA DEBITS	LINQS+ FIXED ANNUITIES		
133971																			0	2716	6260	34300	0	4907	3655	0	0	0	0	1426	0	0	0	16999	0	1992	INVEST IN ANNUITIES			
134156																			0	273	0	3077	589	1414	678	110	27	0	0	1390	0	0	0	0	0	0	INVEST-HOMETOWN AGENCY	OTHER ASSETS	FISERV SETTLMNT DEP	
134437																			96	2084	4575	29142	732	3317	0	0	0	0	0	4697	0	0	0	14469	0	0				
134455																			0	1322	0	3596	158	531	0	0	0	0	0	923	0	0	0	820	0	0				
134848																			0	213	231	5719	0	196	164	0	0	0	0	682	0	0	0	4397	0	0	Deferred Compensation			
135836																			0	773	0	1462	39	281	0	0	0	0	0	408	0	0	0	0	0	0				
135854																			0	229	0	1653	0	164	0	0	0	0	0	1260	0	0	0	0	0	0				
136048																			2	629	1915	5902	176	416	199	0	0	0	0	937	0	0	0	2005	0	0	Income tax payable			
136338																			58	2039	1570	5791	287	888	69	112	134	0	0	1294	0	0	0	0	0	0	Def Compensation Plan	JHA Passport Deposit	Townhouse	
136459																			0	200	0	1994	17	118	101	0	0	0	0	366	0	0	0	1310	0	0	accrued taxes receivable			
136655																			0	406	20	2716	0	1740	1653	0	0	0	0	550	0	0	0	0	0	0	CASH VALUE LIFE INSURANCE			
137205																			28	3525	8921	29505	1473	5402	965	702	0	0	0	3103	0	0	0	5181	0	3373	Assets of Consolidated Subsidiary	Income Tax Refund Receivable		
137447																			0	888	819	11035	112	223	106	0	0	0	0	2024	0	0	0	7081	0	0	Software-net book value			
137456																			0	348	0	3368	63	528	188	0	0	0	0	506	0	0	0	1986	0	0	Kansas Charter			
137559																			14	28	504	1592	0	88	0	0	0	0	0	972	0	0	0	0	0	0				
137643																			0	320	538	3716	0	57	0	0	0	0	0	1320	0	0	0	1481	0	0				
137652																			0	1072	0	5197	516	3934	670	900	0	0	0	191	478	0	0	0	0	0	Software	Sweep Account payable		
137821																			0	358	420	1677	209	209	0	0	0	0	0	439	0	0	0	251	0	0				
137915																			0	25474	97147	207581	0	61873	33261	0	0	0	0	23087	0	0	0	0	0	0	Credit enhancement			
138051																			0	0	99	1532	7	7	0	0	0	0	0	1426	0	0	0	0	0	0				
138257																			0	46	0	1246	800	800	0	0	0	0	0	400	0	0	0	0	0	0				
138556																			0	184	698	3253	91	145	0	0	0	0	0	367	0	0	0	1859	0	0				
138725																			0	90	0	838	45	83	38	0	0	0	0	131	0	0	0	534	0	0	MBS Receivable			
138752																			0	33	93	395	22	48	23	3	0	0	0	221	0	0	0	0	0	0	Reserve for Federal Taxes	Reserve for Ks Privilage Tax		
139133																			0	397	633	1833	190	238	0	0	0	0	0	565	0	0	0	0	0	0				
139478																			0	9040	963	27522	403	680	0	0	0	0	0	2265	0	0	0	8084	0	6490				
139553																			0	2323	0	7039	767	1117	0	0	0	0	0	3014	0	0	0	585	0	0				
139656																			100	7749	5450	47711	1096	2956	1123	0	0	0	0	3757	0	0	0	21674	0	6125	Purchased Computer Software			
139740																			0	12151	8184	58802	0	8084	0	0	0	0	0	4007	4258	0	0	10191	14458	1727				
139834																			0	509	0	1032	122	122	0	0	0	0	0	401	0	0	0	0	0	0				
139843																			0	7790	737	22401	2463	2838	0	0	0	0	0	6414	0	0	0	1445	573	2604				
139955																			0	458	0	2108	530	844	0	0	0	0	0	529	0	0	0	277	0	0				
140018																			0	6599	4838	19566	1041	3551	0	0	0	0	0	3724	0	0	0	854	0	0				
140157																			0	1899	0	5338	963	1005	0	0	0	0	0	2434	0	0	0	0	0	0				
140362																			0	4120	6052	31972	702	2291	719	0	0	0	0	2295	0	0	0	17214	0	0	Income tax refund receivable			
140634																			0	100	0	917	83	395	0	0	0	0	0	422	0	0	0	0	0	0				
141211																			0	660	1332	11666	340	978	0	0	0	0	0	1111	0	0	0	7585	0	0				
141341																			0	775	1129	7267	718	815	0	0	0	0	0	853	0	0	0	3695	0	0				
141350																			0	111	578	1980	0	187	183	4	0	0	0	732	0	0	0	372	0	0	cutbacks	collection		
141453																			0	30	135	619	82	82	0	0	0	0	0	372	0	0	0	0	0	0				
141556																			479	2378	0	58500	1273	54329	0	0	0	0	0	1793	0	0	50532	0	0	0				
141677																			0	72	0	671	165	531	259	104	0	0	0	61	0	0	0	0	7	0	Refundable income taxes	Deferred loan costs		
141958																			0	406	276	2038	116	387	236	25	0	0	0	815	0	0	0	154	0	0	PENSION BENEFITS	SPECIAL SOFTWARE		
142049																			0	217	39	1118	100	102	0	0	0	0	0	760	0	0	0	0	0	0				
142179																			0	1112	76	2271	0	536	483	0	0	0	0	547	0	0	0	0	0	0	Directrors Deferred Comp Asset			
142571																			0	251	318	1141	92	335	0	0	0	0	0	237	0	0	0	0	0	0				
142656																			0	623	487	2722	178	450	160	0	0	0	0	1162	67	0	0	0	0	0	Swap Fair Value			
142955																			141	3428	16089	35213	1772	7397	0	0	0	0	0	2895	3245	0	0	5404	0	0				
143073																			0	321	103	1919	52	53	0	0	0	0	0	819	0	0	0	623	0	0				
143372																			15	179	0	1104	141	377	0	0	0	0	0	548	0	0	0	0	0	0				
143662																			0	33461	32218	278937	7540	92661	0	0	0	0	0	23659	17921	0	23174	95320	1618	0				
143859																			0	721	0	2030	251	251	0	0	0	0	0	1058	0	0	0	0	0	0				
143952																			116	608	0	1821	151	406	0	0	0	0	0	807	0	0	0	0	0	0				
144034																			0	1398	1081	8479	312	312	0	0	0	0	0	655	0	0	0	5033	0	0				
144052																			48	1922	1118	5910	233	573	0	0	0	0	0	2180	0	0	0	117	0	0				
144155																			0	364	0	1922	378	676	0	0	0	0	0	882	0	0	0	0	0	0				
144436																			0	2289	365	10139	0	1727	1206	0	0	0	0	894	0	0	0	4864	0	0	Accounts Receivable			
144678																			0	4397	2260	21149	1119	2339	251	0	0	0	0	1346	0	0	0	8448	0	2359	Lender's Risk Account			
144856																			0	1180	0	2400	340	529	143	0	0	0	0	691	0	0	0	0	0	0	Accounts receivable			
144913																			0	1011	811	3622	212	214	0	0	0	0	0	1586	0	0	0	0	0	0				
145059																			0	637	79	3942	29	490	454	0	0	0	0	552	0	0	0	2184	0	0	accrued taxes receivable			
145545																			0	1559	151	9103	547	680	0	0	0	0	0	1605	0	0	0	4163	0	945				
145554																			0	794	1049	4875	313	842	78	353	30	0	0	460	0	0	0	1730	0	0	objects of art	curr and coin in-process	accrued late charges receivable	
145741																			0	275	231	2502	90	121	27	0	0	0	0	1875	0	0	0	0	0	0	Unposted Deposit Debits			
145750																			0	311	11	1115	113	141	26	0	0	0	0	652	0	0	0	0	0	0	Investment Items in Transit			
145844																			75	760	1128	3762	44	134	0	0	0	0	0	1740	0	0	0	0	0	0				
145956																			65	153	0	2189	209	274	0	0	0	0	0	1762	0	0	0	0	0	0				
146056																			0	535	0	1319	39	55	0	0	0	0	0	305	0	0	0	424	0	0				
146618																			0	482	448	3912	0	181	0	0	0	0	30	409	0	0	0	2362	0	0				
146654																			169	2640	967	9648	371	2894	725	0	0	0	0	3147	0	0	0	0	0	0	Loans in Process			
146663																			0	0	5880	25872	711	1056	0	0	0	0	0	4908	0	0	0	14028	0	0				
146672																			0	209736	371127	1004457	0	375435	0	0	0	0	0	48159	0	0	0	0	0	0				
146850																			0	908	0	5133	16	33	15	0	0	0	0	2049	0	0	0	59	1119	965	Prepaid Equipment M/A & Repairs			
147053																			0	474	0	1707	21	47	0	0	0	0	0	153	0	0	0	1033	0	0				
147633																			0	344	201	6925	145	469	0	0	0	0	0	941	0	0	0	4970	0	0				
147651																			0	0	498	892	52	52	0	0	0	0	0	342	0	0	0	0	0	0				
147679																			0	739	569	1644	97	173	0	0	0	0	0	163	0	0	0	0	0	0				
147857																			79	1085	0	4996	62	291	0	0	0	0	0	1520	0	0	0	2100	0	0				
147923																			0	345	0	1209	203	446	144	0	0	0	0	418	0	0	0	0	0	0	INVESTMENT ACCRUED INCOME			
148171																			0	1954	0	2739	76	319	172	69	2	0	0	466	0	0	0	0	0	0	Accounts Receivable	Advances for Taxes and Insurance	State Quarter Inventory	
148238																			0	698	1201	6030	325	358	0	0	0	0	0	659	0	0	0	2037	1077	0				
148340																			0	191	28	797	93	99	0	0	0	0	0	479	0	0	0	0	0	0				
148470																			0	416	1980	8804	197	229	0	0	0	0	0	637	0	0	0	5542	0	0				
148715																			0	1521	160	2696	126	510	275	109	0	0	0	505	0	0	0	0	0	0	Delinquent Property Tax Bills	MBS Principal Receivable		
148809																			0	1657	2670	19954	0	329	0	0	0	0	0	1966	0	0	0	9933	3399	0				
148920																			0	268	19	525	0	13	0	0	0	0	0	225	0	0	0	0	0	0				
149150																			0	725	59	1231	17	17	0	0	0	0	0	430	0	0	0	0	0	0				
149253																			0	2080	1503	9272	327	864	288	0	0	0	0	707	0	0	0	4118	0	0	Prepaid federal income tax			
149271																			0	1616	1582	9146	90	349	250	0	0	0	0	291	0	0	0	5308	0	0	Supplemental Pension			
150035																			0	3879	9888	41661	0	2253	1101	0	0	0	0	4183	0	0	0	13626	4761	3071	Other Invest CRA Related			
150044																			0	4670	1560	21382	651	1024	0	0	0	0	0	1700	0	0	0	7413	0	5015				
150156																			0	53	0	347	0	0	0	0	0	0	0	294	0	0	0	0	0	0				
150334																			0	279	0	563	0	37	0	0	0	0	0	247	0	0	0	0	0	0				
150352																			0	434	0	1260	0	111	0	0	0	0	0	715	0	0	0	0	0	0				
150576																			0	17334	14961	104352	0	11086	0	0	0	0	0	6388	0	0	0	40680	0	13903				
150727																			0	868	2143	13362	319	366	0	0	0	0	0	2492	0	0	0	7493	0	0				
151546																			0	38	146	748	6	42	0	0	0	0	0	522	0	0	0	0	0	0				
151555																			0	186	0	800	82	93	0	0	0	0	0	521	0	0	0	0	0	0				
151751																			0	336	0	6796	609	635	0	0	0	0	0	1034	0	0	0	4791	0	0				
151872																			0	5728	0	20956	798	3601	1750	0	0	0	0	1494	0	0	0	6894	0	3239	Due from Parent - ESOP Contribution			
151957																			0	4457	862	10095	347	2154	709	126	0	0	0	2622	0	972	0	0	0	0	Accrued Rec- FSA	Comp Software		
152057																			40	694	0	2968	134	174	0	0	0	0	0	629	0	0	0	1471	0	0				
152253																			0	282	0	1849	85	85	0	0	0	0	0	1189	0	0	0	293	0	0				
152374																			0	660	0	4787	178	417	0	0	0	0	0	480	0	0	0	3230	0	0				
152431																			0	87	0	1079	82	164	71	11	0	0	0	828	0	0	0	0	0	0	Investment Services	Non-Compete Covenant		
152440																			0	486	0	1606	68	192	124	0	0	0	0	928	0	0	0	0	0	0	misc			
152646																			0	3185	2166	14375	398	609	0	0	0	0	0	1115	0	0	0	355	555	6390				
153054																			0	938	3024	5951	0	150	0	0	0	0	0	1839	0	0	0	0	0	0				
153353																			0	1610	1517	16236	312	559	0	0	0	0	0	2395	51	0	0	4362	0	5793				
154154																			0	1327	0	14220	1200	1200	0	0	0	4	0	2311	0	0	0	6352	0	3026				
154257																			0	2466	5649	9860	288	630	0	0	0	0	0	1115	0	0	0	0	0	0				
154770																			0	2696	2747	19013	341	367	0	0	0	0	0	1055	0	0	0	10346	1802	0				
155245																			0	4375	2734	24828	1447	2449	474	0	0	0	0	1593	0	0	0	13677	0	0	computer software			
155375																			0	14	6	37	0	17	0	0	0	0	0	0	0	0	0	0	0	0				
155517																			0	157	1174	3666	25	284	0	0	0	0	0	255	0	0	0	1796	0	0				
155759																			9	194	0	1140	73	82	0	0	0	0	0	864	0	0	0	0	0	0				
155777																			0	1084	0	6774	0	3325	2866	0	0	0	0	2365	0	0	0	0	0	0	Compass			
156457																			0	79	185	475	14	14	0	0	0	0	0	197	0	0	0	0	0	0				
156635																			0	0	0	326	0	0	0	0	0	0	0	326	0	0	0	0	0	0				
156952																			0	543	0	1165	122	232	31	0	0	0	0	390	0	0	0	0	0	0	Other Receivables			
156970																			0	104	220	1150	214	289	0	0	0	0	0	537	0	0	0	0	0	0				
157155																			0	677	283	3508	93	434	248	0	0	0	0	351	93	0	0	1763	0	0	Tax Assets - Current			
157379																			0	742	200	1277	66	69	0	0	0	0	0	266	0	0	0	0	0	0				
157650																			0	540	0	1125	34	53	0	0	0	0	0	532	0	0	0	0	0	0				
157744																			0	504	831	5499	227	433	0	0	0	0	0	885	0	0	0	1787	1059	0				
157856																			0	321	0	2059	0	235	135	0	0	0	0	229	0	0	0	1274	0	0	Deferred Compensaton Assets			
157904																			0	7006	3061	31765	1098	2837	783	210	111	0	0	1645	0	0	0	17216	0	0	Excess Servicing Rights	Notes Receivable	New England Mortgage Insurance Exchange	
158376																			0	792	373	1740	406	406	0	0	0	0	0	169	0	0	0	0	0	0				
158741																			0	223	145	1201	49	393	344	0	0	0	0	440	0	0	0	0	0	0	Deferred compensation assets			
158750																			0	111	0	1165	0	206	0	0	0	0	0	314	0	0	0	0	0	534	Coin Display			
158974																			0	2361	1608	9366	82	293	79	100	0	0	0	596	0	0	0	4508	0	0	Misc Receivables	Prepaid Tax Income		
159636																			0	3012	11437	35804	2091	9902	0	0	0	0	0	5063	0	0	0	6390	0	0				
159645																			0	162	338	916	72	81	0	0	0	0	0	335	9	0	0	0	0	0				
159953																			0	412	0	1082	0	0	0	0	0	0	0	670	0	0	0	0	0	0				
159971																			0	911	2288	8096	294	294	0	0	0	0	0	1190	0	0	0	3413	0	0				
160360																			0	1084	2463	4544	211	619	172	0	0	0	0	378	0	0	0	0	0	0	Accounts receivable			
160454																			0	854	0	4432	114	218	67	37	0	0	0	588	0	0	0	1552	0	1220	Art & Collectibles	Computer Software		
160557																			0	247	0	558	58	58	0	0	0	0	0	253	0	0	0	0	0	0				
160614	0	200	7595	106494	0	98409	71412	0	0	0	0	290	0	0	0	0	0	0		200																	Receivable for sweep accounts			
160650																			0	1440	0	15699	385	581	0	0	0	0	0	3171	0	0	0	8920	0	1587				
160959																			0	4005	430	20974	565	1240	414	0	0	0	0	7399	0	0	0	0	0	7900	Accounts Receivable			
161273																			0	4251	2599	17596	494	811	0	0	0	0	0	1101	0	0	0	5901	0	2933				
161602																			0	3526	10722	24788	2313	3308	0	709	0	0	0	7232	0	0	0	0	0	0	Prepaid income tax	Software		
162337																			50	1068	354	19030	419	5209	871	3199	0	0	0	3246	0	0	0	9153	0	0	INVESTMENT CDE	APPALACHIAN FUND		
163343																			0	329	678	2355	100	100	0	0	0	0	0	324	0	0	0	924	0	0				
163370																			0	2351	879	10062	310	865	386	0	0	0	0	1079	0	0	0	4888	0	0	Computer Software			
163549																			0	3977	0	32798	910	2998	0	0	0	0	0	2831	0	0	0	6580	6288	10124				
163857																			0	2136	0	9823	222	264	0	0	0	0	0	1663	0	0	0	5760	0	0				
164153																			0	478	0	2261	93	197	75	0	0	0	0	460	0	0	0	1126	0	0	Fiserv EFT Prefunding			
164331																			0	532	266	8531	262	485	120	98	0	0	0	1060	0	0	0	6188	0	0	Deferred Salaries	Non Post Items		
164377																			0	483	1725	9486	446	982	0	0	0	0	0	762	0	0	0	3652	0	1882				
164854																			0	949	686	7888	169	248	63	0	0	0	0	723	0	0	0	3978	1304	0	software			
164957																			40	157	0	528	40	90	0	0	0	0	0	281	0	0	0	0	0	0				
164975																			0	1584	556	5370	0	836	676	0	0	0	0	387	0	0	0	0	0	2007	FHLB advance restructuring penalties			
165039																			0	626	1074	6929	125	244	0	0	0	0	0	388	0	0	0	4597	0	0				
165628	0	42576	0	325068	0	182796	0	0	0	0	0	10988	0	0	0	39378	49330	0		42576																				
165758																			0	251	146	1736	93	130	0	0	0	0	0	193	0	0	0	1016	0	0				
165806																			0	5335	6307	30028	0	7964	3268	3449	0	0	0	3339	0	0	0	7083	0	0	DUE FROM AFFILIATES	LOAN SUSPENSE		
166111																			30	1376	867	19399	9585	9781	0	0	0	0	0	718	0	0	0	6657	0	0				
166531																			0	626	2431	9587	0	452	0	0	0	0	0	973	0	0	0	5105	0	0				
166652																			0	728	0	5133	1539	1694	0	0	0	0	0	2338	0	0	0	373	0	0				
166803																			0	7496	7579	48915	2006	19858	6759	5835	0	0	0	3982	0	0	0	0	0	10000	Rabbi Trust	Prepaid Pension		
166849																			1	159	0	806	61	65	0	0	0	0	0	582	0	0	0	0	0	0				
167060	0	5300	9869	34179	701	3051	69	1214	41	0	0	3808	0	0	0	12151	0	0		5300																	Software net value	Deferred compensation assets	Refundable deposits	
167453																			9	233	0	2235	85	1620	1526	0	0	0	0	382	0	0	0	0	0	0	BOLI			
167565																			0	0	19113	21358	0	2089	1342	0	0	0	0	0	0	0	0	156	0	0	Accounts Receivable			
167752																			0	244	0	480	15	84	33	36	0	0	0	152	0	0	0	0	0	0	gl 25520 income tax payable	gl 25530 deferred tax on AFS Security		
167864																			0	579	0	7613	203	379	133	0	0	0	0	1654	0	0	0	5001	0	0	DDA Unposted			
168357																			3	263	0	1103	38	183	83	0	0	0	0	571	0	0	0	86	0	0	Accrued income taxes			
168441																			0	1476	940	3650	161	404	164	0	0	0	0	830	0	0	0	0	0	0	OTHER ASSETS			
168571																			1	543	762	1750	89	90	0	0	0	0	0	146	0	0	0	209	0	0				
169327																			0	1192	2086	5512	369	1040	320	0	0	0	0	1194	0	0	0	0	0	0	Prepaid taxes			
169354																			0	394	0	1785	120	128	0	0	0	0	0	1263	0	0	0	0	0	0				
169653																			0	28237	252184	316670	0	20338	5033	0	0	0	0	15911	0	0	0	0	0	0	CRA INVESTMENT			
169756																			0	361	0	2481	261	759	0	0	0	0	0	1361	0	0	0	0	0	0				
169952																			0	505	0	4039	62	155	0	0	0	0	0	529	0	0	0	2850	0	0				
170051																			0	4827	7265	14340	0	138	73	0	0	0	0	2110	0	0	0	0	0	0	ATM Passport Receivable			
170257																			0	107	0	2407	53	186	56	0	0	0	0	336	0	0	0	1778	0	0	Computer Software			
170275																			0	1428	126	6052	170	270	58	0	0	0	0	547	0	0	0	3681	0	0	Other Assets			
170332																			0	406	0	5167	237	376	0	0	0	0	0	464	0	0	0	2618	0	1303				
170640																			0	135	0	347	0	44	0	0	0	0	0	168	0	0	0	0	0	0				
170976																			0	618	184	2564	14	256	31	3	0	0	0	148	0	0	0	1358	0	0	Prepaid Insurance	Accrued Taxes		
171133	0	1056	5614	8511	423	896	50	0	0	0	0	945	0	0	0	0	0	0		1056																	PREPAID TAXES	CUSTOMER ACCEPTANCES LIAB.		
171656																			0	669	98	1156	41	43	0	0	0	0	0	346	0	0	0	0	0	0				
171759																			0	1864	0	5366	164	186	0	0	0	0	0	731	0	0	0	2585	0	0				
171768																			0	981	664	3340	425	881	251	0	0	0	0	814	0	0	0	0	0	0	CURRENT INCOME TAX PAYABLE			
172158																			0	335	0	1170	45	45	0	0	0	0	0	790	0	0	0	0	0	0				
172251																			0	114	0	340	67	78	10	0	0	0	0	148	0	0	0	0	0	0	Accrued Late Charges on Loans			
172457																			0	997	0	8206	504	729	215	0	0	0	0	705	0	0	0	5775	0	0	Contract and Other Receivables			
172475																			0	2805	2392	15652	356	1403	0	0	0	0	0	1032	0	0	0	8020	0	0				
172859																			0	660	351	2649	94	105	11	0	0	0	0	1533	0	0	0	0	0	0	Accounts Receivable			
173306																			0	1396	962	11451	625	2409	0	0	1240	0	0	882	0	0	0	5802	0	0	Limited Partnership Investments	Investment in Falcon Network	Investment in Trust Company	
173342																			0	118	0	604	81	124	0	0	0	0	0	362	0	0	0	0	0	0				
173548																			0	479	1	2511	222	222	0	0	0	0	0	715	0	0	0	1094	0	0				
173557																			0	462	2249	3959	354	528	0	0	0	0	0	720	0	0	0	0	0	0				
173575																			0	5864	4565	31524	929	1316	0	0	0	0	0	1892	0	0	0	17887	0	0				
173641																			0	479	989	2923	175	175	0	0	0	0	0	1280	0	0	0	0	0	0				
173959																			16	486	0	5284	84	113	0	0	0	0	0	803	0	0	0	2849	1033	0				
174321																			0	83	4	537	139	155	0	0	0	0	0	295	0	0	15	0	0	0				
174367																			0	37	86	393	46	99	0	0	0	0	0	171	0	0	0	0	0	0				
174572																			0	36364	21584	244188	75061	76514	0	0	0	0	0	10285	0	0	0	99441	0	0				
175056																			0	598	0	5921	265	265	0	0	0	0	0	1915	0	0	0	3143	0	0				
175140																			0	950	0	8004	569	574	0	0	0	0	0	662	0	0	0	5286	0	532				
175458																			0	240	0	562	108	127	16	0	0	0	0	195	0	0	0	0	0	0	DATA PROCESSING SOFTWARE			
175609																			0	252	36	5464	278	3344	0	0	0	0	0	313	0	0	0	0	0	1519				
175672																			0	1983	1259	11389	411	411	0	0	0	0	0	640	0	0	0	7096	0	0				
176053																			0	68	107	556	53	53	0	0	0	0	0	328	0	0	0	0	0	0				
176101																			0	4292	5152	37235	898	1753	0	0	0	0	0	2481	0	0	0	16967	0	6590				
176325																			0	361	197	3339	53	59	0	0	0	0	1	373	0	0	0	2348	0	0				
176437																			0	65	0	2500	54	433	134	224	0	0	0	218	0	0	0	1784	0	0	Deposit unposted	Life Insurance Receivable		
176464																			8	1717	0	20840	712	744	0	0	0	0	0	1992	0	0	0	16387	0	0				
176642																			0	799	0	1354	68	156	0	0	0	0	0	399	0	0	0	0	0	0				
177135																			0	33	0	251	55	181	123	0	0	0	0	37	0	0	0	0	0	0	Int. Ernd. Not Coll.			
177443																			0	628	8	4950	475	552	76	0	0	0	0	1640	0	0	0	1063	0	1059	Prepaid Assessments			
177500																			0	96	34	611	77	377	282	0	0	0	0	104	0	0	0	0	0	0	Bank Owned Real Estate			
177546																			0	562	3223	4313	62	66	0	0	0	0	0	462	0	0	0	0	0	0				
177555																			0	87	160	546	110	122	12	0	0	0	0	177	0	0	0	0	0	0	Pre-Paid Federal Tax			
177751																			0	2990	3334	8224	213	419	0	0	0	0	0	1481	0	0	0	0	0	0				
177920																			0	1627	1855	15035	842	842	0	0	0	0	0	1895	0	0	0	8816	0	0				
177957																			0	2321	4250	17385	592	5580	0	0	0	0	0	1342	0	0	0	1149	2743	0				
178057																			0	81	0	165	0	0	0	0	0	0	0	84	0	0	0	0	0	0				
178150																			0	0	845	3101	115	153	37	0	0	0	0	639	0	0	0	1464	0	0	Bank Ins.			
178244																			0	1515	9	2341	0	0	0	0	0	0	0	817	0	0	0	0	0	0				
178271																			0	1054	0	1600	97	306	107	13	48	0	0	240	0	0	0	0	0	0	Computer Software	Fiserv EFT Deposit	Loan Dealer Rserve	
178356																			0	136	0	932	0	570	268	0	0	0	0	226	0	0	0	0	0	0	Interest Earned - Securities			
178851																			100	792	13	3552	859	1089	0	0	0	0	0	1658	0	0	0	0	0	0				
179148																			0	229	17	4804	126	214	88	0	0	0	0	1711	0	0	0	2633	0	0	Subsidiary Accounts Receivable			
179335																			56	386	775	6729	74	130	0	0	0	0	0	960	0	0	0	4478	0	0				
179700																			13	5287	2948	23638	219	791	216	0	0	0	0	1282	0	0	0	13330	0	0	CHECK INCLEARING IN PROCESS			
179755																			0	315	206	1621	97	848	540	0	0	0	0	252	0	0	0	0	0	0	Receivable			
180041																			0	117	246	3049	67	82	14	0	0	0	0	402	0	0	0	2202	0	0	Check Printing Inventory	SBA Guarantee Receivable		
180144																			0	269	0	899	0	283	0	0	0	0	0	347	0	0	0	0	0	0				
180443																			0	360	55	1310	29	29	0	0	0	0	0	516	0	0	0	350	0	0				
180537																			0	336	191	3924	137	225	0	0	0	0	0	594	0	0	0	2165	413	0				
180845																			0	1537	0	2273	62	62	0	0	0	0	0	674	0	0	0	0	0	0				
181347																			0	1359	1304	5811	0	1173	632	0	0	0	0	1257	0	0	0	718	0	0	Federal Income Tax Payable			
181459																			0	1214	2079	8611	0	1558	866	0	0	0	0	3760	0	0	0	0	0	0	Investment in CDC			
181758																			40	525	0	1052	101	152	0	0	0	0	0	256	0	0	0	119	0	0				
181963																			0	96	0	1969	392	881	248	0	0	0	0	992	0	0	0	0	0	0	SOFTWARE			
182353																			0	114	27	543	5	5	0	0	0	0	0	397	0	0	0	0	0	0				
182652																			0	29	0	131	27	29	2	0	0	0	0	73	0	0	0	0	0	0	Shazam Daily			
182951																			0	769	0	6823	137	419	247	0	0	0	0	1508	0	0	0	3774	0	353	ASSET SUSPENSE			
183668																			0	2361	156	4838	174	470	187	0	0	0	0	1360	0	0	0	491	0	0	SECURITY AND OTHER DEPOSITS			
183770																			0	3526	2280	14024	289	425	0	0	0	0	0	1301	0	0	0	4173	0	2319				
183846																			0	419	814	6187	0	247	0	0	0	0	0	954	0	0	0	361	3392	0				
183958																			0	509	12	6660	245	881	600	0	0	0	0	1450	0	0	0	3342	0	466	QZAB			
184142																			0	1432	2787	10640	147	991	0	0	0	0	0	1258	0	0	0	3132	0	1040				
184245																			0	607	283	5365	222	559	0	0	0	0	0	926	0	0	0	2990	0	0				
184656																			0	572	0	1719	50	83	0	0	0	0	0	1064	0	0	0	0	0	0				
184759																			0	210	27	764	0	29	0	0	0	0	0	464	0	0	0	34	0	0				
185251																			0	82	0	964	36	273	200	10	27	0	0	154	0	0	0	455	0	0	New Market Tax Credits	Warrants Payable	Lease Purchase Asset	
185448																			0	232	78	1060	0	17	0	0	0	0	0	733	0	0	0	0	0	0				
185859																			0	4207	0	6435	284	717	149	250	0	0	0	1511	0	0	0	0	0	0	CASH ITEM IN PROCESS	PROPERTY HELD FOR INVESTMENT - MOVED OUT OF ORE		
186221																			0	3024	7882	38468	1104	2142	0	0	0	0	0	2747	0	0	0	22198	0	475				
186548																			0	301	306	1367	32	170	136	0	0	0	0	590	0	0	0	0	0	0	Income Tax Receivable			
186717																			0	3374	1706	8801	596	1159	0	0	0	0	0	2562	0	0	0	0	0	0				
186744																			0	5328	471	30556	592	2051	0	0	0	0	0	7471	0	0	0	11925	1083	2227				
186838																			0	1219	506	8793	281	390	0	0	0	0	0	1229	0	0	0	5449	0	0				
186856																			0	0	302	916	155	179	0	0	0	0	0	435	0	0	0	0	0	0				
187358																			0	0	0	592	0	37	0	0	0	0	0	243	0	0	0	312	0	0				
187648																			28	0	0	133	0	28	0	0	0	0	0	105	0	0	0	0	0	0				
187899																			0	2694	439	12655	831	4369	918	0	0	0	0	1094	248	0	0	4059	0	0	Serviced loans - receivable			
187947																			0	5086	654	33170	0	1783	0	0	0	0	0	9124	0	0	0	12779	0	3744				
188056																			0	343	0	1438	0	2	0	0	0	0	0	1093	0	0	0	0	0	0				
188177																			0	283	96	826	0	10	0	0	0	0	0	437	0	0	0	0	0	0				
188430																			181	2656	0	17022	883	4072	1571	114	349	0	0	995	0	0	0	9299	0	0	Mortgage Premiums Held Pending Sale	Escrow Advance - Mortgage	Misc Deposita and Investment Securities Delayed Payments	
188449																			0	560	0	2691	402	402	0	0	0	0	0	1729	0	0	0	0	0	0				
188720																			0	178	128	7598	703	948	221	0	0	0	0	1129	0	0	0	2611	0	2604	Investment in subsidiary			
