"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
26457																																																																																																																																																		0	0	5419	6228	6211	0	0	0	0	0	0	0	0	0	0	6228	6211	0	0	0	0	0	0	0	5225	0	0	1247	3978	986	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
26765																																																																																																																																																		0	0	25262	0	0	102	112	0	0	0	0	0	0	1328	1338	139001	135697	0	1226	1226	3196	3187	0	0	614	0	0	49515	565	3950	288	2096	95	0	0	0	0	55362	25154	0	0																									0	0	0	0	0	0	5063	5002	0	0	77952	75514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
27070																																																																																																																																																		0	0	2264	0	0	0	0	1000	1000	0	0	0	0	0	0	175458	172138	0	0	0	70402	69354	0	0	1159			8093	1159	4280	10584	49516	17183	3633	8804	1507	1980	21537	7671	14366	21825																									0	4891	0	4945									0	0	0	0	0	0	25128	24356	0	0	934	933	0	0	5804	5750			
27548																																																																																																																																																		0	0	124793	0	0	0	0	0	0	0	0	0	0	0	0	198992	198669	0	0	0	58896	59682	0	0	190			16000	0	2621	3197	38107	20569	6994	3	0	0	0	9209	20122	81847																									0	6527	0	6524	0	0	16332	16140	0	0	62	65	0	0	0	0	0	0	64585	64146	0	0	0	0	0	0	27546	27254			
27614																																																																																																																																																		0	0	52964	0	0	0	0	0	0	0	0	0	0	0	0	161667	158666	2	0	0	50121	50349	0	0	0	0	0	0	959	3900	10681	31864	2944	0	0	0	0	15540	40970	0	51808																									0	0	0	0									0	0	0	0	0	0	52606	51807	0	0	0	0	0	0	0	0			
27847																																																																																																																																																		0	0	75277	0	0	0	0	1000	998	0	0	0	0	345	350	138017	136568	0	0	0	60892	61205	0	0	6222	0	0	1771	5450	2319	3302	33572	17720	0	0	0	0	11283	21814	2384	37298																									0	0	0	0									0	0	0	0	125	124	40563	39557	0	0	0	0	0	0	0	0			
28013																																																																																																																																																		0	0	498898	0	0	0	0	245162	243022	0	0	0	0	9505	9249	820700	808031	0	0	0	0	0	0	0	38503			4819	28188	152511	47918	9585	0	0	446	12379	9504	290043	22674	71279	168189																									0	0	0	0	394	384	13642	13506	9111	8865	314659	312035	0	0	0	0	0	0	247178	239410	0	0	0	0	0	0	59	58			
28152																																																																																																																																																		0	0	10625	2913	2875	0	0	0	0	0	0	0	0	0	0	22931	22715	0	0	0	9124	9095	0	0	1327			1061	1071	3628	4409	5673	2546	0	0	0	363	422	0	326	3215																									0	190	0	190	0	0	126	126	0	0	671	659	0	0	0	0	0	0	3591	3542	0	0	0	0	0	0	0	0			
28255																																																																																																																																																		0	0	60957	11971	11968	0	0	0	0	0	0	0	0	0	0	63966	62953	0	0	0	20988	20603	0	0	15364	0	0	11366	3998	4175	7789	8296	0	0	302	0	0	26101	924	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
28406																																																																																																																																																		4991	4991	28315	0	0	0	0	0	0	0	0	0	0	307763	300061	0	0	0	0	0	0	0	0	0	6181			4990	19047	11494	14000	12255	2103	0	3081	1264	18367	110061	42313	803	67983																									0	0	0	0	4756	4622	0	0	170330	166269	0	0	0	0	0	0	65879	64184	0	0	0	0	0	0	0	0	0	0			
28675																																																																																																																																																		0	0	18808	0	0	0	0	0	0	0	0	0	0	0	0	67427	67662	0	0	0	4608	4637	0	0	309	10	11	80	40	790	443	4000	1255	459	202	161	521	1265	2897	12391	43147																									0	0	0	0	0	0	1600	1623	0	0	3890	3882	0	0	0	0	0	0	20105	20228	0	0	0	0	0	0	35248	35310			
28732																																																																																																																																																		0	0	9112	0	0	0	0	0	0	0	0	0	0	362	366	14143	13815	0	362	366	6241	6103	0	0	996	0	0	0	989	1475	2788	4176	0	0	7	210	587	3945	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
29476																																																																																																																																																		1700	1700	588	0	0	0	0	0	0	0	0	0	0	3622	3609	1943	1890	0	1922	1909	1943	1890	0	0	408	0	0	62	346	1435	778	2266	625	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
29636																																																																																																																																																		0	0	357231	0	0	0	0	0	0	0	0	0	0	0	0	464699	444746	0	0	0	105591	101394	0	0	1878			135	1743	13805	80148	96171	78341	0	0	0	0	29416	112611	0	32377																									0	0	0	0	0	0	45218	43075	0	0	103466	98952	0	0	0	0	0	0	34141	32377	0	0	0	0	0	0	0	0			
29878																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25335	24860	0	0	0	0	0	0	0	0	0	0	0	0	0	5169	19691	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
30052																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
30502																																																																																																																																																		0	0	202116	0	0	0	0	0	0	0	0	0	0	0	0	230937	225410	0	0	0	49706	48473	0	0	201			201	0	401	2467	67550	56701	0	5110	1310	188	53326	17671	2690	17795																									0	0	0	0	0	0	12002	11790	0	0	67846	65815	0	0	0	0	0	0	18189	17936	0	0	0	0	0	0	0	0			
30650																																																																																																																																																		0	0	4457	0	0	0	0	0	0	0	0	0	0	0	0	16917	16581	0	0	0	7451	7391	0	0	0			0	0	0	900	5666	825	0	84	0	0	2899	2674	0	3533																									0	0	0	0									0	0	0	0	0	0	3584	3533	0	0	0	0	0	0	0	0			
30810	0	0	41990	2559062	2586172	0	0	0	0	0	0	0	0	236924	233506	3118025	3133217	0	0	0	0	0	0	0	0			0	0	988213	1230957	367002	0	0	0	0	88747	458873	236349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188859	185734	129811	125674	48065	47772	429152	421371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0			0										0																																																																					
31134																																																																																																																																																		0	0	13440	0	0	0	0	0	0	0	0	0	0	0	0	17159	16926	0	0	0	14151	13965	2000	1979	320	0	0	0	320	0	0	10132	5490	0	0	0	0	0	983	0	0																									0	0	0	0	0	0	0	0	0	0	1008	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
31255																																																																																																																																																		0	0	52417	0	0	0	0	0	0	0	0	0	0	0	0	97179	95535	0	0	0	42029	41297	0	0	3990	0	0	1706	3912	7827	5680	23801	0	3541	12764	148	10833	22643	2679	0	0																									0	0	0	0	0	0	16673	16609	0	0	36832	36000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
31657																																																																																																																																																		0	0	27711	0	0	0	0	0	0	0	0	0	0	62451	60258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40730	21721	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
31826																																																																																																																																																		0	0	37540	0	0	0	0	2353	2210	0	0	0	0	0	0	51134	50109	0	0	0	35545	35130	3647	3445	1250			3946	250	5331	5401	24458	2034	0	0	0	0	2078	3276	863	2471																									0	0	0	0	0	0	0	0	0	0	5494	5354	0	0	0	0	0	0	3496	3335	0	0	0	0	0	0	0	0			
31835																																																																																																																																																		0	0	27284	971	970	0	0	0	0	0	0	0	0	2210	2442	27184	26526	0	2210	2442	12590	12542	0	0	1388	953	641	0	1388	6413	9081	9866	0	0	13	0	0	0	0	29	1308																									0	0	0	0									0	0	0	0	0	0	1344	1334	0	0	0	0	0	0	0	0			
32234																																																																																																																																																		0	0	86003	0	0	0	0	22273	21822	0	0	0	0	0	0	142365	138025	0	0	0	98265	94968	0	0	2002	0	0	865	1137	6118	10146	25484	74504	0	0	0	0	0	0	0	19772																									0	1463	0	1500									0	0	0	0	0	0	20033	19453	0	0	0	0	0	0	0	0			
32766																																																																																																																																																		0	0	1712	0	0	0	0	0	0	0	0	0	0	7709	7686	5	5	0	7709	7686	0	0	0	0	3564	0	0	767	2797	3886	259	0	0	5	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
32971																																																																																																																																																		0	0	5584	0	0	0	0	0	0	0	0	0	0	2	2	32918	32838	0	0	0	28460	28446	0	0	3104			526	2578	1815	612	20845	3307	2	35	29	154	1148	1053	45	691																									0	0	0	0									0	0	0	0	0	0	45	45	0	0	0	0	0	0	0	0			
33147																																																																																																																																																		0	0	14211	0	0	0	0	0	0	0	0	0	0	0	0	14959	14794	0	0	0	1735	1712	0	0	604			0	300	99	277	4724	362	0	0	0	786	2792	420	2456	2578																									0	0	0	0	0	0	0	0	0	0	4057	3998	0	0	0	0	0	0	5117	5034	0	0	0	0	0	0	0	0			
33259																																																																																																																																																		0	0	56173	61739	59859	0	0	0	0	0	0	0	0	0	0	90255	87564	0	0	0	5853	5763	0	0	20663	0	0	430	20233	18966	23579	23372	0	0	0	0	0	984	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
33268																																																																																																																																																		0	0	23858	0	0	0	0	0	0	0	0	0	0	0	0	76406	76037	0	0	0	40125	40244	0	0	6028	0	0	3159	2868	8707	3444	21758	308	0	0	0	0	12025	984	4634	18149																									0	0	0	0	0	0	671	652	0	0	12502	12357	0	0	0	0	0	0	23108	22784	0	0	0	0	0	0	0	0			
33370																																																																																																																																																		0	0	500	0	0	0	0	0	0	0	0	0	0	4177	4159	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	1950	100	600	0	0	527	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
33839																																																																																																																																																		0	0	4782	0	0	0	0	0	0	0	0	0	0	0	0	5729	5668	0	0	0	3529	3503	0	0	915	0	0	0	915	1995	858	1676	224	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
33857																																																																																																																																																		0	0	42779	0	0	0	0	0	0	0	0	0	0	0	0	60553	59963	0	0	0	27728	27555	0	0	2311	0	0	12075	1225	817	1614	18767	4629	6587	36	0	36	670	365	5441	7701																									0	1947	0	1946	0	0	7182	7013	0	0	654	680	0	0	0	0	0	0	4139	4140	0	0	0	0	0	0	626	566			
34425																																																																																																																																																		0	0	18579	0	0	0	0	12195	12133	0	0	0	0	0	0	83511	81948	0	0	0	20191	19933	4871	4859	173	0	0	2026	136	11854	1312	25678	3885	0	0	0	0	10311	13129	998	12619																									0	0	0	0	0	0	5695	5414	0	0	18494	18026	0	0	0	0	0	0	1173	1142	0	0	0	0	0	0	0	0			
34434																																																																																																																																																		0	0	20365	0	0	1125	1125	0	0	0	0	0	0	9400	9379	21196	20526	0	8275	8254	6099	5966	0	0	2698	0	0	532	2698	3361	4721	5327	0	4	88	476	853	10335	0	1024	507																									0	0	0	0									0	0	0	0	0	0	1594	1532	0	0	0	0	0	0	0	0			
34452																																																																																																																																																		0	0	15152	0	0	0	0	0	0	0	0	0	0	0	0	46382	45930	0	0	0	31641	31389	0	0	746	0	0	3357	545	1535	3167	23465	3518	0	0	0	0	4123	3091	2048	1081																									0	0	0	0									0	0	0	0	0	0	3192	3128	0	0	0	0	0	0	0	0			
34537																																																																																																																																																		0	0	517755	100	100	0	0	0	0	0	0	0	0	357949	349894	882872	865831	0	0	0	39543	39431	0	0	6289			244163	6625	11945	59838	220058	7769	1731	4443	0	12228	131563	57050	17709	448658																									0	0	0	0	0	0	8404	8403	68628	66984	133157	129984	0	0	0	0	139299	135521	219926	214326	3165	2963	15382	15178	3980	3927	45535	45741			
34555																																																																																																																																																		0	0	57140	989	979	0	0	0	0	0	0	0	0	0	0	95196	94021	0	0	0	58301	57930	0	0	5207	4	4	2883	2324	20600	15592	24161	0	0	0	0	941	16694	1773	5006	4043																									0	0	0	0	0	0	1831	1802	0	0	17932	17606	0	0	0	0	0	0	9394	9049	0	0	0	0	0	0	0	0			
34742																																																																																																																																																		0	0	2115	0	0	0	0	0	0	0	0	0	0	0	0	28949	28678	0	0	0	2839	2810	0	0	249	0	0	0	239	3267	12435	846	0	0	294	99	0	9040	2458	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
35057																																																																																																																																																		0	0	5031	1497	1461	0	0	0	0	0	0	0	0	0	0	7827	7763	0	0	0	3111	3125	0	0	601			601	0	739	970	2007	268	0	806	907	112	786	241	43	280																									0	0	0	0	0	0	2881	2853	0	0	0	0	0	0	0	0	0	0	338	324	0	0	0	0	0	0	0	0			
35301	14739352	14540720	38868855	810603	814545	0	0	1684322	1658861	403789	405169	19398095	19374967	41913664	41350813	45117462	44905996	1222768	0	0	1904905	1918828	0	0	9567372			12155822	5358485	12695367	11073055	5195028	225818	25997	80677	51735	310038	435037	26968007	3295968	8948627	415476	415362	786816	760763	550	530	0	0	0	0	670404	668430	3191373	3215986	538374	541973	0	0	0	0	0	0	97275	97133	3607399	2068299	3631878	2092870	8778288	8522071	6811544	6827514	7849995	7667540	4456637	4415695	0	0	0	0	3718213	3678885	3802212	3712920	0	0	0	0	805480	906874	1701375	1696564	0	0	0	0	0	0	0	0	0	0	1227989	1223796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54955	54492	0	0	0	0	1227989	1223796	0	0	0	0	655770	659254	185626	183012	1300423	1283930	1041284	1010995	0	0	0	0	12502679				814545									38476392			23123472		0			1918828																																																																										
35570																																																																																																																																																		0	0	721633	0	0	1311	1908	0	0	0	0	0	0	1550137	1553530	2134104	2122162	0	25513	26455	0	0	0	0	21493			49570	17364	30282	25972	50318	0	5778	8148	31938	16959	1448186	463432	236498	1287855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888975	869476	1096155	1085466	0	0	0	0	394988	385980	1032684	1031414	0	0	0	0	0	0	0	0	44129	80091	
35646																																																																																																																																																		0	0	2414	0	0	0	0	0	0	0	0	0	0	19915	19834	3984	3914	0	18575	18514	3984	3914	0	0	2747	0	0	625	2122	6055	5187	8501	0	0	0	0	0	0	0	272	1068																									0	0	0	0									0	0	0	0	1340	1320	0	0	0	0	0	0	0	0	0	0			
35879																																																																																																																																																		0	0	0	0	0	0	0	500	483	0	0	0	0	0	0	44175	42477	0	0	0	13794	13257	6555	6364	232	0	0	548	164	2211	3436	28855	1110	0	0	0	0	2720	2596	3	834																									0	0	0	0									0	0	0	0	0	0	265	233	0	0	0	0	0	0	3	3			
36456																																																																																																																																																		0	0	21067	0	0	0	0	1914	1894	0	0	0	0	0	0	23926	23601	0	0	0	10705	10605	829	822	350			1190	101	1190	1745	9379	5033	472	0	0	0	2539	0	513	1440																									0	0	0	0									0	0	0	0	0	0	2037	1952	0	0	0	0	0	0	0	0			
36933																																																																																																																																																		0	0	6366	0	0	0	0	0	0	0	0	0	0	0	0	16497	15977	0	0	0	6716	6615	0	0	0	0	0	242	0	0	0	6528	1913	0	0	0	0	2803	4491	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
37051																																																																																																																																																		0	0	987	999	992	0	0	1001	1013	0	0	0	0	0	0	2473	2479	0	0	0	460	461	0	0	1474	0	0	1000	974	493	0	0	0	0	0	13	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
37341																																																																																																																																																		0	0	1789	0	0	0	0	0	0	0	0	0	0	0	0	8899	8710	0	0	0	5209	5109	0	0	45	4	6	3119	45	0	0	1493	3571	0	0	0	0	0	477	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
37435																																																																																																																																																		0	0	295993	0	0	0	0	57631	56684	0	0	0	0	10135	9973	433962	425239	0	2775	2771	41922	41789	1000	967	34940			22402	23186	69236	78807	19339	4021	734	2503	0	2887	45518	18852	30571	117318																									0	0	0	0	7360	7202	1861	1921	0	0	62849	61213	0	0	0	0	0	0	75565	73954	0	0	0	0	0	0	0	0			
37640																																																																																																																																																		0	0	211239	0	0	0	0	0	0	0	0	0	0	0	0	817643	809074	0	0	0	291449	294533	0	0	2202			1047	1161	6934	9755	192555	86152	5	18	0	0	147552	127966	14422	221506																									0	0	0	0	0	0	8851	8700	0	0	273155	266843	0	0	0	0	0	0	241172	235928	0	0	0	0	0	0	0	0			
37659																																																																																																																																																		0	0	2228	0	0	0	0	0	0	0	0	0	0	3255	3245	277	274	0	3255	3245	0	0	0	0	1229	0	0	250	979	2273	0	0	0	1	21	5	0	0	0	0	0																									0	0	0	0	0	0	26	26	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
37949																																																																																																																																																		0	0	96300	0	0	0	0	3016	2864	0	0	500	498	0	0	100735	100664	0	0	0	49674	50837	5378	5218	3226	0	0	13772	2759	2640	8026	54481	10885	2532	2080	673	13	1689	50	1065	0																									0	1995	0	1999									0	0	0	0	0	0	1066	1065	0	0	0	0	0	0	0	0			
38740																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23204	23149	0	0	0	4620	4573	0	0	555	0	0	423	555	1488	1933	2204	2727	42	209	0	303	7922	3504	0	1839																									0	0	0	0									0	0	0	0	0	0	1877	1839	0	0	0	0	0	0	0	0			
39327																																																																																																																																																		8890	8906	8883	4997	4975	0	0	0	0	0	0	0	0	37353	37176	42282	42144	0	10421	10381	6745	6717	3077	3081	31547	0	0	13414	18133	33482	0	0	0	0	0	2972	3331	8165	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
39756																																																																																																																																																		0	0	40580	6848	6796	0	0	0	0	0	0	0	0	0	0	74519	72495	0	0	0	28897	28217	0	0	5815	0	0	997	2344	3455	1936	7825	20391	0	0	0	163	19655	12567	726	2435																									0	0	0	0	0	0	6864	6657	0	0	26666	25728	0	0	0	0	0	0	3260	3161	0	0	0	0	0	0	0	0			
40033																																																																																																																																																		0	0	0	742	738	0	0	0	0	0	0	0	0	8	9	17817	17514	0	0	0	7972	7895	0	0	2255	0	0	4009	3776	1759	1003	1563	4271	32	46	34	161	503	0	350	14																									0	0	0	0									0	0	0	0	0	0	366	349	0	0	0	0	0	0	16	16			
40499																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	44688	44706	212316	209293	0	22121	22527	0	0	0	0	10950	0	0	2633	8317	3689	9356	34314	43978	1179	7853	2290	0	71795	35924	8757	23895																									0	0	0	0	1606	1669	9993	9848	13419	12938	95347	94168	0	0	0	0	1724	1752	31293	30929	0	0	0	0	0	0	0	0			
40855																																																																																																																																																		0	0	11399	0	0	0	0	0	0	0	0	0	0	0	0	16771	16546	0	0	0	14580	14434	0	0	556	0	0	556	0	1336	1893	12375	0	0	0	0	0	0	0	0	386																									0	0	0	0									0	0	0	0	0	0	402	386	0	0	0	0	0	0	0	0			
41245																																																																																																																																																		0	0	1673	1384	1370	0	0	0	0	0	0	0	0	395	387	11814	11703	0	395	387	8545	8454	0	0	3891	0	0	1049	2841	3324	1783	3101	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
41553																																																																																																																																																		0	0	30409	0	0	0	0	0	0	0	0	0	0	16438	16497	44615	41568	0	16438	16497	0	0	0	0	3397	0	0	0	3397	3915	4185	46509	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
41629																																																																																																																																																		0	0	45	3581	3525	0	0	0	0	0	0	0	0	0	0	14132	13974	0	0	0	2163	2161	0	0	1405	0	0	250	1155	5002	2647	562	0	0	0	23	22	2953	1361	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
41825																																																																																																																																																		0	0	7622	1999	1986	0	0	0	0	0	0	0	0	0	0	48962	47967	0	0	0	13363	13222	0	0	1326	0	0	301	1024	4434	4969	10557	1140	146	2370	2389	2226	15430	2167	479	331																									0	0	0	0	0	0	0	0	0	0	25301	24730	0	0	0	0	0	0	829	811	0	0	0	0	0	0	0	0			
41937																																																																																																																																																		0	0	2377	0	0	0	0	0	0	0	0	0	0	0	0	20972	20505	0	0	0	9708	9608	0	0	1851	0	0	1119	915	1639	2532	3925	0	75	160	0	0	4701	1294	838	3306																									0	0	0	0									0	0	0	0	0	0	4260	4144	0	0	0	0	0	0	0	0			
41955																																																																																																																																																		0	0	5038	0	0	0	0	0	0	0	0	0	0	0	0	6669	6536	0	0	0	975	971	0	0	0	0	0	1055	0	983	440	1537	204	135	771	153	26	1232	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
42037																																																																																																																																																		0	0	3708	0	0	0	0	0	0	0	0	0	0	0	0	12188	11833	0	0	0	6321	6165	0	0	7	0	0	0	0	869	0	4485	1372	0	7	0	351	2908	406	135	1300																									0	0	0	0									0	0	0	0	0	0	1481	1435	0	0	0	0	0	0	0	0			
42354																																																																																																																																																		0	0	32923	0	0	0	0	0	0	0	0	0	0	0	0	63491	62089	0	0	0	13352	13217	0	0	3001			811	2183	9626	4063	6449	0	1	11	11	0	37947	987	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
42372																																																																																																																																																		0	0	2058	0	0	0	0	0	0	0	0	0	0	0	0	20741	20559	0	0	0	10985	10903	0	0	0	0	0	3831	0	0	0	8004	2899	0	0	0	0	0	1065	1498	3263																									0	0	0	0									0	0	0	0	0	0	3051	3092	0	0	0	0	0	0	654	657			
42420																																																																																																																																																		0	0	886616	0	0	0	0	20912	21012	400	400	0	0	393855	383993	923554	908741	0	42332	42193	27092	27206	0	0	4634			3993	521	8088	16176	72184	0	0	120	1739	2468	264518	328889	152090	451810																									0	0	0	0	3635	3538	9011	9406	184159	179168	410649	400533	0	0	0	0	94949	92899	276257	272828	0	0	0	0	0	0	0	0			
42448																																																																																																																																																		0	0	92427	0	0	0	0	0	0	0	0	0	0	0	0	121153	119319	0	0	0	97690	96317	0	0	11039	539	539	4481	6558	15246	26017	65589	0	0	0	0	0	0	889	0	0																									0	0	0	0	0	0	0	0	0	0	917	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
42457																																																																																																																																																		0	0	14464	0	0	0	0	4973	4700	0	0	0	0	6679	6642	8439	7985	0	6598	6563	0	0	0	0	2269	2000	1889	200	180	1425	4583	5106	515	0	0	0	0	209	351	81	125																									0	0	0	0									0	0	0	0	0	0	0	0	81	79	128	125	0	0	0	0			
43052																																																																																																																																																		0	0	0	0	0	0	0	1455	1178	0	0	0	0	0	0	21393	20887	0	0	0	10877	10775	0	0	1033	0	0	1227	590	2763	434	9529	1232	0	0	0	173	2906	918	225	889																									0	0	0	0									0	0	0	0	0	0	1115	1114	0	0	0	0	0	0	0	0			
43351																																																																																																																																																		0	0	9900	0	0	0	0	0	0	0	0	0	0	0	0	12560	12105	0	0	0	6038	5861	0	0	1411	0	0	35	1376	1718	67	2117	548	3353	17	0	18	206	2007	50	594																									0	0	0	0									0	0	1489	1483	0	0	572	548	0	0	0	0	0	0	89	96			
43856																																																																																																																																																		0	0	12515	0	0	0	0	0	0	0	0	0	0	3501	3496	19312	19139	0	3501	3496	9815	9739	0	0	3954	0	0	1968	2552	4920	5831	3720	718	605	0	65	452	1736	0	0	73																									0	0	0	0									0	0	0	0	0	0	75	73	0	0	0	0	0	0	0	0			
43959																																																																																																																																																		0	0	14138	0	0	0	0	0	0	0	0	0	0	0	0	122306	118942	0	0	0	39203	38065	0	0	2896	0	0	1767	1129	12830	11306	22280	4829	0	0	924	0	13595	12805	382	37095																									0	135	0	137									0	0	0	0	0	0	38201	37477	0	0	0	0	0	0	0	0			
44040																																																																																																																																																		0	0	6215	0	0	0	0	0	0	0	0	0	0	0	0	104669	101597	0	0	0	41847	40832	0	0	989	0	0	0	988	843	2347	37056	4831	655	3065	0	0	25181	6859	4410	15369																									0	0	0	0									0	0	0	0	0	0	20413	19779	0	0	0	0	0	0	0	0			
