"IDRSSD"	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH289	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	RCONS602	RCONS603	RCONS604	RCONS605	
3019982	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1167	1167	0	0	1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49535	0	0	0	0	0	-2064	0	0	0	0	0	6327	0	0	6327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62018	0	0	62018	0	1094	0	1094	5961	0	0	0	0	0	5961	335656	0	0	0	0	335656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6363	7055		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4995	999	0	0	999	0	0	0	43576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7055		0	0	0	0	0	0	0	0	0	10583		0	0	0	0	0	0	413085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3020447	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22971	0	0	12738	10233	0	0	0	2611	0	0	0	0	0	2611	169179	0	1354	408	15635	151782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3063	2611		150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32920	6584	0	0	0	6584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2611		150	0	0	0	0	0	0	0	0	3917		450	0	0	0	0	0	199987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3022076	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158060	0	0	0	0	0	-1597	0	0	0	0	0	1672	0	544	1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97867	0	0	91298	6569	0	0	0	12388	0	0	0	0	0	12388	136684	0	0	4276	0	132408	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3630	12388		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3213	643	0	0	0	643	0	0	18151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12388		0	0	0	0	0	0	0	0	0	18582		0	0	0	0	0	0	277188	0	5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3022610	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	606	606	0	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39291	0	0	0	0	0	-858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71161	0	0	62481	8680	0	0	0	0	0	0	0	0	0	0	53730	0	0	2635	0	51095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	178	0	0	-2285	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2940	588	0	0	0	588	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	178	0	0	0	0		0	0	0	0	0	2225	114861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3025134	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610	0	0	0	0	0	-149	0	0	0	0	0	380	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32916	0	0	29927	2989	649	0	649	1322	0	0	0	0	1229	93	41858	0	0	0	0	41858	0	0	0	0	0	0	0	0	0	0	0	518	518	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-939	743		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4891	978	0	0	17	961	0	0	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743		0	0	0	0	0	0	0	0	0	1115		0	0	0	0	0	0	74083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3025929	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17147	-17	0	0	0	0	-357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17375	0	0	16570	805	0	0	0	957	0	0	0	0	0	957	57600	0	454	0	0	57146	0	0	0	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-580	957		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11922	2384	0	0	0	2384	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	957		0	0	0	0	0	0	0	0	0	1436		0	0	0	0	0	0	86000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3027763	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22431	0	0	0	0	0	-732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47122	0	0	40795	6277	0	0	0	1216	0	0	0	0	0	1216	121410	0	413	0	0	120997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	215	0	2268	0	-3144	1216		0	0	0	0	0	0	0	0	2344	2344	2344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1216		0	0	0	0	0	0	0	0	0	1824		0	0	0	0	0	0	167313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3028902	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104018	0	0	0	0	0	-3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51060	0	0	49679	1381	19491	0	19491	1018	0	0	0	0	0	1018	423459	0	1300	23976	0	398183	0	0	0	61384	0	0	0	0	0	0	0	122933	122933	0	43948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177441	20509		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70265	14053	0	0	0	14053	0	0	10296	0	2421	0	0	1401	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	20509		0	0	0	0	0	0	0	0	0	30764		0	0	0	0	0	0	621086	0	1390	23982	83616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3029253	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5123	0	0	0	0	0	-148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	2336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3029589	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73412	0	0	0	0	0	-2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	0	136491	0	0	128958	7533	7994	0	7994	5529	0	0	0	240	5289	0	895589	0	1341	4570	0	889678	0	3813	0	19394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7312	8070		0	0	0	0	0	0	0	0	12242	12242	0	0	0	0	0	12242	0	0	128509	25702	6533	0	0	19169	0	0	13065	0	9708	0	0	0	3813	5895	0	0	0	0	0	0	0	0	0	0	0	0	8070		0	0	0	0	0	0	0	0	0	12105		0	0	0	0	0	0	1230781	0	27522	11910	389062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3032833	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921	0	0	0	0	0	-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10179	0	0	9409	770	0	0	0	22	0	0	0	0	0	22	20813	0	0	0	2980	17833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-519	22		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4029	806	0	0	0	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22		0	0	0	0	0	0	0	0	0	33		0	0	0	0	0	0	30701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3034257	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84003	0	6037	0	0	0	-3708	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721	0	0	0	0	721	0	62425	0	0	62425	0	181	0	181	730	0	0	0	0	0	730	180009	0	0	0	0	180009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9181	911		0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	13978	2796	0	0	0	0	2796	12650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16827		0	0	0	0	0	0	0	0	0	25241		0	0	0	0	0	0	271785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3034695	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	813	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208767	0	0	185425	23342	0	0	0	2623	0	0	0	0	0	2623	167227	0	0	0	0	167227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5501	2623		0	0	0	0	0	0	0	0	10013	10013	0	0	0	10013	0	0	0	0	41519	8304	0	0	0	8304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2623		0	0	0	0	0	0	0	0	0	3935		0	0	0	0	0	0	324226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3039636	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12451	0	0	0	0	0	-507	0	0	0	0	0	0	0	0	0	0	0	0	0	1022	0	0	0	0	0	1022	8828	0	0	7332	0	1496	0	3789	0	0	1426	2363	0	0	0	1421	0	0	0	0	0	1421	230739	0	0	3182	0	227557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4472	2443		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10425	2085	0	0	0	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2443		0	0	0	0	0	0	0	0	0	3665		0	0	0	0	0	0	273450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3040418	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10932	0	0	0	0	0	-394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107621	0	0	38291	69330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1176	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	93903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3041358	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9731	0	0	0	0	0	-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28795	0	0	28795	0	0	0	0	514	0	0	0	0	0	514	45769	0	0	1105	0	44664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1133	514		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514		0	0	0	0	0	0	0	0	0	771		0	0	0	0	0	0	65123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3041974																																																																							0	0																																																																																																																																																																									
3042234	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1877	1877	0	0	1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290943	0	0	0	0	0	-8152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27037	0	0	26934	103	2922	0	2922	47	0	0	0	0	0	47	24593	0	1435	0	0	23158	0	0	0	10108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	2969		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9104	1821	0	0	0	1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2969		0	0	0	0	0	0	0	0	0	4454		0	0	0	0	0	0	128788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3045383	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	14510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3047659	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1257	1257	0	0	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9905	0	0	0	0	0	-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552	0	0	552	0	0	0	52229	0	0	42903	9326	0	0	0	597	0	0	0	0	402	195	119560	0	0	0	5104	114456	0	0	0	8797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8011	195		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10224	2045	0	0	0	2045	0	0	9409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195		0	0	0	0	0	0	0	0	0	293		0	0	0	0	0	0	166409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3048487	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	3026	3026	0	0	3026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17564	0	0	0	0	0	-478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10408	0	0	10408	0	0	0	0	48	0	0	0	0	0	48	222316	0	1708	0	0	220608	0	0	0	3035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	48		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57557	11511	0	0	897	10614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48		0	0	0	0	0	0	0	0	0	72		0	0	0	0	0	0	266322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3049635	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	5078	5078	0	0	5078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8950	0	0	0	0	0	-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41402	0	0	38954	2448	0	0	0	569	0	172	0	0	0	397	108324	0	0	0	0	108324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1978	397		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397		0	0	0	0	0	0	0	0	0	596		0	0	0	0	0	0	148171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3049729	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12060	0	0	0	0	0	-475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25466	0	0	0	25466	2999	0	2999	0	0	0	0	0	0	0	34674	0	3066	7602	0	24006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1290	2999		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3870	774	30	59	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2999		0	0	0	0	0	0	0	0	0	4499		0	0	0	0	0	0	61768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3051432	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9144	0	0	0	0	0	-223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29552	0	0	28169	1383	1137	0	1137	714	0	0	0	0	0	714	72229	0	0	4710	0	67519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1224	1851		0	0	0	0	0	0	0	0	1784	1784	0	0	0	1519	265	0	0	0	740	148	0	0	0	148	0	0	13867	0	45	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	1851		0	0	0	0	0	0	0	0	0	2777		0	0	0	0	0	0	94833	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3052813	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62086	0	0	0	0	0	-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4136	0	0	3197	939	912	0	912	2376	0	457	8	0	0	1911	421590	0	2789	6486	0	412315	0	0	0	3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2038	2823		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2823		0	0	0	0	0	0	0	0	0	4235		0	0	0	0	0	0	465544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3057818	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	3467	3467	0	0	3467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109331	0	0	0	0	0	-4156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104336	0	0	103480	856	2350	0	2350	540	0	0	0	0	540	0	387763	0	2532	18487	0	366744	0	0	0	3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5507	2350		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32811	6562	0	0	0	6562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2350		0	0	0	0	0	0	0	0	0	3525		0	0	0	0	0	0	525689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
