"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
346379																																																																																																																																																		0	0	10612	0	0	0	0	0	0	0	0	0	0	0	0	11056	11166	0	0	0	2777	2790	0	0	502	84	84	499	3	806	2227	4088	0	36	1	20	100	2252	0	0	1049																									0	0	0	0									0	0	0	0	0	0	1023	1049	0	0	0	0	0	0	0	0			
346566																																																																																																																																																		0	0	1509	0	0	0	0	0	0	0	0	0	0	0	0	6306	6349	0	0	0	200	204	0	0	2003	0	0	499	1496	2981	1002	0	0	1	50	17	0	304	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
346771																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	93	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	10	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
347022																																																																																																																																																		0	0	8991	1983	2002	0	0	0	0	0	0	0	0	0	0	50656	50553	0	0	0	0	0	2500	2503	2990	0	0	0	2990	26236	18837	2489	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
347639																																																																																																																																																		0	0	1044	0	0	2625	2532	250	251	2000	2000	501	503	4625	4532	37051	37507	0	0	0	8101	8327	0	0	2884	0	0	4548	3077	2815	5905	7781	0	598	3924	0	240	71	0	729	12444																									0	0	0	0									0	0	2564	2590	0	0	5528	5570	0	0	0	0	0	0	0	0			
347956																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4478	4499	0	0	0	4478	4499	0	0	2687			0	2687	1006	423	383	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
348159																																																																																																																																																		0	0	3715	0	0	0	0	0	0	0	0	0	0	0	0	16747	16804	0	0	0	6362	6410	0	0	395	2	2	0	395	2052	36	4192	319	0	0	0	82	3472	1598	1664	2992																									0	0	0	0									0	0	0	0	0	0	4629	4656	0	0	0	0	0	0	0	0			
348720																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4452	4470	0	0	0	452	467	0	0	2994	0	0	1997	997	1476	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
349129																																																																																																																																																		0	0	8667	4927	5006	0	0	1250	1232	0	0	0	0	171	171	64078	64077	0	171	171	11980	12081	998	989	2051			1734	1549	7186	3924	21939	6024	0	0	0	348	9405	6780	2234	3125																									0	0	0	0									0	0	0	0	0	0	5436	5359	0	0	0	0	0	0	0	0			
349343																																																																																																																																																		0	0	4208	2469	2503	0	0	0	0	0	0	0	0	0	0	12277	12375	0	0	0	5316	5373	0	0	3854	0	0	899	2955	5613	987	1921	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
350572																																																																																																																																																		0	0	3993	0	0	0	0	0	0	0	0	0	0	0	0	50301	50193	0	0	0	5775	5786	0	0	9853	10	32	4102	3442	17432	2270	1490	0	0	0	0	2952	13943	0	4531	0																									0	0	0	0	0	0	0	0	0	0	16928	16894	0	0	0	0	0	0	4536	4531	0	0	0	0	0	0	0	0			
350657																																																																																																																																																		0	0	5045	0	0	0	0	0	0	0	0	0	0	4389	4425	5096	5113	0	0	0	2486	2510	0	0	735			296	735	1776	534	886	0	0	0	0	1717	3161	2	0	396																									0	0	0	0									0	0	0	0	0	0	403	396	0	0	0	0	0	0	0	0			
350750																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9																									0	0	0	0									0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0			
351131																																																																																																																																																		0	0	7097	0	0	0	0	3891	3909	0	0	289	303	0	0	18621	18764	0	0	0	5059	5147	1499	1499	400	0	0	400	0	8399	4322	4206	0	0	0	0	0	0	0	1438	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
351560																																																																																																																																																		393	394	393	0	0	0	0	0	0	0	0	0	0	393	394	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
351878																																																																																																																																																		0	0	0	4500	4501	0	0	3086	3091	0	0	513	510	0	0	16338	16480	0	0	0	5836	5962	0	0	458	0	0	0	458	3527	4093	5852	648	0	0	0	250	1652	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
352370																																																																																																																																																		0	0	0	154	168	0	0	0	0	0	0	0	0	123	124	2907	3091	0	123	124	0	0	0	0	25	9	9	0	25	403	448	2329	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
352651																																																																																																																																																		0	0	4648	3286	3294	0	0	3651	3666	0	0	0	0	0	0	8295	8317	0	0	0	0	0	1300	1299	5789	58	58	1574	6074	310	302	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
352745																																																																																																																																																		0	0	8261	0	0	0	0	0	0	0	0	0	0	2664	2664	39285	39904	0	2664	2664	15885	16311	0	0	2338	0	0	599	1739	5426	3392	13978	2658	0	0	0	0	8795	864	0	5117																									0	0	0	0									0	0	0	0	0	0	5068	5117	0	0	0	0	0	0	0	0			
352772																																																																																																																																																		0	0	296001	0	0	1300	1300	0	0	0	0	0	0	195750	199417	1482739	1507769	89	142997	145884	93857	98332	0	0	15510			94713	5251	31751	70918	256569	70767	0	0	0	17321	66303	75873	250380	763673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5079	5058	0	0	0	0	0	0	0	0	0	5058	0	5079	212	217	16960	16902	1281	1292	138558	141102	0	0	0	0	4472	4537	706993	715608	0	0	0	0	1868	1868	0	0	0	0	
352820																																																																																																																																																		0	0	23879	11966	11974	0	0	0	0	0	0	0	0	0	0	48945	49072	0	0	0	11138	11275	0	0	12990	0	0	10255	7366	738	918	8049	4221	974	55	0	1740	14756	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
353238																																																																																																																																																		0	0	47565	0	0	0	0	0	0	0	0	0	0	307	313	50091	50598	0	175	175	10954	11045	0	0	1122	0	0	736	386	1984	4448	5431	0	0	0	343	3056	33624	27	642	230																									0	0	0	0									9	10	35976	36385	0	0	872	871	0	0	0	0	0	0	0	0			
353546																																																																																																																																																		0	0	8184	0	0	0	0	0	0	0	0	0	0	0	0	33105	33179	0	0	0	12265	12426	0	0	2745	0	0	998	1747	4975	1419	6811	226	0	97	0	126	12511	3610	658	0																									0	0	0	0									0	0	0	0	0	0	640	658	0	0	0	0	0	0	0	0			
353555																																																																																																																																																		0	0	278366	84260	84919	0	0	0	0	0	0	0	0	477	479	338695	343183	0	415	416	38587	39123	0	0	99355	1733	4262	21237	78119	129583	7267	31062	2711	29	0	7	22	41518	3539	21711	2592																									0	0	0	0	29	30	4234	4316	33	33	40127	40738	0	0	0	0	0	0	24089	24304	0	0	0	0	0	0	0	0			
353724																																																																																																																																																		0	0	14948	0	0	0	0	2034	2021	0	0	0	0	0	0	25071	24984	0	0	0	0	0	0	0	14941	0	0	3993	10948	4989	1256	2500	0	0	0	0	0	1298	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
353957																																																																																																																																																		0	0	18441	0	0	0	0	0	0	0	0	0	0	0	0	24138	24331	0	0	0	6906	6994	0	0	260	0	0	260	0	1472	980	6474	1278	249	0	14	0	2794	2558	1660	6592																									0	0	0	0									0	0	0	0	0	0	5079	5077	0	0	0	0	0	0	0	0			
354057																																																																																																																																																		0	0	32793	0	0	0	0	0	0	0	0	0	0	0	0	106133	106840	0	0	0	23236	23360	0	0	2941	0	0	810	2131	3936	6955	5910	3617	0	0	0	1435	42101	27133	9029	3782																									0	0	0	0									0	0	0	0	0	0	12666	12811	0	0	0	0	0	0	0	0			
354253																																																																																																																																																		0	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	6799	6821	0	0	0	3523	3545	0	0	1533	0	0	300	1233	3221	1435	612	0	0	0	2	17	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
354310																																																																																																																																																		0	0	379032	0	0	0	0	99932	94042	0	0	0	0	172946	175296	299181	293022	0	0	0	43677	44172	0	0	22497			28653	38483	30251	21200	36979	0	6138	0	625	4811	196359	99792	1466	1211																									0	0	0	0	11577	11623	3293	3279	154372	156621	139210	138497	0	0	0	0	0	0	1497	1466	0	0	0	0	0	0	1200	1211			
354552																																																																																																																																																		0	0	75709	0	0	0	0	5238	5244	0	0	0	0	0	0	268788	271172	0	0	0	81118	83609	485	455	6903	0	0	46919	6664	6043	3768	58651	43486	1838	826	6	2416	10856	34880	25080	29740																									0	0	0	0									0	0	0	0	0	0	37319	37284	0	0	0	0	0	0	0	0			
354851																																																																																																																																																		0	0	920	0	0	0	0	0	0	0	0	0	0	0	0	4180	4228	0	0	0	1456	1459	0	0	250	0	0	0	250	728	0	481	0	0	0	0	0	1763	1006	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
355120																																																																																																																																																		0	0	25050	0	0	0	0	0	0	0	0	0	0	2223	2223	33546	33864	0	2223	2223	4446	4474	0	0	5166	0	0	2997	2167	17825	7001	1901	0	1	1	43	62	1986	2103	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
355559																																																																																																																																																		0	0	10512	12565	12520	0	0	1500	1465	0	0	0	0	0	0	85554	86137	0	0	0	35537	35788	0	0	11682	0	0	2077	11070	19264	21110	32588	0	13	15	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
355858																																																																																																																																																		2015	2002	93708	8826	9054	0	0	0	0	0	0	0	0	15152	15099	121924	123453	0	2478	2518	45277	45723	0	0	8976	0	0	3501	6475	24018	34061	28838	0	0	0	605	382	18099	0	5403	17223																									0	0	0	0	405	401	2464	2512	839	829	15268	15330	0	0	0	0	1369	1361	21033	21257	0	0	0	0	0	0	0	0			
356239																																																																																																																																																		0	0	28812	0	0	0	0	0	0	0	0	0	0	401	408	42974	43112	0	401	408	20456	20846	0	0	1847	0	0	599	1248	6645	1765	12301	3966	0	0	0	0	8767	6033	589	1601																									0	0	0	0									0	0	0	0	0	0	2178	2190	0	0	0	0	0	0	0	0			
356659																																																																																																																																																		0	0	9433	3740	3756	0	0	0	0	0	0	0	0	191	191	12417	12533	0	191	191	0	0	0	0	4764	0	0	1023	3741	7330	569	61	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
356752																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	304	304	18016	17989	0	304	304	0	0	2240	2225	498			0	1569	1156	1299	988	0	0	0	783	754	3948	477	4843	2477																									0	0	0	0									0	0	0	0	0	0	7303	7319	0	0	0	0	0	0	0	0			
357151																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
357526																																																																																																																																																		0	0	1000	0	0	0	0	0	0	0	0	0	0	18146	18108	603	736	0	7518	7593	565	588	0	0	999	38	148	0	999	315	1348	9244	4298	0	0	0	0	0	2529	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
357553																																																																																																																																																		0	0	40824	999	1006	0	0	0	0	0	0	0	0	0	0	44673	45381	0	0	0	28181	28703	0	0	3598			751	3098	7688	4640	14580	0	0	0	0	583	10890	1790	537	824																									0	0	0	0									0	0	0	0	0	0	1347	1361	0	0	0	0	0	0	0	0			
357777																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	41120	40902	0	0	0	0	0	0	0	0	0	0	0	0	3000	3005	12050	10000	13000	0	1	48	0	17	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
357937																																																																																																																																																		0	0	26611	0	0	0	0	0	0	0	0	0	0	11696	11796	18320	18433	0	6725	6790	0	0	2998	3005	143	0	0	2999	1127	6740	5851	3647	0	1527	1397	1946	0	1927	0	521	2447																									0	0	0	0									0	0	0	0	0	0	421	420	0	0	0	0	0	0	0	0			
358112																																																																																																																																																		0	0	11053	2505	2505	0	0	0	0	0	0	0	0	0	0	21901	22114	0	0	0	7838	7976	0	0	1497			5819	1497	1008	0	8468	587	802	0	0	906	13	0	2899	115																									0	1823	0	1837									0	0	0	0	0	0	3026	3014	0	0	0	0	0	0	0	0			
358448																																																																																																																																																		0	0	0	0	0	0	0	1981	2043	0	0	0	0	1689	1694	23034	23099	0	1689	1694	11432	11449	0	0	7402	0	0	2875	4527	9836	5972	0	0	0	0	61	0	1192	0	134	191																									0	0	0	0									0	0	0	0	0	0	331	325	0	0	0	0	0	0	0	0			
358756																																																																																																																																																		0	0	12049	0	0	0	0	0	0	0	0	0	0	0	0	13740	13219	0	0	0	12612	12071	0	0	166			0	166	2673	3524	6805	51	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
359472																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2841	2826	0	0	0	0	0	0	0	0	2022	2022	0	0	0	0	0	0	190	551	0	0	0	0	65	0																									0	0	0	0									0	0	0	0	3	3	62	63	0	0	0	0	0	0	0	0			
359650																																																																																																																																																		0	0	3453	3216	3250	0	0	0	0	0	0	0	0	4	4	3568	3604	0	0	0	352	354	0	0	0	0	0	99	498	2149	857	0	0	0	0	0	0	0	0	4	0																									0	0	0	0									0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0			
359744																																																																																																																																																		0	0	1335	0	0	0	0	7991	8140	0	0	0	0	0	0	10511	10711	0	0	0	1212	1235	0	0	254	0	0	0	254	1364	2514	6579	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
359838																																																																																																																																																		0	0	15483	0	0	0	0	0	0	0	0	0	0	0	0	43600	43638	0	0	0	13673	13859	0	0	0	0	0	1782	0	775	1032	12875	2006	629	388	1378	5122	6145	11506	0	0																									0	0	0	0	0	0	0	0	0	0	25302	25167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
360777																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
361055																																																																																																																																																		0	0	131920	0	0	0	0	0	0	0	0	0	0	69925	70354	169707	168566	0	0	0	3658	3738	0	0	0			0	0	0	3150	2944	794	0	0	0	0	31252	84719	16856	98776																									0	0	0	0									0	0	0	0	39096	39181	77233	76536	0	0	0	0	0	0	0	0			
361167																																																																																																																																																		0	0	949241	0	0	0	0	3000	2959	0	0	0	0	147091	151307	2045507	2088787	0	3018	3054	512575	528855	0	0	4934			5343	2550	9780	47724	228302	401889	1	0	118	428	12325	626025	83216	818177																									0	0	0	0	1075	1192	3891	4242	114	122	623340	633466	0	0	0	0	58567	60794	669542	681157	0	0	115	121	0	0	0	0			
361279																																																																																																																																																		0	0	4114	0	0	0	0	0	0	0	0	0	0	0	0	22616	23268	0	0	0	11281	11594	0	0	1800	0	0	0	1800	502	308	6225	2760	0	0	0	0	4417	7020	215	22																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	237			
361354																																																																																																																																																		0	0	14636	552	554	0	0	1900	1851	0	0	500	474	0	0	22760	22555	0	0	0	3995	4003	4400	4354	4149	18	18	1429	2938	3184	2541	3628	0	0	0	0	0	7290	1367	155	5																									0	0	0	0									0	0	0	0	0	0	162	160	0	0	0	0	0	0	0	0			
361439																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29930	30399	0	0	0	15671	15997	1000	993	996	0	0	0	1989	4221	4202	7575	0	0	0	0	0	2198	0	9116	1099																									0	0	0	0	0	0	84	87	0	0	2112	2111	0	0	0	0	0	0	9905	10057	0	0	0	0	0	0	0	0			
362043																																																																																																																																																		0	0	2199	0	0	0	0	9041	9108	0	0	300	300	0	0	13770	13868	0	0	0	3279	3314	0	0	1488	0	0	536	952	3545	3176	5659	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
362155																																																																																																																																																		0	0	19925	0	0	0	0	0	0	0	0	0	0	11038	10979	17744	17642	0	0	0	0	0	0	0	0	0	0	0	5987	1990	16713	3952	0	0	0	3	1	34	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
362717																																																																																																																																																		0	0	91715	0	0	0	0	0	0	0	0	0	0	0	0	140358	143207	0	0	0	80379	83075	0	0	8996			15588	3242	13311	4965	57095	9807	0	0	36	27	225	2500	11479	24929																									0	9343	0	9496	0	0	2332	2344	0	0	419	445	0	0	0	0	0	0	23188	23328	0	0	0	0	0	0	0	0			
362856																																																																																																																																																		0	0	17647	0	0	0	0	0	0	0	0	0	0	0	0	85388	87128	0	0	0	68504	69889	0	0	4733	0	0	1450	3283	14899	19929	31247	0	89	138	39	424	9890	1648	1549	2543																									0	0	0	0									0	0	0	0	0	0	3671	3699	0	0	0	0	0	0	0	0			
362940																																																																																																																																																		0	0	5054	400	399	0	0	0	0	0	0	0	0	0	0	20071	20218	0	0	0	12618	12703	0	0	3685	0	0	0	3685	7690	7279	1429	0	0	0	0	0	135	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
363442																																																																																																																																																		0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	1828	1806	0	0	0	108	109	0	0	997	219	195	0	997	505	109	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
363648																																																																																																																																																		0	0	21394	3538	3559	0	0	0	0	0	0	0	0	0	0	101692	102478	0	0	0	39116	39421	1162	1161	10797	0	0	1779	5266	11416	9803	28041	0	0	0	0	518	19891	3624	16992	5148																									0	0	0	0									0	0	0	0	0	0	21996	22140	0	0	0	0	0	0	0	0			
363657																																																																																																																																																		0	0	89506	499	501	0	0	1167	1170	0	0	0	0	0	0	221077	227746	0	0	0	118565	123678	0	0	3844			11139	3844	2075	5471	60322	62902	0	0	0	0	34	4186	17820	59953																									0	9265	0	9255	0	0	0	0	0	0	4181	4220	0	0	0	0	0	0	23097	24244	0	0	0	0	0	0	53131	53529			
363778																																																																																																																																																		0	0	100	0	0	0	0	0	0	0	0	0	0	1999	1999	0	0	0	0	0	0	0	0	0	1600	0	0	600	1000	399	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
364131																																																																																																																																																		0	0	7172	0	0	0	0	0	0	0	0	0	0	0	0	21010	21396	0	0	0	10457	10659	0	0	432	0	0	462	432	0	528	9226	472	1499	1314	0	95	0	2385	1403	3580																									0	0	0	0									0	0	0	0	0	0	2709	2788	0	0	0	0	0	0	2146	2195			
364270	0	0	0	0	0	0	0	0	0	0	0	0	0	1076	1100	0	0	0	1001	1020	0	0	0	0	0	0	0	0	0	1001	0	0	0	0	0	0	0	75	0	0	0																									0	0	0	0	0	0	0	0	75	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0									1076			0		1001			0					0																																																																					
364430																																																																																																																																																		0	0	10145	0	0	0	0	0	0	0	0	0	0	0	0	15926	15943	0	0	0	6647	6681	0	0	251	0	0	983	0	2006	2220	4892	0	156	1664	0	2231	781	1010	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
364449																																																																																																																																																		0	0	0	0	0	0	0	500	502	0	0	0	0	0	0	114659	116445	0	0	0	35492	36263	0	0	8484			375	8109	8517	5662	19679	4454	0	0	0	0	10120	59529	0	0																									0	0	0	0	0	0	0	0	0	0	68672	69649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
364850																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1217	1227	0	0	0	782	789	0	0	246	0	0	0	246	367	0	177	0	0	0	0	307	131	0	0	0																									0	0	0	0	0	0	129	131	0	0	306	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
365325																																																																																																																																																		5015	5036	1588440	52455	52977	0	0	346781	349493	0	0	2494	2508	6441	6463	2305627	2327024	10502	1426	1427	167863	170007	128	128	156094			485965	82334	110985	137078	187100	82458	7515	3218	569	723	48442	75994	482960	628123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252953	249670	0	0	0	0	0	0	19470	19184	0	268854	0	272423	0	0	36347	36362	0	0	99106	100100	0	0	0	0	0	0	731144	741105	0	0	0	0	0	0	3598	3978	0	0	
365745																																																																																																																																																		0	0	14089	0	0	1228	1228	0	0	0	0	0	0	1228	1228	53555	53106	0	0	0	7351	7498	1000	979	0	0	0	6593	0	0	497	8892	28120	0	0	0	0	0	8589	0	1643																									0	0	0	0									0	0	0	0	0	0	1679	1643	0	0	0	0	0	0	0	0			
365848																																																																																																																																																		0	0	10169	0	0	0	0	601	615	0	0	0	0	319	319	45522	45513	0	319	319	17229	17507	2000	1982	1244	8	0	3206	2193	2884	4082	16195	0	0	212	0	0	4536	813	9000	2711																									0	0	0	0									0	0	0	0	0	0	11807	11711	0	0	0	0	0	0	0	0			
365950																																																																																																																																																		0	0	3411	0	0	0	0	0	0	0	0	0	0	0	0	5597	5559	0	0	0	506	504	0	0	0	0	0	0	504	986	0	1766	0	0	0	0	0	1274	1028	1	0																									0	0	0	0									0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0			
366078																																																																																																																																																		0	0	19698	0	0	0	0	0	0	0	0	0	0	4714	4781	45840	46599	405	1574	1637	29437	30041	0	0	15	0	0	1510	15	30	1227	22274	13393	0	0	0	0	0	5872	1598	5394																									0	0	0	0									0	0	0	0	3140	3144	2356	2405	0	0	0	0	0	0	0	0			
366238																																																																																																																																																		0	0	7522	0	0	0	0	15611	15570	0	0	0	0	0	0	114656	115075	0	0	0	36752	37501	0	0	0	0	0	9404	0	0	5939	30755	18546	0	0	0	0	14408	23286	2235	10501																									0	0	0	0	0	0	3688	3660	0	0	34337	34035	0	0	0	0	0	0	6277	6383	0	0	0	0	0	0	0	0			
366247																																																																																																																																																		0	0	5496	0	0	0	0	0	0	0	0	0	0	1053	1053	14994	14937	0	1053	1053	0	0	0	0	5750			500	5251	8635	976	628	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
366359																																																																																																																																																		0	0	16248	1972	1977	0	0	0	0	0	0	0	0	114	114	16273	16248	0	114	114	801	802	0	0	7439	0	0	261	7178	6748	2135	40	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
366658																																																																																																																																																		0	0	3096	0	0	0	0	257	258	0	0	0	0	3393	3411	21203	21180	0	3393	3411	0	0	0	0	5507	0	0	1498	4005	10655	2500	2159	255	0	0	40	0	2819	637	5	0																									0	0	0	0									0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0			
366854																																																																																																																																																		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	66	66	0	0	0	65	65	0	0	65			0	65	0	0	0	0	0	0	0	0	0	0	1	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0			
367150																																																																																																																																																		0	0	18226	0	0	0	0	0	0	0	0	0	0	0	0	18237	18226	0	0	0	5429	5448	0	0	7110	0	0	2425	3453	8811	2286	1249	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
