"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
535940																																																																																																																																																																																																	6967	0	0	0	93576	203606	0	1812	0	18360	1023	0	0	0	15626	0	0	0	5601	0	0	1417	1417	28208	72473	9426	6722	91160	0	0	0.072341	0.138306	0.125765	0.000000	0.000000	0.000000	14209	1417	1125	0	0	0	0	0	0	0	0	0	
536059																																																																																																																																																																																																	136363	0	0	0	86371	544746	37	6366	0	67843	371	0	0	0	70651	0	0	40	22434	0	0	4286	4323	137167	94356	9870	21434	307423	0	0	0.1203	0.2074	0.1947	0.0000	0.0000	0.0000	66328	4323	1515	0	0	0	0	0	0	0	0	0	
536349																																																																																																																																																																																																	51772	0	0	5322	47677	250480	0	1758	0	23249	0	0	0	0	21099	0	0	0	19495	0	0	1758	1758	28166	79446	15626	5023	124920	542	0	0.078500	0.132892	0.121819	0.000000	0.000000	0.000000	19341	1758	290	0	0	0	0	0	0	0	0	0	
536527																																																																																																																																																																																																	6527	0	0	0	89304	350762	0	5178	0	34883	0	0	0	0	36600	4377	0	559	4564	0	0	3000	3000	34194	62445	105920	16609	169831	5109	0	0.093067	0.153956	0.141336	0.000000	0.000000	0.000000	33600	3000	1283	0	0	0	0	0	0	0	0	0	
536554																																																																																																																																																																																																	3311	0	0	0	53549	247713	36	6550	0	24103	0	0	0	0	26346	0	0	183	0	0	0	2323	2359	5058	65944	21251	27801	161894	0	0	0.0961	0.1451	0.1321	0.0000	0.0000	0.0000	23987	2359	116	0	0	0	0	0	0	0	0	0	
536853																																																																																																																																																																																																	12201	0	0	0	21953	57177	0	446	0	12831	0	0	0	0	12210	0	0	242	0	0	0	255	255	21715	12304	9933	513	12795	0	0	0.2113	0.6039	0.5913	0.0000	0.0000	0.0000	11955	255	876	0	0	0	0	0	0	0	0	0	
537038																																																																																																																																																																																																	7201	0	0	0	33575	87912	0	864	0	9025	0	0	0	0	9322	0	0	0	2938	0	0	696	696	1708	22411	29057	4514	36439	0	0	0.1000	0.1633	0.1511	0.0000	0.0000	0.0000	8626	696	399	0	0	0	0	0	0	0	0	0	
537243																																																																																																																																																																																																	1996	0	0	0	64039	155464	0	860	0	16556	0	0	0	0	15114	0	0	0	0	0	0	860	860	844	69470	17637	4438	64855	121	0	0.093360	0.169348	0.159712	0	0	0	14254	860	2199	0	0	0	0	0	0	0	0	0	
537355																																																																																																																																																																																																	7065	0	0	0	62019	126120	0	794	0	10466	0	0	0	0	11563	0	0	0	1456	-3277	0	794	794	9769	52458	10567	13342	54776	0	0	0.0878	0.1616	0.1505	0.0000	0.0000	0.0000	10769	794	2974	0	0	0	0	0	0	0	0	0	
537449																																																																																																																																																																																																	20761	0	0	0	150809	961366	0	13218	0	105898	0	0	0	0	114287	0	0	0	119255	0	0	10497	10497	149365	40192	31385	25775	747420	0	0	0.1090	0.1365	0.1240	0.0000	0.0000	0.0000	103790	10497	2108	2806	56279	23444	0	0	0	0	0	0	
537551																																																																																																																																																																																																	2228	0	0	0	15837	62883	0	1042	0	6147	0	0	0	0	6829	0	0	158	2279	0	0	516	516	5098	19768	5713	5195	33321	0	0	0.0982	0.1677	0.1550	0	0	0	6313	516	-661	0	0	0	0	0	0	0	0	0	
537560																																																																																																																																																																																																	200093	0	0	172850	145111	1216764	17	19802	0	119603	0	0	0	0	126793	10238	0	0	20680	-1071	0	8464	8481	283014	206791	240697	45948	503720	10380	0	0.098564	0.190439	0.177701	0.000000	0.000000	0.000000	118312	8481	2184	920	60000	40000	0	0	0	0	0	0	
538222																																																																																																																																																																																																	14582	0	0	0	11243	82108	0	495	0	13666	0	0	0	0	14029	0	0	0	1648	0	0	495	495	13632	11351	13644	3819	43779	0	0	0.1650	0.2613	0.2521	0.0000	0.0000	0.0000	13534	495	132	0	0	0	0	0	0	0	0	0	
538473																																																																																																																																																																																																	88118	0	0	1352	0	527468	0	5442	0	47218	0	0	0	0	52326	516263	0	0	0	0	0	3873	3873	83646	74439	160547	27812	214278	153702	0	0.091860	0.169730	0.157167	0	0	0	48453	3873	0	0	0	0	0	0	0	0	0	0	
538754																																																																																																																																																																																																	15775	0	0	0	18362	161446	0	1893	0	21984	0	0	0	0	22718	0	0	0	0	0	0	1593	1593	14200	26489	1164	11001	120591	0	0	0.1302	0.1787	0.1662	0.0000	0.0000	0.0000	21125	1593	859	0	0	0	0	0	0	0	0	0	
538802	332322	0	0	18393	414035	1257266	4	3422	0	103813	948	0	0	0	106807	0	3487	12473	28921	0	0	3422	3426	300351	415180	149998	13395	394404	0	0	0.080988	0.186289	0.180313	0	0	0	103381	3426	432	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	573341	0	0	0	0	0	473102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272167	60155	0	0	0	17446	0	947	757	25614	247142	0	140523	0	0	0	0	0	0	0	83566	149998	239539	0	0	0	0	0	22836	0	2570	6871	0	-2665	6237	0	0	0	6237	190	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14461	0	0	0	14461	0	35	13	300351	415215	150011	415292	0	83043	75006	415292	573341	0	0	0	103381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276504	0	1276504	332195			18393	414035									0																																			
538950																																																																																																																																																																																																	30675	0	0	35	8821	131453	0	688	0	17771	0	0	0	0	18371	0	0	0	3236	0	0	688	688	15930	27759	12233	8243	76133	0	0	0.135503	0.206409	0.198679	0.000000	0.000000	0.000000	17683	688	88	0	0	0	0	0	0	0	0	0	
539032																																																																																																																																																																																																	115037	0	0	0	51351	1070743	0	9224	0	133734	0	0	0	0	122879	0	0	0	125384	-3654	0	9224	9224	81767	106115	199682	75996	668466	5093	0	0.1096	0.1437	0.1329	0	0	0	113655	9224	351	0	0	0	0	0	0	0	0	0	
539340																																																																																																																																																																																																	12517	0	0	22678	105170	357007	4	2973	0	41798	0	0	0	0	44167	0	0	1083	3976	0	0	2728	2732	19249	117266	61198	23417	161670	0	0	0.1145	0.2026	0.1901	0.0000	0.0000	0.0000	41435	2732	363	0	0	0	0	0	0	0	0	0	
539377																																																																																																																																																																																																	15035	0	0	0	9519	161703	0	4672	0	19498	102	0	0	0	20964	0	0	0	4895	0	0	1581	1581	1241	26208	50893	12680	87924	4140	0	0.119868	0.169852	0.157043	0.000000	0.000000	0.000000	19383	1581	113	0	0	0	0	0	0	0	0	0	
539452																																																																																																																																																																																																	2185	0	0	0	12908	52133	0	110	0	6074	0	0	0	0	5815	0	0	0	0	0	0	110	110	1759	13059	5886	1469	31170	0	0	0.1103	0.1580	0.1550	0.0000	0.0000	0.0000	5705	110	369	0	0	0	0	0	0	0	0	0	
539667																																																																																																																																																																																																	9117	0	0	0	12029	90143	0	1007	0	8341	0	0	0	0	8693	0	0	3228	3599	0	0	822	822	1726	20751	20024	2517	48179	0	0	0.0872	0.1325	0.1200	0.0000	0.0000	0.0000	7871	822	470	0	0	0	0	0	0	0	0	0	
539872																																																																																																																																																																																																	22762	0	0	74588	12462	221094	0	891	0	27483	0	0	0	0	28431	0	0	145	6323	0	0	891	891	4611	106646	43018	13115	67796	0	0	0.125825	0.249809	0.241980	0.000000	0.000000	0.000000	27540	891	-57	0	0	0	0	0	0	0	0	0	
539939																																																																																																																																																																																																	50166	0	0	23345	81275	340469	0	3940	0	42393	0	0	0	0	42869	0	0	1728	21264	0	0	2561	2561	46339	101856	43669	19765	149327	3865	0	0.1177	0.2107	0.1981	0.0000	0.0000	0.0000	40308	2561	1904	0	0	0	0	0	0	0	0	0	
540056																																																																																																																																																																																																	12325	0	0	64500	16806	194013	0	1051	0	19285	0	0	0	0	18800	0	0	0	2947	0	0	1126	1126	9045	10709	85807	4536	87921	0	0	0.0885	0.1368	0.1286	0.0000	0.0000	0.0000	17674	1126	-56	0	0	0	0	0	0	0	0	0	
540542																																																																																																																																																																																																	18469	0	0	10254	0	63044	0	381	0	5932	0	0	0	0	6264	0	0	0	430	0	0	332	332	19883	7897	21683	3194	13962	0	0	0.095125	0.235941	0.223436	0.000000	0.000000	0.000000	5932	332	0	0	0	0	0	0	0	0	0	0	
540551																																																																																																																																																																																																	44477	0	0	650	117873	766860	0	9822	0	69523	87	0	0	0	78043	1849	0	247	9227	0	0	7514	7514	58389	130668	43018	43959	545678	1849	0	0.0943	0.1303	0.1178	0.0000	0.0000	0.0000	70529	7514	-1553	0	0	0	0	0	0	0	0	0	
540739																																																																																																																																																																																																	14700	0	0	0	77405	203077	0	1608	0	18835	0	0	0	0	18423	0	0	445	416	0	0	1608	1608	6329	37255	73455	10357	84841	0	0	0.0834	0.1423	0.1299	0.0000	0.0000	0.0000	16815	1608	2020	0	0	0	0	0	0	0	0	0	
540775																																																																																																																																																																																																	18913	0	0	40	10040	235369	0	2304	0	20187	0	0	0	0	22362	0	0	0	0	0	0	2304	2304	19161	9700	71287	8925	137525	350	0	0.084569	0.127703	0.114546	0	0	0	20058	2304	129	0	0	0	0	0	0	0	0	0	
540850																																																																																																																																																																																																	8958	0	0	0	6729	34927	0	357	0	4478	0	0	0	0	4571	0	0	0	1033	0	0	281	281	138	15563	1102	962	18260	0	0	0.1258	0.2044	0.1918	0.0000	0.0000	0.0000	4290	281	188	0	0	0	0	0	0	0	0	0	
540926																																																																																																																																																																																																	141550	0	0	16567	478109	4369491	50	82872	0	462954	0	0	0	0	419814	219499	0	671	0	-7822	0	35829	35879	174200	1279324	628746	193117	2279068	42525	0	0.091160	0.148919	0.136192	0.000000	0.000000	0.000000	383935	35879	6871	1038	0	0	0	0	0	0	0	0	
541035																																																																																																																																																																																																	18723	0	0	0	29308	228351	0	2013	0	26479	0	0	0	0	28491	0	0	0	8361	0	0	2009	2009	15783	37312	58884	9606	119508	575	0	0.1169	0.1772	0.1647	0.0000	0.0000	0.0000	26482	2009	-3	0	0	0	0	0	0	0	0	0	
541101	110262000	0	1064000	8793000	80993000	259069000	1000	335000	0	18669000	220000	0	275053000	4149000	13568000	195319000	312944000	686000	22118000	-1343000	270000	436000	707000	103527000	96166000	8861000	18034000	41059000	8000	0	0.056698	0.144842	0.137295	0	0	0	12861000	707000	755000	6490000	235965000	212574000	7885000	7999000	0	0	0	0	0	0	0	0	0	2951000	176000	155000	11747000	0	0	93674500	0	0	0	0	0	27745000	112400	1405000	1405000	7026000	7026000	294000	1823000	0	4909000	0	851000	7247000	0	0	0	0	0	72929000	37333000	0	-16000	1673000	6563000	391000	182000	680000	21404000	46361000	4813000	7735000	0	0	0	0	8000	0	3137000	5855000	3653000	15100000	4149000	0	0	0	0	23479000	4978000	413000	50000	4000	9456000	343000	13000	17000	0	313000	44000	0	1000	0	43000	0	0	0	0	275053000	274269000	784000	0	0	0	0	0	0	0	0	0	0	0	0	0	27396000	27396000	0	27081000	0	315000	11059000	0	137000	0	10922000	803000	4866000	6078000	378906000	130875000	14939000	58966000	0	26175000	7469500	58966000	93674500	3971000	4000	3975000	12861000	0	0	0	0	0	0	0	0	0	80000	140000	0	0	1000	0	231811000	2269000	226833000	46574000			7538000	66227000									2931000																																			
541231																																																																																																																																																																																																	12221	0	0	0	100551	227805	0	2501	0	24928	465	0	0	0	23284	0	0	0	3616	0	0	1384	1384	6380	121635	27567	19228	70691	0	0	0.0965	0.2125	0.1998	0.0000	0.0000	0.0000	21900	1384	1710	0	0	0	0	0	0	0	0	0	
541307																																																																																																																																																																																																	84287	0	0	25	1467	630964	0	2756	0	56894	0	0	0	0	58185	0	0	31	1550	0	0	2756	2756	75297	12886	49495	26291	494555	4134	0	0.0880	0.1113	0.1061	0	0	0	55429	2756	34	0	0	0	0	0	0	0	0	0	
541642																																																																																																																																																																																																	2936	0	0	0	95765	165955	0	860	0	23037	0	0	0	0	20647	0	0	172	508	0	0	860	860	2228	47305	87085	9560	25512	0	0	0.1181	0.2618	0.2509	0.0000	0.0000	0.0000	19787	860	3250	0	0	0	0	0	0	0	0	0	
541754																																																																																																																																																																																																	7122	0	0	0	23675	95411	0	1211	0	10573	0	0	0	0	8349	0	0	34	1967	0	0	766	766	10865	25783	4076	5977	52726	0	0	0.0831	0.1373	0.1247	0.0000	0.0000	0.0000	7583	766	354	0	0	0	0	0	0	0	0	0	
541857																																																																																																																																																																																																	15324	0	0	0	62376	266057	0	1347	0	27773	0	0	0	0	26963	0	0	0	520	0	0	1347	1347	18723	63381	59372	21184	124475	0	0	0.0966	0.1598	0.1519	0.0000	0.0000	0.0000	25616	1347	959	0	0	0	0	0	0	0	0	0	
542153																																																																																																																																																																																																	23538	0	0	0	96378	272875	0	2129	0	23318	0	0	0	0	24128	5354	0	0	50950	0	0	2165	2165	11280	85339	30023	9521	147040	0	0	0.080604	0.117480	0.106939	0.000000	0.000000	0.000000	21963	2165	1322	0	0	0	0	0	0	0	0	0	
542340																																																																																																																																																																																																	6236	0	0	0	7665	85780	0	789	0	10199	0	0	0	0	6780	0	0	10	1733	0	0	778	778	5489	8983	16591	2536	51298	0	0	0.073595	0.108912	0.096415	0	0	0	6002	778	204	0	0	0	0	0	0	0	0	0	
542528																																																																																																																																																																																																	54530	0	0	0	210805	1105166	0	21922	0	116021	0	0	0	0	104776	0	0	0	0	0	0	9448	9448	66371	197709	224157	44572	603626	899	969	0.0878	0.1410	0.1283	0.0000	0.0000	0.0000	95328	9448	5884	0	0	0	0	0	0	0	0	0	
542649																																																																																																																																																																																																	241823	0	0	213034	675476	5338954	0	86711	0	577036	0	0	0	0	535799	52896	0	23988	314364	-27973	0	50266	50266	214192	844017	1149524	157461	3083394	12625	0	0.0930	0.1345	0.1218	0.0000	0.0000	0.0000	485533	50266	3810	0	0	0	0	0	0	0	0	0	
542667																																																																																																																																																																																																	14570	0	0	129632	43234	319442	0	1738	0	64104	7500	0	0	0	65131	0	0	0	0	0	0	1738	1738	8024	144907	40059	24700	127002	4135	0	0.205743	0.366908	0.357118	0.000000	0.000000	0.000000	63393	1738	711	0	0	0	0	0	0	0	0	0	
542854																																																																																																																																																																																																	6582	0	0	0	6739	22583	0	265	0	1770	0	0	0	0	1783	0	0	0	0	0	0	167	167	3451	7302	150	529	11791	0	0	0.069658	0.134790	0.122165	0	0	0	1616	167	154	0	0	0	0	0	0	0	0	0	
543262																																																																																																																																																																																																	90048	0	0	0	263481	968299	0	13582	0	104900	0	0	0	0	106950	18623	0	0	10898	0	0	7491	7491	157183	234733	71334	52434	509719	8727	0	0.1052	0.1804	0.1678	0	0	0	99459	7491	5441	0	0	0	0	0	0	0	0	0	
543459																																																																																																																																																																																																	4948	0	0	1720	48875	196910	0	1760	0	23832	0	0	0	0	20723	0	0	0	10397	0	0	1711	1711	23511	36224	19874	5423	113041	1676	0	0.099888	0.151491	0.138983	0.000000	0.000000	0.000000	19012	1711	1194	0	0	0	0	0	0	0	0	0	
543570																																																																																																																																																																																																	66411	0	0	0	146382	781770	0	12339	0	44322	0	0	0	0	47337	0	0	56	60604	0	0	5544	5544	94545	167089	274953	30869	254994	57806	0	0.053633	0.107904	0.095267	0	0	0	41793	5544	2484	0	0	0	0	0	0	0	0	0	
543945																																																																																																																																																																																																	12808	0	0	0	119162	311518	0	5111	0	29568	0	0	0	0	29079	0	0	0	5488	0	0	2349	2349	34455	94589	34685	5668	149957	227	0	0.086007	0.155431	0.142875	0.000000	0.000000	0.000000	26730	2349	2838	0	0	0	0	0	0	0	0	0	
544335																																																																																																																																																																																																	18643	0	0	10084	60107	279714	0	1670	0	29327	0	0	0	0	29010	0	0	489	11738	0	0	1670	1670	26220	61943	38650	8032	152582	0	0	0.0970	0.1510	0.1423	0.0000	0.0000	0.0000	27340	1670	1136	0	0	0	0	0	0	0	0	0	
544447																																																																																																																																																																																																	1680	0	0	0	38929	77106	0	635	0	9434	0	0	0	0	9312	0	0	0	2411	0	0	635	635	519	16973	18804	867	40280	0	0	0.1158	0.1679	0.1564	0.0000	0.0000	0.0000	8677	635	757	0	0	0	0	0	0	0	0	0	
544577																																																																																																																																																																																																	5075	0	0	0	4	67716	0	350	0	13105	0	0	0	0	13448	0	0	0	0	0	0	350	350	3357	5669	32365	2344	26675	0	0	0.1934	0.3057	0.2977	0.0000	0.0000	0.0000	13098	350	0	0	0	0	0	0	0	0	0	0	
544652																																																																																																																																																																																																	8311	0	0	49912	49790	387238	0	4416	0	33219	0	0	0	0	36269	0	0	0	0	0	0	3533	3533	12243	84821	57299	9462	236808	1038	0	0.083689	0.124093	0.112005	0	0	0	32736	3533	223	0	0	0	0	0	0	0	0	0	
544951																																																																																																																																																																																																	6105	0	0	0	4336	40267	0	674	0	3942	10	0	0	0	4190	0	0	0	0	0	0	339	339	6324	5795	5502	2961	23229	0	0	0.0964	0.1562	0.1436	0.0000	0.0000	0.0000	3851	339	91	0	0	0	0	0	0	0	0	0	
545042																																																																																																																																																																																																	40667	0	0	0	83700	432542	0	14816	0	36506	0	0	0	0	38538	0	0	1684	13179	0	0	3775	3775	113859	8856	58202	26582	263660	0	0	0.0779	0.1325	0.1195	0.0000	0.0000	0.0000	34763	3775	1743	0	0	0	0	0	0	0	0	0	
545154																																																																																																																																																																																																	9648	0	0	199	9654	90770	0	636	0	9392	0	0	0	0	8437	0	0	0	0	0	0	636	636	9319	10351	9464	4580	60682	0	0	0.088182	0.124469	0.115086	0	0	0	7801	636	3	0	0	0	0	0	0	0	0	0	
545604																																																																																																																																																																																																	24763	0	0	11558	91020	326154	0	2491	0	38235	0	0	0	0	36934	0	0	74	13401	18	0	2115	2115	31134	104874	94542	17124	93902	0	1799	0.1093	0.2189	0.2064	0.0000	0.0000	0.0000	34819	2115	1587	0	0	0	0	0	0	0	0	0	
545846																																																																																																																																																																																																	6016	0	0	0	40157	352082	0	3957	0	32550	0	0	0	0	33140	0	0	1074	0	0	0	3142	3142	2841	52872	116571	20097	181203	880	0	0.0846	0.1327	0.1201	0.0000	0.0000	0.0000	29998	3142	833	0	0	0	0	0	0	0	0	0	
546003																																																																																																																																																																																																	24798	0	0	7408	238566	1130776	0	6594	0	108874	0	0	0	0	114171	0	0	0	115594	-7765	0	6596	6596	35115	202573	472305	41322	409193	931	0	0.0971	0.1525	0.1437	0.0000	0.0000	0.0000	107575	6596	2289	0	0	0	0	0	0	0	0	0	
546320																																																																																																																																																																																																	1783	0	0	0	13263	51572	0	425	0	5063	0	0	0	0	5291	0	0	0	0	0	0	425	425	1623	11642	11889	2546	26543	208	0	0.093485	0.151970	0.139763	0.000000	0.000000	0.000000	4866	425	197	0	0	0	0	0	0	0	0	0	
546384																																																																																																																																																																																																	8879	0	0	0	18287	105127	0	704	0	12153	0	0	0	0	11907	0	0	0	7124	0	0	704	704	13324	14151	30771	6537	46513	0	752	0.107538	0.174357	0.164048	0	0	0	11203	704	198	0	0	0	0	0	0	0	0	0	
546432																																																																																																																																																																																																	9474	0	0	6286	34774	156691	0	1103	0	19928	0	0	0	0	21225	0	0	0	0	0	0	1103	1103	8793	33422	27903	8236	102995	0	0	0.128112	0.171558	0.162643	0.000000	0.000000	0.000000	20122	1103	-194	0	0	0	0	0	0	0	0	0	
546535																																																																																																																																																																																																	29499	0	0	0	33600	182900	0	1773	0	19214	211	0	0	0	20191	0	0	0	391	0	0	1347	1347	54623	6595	33342	5353	89551	166	0	0.1022	0.1881	0.1755	0.0000	0.0000	0.0000	18844	1347	370	0	0	0	0	0	0	0	0	0	
546544																																																																																																																																																																																																	17042	0	0	1453	16303	458113	0	5486	0	56451	0	0	0	0	60420	0	0	0	20649	0	0	5486	5486	11398	39006	70040	17076	341334	7517	0	0.1219	0.1295	0.1178	0.0000	0.0000	0.0000	54934	5486	497	0	0	0	0	0	0	0	0	0	
546647																																																																																																																																																																																																	26077	0	0	25770	0	80952	0	284	0	6961	0	0	0	0	7245	0	0	0	0	0	0	284	284	1427	50420	8891	1032	20498	0	0	0.0845	0.2068	0.1987	0.0000	0.0000	0.0000	6961	284	0	0	0	0	0	0	0	0	0	0	
547251																																																																																																																																																																																																	12285	0	0	10065	0	107147	0	1482	0	9234	0	0	0	0	10268	0	0	0	2568	0	0	1034	1034	11376	11921	16423	2080	68909	0	0	0.0840	0.1248	0.1122	0.0000	0.0000	0.0000	9234	1034	0	0	0	0	0	0	0	0	0	0	
547550																																																																																																																																																																																																	13443	0	0	0	62063	122445	0	958	0	12912	35	0	0	0	12726	0	0	0	1702	0	0	689	689	19307	53612	11205	3824	37953	0	0	0.100064	0.231943	0.219385	0.000000	0.000000	0.000000	12037	689	875	0	0	0	0	0	0	0	0	0	
547840																																																																																																																																																																																																	138491	0	0	0	248192	1624794	0	21690	0	160397	0	0	0	0	175766	9308	0	425	136819	0	0	16508	16508	126743	254176	278535	104141	1063323	954	0	0.0973	0.1336	0.1211	0.0000	0.0000	0.0000	159258	16508	-5339	0	51128	29586	0	0	0	0	0	0	
548052																																																																																																																																																																																																	25612	0	0	0	34911	149146	0	1291	0	14114	0	0	0	0	14741	0	0	214	0	0	0	1072	1072	2493	71528	7481	10664	68489	0	0	0.0923	0.1706	0.1582	0.0000	0.0000	0.0000	13669	1072	445	0	0	0	0	0	0	0	0	0	
548203																																																																																																																																																																																																	5302	0	0	3500	34781	337270	274	7672	0	34938	0	0	0	0	37385	0	0	143	21343	0	0	3016	3290	9297	32917	155658	12907	146080	0	0	0.100005	0.158521	0.144571	0	0	0	34095	3290	779	0	0	0	0	0	0	0	0	0	
548267																																																																																																																																																																																																	18327	0	0	0	79965	255929	0	4650	0	35626	0	0	0	0	36038	0	0	578	6511	-1788	0	2132	2132	39666	48308	27041	17933	143844	0	0	0.136260	0.214443	0.201757	0.000000	0.000000	0.000000	33906	2132	3508	0	0	0	0	0	0	0	0	0	
548351																																																																																																																																																																																																	77229	0	0	0	184606	1334636	0	11945	0	148654	0	0	0	0	145222	1718	0	0	81392	0	0	11744	11744	102707	214027	320607	69092	693430	1718	0	0.1010	0.1546	0.1421	0.0000	0.0000	0.0000	133478	11744	1178	0	0	0	0	0	0	0	0	0	
548472																																																																																																																																																																																																	5018	0	0	123	0	50594	0	146	0	6384	0	0	0	0	6429	0	0	0	0	101	0	146	146	268	4873	31774	1580	13825	0	0	0.124185	0.209502	0.204745	0	0	0	6283	146	0	0	0	0	0	0	0	0	0	0	
548641																																																																																																																																																																																																	3881	0	0	0	47137	106081	0	272	0	12873	0	0	0	0	10390	0	0	43	0	0	0	272	272	3521	38265	22342	5811	38665	0	0	0.096608	0.180661	0.175932	0.000000	0.000000	0.000000	10118	272	1358	0	0	0	0	0	0	0	0	0	
548771																																																																																																																																																																																																	26816	0	0	46785	17503	527778	0	3801	0	44359	0	0	0	0	46453	0	0	1450	0	-765	0	3801	3801	42322	58749	195671	54948	234445	0	2199	0.081816	0.134969	0.123925	0.000000	0.000000	0.000000	42652	3801	249	0	0	0	0	0	0	0	0	0	
548829																																																																																																																																																																																																	3838	0	0	0	32696	78051	0	362	0	7236	0	0	0	0	6829	0	0	45	0	0	0	362	362	7239	29452	13955	5776	26617	0	0	0.0847	0.1729	0.1637	0.0000	0.0000	0.0000	6467	362	759	0	0	0	0	0	0	0	0	0	
548838																																																																																																																																																																																																	15607	0	0	0	41784	93191	0	264	0	14484	0	0	0	0	14113	0	0	0	6084	0	0	264	264	6577	40444	17959	1093	27512	0	0	0.146366	0.296348	0.290805	0	0	0	13849	264	635	0	0	0	0	0	0	0	0	0	
548856																																																																																																																																																																																																	2938	0	0	404	104920	160980	0	1002	0	26470	0	0	0	0	25351	0	0	0	1954	0	0	1068	1068	1087	63553	22450	8648	72705	0	0	0.1568	0.2579	0.2470	0.0000	0.0000	0.0000	24283	1068	2187	0	0	0	0	0	0	0	0	0	
549545																																																																																																																																																																																																	14517	0	0	2895	16071	59750	0	428	0	7294	0	0	0	0	7606	0	0	328	0	0	0	354	354	0	30517	15081	1178	14509	0	0	0.1177	0.2693	0.2568	0.0000	0.0000	0.0000	7252	354	42	0	0	0	0	0	0	0	0	0	
549862																																																																																																																																																																																																	24861	0	0	29853	58730	405479	0	5652	0	46383	0	0	0	0	48716	0	0	0	15699	0	0	3526	3526	10933	103537	83101	8397	211752	0	0	0.1130	0.1740	0.1614	0.0000	0.0000	0.0000	45190	3526	1193	0	0	0	0	0	0	0	0	0	
550279																																																																																																																																																																																																	65868	0	0	93145	2394	554282	0	1561	0	79465	0	0	0	0	81026	0	0	0	15397	0	0	1561	1561	64060	96142	278191	34693	117450	0	0	0.143366	0.285833	0.280327	0	0	0	79465	1561	-15	0	0	0	0	0	0	0	0	0	
